probability,move,scenario_no,loss,move_no
[0.23798801],9,19,[2.928462],395
[0.22039154],9,11,[2.9303246],396
[0.22056812],9,10,[2.9396608],397
[0.21086957],9,15,[2.9834828],398
[0.21245681],9,6,[2.9295483],399
[0.2281983],9,19,[2.923474],400
[0.2172482],9,12,[2.9704144],401
[0.21138377],9,7,[2.9189377],402
[0.20849624],9,17,[2.968284],403
[0.21047582],9,12,[2.969475],404
[0.20189448],9,11,[2.9278646],405
[0.19461837],9,15,[2.9826007],406
[0.19628826],9,8,[2.9173517],407
[0.19448017],9,8,[2.9169674],408
[0.2086897],9,13,[2.962335],409
[0.19111662],9,8,[2.9149907],410
[0.19678818],9,12,[2.967117],411
[0.20056853],9,3,[2.9567666],412
[0.2214024],9,9,[2.7767172],413
[0.19379482],9,5,[2.9594698],414
[0.20492023],9,19,[2.9157834],415
[0.1899903],9,11,[2.924972],416
[0.18873331],9,8,[2.9080315],417
[0.19037053],9,11,[2.924075],418
[0.1961334],9,12,[2.965561],419
[0.20497325],9,13,[2.9612162],420
[0.1892568],9,16,[2.9743493],421
[0.2043162],9,13,[2.96069],422
[0.20384936],9,13,[2.960225],423
[0.1866739],9,6,[2.9284155],424
[0.19716631],9,18,[2.9448495],425
[0.20008847],9,14,[2.9729648],426
[0.19705471],9,3,[2.9571078],427
[0.18748666],9,17,[2.9681985],428
[0.18352704],9,16,[2.9739459],429
[0.18716136],9,10,[2.9393167],430
[0.18154147],9,16,[2.9735973],431
[0.18512835],9,10,[2.938714],432
[0.17513599],9,15,[2.9820468],433
[0.17827143],9,11,[2.917017],434
[0.18290089],9,5,[2.9592075],435
[0.18677361],9,3,[2.9550645],436
[0.17939894],9,10,[2.9358315],437
[0.18302901],9,18,[2.9438126],438
[0.17096822],9,8,[2.90102],439
[0.17390779],9,17,[2.9672518],440
[0.1744486],9,12,[2.9627647],441
[0.17354272],9,7,[2.920927],442
[0.16308793],9,15,[2.9812572],443
[0.16466317],9,8,[2.8986192],444
[0.16463378],9,16,[2.9714715],445
[0.1763102],9,14,[2.9731183],446
[0.16663067],9,12,[2.9617038],447
[0.15733244],9,15,[2.9806848],448
[0.17291604],9,14,[2.9728727],449
[0.163195],9,12,[2.9605863],450
[0.16065069],9,17,[2.9655979],451
[0.15588938],9,8,[2.8925018],452
[0.16876757],9,14,[2.9721088],453
[0.18718798],9,9,[2.8106558],454
[0.161062],9,7,[2.9178293],455
[0.16188504],9,10,[2.930686],456
[0.16153474],9,12,[2.9580333],457
[0.17092161],9,14,[2.9710886],458
[0.17019285],9,4,[2.9688432],459
[0.15794677],9,16,[2.9702523],460
[0.19193795],9,9,[2.8059452],461
[0.16568388],9,5,[2.958828],462
[0.16175584],9,11,[2.917876],463
[0.16795433],9,12,[2.956082],464
[0.1699535],9,5,[2.958617],465
[0.16374251],9,1,[2.9749966],466
[0.16453461],9,8,[2.8865304],467
[0.1716753],9,10,[2.9301636],468
[0.16682397],9,11,[2.916488],469
[0.16676305],9,16,[2.9699044],470
[0.1801987],9,4,[2.969223],471
[0.1770222],9,18,[2.9447489],472
[0.17178024],9,2,[2.9799354],473
[0.17229821],9,5,[2.9568212],474
[0.20442417],9,9,[2.7935648],475
[0.17372373],9,12,[2.9537306],476
[0.17480443],9,2,[2.9798143],477
[0.17679965],9,12,[2.9531713],478
[0.16820426],9,15,[2.980878],479
[0.1689845],9,15,[2.9808328],480
[0.17902662],9,5,[2.9552894],481
[0.1892742],9,14,[2.9695659],482
[0.1802544],9,12,[2.9504085],483
[0.17971781],9,10,[2.9301617],484
[0.1802138],9,12,[2.9487913],485
[0.193479],9,19,[2.9343023],486
[0.17929944],9,7,[2.9213414],487
[0.19031377],9,13,[2.959665],488
[0.17078309],9,1,[2.9752967],489
[0.17141375],9,16,[2.9694896],490
[0.16962513],9,6,[2.9395072],491
[0.17551006],9,12,[2.942519],492
[0.17348623],9,2,[2.979089],493
[0.1733454],9,10,[2.9282298],494
[0.18152797],9,4,[2.9696693],495
[0.18561105],9,19,[2.9323766],496
[0.18459804],9,19,[2.931683],497
[0.17842114],9,14,[2.9682825],498
[0.16118391],9,8,[2.8915882],499
[0.1767697],9,4,[2.9691486],500
[0.20206821],9,9,[2.7958772],501
[0.1667761],9,2,[2.9786317],502
[0.1694791],9,7,[2.920231],503
[0.17918415],9,14,[2.9675303],504
[0.18213458],9,13,[2.9597313],505
[0.17756018],9,3,[2.9594102],506
[0.17046626],9,5,[2.9538474],507
[0.17825572],9,18,[2.947735],508
[0.17119284],9,10,[2.92547],509
[0.17120518],9,7,[2.918721],510
[0.16318096],9,1,[2.9750547],511
[0.16441607],9,16,[2.9694872],512
[0.16950075],9,7,[2.9165907],513
[0.16860348],9,7,[2.9153125],514
[0.16777717],9,10,[2.9231822],515
[0.16507058],9,2,[2.978015],516
[0.16399194],9,2,[2.9778943],517
[0.15523514],9,15,[2.9799871],518
[0.15635687],9,1,[2.9744072],519
[0.1701129],9,18,[2.947211],520
[0.16198723],9,10,[2.91917],521
[0.15457459],9,6,[2.9408803],522
[0.15769126],9,2,[2.9768279],523
[0.16670427],9,14,[2.9659925],524
[0.15600872],9,5,[2.9524825],525
[0.16722715],9,13,[2.9603405],526
[0.14824784],9,8,[2.8956199],527
[0.15448695],9,12,[2.9391336],528
[0.1482199],9,16,[2.968985],529
[0.14535977],9,8,[2.8938737],530
[0.14446896],9,8,[2.892427],531
[0.14389424],9,1,[2.9732053],532
[0.14788958],9,2,[2.9751406],533
[0.14554477],9,17,[2.9695313],534
[0.1447585],9,17,[2.9694037],535
[0.1621903],9,19,[2.9315026],536
[0.16139452],9,19,[2.9312556],537
[0.1537943],9,14,[2.9661038],538
[0.15000878],9,3,[2.959239],539
[0.13650657],9,15,[2.979449],540
[0.15352897],9,4,[2.970384],541
[0.13782597],9,6,[2.9401002],542
[0.1405085],9,2,[2.9736605],543
[0.14069271],9,7,[2.902699],544
[0.13971305],9,7,[2.901952],545
[0.14687811],9,14,[2.9651072],546
[0.17322367],9,9,[2.824532],547
[0.14918219],9,13,[2.959513],548
[0.17532359],9,9,[2.8224463],549
[0.13528982],9,1,[2.9722958],550
[0.14828591],9,3,[2.9583821],551
[0.16076387],9,19,[2.9266188],552
[0.14269328],9,17,[2.9678721],553
[0.18716049],9,9,[2.8106918],554
[0.14293465],9,8,[2.87999],555
[0.16217512],9,18,[2.9490345],556
[0.15629447],9,12,[2.9426045],557
[0.16674288],9,18,[2.9488707],558
[0.14956555],9,15,[2.9801736],559
[0.15843882],9,5,[2.9546196],560
[0.1528283],9,8,[2.8769987],561
[0.1602306],9,2,[2.9734235],562
[0.16099025],9,2,[2.9732773],563
[0.1617469],9,5,[2.9542396],564
[0.15517393],9,8,[2.8718297],565
[0.16219042],9,7,[2.8991446],566
[0.15957654],9,11,[2.936026],567
[0.16557811],9,10,[2.9244933],568
[0.1652198],9,10,[2.9242766],569
[0.17241336],9,14,[2.9656892],570
[0.17326102],9,18,[2.9466486],571
[0.15713945],9,17,[2.967939],572
[0.1706882],9,14,[2.9654925],573
[0.15597986],9,17,[2.9676085],574
[0.15122129],9,8,[2.8600707],575
[0.1554485],9,11,[2.9361908],576
[0.1681559],9,14,[2.964707],577
[0.15275447],9,6,[2.9449441],578
[0.15530823],9,7,[2.897165],579
[0.1545436],9,5,[2.9520972],580
[0.15346664],9,5,[2.9517395],581
[0.14901447],9,6,[2.9441519],582
[0.14827666],9,16,[2.9726095],583
[0.14686519],9,6,[2.9431348],584
[0.16319306],9,4,[2.9735878],585
[0.15856957],9,14,[2.9626603],586
[0.15512612],9,3,[2.9621913],587
[0.14277694],9,6,[2.9402328],588
[0.14477213],9,5,[2.9476185],589
[0.1434125],9,7,[2.8914983],590
[0.19125803],9,9,[2.806691],591
[0.14096762],9,11,[2.9340413],592
[0.14032394],9,6,[2.9364226],593
[0.14343686],9,5,[2.9449658],594
[0.14331032],9,2,[2.9720407],595
[0.14055343],9,6,[2.9338605],596
[0.1480556],9,10,[2.9223213],597
[0.1534084],9,14,[2.9601693],598
[0.14683695],9,12,[2.949816],599
[0.13973455],9,1,[2.9745307],600
[0.15684406],9,13,[2.9637952],601
[0.13943723],9,11,[2.931506],602
[0.14040767],9,7,[2.886083],603
[0.19323991],9,9,[2.8046997],604
[0.15122148],9,14,[2.9583483],605
[0.13531365],9,15,[2.980847],606
[0.14783643],9,10,[2.9215407],607
[0.14097139],9,16,[2.9740663],608
[0.14326599],9,5,[2.9396155],609
[0.13722946],9,8,[2.869064],610
[0.15982832],9,18,[2.9492252],611
[0.14950764],9,10,[2.9198134],612
[0.15999216],9,18,[2.9490068],613
[0.1599604],9,13,[2.9641426],614
[0.15439555],9,14,[2.9563346],615
[0.14326753],9,7,[2.8826559],616
[0.14249268],9,2,[2.9727976],617
[0.16610841],9,19,[2.9438498],618
[0.14159764],9,5,[2.937231],619
[0.13474159],9,8,[2.8673987],620
[0.14023843],9,2,[2.9724555],621
[0.1335885],9,8,[2.8651562],622
[0.13677536],9,6,[2.9277387],623
[0.14356796],9,12,[2.951826],624
[0.136026],9,16,[2.9743476],625
[0.16060054],9,19,[2.9443867],626
[0.1412903],9,12,[2.9514656],627
[0.13392383],9,16,[2.974123],628
[0.14080186],9,10,[2.916354],629
[0.13178769],9,6,[2.9265504],630
[0.14898597],9,18,[2.9473543],631
[0.13829775],9,10,[2.9148064],632
[0.1477898],9,4,[2.9764266],633
[0.18828925],9,9,[2.809659],634
[0.14738898],9,18,[2.9465835],635
[0.12696964],9,15,[2.981523],636
[0.14917889],9,18,[2.945697],637
[0.14631219],8,8,[2.8514254],638
[0.13993578],9,10,[2.9101276],639
[0.14386487],9,3,[2.9654229],640
[0.13949351],9,12,[2.9498832],641
[0.13303635],9,1,[2.9765491],642
[0.13273817],9,16,[2.9731965],643
[0.15069161],9,13,[2.9649038],644
[0.15318425],8,8,[2.844591],645
[0.14549132],8,17,[2.9711123],646
[0.13378242],8,1,[2.9764287],647
[0.14913617],8,17,[2.971023],648
[0.14440395],9,14,[2.9595377],649
[0.14964497],9,4,[2.976717],650
[0.13612357],8,15,[2.98178],651
[0.15557113],9,19,[2.945085],652
[0.14069097],8,6,[2.9258907],653
[0.14033565],8,1,[2.975796],654
[0.1421454],8,7,[2.8936727],655
[0.16636212],8,8,[2.8314648],656
[0.14234309],8,1,[2.9752848],657
[0.14531171],8,7,[2.8922126],658
[0.14372097],9,13,[2.9644635],659
[0.1398341],8,14,[2.959425],660
[0.14582494],8,5,[2.9422336],661
[0.14919296],8,16,[2.972721],662
[0.14570394],8,3,[2.9664385],663
[0.1503524],8,10,[2.907506],664
[0.16563457],8,18,[2.9424818],665
[0.14532134],8,11,[2.9423685],666
[0.15549143],8,19,[2.9454412],667
[0.14417675],8,15,[2.9814675],668
[0.14949802],8,2,[2.9734292],669
[0.1621086],8,17,[2.9701166],670
[0.14289807],8,15,[2.9811714],671
[0.15343587],8,19,[2.9441848],672
[0.14769796],8,2,[2.9730852],673
[0.14698826],8,10,[2.9046166],674
[0.13736323],8,14,[2.9580467],675
[0.14035209],8,11,[2.9412138],676
[0.14007138],8,3,[2.964656],677
[0.13458851],8,13,[2.9642587],678
[0.13820623],8,3,[2.9640234],679
[0.13812962],8,5,[2.9406047],680
[0.13994548],8,7,[2.8838108],681
[0.13218856],8,12,[2.9505875],682
[0.13878696],8,2,[2.9719076],683
[0.13374619],8,5,[2.9389184],684
[0.13125877],8,11,[2.9385662],685
[0.13441435],8,7,[2.8795245],686
[0.12847339],8,15,[2.979557],687
[0.1383341],8,19,[2.9403453],688
[0.13709654],8,19,[2.9399457],689
[0.12478716],8,15,[2.9791427],690
[0.14137365],8,17,[2.9691865],691
[0.12823723],8,2,[2.9710038],692
[0.14152728],8,18,[2.944246],693
[0.12590292],8,16,[2.9732156],694
[0.11976984],8,15,[2.9781666],695
[0.11729158],8,12,[2.9476197],696
[0.11981893],8,5,[2.9333827],697
[0.12280595],8,4,[2.9773679],698
[0.11910249],8,1,[2.9727123],699
[0.1294791],7,7,[2.868129],700
[0.11548242],8,3,[2.9582741],701
[0.13058756],8,17,[2.9680326],702
[0.11124174],8,12,[2.944921],703
[0.11195422],7,15,[2.976412],704
[0.11355889],8,1,[2.9719038],705
[0.12911111],8,18,[2.9430625],706
