probability,move,scenario_no,loss,move_no
[0.10695706],15,8,[2.9522414],83
[0.10682561],15,8,[2.952095],84
[0.1079376],15,17,[2.936086],85
[0.10689992],15,13,[2.9476318],86
[0.10769685],15,16,[2.9432473],87
[0.10630746],15,8,[2.9513135],88
[0.10757629],15,12,[2.9452078],89
[0.10728018],15,5,[2.9583952],90
[0.1073154],15,12,[2.945073],91
[0.10719202],15,12,[2.9449081],92
[0.10678241],15,3,[2.937124],93
[0.10725518],15,6,[2.9367213],94
[0.10590941],15,9,[2.961358],95
[0.10693555],15,6,[2.936461],96
[0.10617599],15,17,[2.935202],97
[0.10515081],15,13,[2.9474766],98
[0.10473377],15,8,[2.9497263],99
[0.10510322],15,9,[2.9610388],100
[0.10611214],15,19,[2.9689713],101
[0.10476223],15,4,[2.9692092],102
[0.10528114],15,18,[2.9473963],103
[0.1049902],15,17,[2.9346054],104
[0.10544657],15,19,[2.968847],105
[0.10417163],15,14,[2.9315703],106
[0.1040398],15,9,[2.96047],107
[0.10339885],15,8,[2.9487636],108
[0.10440804],15,18,[2.947095],109
[0.10363893],15,9,[2.96016],110
[0.10345285],15,4,[2.96897],111
[0.10304282],15,11,[2.9700043],112
[0.10316329],15,4,[2.9688075],113
[0.10258915],15,8,[2.948063],114
[0.10354198],15,5,[2.95785],115
[0.10321188],15,1,[2.9283488],116
[0.10323206],15,18,[2.9463813],117
[0.10290824],15,1,[2.9281323],118
[0.10186154],15,8,[2.9474003],119
[0.10146407],15,10,[2.938044],120
[0.1020196],15,14,[2.9312212],121
[0.10152647],15,7,[2.9564292],122
[0.10167862],15,2,[2.9391224],123
[0.10208386],15,17,[2.9337056],124
[0.10183304],15,1,[2.9268584],125
[0.1009211],15,7,[2.9562697],126
[0.10225273],15,6,[2.9351835],127
[0.10171757],15,16,[2.9449573],128
[0.10141554],15,18,[2.9458156],129
[0.10019894],15,8,[2.94639],130
[0.10052285],15,14,[2.930664],131
[0.10113899],15,16,[2.9447265],132
[0.10073128],15,3,[2.9372616],133
[0.1007164],15,5,[2.9577086],134
[0.10071139],15,15,[2.896506],135
[0.10080549],15,16,[2.9441934],136
[0.10124574],15,6,[2.9347723],137
[0.09976915],15,8,[2.9458265],138
[0.10108909],15,15,[2.89613],139
[0.10027301],15,13,[2.9483175],140
[0.10049389],15,11,[2.970361],141
[0.10109115],15,14,[2.929804],142
[0.1009208],15,11,[2.9703257],143
[0.10114751],15,7,[2.9558587],144
[0.102176],15,17,[2.933746],145
[0.10237733],15,18,[2.9453323],146
[0.10110688],15,10,[2.9390664],147
[0.10237794],15,3,[2.9376395],148
[0.10258081],15,18,[2.945096],149
[0.10153232],15,11,[2.9699779],150
[0.10258117],15,5,[2.9577613],151
[0.10256269],15,5,[2.9576817],152
[0.10268815],15,15,[2.894536],153
[0.10243978],15,1,[2.9264681],154
[0.10196557],15,13,[2.948208],155
[0.10321864],15,12,[2.945445],156
[0.10226786],15,13,[2.9480543],157
[0.10200257],15,10,[2.9389355],158
[0.10347453],15,5,[2.956961],159
[0.10237906],15,11,[2.9695494],160
[0.1025197],15,13,[2.9475005],161
[0.10395597],15,6,[2.934733],162
[0.10213146],15,10,[2.9384878],163
[0.10272592],15,9,[2.960474],164
[0.10350876],15,12,[2.9453504],165
[0.10221369],15,8,[2.9458447],166
[0.10337876],15,12,[2.945142],167
[0.10330828],15,12,[2.9449368],168
[0.10307063],15,17,[2.933866],169
[0.10232843],15,4,[2.969849],170
[0.1035162],15,19,[2.9698093],171
[0.10282975],15,18,[2.9443052],172
[0.10322471],15,6,[2.9340022],173
[0.10257953],15,17,[2.9335945],174
[0.10152005],15,13,[2.946263],175
[0.10235988],15,17,[2.9332845],176
[0.10234407],15,5,[2.9560447],177
[0.10145778],15,4,[2.9696498],178
[0.10132865],15,4,[2.9695704],179
[0.10196217],15,5,[2.955778],180
[0.10165882],15,3,[2.9381304],181
[0.10136936],15,1,[2.9275737],182
[0.10011824],15,10,[2.9373436],183
[0.10146879],15,12,[2.9430919],184
[0.10050243],15,14,[2.9312124],185
[0.09995371],15,11,[2.9693289],186
[0.09981106],15,13,[2.9457767],187
[0.10117351],15,6,[2.9331129],188
[0.10040642],15,17,[2.9314394],189
[0.09971642],15,9,[2.9603953],190
[0.09911231],15,8,[2.9456496],191
[0.0999917],15,18,[2.9443936],192
[0.09910195],15,4,[2.9686625],193
[0.09872928],15,13,[2.9453094],194
[0.09984664],15,16,[2.945988],195
[0.10000408],15,19,[2.9699018],196
[0.098485],15,4,[2.9684231],197
[0.09897666],15,3,[2.937754],198
[0.0979607],15,7,[2.957032],199
[0.09866432],15,17,[2.9305782],200
[0.09763061],15,7,[2.9568918],201
[0.09766465],15,4,[2.9679832],202
[0.09730238],15,13,[2.9445605],203
[0.09782807],15,1,[2.928054],204
[0.09732157],15,2,[2.9439883],205
[0.09775203],15,18,[2.9440787],206
[0.09660917],15,11,[2.9691384],207
[0.09716161],15,1,[2.9276433],208
[0.09742782],15,5,[2.9550076],209
[0.0966409],15,14,[2.9320722],210
[0.09608055],15,7,[2.9558985],211
[0.09583064],15,8,[2.9458022],212
[0.09601518],15,4,[2.9673183],213
[0.09558181],15,11,[2.968856],214
[0.0963138],15,3,[2.9370906],215
[0.09624575],15,17,[2.9297795],216
[0.09626601],15,12,[2.9434452],217
[0.09592844],15,17,[2.9295104],218
[0.09478303],15,8,[2.945554],219
[0.09597211],15,16,[2.946452],220
[0.09595235],15,6,[2.9334097],221
[0.09517456],15,3,[2.9364974],222
[0.09559852],15,6,[2.9331715],223
[0.09430441],15,2,[2.9439843],224
[0.09547218],15,15,[2.9017305],225
[0.0945261],15,1,[2.9265962],226
[0.09486523],15,17,[2.9282072],227
[0.09493442],15,18,[2.9441152],228
[0.09397127],15,11,[2.968516],229
[0.09410459],15,7,[2.9553218],230
[0.09437728],15,9,[2.9609444],231
[0.09410559],15,13,[2.9443514],232
[0.09395353],15,8,[2.9450624],233
[0.0940352],15,13,[2.9442003],234
[0.09524245],15,16,[2.9463072],235
[0.09447685],15,1,[2.926185],236
[0.09406373],15,2,[2.943407],237
[0.09463095],15,17,[2.9272647],238
[0.09414995],15,14,[2.9332635],239
[0.0937922],15,2,[2.943093],240
[0.09369361],15,2,[2.942871],241
[0.09411088],15,3,[2.9358516],242
[0.09476341],15,19,[2.9706395],243
[0.09308925],15,13,[2.9432857],244
[0.09294704],15,13,[2.9431438],245
[0.09433455],15,19,[2.9705791],246
[0.09338439],15,3,[2.935407],247
[0.09301778],15,14,[2.933191],248
[0.09251817],15,2,[2.940979],249
[0.09180906],15,10,[2.940519],250
[0.09217663],15,4,[2.9675815],251
[0.09337488],15,19,[2.9702754],252
[0.09359784],15,15,[2.9036052],253
[0.09250563],15,3,[2.934472],254
[0.09147198],15,10,[2.9402058],255
[0.09282678],15,12,[2.9446146],256
[0.09150682],15,10,[2.9398549],257
[0.09275698],15,18,[2.9446697],258
[0.0931917],15,16,[2.9463305],259
[0.09232865],15,1,[2.926329],260
[0.09307957],15,6,[2.932355],261
[0.09177468],15,7,[2.955722],262
[0.09300792],15,16,[2.9461024],263
[0.09293815],15,16,[2.945937],264
[0.09286132],15,16,[2.9456637],265
[0.09105428],15,10,[2.9385164],266
[0.09152131],15,4,[2.9674997],267
[0.09141605],15,4,[2.96745],268
[0.09117567],15,7,[2.9554827],269
[0.09169374],15,3,[2.9331677],270
[0.09207299],15,5,[2.9572902],271
[0.09082536],15,13,[2.9421434],272
[0.09020054],15,10,[2.9374957],273
[0.09063177],15,9,[2.9617968],274
[0.09154013],15,6,[2.932187],275
[0.08989604],15,11,[2.968917],276
[0.09199943],15,15,[2.9052007],277
[0.09018208],15,13,[2.9418426],278
[0.09080563],15,3,[2.9322653],279
[0.09022395],15,7,[2.9548166],280
[0.09024338],15,7,[2.9546783],281
[0.09085656],15,3,[2.9317765],282
[0.09000108],15,8,[2.9468906],283
[0.09027317],15,13,[2.941243],284
[0.08968978],15,10,[2.936261],285
[0.09088606],15,17,[2.928562],286
[0.09122013],15,5,[2.9572444],287
[0.09028155],15,1,[2.926891],288
[0.09002526],15,4,[2.9668472],289
[0.0897615],15,2,[2.940601],290
[0.08998235],15,1,[2.9265628],291
[0.09152487],15,15,[2.9056747],292
[0.08939981],15,8,[2.9468486],293
[0.09060835],15,12,[2.946306],294
[0.08999151],15,9,[2.9620204],295
[0.09199924],15,15,[2.9052022],296
[0.08991881],15,11,[2.9688904],297
[0.09179402],15,5,[2.9569628],298
[0.09112585],15,1,[2.9253855],299
[0.09048977],15,10,[2.9353247],300
[0.09320837],15,15,[2.9039955],301
[0.09100801],15,10,[2.9350939],302
[0.09392785],15,15,[2.903278],303
[0.09314944],15,17,[2.9282472],304
[0.09338903],15,14,[2.93683],305
[0.09411249],15,12,[2.9462955],306
[0.09444689],15,18,[2.9472275],307
[0.09527621],15,16,[2.944911],308
[0.09510286],15,18,[2.9471402],309
[0.09670759],15,15,[2.9005063],310
[0.09512694],15,9,[2.9623244],311
[0.09765309],15,15,[2.899563],312
[0.09752858],15,6,[2.9342616],313
[0.09788552],15,5,[2.9567685],314
[0.09859926],15,6,[2.9340394],315
[0.09739503],15,7,[2.953885],316
[0.09801959],15,9,[2.9621904],317
[0.09874659],15,14,[2.936278],318
[0.09817186],15,8,[2.9471743],319
[0.09875612],15,2,[2.9423218],320
[0.09861913],15,8,[2.947033],321
[0.10006877],15,12,[2.945863],322
[0.0988077],15,11,[2.9695065],323
[0.09935106],15,2,[2.9419158],324
[0.10029719],15,17,[2.9286036],325
[0.10078996],15,5,[2.9566295],326
[0.09948911],15,13,[2.9422216],327
[0.09953114],15,2,[2.9412057],328
[0.09998908],15,3,[2.9336905],329
[0.09961762],15,9,[2.9616327],330
[0.09954134],15,9,[2.961535],331
[0.09885812],15,11,[2.9693468],332
[0.10077572],15,6,[2.931779],333
[0.10081445],15,19,[2.9719586],334
[0.09913632],15,9,[2.9609385],335
[0.09983272],15,12,[2.94512],336
[0.09872071],15,7,[2.954759],337
[0.10018404],15,6,[2.930822],338
[0.09850015],15,2,[2.9391336],339
[0.09931812],15,12,[2.9446447],340
[0.09829612],15,4,[2.9680839],341
[0.10060484],15,15,[2.8966143],342
[0.09975412],15,6,[2.9294055],343
[0.09847454],15,9,[2.9597404],344
[0.09936006],15,12,[2.943749],345
[0.09802186],15,11,[2.968795],346
[0.10037167],15,19,[2.971954],347
[0.09891784],15,1,[2.9288313],348
[0.09911985],15,3,[2.933815],349
[0.09803309],15,11,[2.9685209],350
[0.09811757],15,8,[2.9466097],351
[0.09790912],15,11,[2.9682972],352
[0.09889764],15,3,[2.9334638],353
[0.09786874],15,8,[2.9464598],354
[0.09986793],15,16,[2.9464078],355
[0.09889286],15,17,[2.931065],356
[0.09942533],15,5,[2.9573886],357
[0.09963641],15,19,[2.9717124],358
[0.09769629],15,7,[2.9551384],359
[0.09743933],15,2,[2.9370296],360
[0.09805465],15,14,[2.9382231],361
[0.0969106],15,8,[2.9457142],362
[0.09800696],15,12,[2.9422152],363
[0.09789229],15,12,[2.9420888],364
[0.09849552],15,5,[2.9570987],365
[0.09647412],15,8,[2.9451513],366
[0.09682178],15,7,[2.954813],367
[0.09689601],15,1,[2.9292018],368
[0.09638847],15,2,[2.9364657],369
[0.09683193],15,3,[2.9322174],370
[0.09725671],15,18,[2.9478774],371
[0.09710238],15,18,[2.9478068],372
[0.09601279],15,7,[2.9542978],373
[0.09711327],15,6,[2.9276726],374
[0.09637911],15,12,[2.940683],375
[0.09502732],15,10,[2.9393296],376
[0.09579283],15,3,[2.9315803],377
[0.09679863],15,16,[2.946585],378
[0.09451694],15,10,[2.9392023],379
[0.09575216],15,17,[2.931227],380
[0.09481072],15,13,[2.9443727],381
[0.09547161],15,18,[2.9468331],382
[0.09441767],15,1,[2.9290533],383
[0.09479915],15,14,[2.9389918],384
[0.09390036],15,9,[2.9593601],385
[0.0945366],15,14,[2.9388342],386
[0.09443004],15,14,[2.9386096],387
[0.09353399],15,9,[2.9592593],388
[0.09457438],15,18,[2.9462414],389
[0.09525667],15,19,[2.9717808],390
[0.09262746],15,11,[2.967764],391
[0.09252],15,11,[2.967724],392
[0.09571128],15,15,[2.9014947],393
[0.09433234],15,17,[2.9306195],394
[0.09527039],15,19,[2.9716449],395
[0.09414397],15,12,[2.940313],396
[0.09437574],15,14,[2.936603],397
[0.09380352],15,1,[2.9284837],398
[0.09496097],15,6,[2.928154],399
[0.09423376],15,3,[2.9311967],400
[0.0949816],15,18,[2.945229],401
[0.09572963],15,19,[2.9713318],402
[0.0957175],15,19,[2.9712548],403
[0.09348489],15,8,[2.9452982],404
[0.09488956],15,17,[2.9299664],405
[0.09485261],15,17,[2.9297702],406
[0.09481191],15,17,[2.9294],407
[0.09281643],15,11,[2.9672549],408
[0.09409587],15,12,[2.9401789],409
[0.09335715],15,2,[2.9386377],410
[0.09375427],15,3,[2.9307716],411
[0.09478946],15,5,[2.9574854],412
[0.09424464],15,6,[2.9281173],413
[0.09339693],15,4,[2.969957],414
[0.0943958],15,5,[2.9573042],415
[0.09383406],15,6,[2.9277005],416
[0.09265386],15,13,[2.9454749],417
[0.09363341],15,17,[2.9264638],418
[0.09261936],15,3,[2.9298313],419
[0.09467683],15,15,[2.9025297],420
[0.09225143],15,1,[2.9286158],421
[0.09270842],15,4,[2.9697683],422
[0.09357578],15,17,[2.9253821],423
[0.09498463],15,15,[2.902224],424
[0.0927649],15,13,[2.9454458],425
[0.09319367],15,7,[2.9544091],426
[0.09340367],15,7,[2.954313],427
[0.09362607],15,3,[2.9288993],428
[0.09472187],15,18,[2.9455576],429
[0.09356373],15,1,[2.9281077],430
[0.09419134],15,12,[2.9406815],431
[0.09362904],15,9,[2.960012],432
[0.09377521],15,13,[2.9450295],433
[0.09453945],15,14,[2.9369853],434
[0.09352712],15,8,[2.946486],435
[0.09458186],15,14,[2.9368389],436
[0.09508996],15,18,[2.9452012],437
[0.09385459],15,13,[2.9445186],438
[0.09385028],15,13,[2.9443333],439
[0.09508596],15,18,[2.9448156],440
[0.09351487],15,8,[2.9463608],441
[0.09643471],15,15,[2.9007807],442
[0.09422255],15,7,[2.9529266],443
[0.0949966],15,14,[2.935687],444
[0.09593142],15,5,[2.9570177],445
[0.09442918],15,1,[2.9273033],446
[0.095798],15,6,[2.9275255],447
[0.09678968],15,19,[2.9711263],448
[0.09628836],15,16,[2.9502952],449
[0.09693126],15,19,[2.9710722],450
[0.09627455],15,17,[2.9243016],451
[0.09577472],15,14,[2.9344993],452
[0.09643046],15,16,[2.950133],453
[0.09483624],15,1,[2.9266517],454
[0.09529137],15,3,[2.9296236],455
[0.09702279],15,19,[2.970736],456
[0.09462786],15,8,[2.946048],457
[0.09525929],15,12,[2.9413939],458
[0.09443878],15,10,[2.942862],459
[0.09624071],15,5,[2.956883],460
[0.09600739],15,16,[2.9495091],461
[0.0947873],15,7,[2.952283],462
[0.09578525],15,17,[2.9236786],463
[0.09420132],15,9,[2.960791],464
[0.0952766],15,6,[2.9277587],465
[0.0944985],15,12,[2.9412131],466
[0.09641868],15,15,[2.9008002],467
[0.09381879],15,8,[2.9456072],468
[0.09452128],15,7,[2.9519317],469
[0.09412681],15,1,[2.9256818],470
[0.0946353],15,3,[2.9295912],471
[0.09481347],15,12,[2.9406998],472
[0.09407105],15,10,[2.9426687],473
[0.09493139],15,4,[2.9714015],474
[0.09568759],15,18,[2.9447124],475
[0.09687783],15,15,[2.9003432],476
[0.09536053],15,14,[2.9339144],477
[0.09468736],15,13,[2.943501],478
[0.09468091],15,2,[2.943927],479
[0.09555861],15,4,[2.9713187],480
[0.09648247],15,17,[2.923195],481
[0.09665558],15,16,[2.9490678],482
[0.0948604],15,10,[2.9423618],483
[0.09674285],15,16,[2.9489305],484
[0.09509641],15,1,[2.9252894],485
[0.09487758],15,10,[2.9420104],486
[0.09484254],15,10,[2.9417784],487
[0.09501092],15,1,[2.9248717],488
[0.09645621],15,17,[2.922498],489
[0.09525626],15,7,[2.951587],490
[0.09656162],15,5,[2.9572234],491
[0.09608843],15,6,[2.9286778],492
[0.09565248],15,14,[2.9338431],493
[0.09454874],15,1,[2.923518],494
[0.09548835],15,14,[2.9335914],495
[0.0950974],15,4,[2.9711378],496
[0.09649473],15,19,[2.970923],497
[0.09459301],15,3,[2.9300916],498
[0.09397961],15,8,[2.9459727],499
[0.09565044],15,16,[2.9482522],500
[0.09383882],15,2,[2.9447453],501
[0.09359423],15,8,[2.9457822],502
[0.09659617],15,15,[2.9006321],503
[0.09351549],15,10,[2.9391],504
[0.09534923],15,17,[2.921171],505
[0.09429858],15,7,[2.951358],506
[0.09564494],15,16,[2.9478853],507
[0.09429807],15,3,[2.9299104],508
[0.09503549],15,14,[2.9320812],509
[0.09541581],15,6,[2.929035],510
[0.09377594],15,8,[2.9449787],511
[0.09389666],15,9,[2.9626186],512
[0.09565397],15,5,[2.9572477],513
[0.09531851],15,17,[2.9203377],514
[0.09370609],15,9,[2.9625216],515
[0.09473467],15,14,[2.9313414],516
[0.09361032],15,1,[2.9222941],517
[0.09461019],15,14,[2.9309123],518
[0.09488913],15,6,[2.9282541],519
[0.09323385],15,8,[2.9441423],520
[0.09319041],15,2,[2.9448857],521
[0.09540089],15,19,[2.9713151],522
[0.09615061],15,15,[2.9010835],523
[0.09312692],15,2,[2.9445422],524
[0.09398774],15,12,[2.9427862],525
[0.09353861],15,1,[2.9221277],526
[0.09513856],15,17,[2.919548],527
[0.09334567],15,10,[2.9386754],528
[0.095039],15,6,[2.9268565],529
[0.09344493],15,8,[2.94325],530
[0.09342855],15,8,[2.9430878],531
[0.09482358],15,14,[2.928707],532
[0.09337607],15,8,[2.9425616],533
[0.09664931],15,15,[2.9005904],534
[0.09411002],15,13,[2.9465127],535
[0.09368101],15,10,[2.938251],536
[0.09472044],15,4,[2.971741],537
[0.09638543],15,19,[2.9715557],538
[0.0945389],15,3,[2.9316015],539
[0.09559165],15,14,[2.927502],540
[0.09454335],15,1,[2.9220052],541
[0.09622433],15,16,[2.948398],542
[0.09476087],15,13,[2.946453],543
[0.0956837],15,14,[2.9267378],544
[0.09411945],15,10,[2.9373245],545
[0.09650648],15,5,[2.9579067],546
[0.09489594],15,4,[2.971736],547
[0.09484404],15,4,[2.9716923],548
[0.09449384],15,1,[2.921227],549
[0.09391466],15,10,[2.9364803],550
[0.09437804],15,1,[2.9207532],551
[0.0960664],15,19,[2.971457],552
[0.09606688],15,5,[2.9575255],553
[0.09411339],15,3,[2.9320784],554
[0.09516127],15,17,[2.9196298],555
[0.09339404],15,2,[2.9451728],556
[0.09543658],15,19,[2.9712226],557
[0.09473509],15,17,[2.9192016],558
[0.09349282],15,1,[2.918581],559
[0.09502281],15,19,[2.9710002],560
[0.09489151],15,19,[2.970881],561
[0.09476522],15,19,[2.9707131],562
[0.09574609],15,15,[2.9015048],563
[0.09283403],15,9,[2.9638898],564
[0.09323475],15,1,[2.916982],565
[0.09374447],15,12,[2.9451907],566
[0.0927185],15,8,[2.94075],567
[0.09452824],15,17,[2.9175625],568
[0.093475],15,1,[2.915745],569
[0.09519345],15,19,[2.9695969],570
[0.09319271],15,9,[2.9639215],571
[0.09270197],15,11,[2.9732049],572
[0.09351136],15,13,[2.946848],573
[0.09347542],15,7,[2.953944],574
[0.09335675],15,1,[2.9136984],575
[0.09370348],15,12,[2.945238],576
[0.09602854],15,15,[2.901229],577
[0.09312787],15,9,[2.9637125],578
[0.09369764],15,13,[2.9465504],579
[0.09296212],15,11,[2.9730248],580
[0.09527773],15,16,[2.9500732],581
[0.09498549],15,14,[2.9264028],582
[0.09585885],15,19,[2.9686413],583
[0.09695219],15,15,[2.9003084],584
[0.09554976],15,17,[2.9165685],585
[0.09613796],15,16,[2.9498785],586
[0.09600484],15,14,[2.9258952],587
[0.09623744],15,14,[2.925627],588
[0.09547295],15,13,[2.9458902],589
[0.09553283],15,1,[2.9107044],590
[0.096145],15,4,[2.9724061],591
[0.0959363],15,13,[2.9455721],592
[0.0955287],15,10,[2.9364054],593
[0.09612246],15,7,[2.953137],594
[0.09702576],15,6,[2.9334173],595
[0.09641137],15,12,[2.9453158],596
[0.0972313],15,17,[2.9157953],597
[0.09560348],15,2,[2.9490361],598
[0.09612023],15,13,[2.9446619],599
[0.09865478],15,15,[2.898618],600
[0.09811857],15,19,[2.968346],601
[0.09748824],15,14,[2.922924],602
[0.09747629],15,6,[2.932904],603
[0.09782024],15,18,[2.9543626],604
[0.09820869],15,16,[2.9495122],605
[0.09646867],15,9,[2.9640255],606
[0.09809789],15,18,[2.954079],607
[0.09967742],15,15,[2.897598],608
[0.09637924],15,11,[2.973222],609
[0.09661791],15,11,[2.9731793],610
[0.09728762],15,9,[2.9637575],611
[0.09726299],15,2,[2.9481673],612
[0.09922303],15,18,[2.953139],613
[0.10095803],15,15,[2.8963177],614
[0.09967529],15,18,[2.9527154],615
[0.09968588],15,6,[2.930587],616
[0.09847564],15,9,[2.9631217],617
[0.09851949],15,8,[2.943559],618
[0.09867951],15,8,[2.943515],619
[0.09978033],15,12,[2.9444299],620
[0.09857456],15,11,[2.9724636],621
[0.09864824],15,11,[2.9723747],622
[0.09869615],15,11,[2.9722326],623
[0.1003743],15,4,[2.9729269],624
[0.10208467],15,5,[2.9600492],625
[0.10210311],15,5,[2.9600196],626
[0.10210568],15,5,[2.9598956],627
[0.10106931],15,18,[2.9505932],628
[0.10204573],15,19,[2.9689174],629
[0.09920639],15,10,[2.93987],630
[0.10199459],15,5,[2.9591887],631
[0.09995968],15,3,[2.9378889],632
[0.09875077],15,8,[2.942511],633
[0.09972634],15,3,[2.93765],634
[0.09840309],15,2,[2.9457335],635
[0.10006752],15,6,[2.928043],636
[0.09938161],15,13,[2.944461],637
[0.0989842],15,12,[2.943529],638
[0.0995499],15,6,[2.927331],639
[0.0975479],15,2,[2.9449062],640
[0.09764601],15,9,[2.9617076],641
[0.09744579],15,9,[2.9615855],642
[0.09722059],15,10,[2.9398077],643
[0.09882791],15,18,[2.949497],644
[0.09777835],15,7,[2.9557774],645
[0.09943172],15,19,[2.9689035],646
[0.09914056],15,16,[2.949916],647
[0.09744603],15,4,[2.9723768],648
[0.09916443],15,5,[2.9580956],649
[0.09814873],15,14,[2.9260135],650
[0.09862289],15,19,[2.9687061],651
[0.09573671],15,10,[2.93957],652
[0.09774124],15,17,[2.9216812],653
[0.096327],15,3,[2.935833],654
[0.09745226],15,17,[2.9212976],655
[0.09735124],15,14,[2.925631],656
[0.09761748],15,16,[2.9497485],657
[0.09462765],15,2,[2.9431043],658
[0.09699264],15,14,[2.925032],659
[0.09544978],15,3,[2.9352632],660
[0.09556175],15,7,[2.95559],661
[0.09718785],15,19,[2.9682474],662
[0.09567533],15,6,[2.924704],663
[0.09552181],15,6,[2.9245167],664
[0.09583268],15,18,[2.9495258],665
[0.09520078],15,6,[2.9237022],666
[0.09672491],15,5,[2.9574907],667
[0.09464216],15,7,[2.955305],668
[0.09398596],15,12,[2.9436586],669
[0.09318656],15,8,[2.9430327],670
[0.09539267],15,14,[2.9233122],671
[0.09436111],15,4,[2.9724548],672
[0.09303457],15,10,[2.938789],673
[0.09332755],15,12,[2.9433584],674
[0.09232881],15,2,[2.9425247],675
[0.09479333],15,16,[2.9495313],676
[0.0942866],15,18,[2.949191],677
[0.09347417],15,6,[2.9197016],678
[0.09309906],15,13,[2.9460034],679
[0.09474202],15,19,[2.9681158],680
[0.09314419],15,4,[2.9722528],681
[0.09191594],15,1,[2.9220865],682
[0.09379356],15,16,[2.9491022],683
[0.09454038],15,5,[2.9577315],684
[0.09402999],15,19,[2.967963],685
[0.09072],15,2,[2.9411974],686
[0.0928545],15,18,[2.9485855],687
[0.09188926],15,13,[2.9457505],688
[0.0931281],15,17,[2.9213014],689
[0.09067664],15,10,[2.939075],690
[0.09096628],15,3,[2.9350886],691
[0.09250662],15,16,[2.948407],692
[0.09121463],15,6,[2.917289],693
[0.08980901],15,8,[2.9431913],694
[0.09219679],15,14,[2.9229357],695
[0.09065368],15,13,[2.945305],696
[0.08902548],15,2,[2.9402306],697
[0.09311651],15,15,[2.9041195],698
[0.09048561],15,6,[2.916094],699
[0.09269463],15,5,[2.9577088],700
[0.09199977],15,14,[2.9224803],701
[0.08909084],15,2,[2.9394605],702
[0.08938946],15,9,[2.9616728],703
[0.09002781],15,3,[2.9349732],704
[0.0890336],15,2,[2.9386916],705
[0.09079894],15,7,[2.9567232],706
[0.09321313],15,15,[2.904026],707
[0.0893834],15,8,[2.9430914],708
