probability,move,scenario_no,loss,move_no
[0.3320273],5,6,[2.8442383],6791
[0.6816203],5,5,[2.329367],6792
[0.3305385],5,6,[2.8431544],6793
[0.17771524],11,1,[2.9817793],6794
[0.47341132],5,14,[2.8737297],6795
[0.18283536],11,3,[2.951525],6796
[0.17898005],11,1,[2.9816816],6797
[0.18525901],11,13,[2.843],6798
[0.3722335],17,17,[2.629554],6799
[0.6824889],5,5,[2.3285437],6800
[0.18482341],11,13,[2.8419724],6801
[0.1314633],11,9,[2.9645607],6802
[0.16070582],11,10,[2.9883766],6803
[0.1776034],11,1,[2.9813583],6804
[0.17720093],11,1,[2.9812713],6805
[0.18300368],11,13,[2.8380978],6806
[0.28133658],5,16,[2.9872272],6807
[0.15814747],11,10,[2.988339],6808
[0.9150901],8,8,[2.1094134],6809
[0.9154466],8,8,[2.109082],6810
[0.1703702],11,4,[2.9476717],6811
[0.34278086],17,18,[2.9561968],6812
[0.15677775],11,10,[2.9882395],6813
[0.38684312],17,17,[2.6149843],6814
[0.34589332],17,18,[2.9560626],6815
[0.3303263],5,6,[2.8403802],6816
[0.18012159],11,11,[2.8184977],6817
[0.1792995],11,13,[2.8298619],6818
[0.12825093],13,9,[2.9645143],6819
[0.18085146],11,11,[2.8177855],6820
[0.47683498],5,14,[2.8777828],6821
[0.3178911],5,6,[2.8376455],6822
[0.14046216],11,7,[2.9875164],6823
[0.16045468],11,10,[2.9882042],6824
[0.13375922],13,9,[2.9644165],6825
[0.18401541],11,2,[2.9135742],6826
[0.2890135],5,6,[2.834185],6827
[0.1847615],11,2,[2.9132502],6828
[0.39763153],17,17,[2.6047153],6829
[0.3659491],17,18,[2.9560966],6830
[0.43920323],5,14,[2.8733602],6831
[0.18491572],11,13,[2.8275387],6832
[0.43232313],5,14,[2.8718176],6833
[0.42554766],5,14,[2.8703635],6834
[0.36781648],17,18,[2.9558215],6835
[0.14628428],11,7,[2.987771],6836
[0.14671314],11,7,[2.9877753],6837
[0.18573171],11,12,[2.907549],6838
[0.1747596],11,4,[2.949776],6839
[0.6504904],5,15,[2.9848716],6840
[0.14740229],11,7,[2.987684],6841
[0.4148867],17,17,[2.5873783],6842
[0.18404073],11,12,[2.9068398],6843
[0.18221752],11,11,[2.8164995],6844
[0.17704798],11,1,[2.9813857],6845
[0.6638007],5,5,[2.3464565],6846
[0.18286955],11,11,[2.8158638],6847
[0.16473761],11,10,[2.988455],6848
[0.1992506],5,16,[2.9865243],6849
[0.90363586],8,8,[2.1200774],6850
[0.1774629],11,4,[2.9499242],6851
[0.39068902],17,18,[2.9560502],6852
[0.3907491],17,18,[2.955912],6853
[0.23562977],5,6,[2.8318782],6854
[0.1789991],11,4,[2.9493952],6855
[0.21570385],5,16,[2.9865952],6856
[0.14129987],11,19,[2.9515777],6857
[0.1667254],11,10,[2.9882956],6858
[0.18943818],11,11,[2.8092992],6859
[0.1394401],11,19,[2.9510052],6860
[0.672994],5,5,[2.33766],6861
[0.19112645],11,13,[2.8318408],6862
[0.1915429],11,13,[2.831354],6863
[0.43002126],5,14,[2.8616178],6864
[0.13580814],11,19,[2.9497938],6865
[0.18503754],11,1,[2.9815226],6866
[0.4274016],17,17,[2.5750394],6867
[0.18039158],11,4,[2.9478018],6868
[0.13401787],11,19,[2.9488573],6869
[0.18433343],11,1,[2.9815164],6870
[0.19264437],11,11,[2.806111],6871
[0.13150376],11,9,[2.9656162],6872
[0.14321497],11,7,[2.987453],6873
[0.19571878],11,12,[2.9086137],6874
[0.19090377],11,3,[2.9577456],6875
[0.18143927],11,4,[2.947269],6876
[0.66846275],5,15,[2.9870403],6877
[0.1952743],11,11,[2.8035057],6878
[0.1873237],11,1,[2.9813251],6879
[0.4503596],5,14,[2.8618271],6880
[0.27337173],5,16,[2.9874547],6881
[0.1370484],11,19,[2.9465835],6882
[0.1980466],11,13,[2.8278484],6883
[0.4475237],17,17,[2.5557544],6884
[0.18649316],11,4,[2.9465528],6885
[0.8992424],8,8,[2.1241734],6886
[0.89908504],8,8,[2.1243205],6887
[0.68003166],5,5,[2.3309243],6888
[0.19101419],11,1,[2.9811335],6889
[0.17036872],11,10,[2.9883578],6890
[0.13582705],11,9,[2.9657717],6891
[0.16970903],11,10,[2.9883094],6892
[0.19962272],11,11,[2.7992032],6893
[0.4450886],5,14,[2.8586044],6894
[0.27322832],5,16,[2.9872768],6895
[0.1879763],11,4,[2.9454608],6896
[0.19358064],11,1,[2.9808156],6897
[0.4321574],5,14,[2.855687],6898
[0.14067002],11,9,[2.9654188],6899
[0.20410258],11,11,[2.7947528],6900
[0.90550566],8,8,[2.11834],6901
[0.40726835],5,14,[2.8505135],6902
[0.6820925],5,5,[2.3289557],6903
[0.20048802],11,1,[2.9805036],6904
[0.18239045],11,10,[2.988261],6905
[0.20872352],11,13,[2.8283656],6906
[0.38846204],5,14,[2.8453853],6907
[0.15407355],11,19,[2.9466474],6908
[0.20978789],11,13,[2.8266425],6909
[0.9120735],8,8,[2.1122267],6910
[0.1851289],11,10,[2.9882183],6911
[0.20749734],11,3,[2.959526],6912
[0.19867119],11,4,[2.9451993],6913
[0.9159153],8,8,[2.1086538],6914
[0.24578075],5,6,[2.8495104],6915
[0.20922658],11,13,[2.8199594],6916
[0.24885024],5,6,[2.8489025],6917
[0.6603364],5,15,[2.9875631],6918
[0.18268499],11,10,[2.9880474],6919
[0.39806738],17,18,[2.9589508],6920
[0.65952677],5,15,[2.987462],6921
[0.14819689],11,9,[2.9655836],6922
[0.20912671],11,11,[2.7897704],6923
[0.38239762],5,14,[2.8356705],6924
[0.26630884],5,6,[2.8440669],6925
[0.23087089],5,16,[2.986896],6926
[0.14790529],11,9,[2.965329],6927
[0.19658262],11,4,[2.9447603],6928
[0.20994669],11,2,[2.9292543],6929
[0.9263098],8,8,[2.0989976],6930
[0.26453057],5,6,[2.8403726],6931
[0.6699394],5,5,[2.3406115],6932
[0.18117675],11,10,[2.9878404],6933
[0.38289165],5,14,[2.8321073],6934
[0.39875275],17,17,[2.6042352],6935
[0.20922692],11,13,[2.8117561],6936
[0.20562246],11,3,[2.959813],6937
[0.14021645],11,19,[2.947833],6938
[0.1492066],11,7,[2.9884193],6939
[0.6730947],5,5,[2.3376012],6940
[0.41473532],17,17,[2.5875378],6941
[0.20925121],11,11,[2.7896142],6942
[0.6784283],5,5,[2.3324988],6943
[0.42637265],17,17,[2.5760841],6944
[0.20981395],11,11,[2.7890675],6945
[0.16798767],11,10,[2.9876053],6946
[0.36299628],5,6,[2.843458],6947
[0.19232613],11,4,[2.944882],6948
[0.19312051],11,4,[2.9448605],6949
[0.40427884],17,18,[2.9602244],6950
[0.13324097],6,9,[2.9655976],6951
[0.13194935],6,19,[2.9481223],6952
[0.46833518],17,17,[2.5354335],6953
[0.42252615],17,18,[2.96112],6954
[0.20065],11,1,[2.981546],6955
[0.48423544],17,17,[2.5198627],6956
[0.37486076],5,6,[2.8429885],6957
[0.6829361],5,15,[2.9902618],6958
[0.50520927],17,17,[2.4993844],6959
