probability,move,scenario_no,loss,move_no
[0.09737257],16,16,[2.8999577],1
[0.18848668],16,13,[2.9633837],2
[0.2863293],16,18,[2.9369383],3
[0.344749],16,15,[2.9469428],4
[0.36538783],16,10,[2.9650314],5
[0.3696676],16,14,[2.9744046],6
[0.35940963],16,4,[2.9780786],7
[0.34383696],16,13,[2.9047236],8
[0.31581935],16,19,[2.985859],9
[0.28599307],16,13,[2.8546896],10
[0.25828373],16,15,[2.894092],11
[0.23242076],13,9,[2.995814],12
[0.27593976],13,12,[2.9865348],13
[0.3138705],13,17,[2.9952664],14
[0.3531892],13,4,[2.9707634],15
[0.36795425],13,19,[2.9810755],16
[0.38866603],13,16,[2.8918014],17
[0.379395],13,8,[2.9968507],18
[0.38196772],13,2,[2.9990244],19
[0.38111106],13,17,[2.9952316],20
[0.374044],13,17,[2.994485],21
[0.371295],13,7,[2.9956698],22
[0.36332628],13,4,[2.9484107],23
[0.34786054],13,4,[2.9392211],24
[0.313895],13,15,[2.8040922],25
[0.28535923],13,9,[2.9934585],26
[0.25949416],13,13,[2.740493],27
[0.273403],13,4,[2.8914895],28
[0.28225076],13,13,[2.718095],29
[0.32307738],13,13,[2.677743],30
[0.38584208],13,19,[2.973951],31
[0.4568652],13,4,[2.8636236],32
[0.47622007],13,15,[2.8369474],33
[0.5153436],13,19,[2.9824388],34
[0.50419986],13,15,[2.8370008],35
[0.53730786],13,13,[2.4684505],36
[0.5658622],13,4,[2.8441622],37
[0.56699795],13,7,[3.0044155],38
[0.5824081],13,3,[3.0061874],39
[0.55083567],13,6,[3.004844],40
[0.55306363],13,16,[2.9743123],41
[0.5538927],13,17,[3.003206],42
[0.50075597],13,15,[2.7685933],43
[0.53040415],13,2,[3.0055833],44
[0.5009867],13,19,[2.9858332],45
[0.43617743],13,10,[2.9998639],46
[0.40467635],13,18,[2.994898],47
[0.38662747],13,7,[3.0023901],48
[0.40621334],13,4,[2.7921987],49
[0.38277826],15,11,[3.0035772],50
[0.3697439],15,12,[3.00179],51
[0.44189882],15,8,[3.0036457],52
[0.48616782],15,16,[2.9812212],53
[0.47583374],15,6,[3.0043461],54
[0.51318246],15,15,[2.4927483],55
[0.41244313],15,11,[3.003956],56
[0.5300882],15,10,[3.0021968],57
[0.6502589],15,15,[2.359855],58
[0.5957593],15,3,[3.0075202],59
[0.77646357],15,15,[2.239384],60
[0.63705945],15,13,[2.8924809],61
[0.783135],15,7,[3.0150871],62
[0.78875446],15,11,[3.0163012],63
[0.84767336],15,14,[3.0186515],64
[0.9009479],15,5,[3.0232983],65
[0.8581251],15,1,[3.020375],66
[0.9101436],15,5,[3.0239565],67
[0.84587693],15,1,[3.0196006],68
[0.860183],15,8,[3.0204234],69
[0.77166617],15,9,[3.0149317],70
[0.8055514],15,17,[3.0163562],71
[0.7317977],15,19,[3.005572],72
[0.7390052],15,17,[3.0125532],73
[0.67591435],15,1,[3.0107946],74
[0.6364627],15,18,[3.0046904],75
[0.6941202],15,5,[3.0114698],76
[0.59940934],15,8,[3.0076697],77
[0.57606626],15,10,[3.0040698],78
[0.5418653],15,10,[3.0028737],79
[0.47797558],15,9,[3.0039797],80
[0.46251115],15,7,[3.0031235],81
[0.44436115],15,17,[3.0016172],82
[0.41219592],15,18,[2.9975526],83
[0.3916031],15,19,[2.991169],84
[0.37455022],15,18,[2.9963102],85
[0.35630846],15,13,[2.709226],86
[0.3544617],15,16,[2.9798088],87
[0.374557],13,19,[2.9876297],88
[0.41709554],13,13,[2.586997],89
[0.4861103],13,10,[2.997593],90
[0.55748254],13,4,[2.8327913],91
[0.5851375],13,18,[2.99858],92
[0.61772335],13,3,[3.0076833],93
[0.6215949],13,16,[2.9831662],94
[0.6493664],13,3,[3.0088494],95
[0.6579131],13,3,[3.0091481],96
[0.6665715],13,13,[2.344032],97
[0.69760597],13,9,[3.0099268],98
[0.72783524],13,10,[3.0057154],99
[0.7523945],13,9,[3.0127187],100
[0.74396783],13,15,[2.9553173],101
[0.7790096],13,2,[3.0153394],102
[0.7971326],13,13,[2.2197824],103
[0.79772466],13,6,[3.0150027],104
[0.8271624],13,2,[3.0181751],105
[0.8411242],13,2,[3.0190468],106
[0.8096891],13,15,[2.9691079],107
[0.8347317],13,16,[2.9998856],108
[0.8648791],13,4,[2.9632983],109
[0.8426275],13,14,[3.0177693],110
[0.80607265],13,6,[3.0153935],111
[0.833558],13,4,[2.948889],112
[0.7926133],13,18,[3.0090096],113
[0.7671898],13,7,[3.0132837],114
[0.73261535],13,14,[3.010502],115
[0.7068338],13,8,[3.0109227],116
[0.69987726],13,9,[3.0087695],117
[0.67735547],13,9,[3.00737],118
[0.65483314],13,9,[3.0058115],119
[0.62371135],13,1,[3.007789],120
[0.5965506],13,14,[3.0032845],121
[0.574986],13,18,[2.9913743],122
[0.481177],13,15,[2.795304],123
[0.50780135],13,14,[2.9994023],124
[0.47161576],13,19,[2.9825208],125
[0.42976773],13,7,[2.9981692],126
[0.41984847],13,4,[2.8056703],127
[0.33138734],13,9,[2.9916193],128
[0.3428611],15,3,[2.998986],129
[0.43164477],15,9,[2.9909866],130
[0.64279264],15,10,[2.9970472],131
[0.29880497],15,13,[2.7427027],132
[0.9192854],15,15,[2.1054637],133
[0.39126667],15,3,[2.9986138],134
[0.4286873],15,9,[2.9788501],135
[0.80306745],15,5,[3.016724],136
[0.85495543],15,6,[3.0199537],137
[0.3702195],15,17,[2.9990554],138
[0.7607314],15,16,[2.9948676],139
[0.29088536],13,13,[2.7105548],140
[0.53903526],15,16,[2.9728582],141
[0.3149482],13,7,[2.994038],142
[0.33577523],13,18,[2.9801514],143
[0.34992978],13,17,[2.9975896],144
[0.37211284],13,18,[2.9791615],145
[0.39595634],13,4,[2.7609193],146
[0.39137134],13,9,[2.939441],147
[0.36384764],13,16,[2.9533265],148
[0.37272927],13,8,[3.0002434],149
[0.36556765],13,8,[3.0001485],150
[0.35612932],13,14,[2.9942048],151
[0.3659129],13,13,[2.636492],152
[0.36015585],13,16,[2.9456713],153
[0.33182573],13,15,[2.8202863],154
[0.31132665],13,15,[2.755495],155
[0.4134317],13,11,[3.0016541],156
[0.38814268],13,14,[2.99417],157
[0.32115293],15,16,[2.9288204],158
[0.42637715],15,5,[3.0024288],159
[0.41651636],13,4,[2.7869482],160
[0.70946944],15,5,[3.0118318],161
[0.34269923],13,3,[2.998609],162
[0.43996716],15,8,[3.0017805],163
[0.38993374],15,7,[2.9986477],164
[0.8780343],15,16,[2.9853563],165
[0.86804533],15,16,[2.978436],166
[0.95694953],15,15,[2.0706222],167
[0.30185434],15,3,[2.9986067],168
[0.3298498],15,9,[2.9752533],169
[0.7243466],15,16,[2.9025638],170
[0.93237907],15,15,[2.0933516],171
[0.33903384],13,13,[2.662935],172
[0.30148384],13,9,[2.9699428],173
[0.30638114],13,7,[2.9964228],174
[0.48547426],15,5,[3.004162],175
[0.34332624],13,17,[2.9986763],176
[0.467424],13,13,[2.5366583],177
[0.28513122],15,16,[2.7640676],178
[0.46478012],13,2,[3.003397],179
[0.5092003],13,7,[3.0007095],180
[0.5335417],13,7,[3.0015514],181
[0.5654212],13,11,[3.0061162],182
[0.61937463],13,12,[3.0076733],183
[0.66330683],13,13,[2.347092],184
[0.6008087],13,17,[3.0058568],185
[0.6839353],13,19,[3.007278],186
[0.71453667],13,19,[3.0090017],187
[0.7922958],13,13,[2.2243755],188
[0.51262057],13,6,[3.00541],189
[0.85339236],13,13,[2.1669176],190
[0.61090255],13,6,[3.0082555],191
[0.88479614],13,9,[3.0156944],192
[0.67105514],13,6,[3.0105748],193
[0.6696139],13,6,[3.0105584],194
[0.62457407],15,15,[2.3854635],195
[0.8990093],13,17,[3.0225677],196
[0.9250322],13,19,[3.0237124],197
[0.9221415],13,9,[3.020714],198
[0.84518325],13,7,[3.01776],199
[0.9599084],13,13,[2.0678911],200
[0.9476655],13,4,[3.0140982],201
[0.8456447],13,12,[3.0195863],202
[0.475426],13,9,[2.9984238],203
[0.61090094],15,9,[3.0016422],204
[0.5478236],15,3,[3.0079784],205
[0.975831],15,5,[3.029011],206
[0.8203857],15,19,[3.0153923],207
[0.8929067],15,8,[3.0227277],208
[0.9361852],15,2,[3.0259857],209
[0.98025125],15,5,[3.0293636],210
[0.9022931],13,13,[2.1212838],211
[0.54432833],13,3,[3.0078576],212
[0.97933894],15,6,[3.0293245],213
[0.57154363],13,17,[3.0066705],214
[0.68966275],13,7,[3.0078046],215
[0.7121427],13,8,[3.0124454],216
[0.7474548],13,8,[3.0140421],217
[0.74769616],13,8,[3.0140343],218
[0.6846877],13,11,[3.0116954],219
[0.9767793],15,6,[3.029117],220
[0.9683964],13,4,[3.0196457],221
[0.48855758],15,2,[3.0070248],222
[0.78256124],15,1,[3.01604],223
[0.97346985],15,16,[3.0175877],224
[0.93579787],15,14,[3.0253034],225
[0.91586536],13,3,[3.0241885],226
[0.4790995],13,7,[2.9960833],227
[0.49710453],15,8,[3.005711],228
[0.9718907],15,5,[3.0286639],229
[0.4839635],15,8,[3.005198],230
[0.54471684],15,11,[3.0069516],231
[0.5646008],15,1,[3.007166],232
[0.4701655],15,1,[3.005344],233
[0.97389835],15,15,[2.0549996],234
[0.90009594],13,3,[3.0228531],235
[0.5522752],13,1,[3.0064068],236
[0.6009734],13,17,[3.0056362],237
[0.5821913],13,17,[3.0048966],238
[0.5841455],13,7,[2.9713113],239
[0.7955212],13,3,[3.015527],240
[0.7130006],13,12,[3.0116677],241
[0.803485],13,4,[2.9811063],242
[0.49549955],13,12,[3.003895],243
[0.9298722],15,6,[3.0254939],244
[0.52936214],15,11,[3.0052788],245
[0.54483384],15,1,[3.0055814],246
[0.3692583],15,12,[3.0015728],247
[0.37312493],15,3,[2.9998062],248
[0.41724038],15,17,[3.0000293],249
[0.9387461],15,15,[2.087455],250
[0.43957585],15,2,[3.003752],251
[0.8800316],15,5,[3.0218768],252
[0.43055582],15,11,[3.0032437],253
[0.38621268],15,9,[2.9743369],254
[0.4285953],15,10,[3.000617],255
[0.4012969],15,1,[3.0022433],256
[0.37633514],15,2,[3.0022018],257
[0.37442538],15,8,[2.999741],258
[0.46128735],15,14,[3.000894],259
[0.42987663],15,14,[2.9999688],260
[0.6412542],15,5,[3.0086422],261
[0.30914208],15,9,[2.94112],262
[0.31302205],15,7,[2.7969923],263
[0.28265715],13,13,[2.7186315],264
[0.27426517],7,11,[3.0006058],265
[0.2946977],7,9,[2.915595],266
[0.2983821],7,7,[2.7031398],267
[0.34966812],7,1,[3.0014048],268
[0.39767602],7,14,[2.999389],269
[0.44389576],7,17,[2.9993467],270
[0.48000008],7,8,[3.002534],271
[0.5137395],7,5,[3.004504],272
[0.51344997],7,3,[3.0034316],273
[0.38567868],7,15,[2.6834073],274
[0.5517715],7,16,[2.9671013],275
[0.509258],7,9,[2.8886006],276
[0.48514515],7,2,[3.0044615],277
[0.32131046],7,16,[2.953303],278
[0.3898962],7,19,[2.999209],279
[0.71554214],15,16,[2.9818769],280
[0.31044835],7,2,[3.0016348],281
[0.3137582],13,13,[2.688472],282
[0.26886696],13,3,[2.9992547],283
[0.28043646],9,11,[3.0007472],284
[0.7319715],15,14,[3.0110552],285
[0.9100872],15,5,[3.0239847],286
[0.9357436],15,15,[2.0902383],287
[0.5816909],13,13,[2.4254591],288
[0.37926218],13,10,[2.99936],289
[0.58324236],13,19,[3.0026336],290
[0.5462982],15,14,[3.0016084],291
[0.72583795],13,9,[2.9298527],292
[0.7836239],13,12,[3.0152988],293
[0.7693733],13,19,[3.011847],294
[0.96529114],15,15,[2.0629287],295
[0.85794157],13,4,[2.9994059],296
[0.84620214],13,3,[3.0185966],297
[0.81715274],13,19,[3.0148218],298
[0.78076094],13,17,[3.013351],299
[0.97324216],15,15,[2.0556037],300
[0.7690037],13,10,[3.0133781],301
[0.9139867],15,5,[3.0241423],302
[0.8199982],13,19,[3.0145595],303
[0.7803115],13,17,[3.0129728],304
[0.793081],13,2,[3.0163484],305
[0.7918883],13,18,[3.013297],306
[0.7767838],13,2,[3.0154066],307
[0.7646795],13,2,[3.0147262],308
[0.98196423],15,15,[2.0475786],309
[0.98281014],15,15,[2.0468006],310
[0.7042508],13,17,[3.007125],311
[0.7190939],13,18,[3.008462],312
[0.74097896],13,9,[2.9247181],313
[0.9597772],15,5,[3.0276518],314
[0.57497984],13,17,[2.999158],315
[0.44386715],13,1,[3.0025232],316
[0.98073006],15,6,[3.029437],317
[0.8691009],13,13,[2.1522067],318
[0.64278305],13,3,[3.0063038],319
[0.9821285],15,6,[3.0295503],320
[0.9409781],13,13,[2.0853827],321
[0.43071723],13,18,[2.9972565],322
[0.5012623],13,19,[2.9957213],323
[0.4100782],13,17,[2.9855795],324
[0.37293428],15,10,[2.9984083],325
[0.3156186],15,11,[3.001241],326
[0.34259075],13,2,[3.0015152],327
[0.39387012],15,10,[2.9980993],328
[0.94014394],13,3,[3.0257494],329
[0.31014088],13,11,[3.0008492],330
[0.9864785],15,15,[2.0434287],331
[0.3438418],15,1,[3.0006082],332
[0.383056],13,18,[2.994725],333
[0.9422459],13,12,[3.0262842],334
[0.43238023],13,19,[2.989249],335
[0.3125793],13,18,[2.9930122],336
[0.347838],13,19,[2.9850442],337
[0.36016208],15,11,[2.9998288],338
[0.3351784],15,7,[2.975241],339
[0.2768704],15,19,[2.9773407],340
[0.32630786],15,7,[2.971906],341
[0.3137926],15,2,[2.999609],342
[0.29655114],15,2,[2.9991922],343
[0.34521514],15,1,[2.9977577],344
[0.2656333],15,7,[2.9592857],345
[0.894369],13,12,[3.0225842],346
[0.98284805],15,15,[2.0467653],347
[0.9433792],15,5,[3.0262952],348
[0.8982466],13,3,[3.0218835],349
[0.24975953],15,1,[2.993596],350
[0.22801353],15,18,[2.9825423],351
[0.9263452],15,5,[3.0249023],352
[0.97000474],15,6,[3.0285764],353
[0.21535936],15,1,[2.9877734],354
[0.23778155],15,10,[2.985168],355
[0.9534081],13,13,[2.0738857],356
[0.1879912],15,1,[2.9771464],357
[0.9546511],15,6,[3.0273685],358
[0.9176871],13,4,[3.0137534],359
[0.1811222],13,7,[2.913999],360
[0.17500615],13,7,[2.9071097],361
[0.17358369],13,8,[2.9930284],362
[0.16383216],15,1,[2.9295],363
[0.96422434],15,15,[2.0639112],364
[0.15705155],15,8,[2.9916759],365
[0.22314757],15,14,[2.9826524],366
[0.16773608],15,1,[2.8665574],367
[0.7363702],15,16,[2.9838398],368
[0.9433693],15,15,[2.0831854],369
[0.2265754],1,11,[2.9922388],370
[0.2581985],1,17,[2.9787683],371
