probability,move,scenario_no,loss,move_no
[0.125322],15,19,[2.9803727],31407
[0.15041745],15,15,[2.847141],31408
[0.2140726],3,12,[2.9707322],31409
[0.13475539],3,4,[2.9751127],31410
[0.13503957],3,2,[2.9853938],31411
[0.12632805],15,9,[2.9395404],31412
[0.13098954],3,10,[2.9691062],31413
[0.1277184],15,8,[2.9229307],31414
[0.12602833],15,19,[2.980318],31415
[0.13076995],3,11,[2.94707],31416
[0.21200879],3,13,[2.9432368],31417
[0.1279792],15,8,[2.922762],31418
[0.12910691],3,1,[2.9402452],31419
[0.13032599],3,10,[2.9690726],31420
[0.14615159],15,6,[2.9376173],31421
[0.13220887],15,14,[2.9409742],31422
[0.133498],3,4,[2.975054],31423
[0.1286695],3,1,[2.9401782],31424
[0.12913948],15,18,[2.9545774],31425
[0.13601175],15,16,[2.9687862],31426
[0.13976157],3,17,[2.9415135],31427
[0.15146224],15,15,[2.8460994],31428
[0.1296354],3,11,[2.9469485],31429
[0.13255832],15,14,[2.9409575],31430
[0.21141894],3,12,[2.9706237],31431
[0.127953],3,1,[2.9400017],31432
[0.1278635],3,1,[2.9399645],31433
[0.15309913],3,7,[2.938499],31434
[0.12766534],15,9,[2.9393332],31435
[0.14688525],15,6,[2.9374554],31436
[0.21074195],3,12,[2.970581],31437
[0.12778956],15,9,[2.9392912],31438
[0.12782493],15,9,[2.9392514],31439
[0.20933208],3,13,[2.9431581],31440
[0.13681078],15,16,[2.9687667],31441
[0.27078816],3,3,[2.7278361],31442
[0.13678947],15,16,[2.96875],31443
[0.12864411],3,11,[2.946865],31444
[0.1329999],15,14,[2.940898],31445
[0.12876664],3,11,[2.9468358],31446
[0.13868837],3,17,[2.9416075],31447
[0.13287039],15,14,[2.940834],31448
[0.21099964],3,12,[2.9705114],31449
[0.13228056],3,4,[2.9750574],31450
[0.12895893],3,11,[2.9466963],31451
[0.15298866],3,7,[2.9385169],31452
[0.2719042],3,3,[2.7267346],31453
[0.21152334],3,12,[2.970467],31454
[0.12852257],15,5,[2.9382696],31455
[0.13322929],3,2,[2.9854422],31456
[0.12910183],15,18,[2.9546795],31457
[0.12834772],3,1,[2.9397564],31458
[0.1262867],15,19,[2.980318],31459
[0.12676838],15,9,[2.9389696],31460
[0.14598991],15,6,[2.9375625],31461
[0.14004438],3,17,[2.941544],31462
[0.12606286],15,19,[2.9803076],31463
[0.1401135],3,17,[2.9415026],31464
[0.1354946],15,16,[2.9686825],31465
[0.12646316],15,9,[2.9388885],31466
[0.13003607],3,10,[2.969159],31467
[0.15447],3,7,[2.9384093],31468
[0.14561404],15,6,[2.9374917],31469
[0.13155119],15,14,[2.940557],31470
[0.14553143],15,6,[2.9374297],31471
[0.12744421],15,8,[2.9230845],31472
[0.12993945],3,10,[2.969129],31473
[0.1400394],3,17,[2.941255],31474
[0.15429214],3,7,[2.9383097],31475
[0.21195382],3,13,[2.9433608],31476
[0.13994408],3,17,[2.941162],31477
[0.13992183],3,17,[2.9411101],31478
[0.12844013],3,1,[2.9397855],31479
[0.12973748],3,10,[2.9690678],31480
[0.21180046],3,13,[2.9432945],31481
[0.12588273],15,9,[2.938716],31482
[0.1279415],15,18,[2.9547253],31483
[0.21164641],3,13,[2.9432],31484
[0.13101344],15,14,[2.940459],31485
[0.21152848],3,13,[2.9431014],31486
[0.12954868],3,11,[2.946648],31487
[0.13327232],3,2,[2.985464],31488
[0.12774618],15,18,[2.9546728],31489
[0.1268313],15,8,[2.9232008],31490
[0.13940935],3,17,[2.9406176],31491
[0.1276785],15,18,[2.9546077],31492
[0.126879],15,5,[2.9384696],31493
[0.12554233],15,9,[2.9385562],31494
[0.12671217],15,8,[2.923123],31495
[0.14462173],15,6,[2.937091],31496
[0.13437583],15,16,[2.9687243],31497
[0.1275676],15,18,[2.9544432],31498
[0.12887684],3,11,[2.94661],31499
[0.12666953],15,8,[2.922943],31500
[0.13245648],3,2,[2.9854457],31501
[0.13861807],3,17,[2.940446],31502
[0.1285017],3,10,[2.969004],31503
[0.12546167],15,9,[2.938349],31504
