probability,move,scenario_no,loss,move_no
[0.099307],11,12,[2.9420247],89
[0.09958825],11,5,[2.9410272],90
[0.09983713],11,10,[2.9506655],91
[0.09903134],11,2,[2.9427648],92
[0.09898318],11,12,[2.9415934],93
[0.09946327],11,7,[2.9299934],94
[0.09896869],11,19,[2.9287632],95
[0.09866263],11,2,[2.9425995],96
[0.09917818],11,7,[2.929902],97
[0.09887678],11,16,[2.9529984],98
[0.09866135],11,14,[2.9462254],99
[0.09867624],11,5,[2.9408665],100
[0.09839638],11,19,[2.928644],101
[0.09807998],11,2,[2.9422467],102
[0.09643069],11,17,[2.9663155],103
[0.10027533],11,11,[2.8969982],104
[0.09816297],11,19,[2.9284248],105
[0.09761962],11,6,[2.9786313],106
[0.09805482],11,12,[2.94072],107
[0.09848504],11,16,[2.9528406],108
[0.09829243],11,19,[2.9280953],109
[0.09652843],11,17,[2.9662166],110
[0.09838899],11,14,[2.9461117],111
[0.09946872],11,9,[2.9389722],112
[0.09853125],11,16,[2.9527197],113
[0.09884416],11,10,[2.9503336],114
[0.09772056],11,6,[2.9785614],115
[0.09805683],11,13,[2.9230928],116
[0.09767741],11,6,[2.978531],117
[0.09830812],11,14,[2.9459996],118
[0.09839238],11,5,[2.9408045],119
[0.09758545],11,6,[2.9784706],120
[0.09789441],11,13,[2.9228935],121
[0.0982753],11,5,[2.9407105],122
[0.09598693],11,8,[2.9407322],123
[0.09788448],11,3,[2.9203315],124
[0.09733245],11,6,[2.9783683],125
[0.0978465],11,19,[2.927283],126
[0.09573565],11,8,[2.9406135],127
[0.09745609],11,13,[2.9224634],128
[0.09763104],11,19,[2.927104],129
[0.09776589],11,16,[2.952501],130
[0.09755526],11,14,[2.945785],131
[0.09671962],11,4,[2.978975],132
[0.09954314],11,11,[2.8977294],133
[0.09740768],11,19,[2.9267058],134
[0.09746171],11,19,[2.926598],135
[0.09815875],11,1,[2.9699998],136
[0.09725693],11,13,[2.9219482],137
[0.09800757],11,15,[2.9578025],138
[0.09801853],11,15,[2.9577806],139
[0.09534799],11,18,[2.9498632],140
[0.0980258],11,15,[2.9576788],141
[0.0982164],11,1,[2.9699235],142
[0.09820717],11,1,[2.9698944],143
[0.09775162],11,16,[2.952496],144
[0.09805273],11,10,[2.9503276],145
[0.09747978],11,19,[2.9255514],146
[0.09752288],11,14,[2.945672],147
[0.09787818],11,15,[2.9573073],148
[0.09516332],11,18,[2.9497042],149
[0.09845416],11,9,[2.9391901],150
[0.09701788],11,13,[2.9215257],151
[0.0994828],11,11,[2.8977895],152
[0.09757328],11,16,[2.9524207],153
[0.09809022],11,1,[2.969588],154
[0.09814991],11,1,[2.9695609],155
[0.09752482],11,19,[2.9249728],156
[0.09687034],11,4,[2.9790745],157
[0.0975818],11,19,[2.9248075],158
[0.09702182],11,6,[2.9782178],159
[0.09760066],11,19,[2.9245555],160
[0.09553111],11,8,[2.9405744],161
[0.09740104],11,12,[2.941163],162
[0.09736214],11,2,[2.9425495],163
[0.09802312],11,15,[2.956895],164
[0.09805977],11,10,[2.9501834],165
[0.0975609],11,14,[2.9456382],166
[0.09688707],11,6,[2.978136],167
[0.09685495],11,6,[2.9781187],168
[0.09963338],11,11,[2.8976383],169
[0.09747627],11,19,[2.9235144],170
[0.0977376],11,5,[2.941384],171
[0.09579576],11,17,[2.9663537],172
[0.09708398],11,6,[2.9780133],173
[0.09793063],11,16,[2.952443],174
[0.09882339],11,9,[2.9392593],175
[0.09566994],11,8,[2.9403899],176
[0.09829774],11,10,[2.9500163],177
[0.09595779],11,17,[2.9662578],178
[0.09721918],11,6,[2.9778857],179
[0.09830264],11,10,[2.9499226],180
[0.0979474],11,5,[2.9413433],181
[0.10001266],11,11,[2.8972585],182
[0.09801961],11,5,[2.9412673],183
[0.09796915],11,14,[2.9456458],184
[0.09823484],11,16,[2.952385],185
[0.09794853],11,3,[2.9223433],186
[0.09833262],11,16,[2.952333],187
[0.09810878],11,19,[2.9228582],188
[0.09812448],11,19,[2.9228067],189
[0.09830891],11,5,[2.9409065],190
[0.098378],11,16,[2.952179],191
[0.09628209],11,17,[2.966031],192
[0.09828278],11,5,[2.940728],193
[0.0986035],11,10,[2.949605],194
[0.09787878],11,12,[2.941235],195
[0.09781187],11,2,[2.9428444],196
[0.09727974],11,4,[2.9792032],197
[0.09865229],11,1,[2.9691718],198
[0.09902576],11,9,[2.9392853],199
[0.0973201],11,6,[2.977702],200
[0.09895527],11,9,[2.9392226],201
[0.09779683],11,19,[2.9221451],202
[0.09792783],11,5,[2.9401793],203
[0.09561557],11,8,[2.940526],204
[0.09770833],11,14,[2.9457097],205
[0.09744406],11,12,[2.9410236],206
[0.09989851],11,11,[2.8973713],207
[0.09997877],11,11,[2.8972912],208
[0.0976564],11,12,[2.940897],209
[0.09789588],11,3,[2.9222808],210
[0.10044713],11,11,[2.8968241],211
[0.0982288],11,3,[2.9222107],212
[0.09797347],11,6,[2.9776256],213
[0.09639407],11,18,[2.9510808],214
[0.09930526],11,15,[2.9570851],215
[0.09874876],11,12,[2.9405825],216
[0.09885482],11,12,[2.9405138],217
[0.09894571],11,12,[2.940403],218
[0.099909],11,1,[2.969187],219
[0.09976147],11,10,[2.949605],220
[0.09929821],11,19,[2.921964],221
[0.1000507],11,1,[2.9691565],222
[0.09934511],11,19,[2.9218545],223
[0.09987739],11,15,[2.9570036],224
[0.1005225],11,9,[2.938702],225
[0.10010135],11,1,[2.969039],226
[0.09955283],11,5,[2.939981],227
[0.09965406],11,16,[2.952144],228
[0.09746719],11,17,[2.9661133],229
[0.09912461],11,2,[2.943353],230
[0.09703457],11,18,[2.9512873],231
[0.0997995],11,10,[2.9494026],232
[0.09954476],11,16,[2.952093],233
[0.10038314],11,9,[2.9385498],234
[0.09918201],11,19,[2.921156],235
[0.10031466],11,9,[2.9384654],236
[0.09840222],11,4,[2.9793432],237
[0.09885163],11,2,[2.9432714],238
[0.10021357],11,9,[2.9382458],239
[0.09917585],11,5,[2.939866],240
[0.09886587],11,3,[2.9218252],241
[0.09839559],11,6,[2.9775372],242
[0.09887411],11,14,[2.946272],243
[0.09898453],11,5,[2.939717],244
[0.09950592],11,1,[2.9687023],245
[0.09990376],11,9,[2.9377236],246
[0.09857509],11,3,[2.921498],247
[0.09852087],11,3,[2.9213786],248
[0.09641547],11,8,[2.941173],249
[0.09968943],11,9,[2.9374044],250
[0.09819641],11,2,[2.9431837],251
[0.09649919],11,17,[2.9661896],252
[0.0978022],11,6,[2.9775136],253
[0.0982829],11,19,[2.9207375],254
[0.09788928],11,13,[2.9251869],255
[0.09781909],11,13,[2.9251468],256
[0.09807038],11,14,[2.9462068],257
[0.09747509],11,6,[2.97747],258
[0.09579681],11,8,[2.941075],259
[0.09837017],11,10,[2.9492917],260
[0.0975434],11,2,[2.943018],261
[0.09823865],11,15,[2.9573112],262
[0.09552611],11,8,[2.9408925],263
[0.09546129],11,8,[2.9408057],264
[0.09755053],11,19,[2.9204164],265
[0.09748145],11,19,[2.9203427],266
[0.09718799],11,12,[2.9398127],267
[0.0971152],11,12,[2.9397771],268
[0.09724689],11,14,[2.9460943],269
[0.09683213],11,13,[2.924494],270
[0.09498636],11,8,[2.940153],271
[0.09677459],11,2,[2.942648],272
[0.09814649],11,9,[2.9368787],273
[0.09690728],11,14,[2.9459984],274
[0.0965725],11,2,[2.9424894],275
[0.09704786],11,7,[2.9362297],276
[0.09698173],11,7,[2.9362042],277
[0.0967978],11,5,[2.939678],278
[0.09605759],11,6,[2.977329],279
[0.09653445],11,19,[2.919629],280
[0.09459148],11,17,[2.966311],281
[0.09609171],11,2,[2.9420867],282
[0.096585],11,16,[2.952883],283
[0.09651727],11,16,[2.952865],284
[0.09617914],11,14,[2.9457066],285
[0.09685906],11,1,[2.9687788],286
[0.09598285],11,3,[2.9210613],287
[0.09561834],11,13,[2.92406],288
[0.09641422],11,15,[2.9574473],289
[0.09611081],11,7,[2.9356763],290
[0.09368662],11,8,[2.9394653],291
[0.09586164],11,5,[2.9396574],292
[0.09541486],11,12,[2.9394305],293
[0.09506182],11,6,[2.9773042],294
[0.09329988],11,18,[2.952468],295
[0.09538418],11,3,[2.9209428],296
[0.09329347],11,8,[2.939296],297
[0.09532539],11,14,[2.945475],298
[0.09577382],11,10,[2.949583],299
[0.09545716],11,16,[2.952581],300
[0.09471864],11,13,[2.9238164],301
[0.09578772],11,1,[2.9687805],302
[0.09523133],11,7,[2.9353309],303
[0.09516047],11,7,[2.9352624],304
[0.09261553],11,18,[2.9523578],305
[0.09502801],11,16,[2.9524314],306
[0.09495374],11,7,[2.9349222],307
[0.09437192],11,12,[2.9394052],308
[0.09482518],11,16,[2.952269],309
[0.09420394],11,2,[2.9417048],310
[0.0951741],11,1,[2.9687634],311
[0.0943754],11,19,[2.9199579],312
[0.09475842],11,15,[2.9576268],313
[0.09392946],11,2,[2.9415984],314
[0.09232451],11,17,[2.9664726],315
[0.09225864],11,17,[2.9664524],316
[0.09403817],11,14,[2.9453704],317
[0.09321664],11,4,[2.9797626],318
[0.09337457],11,6,[2.9773433],319
[0.09342626],11,13,[2.923484],320
[0.09326313],11,6,[2.9773254],321
[0.09375542],11,19,[2.9197907],322
[0.09414341],11,15,[2.9575193],323
[0.09363639],11,19,[2.9196537],324
[0.09367839],11,5,[2.9398274],325
[0.09582958],11,11,[2.9014351],326
[0.09366439],11,5,[2.9398048],327
[0.09384213],11,7,[2.9338984],328
[0.0933412],11,12,[2.9393253],329
[0.09473979],11,9,[2.9383166],330
[0.09338282],11,12,[2.93926],331
[0.0933634],11,2,[2.9412198],332
[0.09392202],11,7,[2.9337404],333
[0.09289925],11,4,[2.9797447],334
[0.09181352],11,17,[2.9661875],335
[0.09143387],11,18,[2.9524782],336
[0.09387904],11,7,[2.9334772],337
[0.09435688],11,1,[2.9687505],338
[0.09149888],11,8,[2.9395492],339
[0.09346561],11,3,[2.9218307],340
[0.09297535],11,6,[2.977208],341
[0.09373531],11,16,[2.9518392],342
[0.09343655],11,19,[2.9191897],343
[0.09339041],11,19,[2.919132],344
[0.09343019],11,5,[2.9395275],345
[0.09352918],11,7,[2.9329448],346
[0.09137248],11,17,[2.9660842],347
[0.09370027],11,10,[2.949953],348
[0.09310649],11,19,[2.9186924],349
[0.09276192],11,12,[2.9388447],350
[0.09533088],11,11,[2.9019334],351
[0.09538182],11,11,[2.9018826],352
[0.0926298],11,6,[2.977139],353
[0.09353772],11,7,[2.9326272],354
[0.0934918],11,5,[2.939444],355
[0.09375033],11,16,[2.951728],356
[0.09433375],11,1,[2.9687207],357
[0.0947422],11,9,[2.938703],358
[0.09339631],11,2,[2.9413447],359
[0.09343828],11,2,[2.941329],360
[0.09453116],11,1,[2.9686823],361
[0.09329965],11,13,[2.9241347],362
[0.09455464],11,1,[2.9686346],363
[0.09369464],11,3,[2.922056],364
[0.09346326],11,2,[2.941106],365
[0.09398355],11,7,[2.932226],366
[0.09344854],11,12,[2.9386997],367
[0.09341559],11,12,[2.938659],368
[0.09418746],11,10,[2.95001],369
[0.09360216],11,14,[2.9462764],370
[0.09403162],11,15,[2.9578984],371
[0.09325963],11,12,[2.9383683],372
[0.091279],11,18,[2.9529965],373
[0.09457143],11,9,[2.9387746],374
[0.09314671],11,12,[2.9381037],375
[0.09347873],11,5,[2.9393325],376
[0.0935844],11,7,[2.931952],377
[0.093853],11,10,[2.9498734],378
[0.09246415],11,4,[2.9798365],379
[0.09292607],11,12,[2.937629],380
[0.09287693],11,12,[2.9375086],381
[0.0931149],11,19,[2.9184513],382
[0.09329234],11,7,[2.9317155],383
[0.0935533],11,10,[2.9496863],384
[0.09242531],11,13,[2.9242823],385
[0.09101769],11,17,[2.9662514],386
[0.09273012],11,3,[2.9223695],387
[0.09088378],11,17,[2.9662275],388
[0.09214067],11,13,[2.9241378],389
[0.09074543],11,17,[2.9661646],390
[0.09067797],11,17,[2.9661143],391
[0.09216508],11,2,[2.940638],392
[0.0923152],11,3,[2.9222484],393
[0.09256568],11,16,[2.9517105],394
[0.09231578],11,5,[2.9392617],395
[0.08999095],11,18,[2.9532573],396
[0.09156654],11,6,[2.9771714],397
[0.09173382],11,2,[2.940512],398
[0.09251329],11,10,[2.9493344],399
[0.0913191],11,13,[2.9236703],400
[0.09260855],11,1,[2.9685726],401
[0.09280582],11,9,[2.9390774],402
[0.09187518],11,7,[2.9312882],403
[0.091271],11,12,[2.9364898],404
[0.0915146],11,19,[2.918506],405
[0.09168745],11,16,[2.9516306],406
[0.08921337],11,18,[2.9531682],407
[0.09152996],11,7,[2.9311097],408
[0.09361365],11,11,[2.9036489],409
[0.09074352],11,6,[2.977149],410
[0.09124646],11,3,[2.9218996],411
[0.09104368],11,2,[2.940266],412
[0.09176698],11,15,[2.9583256],413
[0.0914079],11,5,[2.9391909],414
[0.0905149],11,4,[2.9798977],415
[0.08930922],11,8,[2.941335],416
[0.09242013],11,9,[2.9391327],417
[0.09188878],11,10,[2.9491882],418
[0.09213021],11,1,[2.9685845],419
[0.09125672],11,14,[2.9473188],420
[0.09097458],11,2,[2.940124],421
[0.08940937],11,17,[2.9657202],422
[0.08917466],11,8,[2.941237],423
[0.08902197],11,18,[2.9530444],424
[0.09170268],11,10,[2.949065],425
[0.08906601],11,8,[2.9410849],426
[0.09214526],11,9,[2.9390283],427
[0.08919533],11,17,[2.9656494],428
[0.09122936],11,16,[2.9516156],429
[0.09095671],11,19,[2.9186618],430
[0.08908173],11,17,[2.9655702],431
[0.09108702],11,7,[2.9309342],432
[0.09123818],11,15,[2.9583294],433
[0.08895697],11,17,[2.9654462],434
[0.09078189],11,5,[2.9391658],435
[0.09125131],11,10,[2.9488158],436
[0.08882689],11,17,[2.9652886],437
[0.0897557],11,4,[2.979903],438
[0.09002966],11,6,[2.977142],439
[0.08989528],11,13,[2.9239316],440
[0.09100715],11,10,[2.948625],441
[0.08836769],11,8,[2.9405763],442
[0.09026871],11,3,[2.922147],443
[0.08975521],11,6,[2.977094],444
[0.09076258],11,10,[2.948425],445
[0.08833678],11,17,[2.9648993],446
[0.08922884],11,4,[2.979852],447
[0.09043037],11,15,[2.9582038],448
[0.09019554],11,7,[2.9308643],449
[0.08984289],11,3,[2.9219747],450
[0.09224335],11,11,[2.9050143],451
[0.08992091],11,5,[2.9390476],452
[0.08995372],11,5,[2.9390068],453
[0.08931066],11,13,[2.9238467],454
[0.08988766],11,3,[2.9217005],455
[0.08792818],11,8,[2.9403918],456
[0.08987139],11,3,[2.921504],457
[0.0904794],11,10,[2.9480126],458
[0.09030887],11,15,[2.958156],459
[0.08774009],11,18,[2.9532075],460
[0.08986448],11,19,[2.918838],461
[0.09035498],11,10,[2.9478838],462
[0.09059979],11,1,[2.9686627],463
[0.09011718],11,15,[2.958082],464
[0.0907596],11,9,[2.939414],465
[0.08954762],11,3,[2.9206326],466
[0.08871853],11,4,[2.9798737],467
[0.09063869],11,9,[2.939336],468
[0.08738356],11,18,[2.9530838],469
[0.08860261],11,4,[2.979861],470
[0.0893617],11,14,[2.9479823],471
[0.08909978],11,12,[2.9375644],472
[0.08991782],11,10,[2.9474847],473
[0.08729286],11,8,[2.9404063],474
[0.08930629],11,19,[2.9185984],475
[0.08897673],11,2,[2.9406073],476
[0.08866236],11,6,[2.977087],477
[0.08996406],11,1,[2.968538],478
[0.08961239],11,10,[2.9472578],479
[0.0894013],11,15,[2.9578989],480
[0.08893377],11,5,[2.9385738],481
[0.08998145],11,9,[2.9389718],482
[0.08886638],11,19,[2.918242],483
[0.08847597],11,12,[2.9374588],484
[0.08893599],11,7,[2.9316792],485
[0.0866613],11,8,[2.940241],486
[0.08810804],11,6,[2.9770129],487
[0.08896189],11,15,[2.9577758],488
[0.08854751],11,19,[2.9178908],489
[0.08667848],11,17,[2.9648213],490
[0.08862076],11,7,[2.9316726],491
[0.08827602],11,14,[2.948145],492
[0.08800966],11,12,[2.9372106],493
[0.0906698],11,11,[2.9065864],494
[0.08887999],11,10,[2.946836],495
[0.08805878],11,12,[2.9370635],496
[0.08639034],11,8,[2.9400065],497
[0.0879165],11,6,[2.9769151],498
[0.08836196],11,3,[2.920366],499
[0.0889941],11,10,[2.9467244],500
[0.08773793],11,13,[2.924922],501
[0.08839196],11,5,[2.9387026],502
[0.08659413],11,17,[2.9647527],503
[0.08856247],11,7,[2.9315379],504
[0.08920332],11,1,[2.9685094],505
[0.08938677],11,9,[2.9389656],506
[0.08850798],11,16,[2.952733],507
[0.08802076],11,2,[2.9407353],508
[0.08790215],11,12,[2.9365022],509
[0.08873174],11,10,[2.9464543],510
[0.08815318],11,19,[2.9174995],511
[0.08831178],11,16,[2.9526591],512
[0.08731183],11,13,[2.9248276],513
[0.08817226],11,7,[2.9312954],514
[0.08741575],11,6,[2.9768205],515
[0.08894872],11,9,[2.9389167],516
[0.08870135],11,1,[2.9684775],517
[0.08726948],11,6,[2.9767888],518
[0.09014051],11,11,[2.9071152],519
[0.08747184],11,12,[2.936136],520
[0.08761172],11,2,[2.940685],521
[0.08755024],11,12,[2.9360118],522
[0.08897319],11,9,[2.9387293],523
[0.0861234],11,17,[2.9647434],524
[0.0859282],11,8,[2.9400527],525
[0.08762669],11,12,[2.9356418],526
[0.08744784],11,6,[2.9766517],527
[0.08745085],11,6,[2.9766269],528
[0.08616034],11,17,[2.9646952],529
[0.08744808],11,6,[2.9765568],530
[0.08719774],11,13,[2.9245956],531
[0.0876917],11,2,[2.9405136],532
[0.08698604],11,4,[2.9799175],533
[0.08755343],11,12,[2.9349203],534
[0.08774208],11,14,[2.9490252],535
[0.08603507],11,17,[2.9645486],536
[0.08802478],11,16,[2.9525008],537
[0.08727267],11,6,[2.9763167],538
[0.08771026],11,5,[2.9391146],539
[0.08746766],11,2,[2.9402328],540
[0.08734328],11,12,[2.934387],541
[0.0875264],11,14,[2.9489887],542
[0.0856033],11,8,[2.9397469],543
[0.08748987],11,3,[2.9216511],544
[0.08774475],11,16,[2.952383],545
[0.08721292],11,2,[2.9399521],546
[0.08779751],11,15,[2.9580832],547
[0.08702818],11,12,[2.9339025],548
[0.08706585],11,2,[2.9397604],549
[0.08751106],11,16,[2.9522543],550
[0.08524581],11,8,[2.9394972],551
[0.0862409],11,4,[2.979819],552
[0.08802702],11,1,[2.9687197],553
[0.087053],11,5,[2.9390557],554
[0.08721332],11,7,[2.931549],555
[0.08648887],11,6,[2.9760919],556
[0.08933508],11,11,[2.9079165],557
[0.08692721],11,3,[2.9217126],558
[0.08653033],11,6,[2.9760578],559
[0.08627275],11,13,[2.9247446],560
[0.08678976],11,2,[2.9391932],561
[0.08657897],11,6,[2.9760034],562
[0.0881348],11,9,[2.939082],563
[0.08500253],11,18,[2.9550357],564
[0.08611876],11,4,[2.9797366],565
[0.08796225],11,1,[2.9687276],566
[0.08694735],11,14,[2.948904],567
[0.08698446],11,3,[2.9215255],568
[0.08622823],11,13,[2.9245582],569
[0.08756413],11,10,[2.9468403],570
[0.08646379],11,6,[2.9758625],571
[0.0865586],11,12,[2.9333353],572
[0.08793817],11,9,[2.9389663],573
[0.08648653],11,12,[2.9332576],574
[0.08670399],11,14,[2.9488137],575
[0.08597023],11,13,[2.9242575],576
[0.08731637],11,10,[2.9467573],577
[0.08463854],11,18,[2.9550202],578
[0.08769695],11,9,[2.9387534],579
[0.08578599],11,13,[2.9239635],580
[0.08713542],11,10,[2.9466333],581
[0.08891576],11,11,[2.9083354],582
[0.08896524],11,11,[2.908286],583
[0.08585297],11,13,[2.9235718],584
[0.08737222],11,10,[2.9464912],585
[0.0866155],11,2,[2.939053],586
[0.08938824],11,11,[2.907864],587
[0.08625921],11,13,[2.9231334],588
[0.08827987],11,9,[2.9383366],589
[0.08634519],11,4,[2.9797115],590
[0.08766482],11,7,[2.9319606],591
[0.08811872],11,10,[2.9462798],592
[0.08728316],11,12,[2.9328976],593
[0.08858251],11,1,[2.9688869],594
[0.08595535],11,17,[2.9649882],595
[0.0877936],11,19,[2.9197936],596
[0.08834897],11,10,[2.9460716],597
[0.08835772],11,10,[2.946],598
[0.08728441],11,6,[2.975838],599
[0.08727801],11,6,[2.9758244],600
[0.0874474],11,12,[2.9326715],601
[0.08797455],11,7,[2.9318962],602
[0.085983],11,17,[2.9649322],603
[0.08828906],11,10,[2.9455166],604
[0.08664265],11,4,[2.9796503],605
[0.0885956],11,1,[2.9688342],606
[0.08558559],11,18,[2.9553335],607
[0.08797269],11,15,[2.9587018],608
[0.08742318],11,14,[2.9492188],609
[0.08722812],11,12,[2.9322846],610
[0.08645833],11,4,[2.9795852],611
[0.08843026],11,1,[2.9687445],612
[0.08771563],11,16,[2.9526663],613
[0.08636657],11,4,[2.9795282],614
[0.08633643],11,4,[2.9794986],615
[0.08563745],11,17,[2.964762],616
[0.08719307],11,14,[2.9491756],617
[0.08682654],11,6,[2.9756153],618
[0.08556281],11,17,[2.964688],619
[0.08619795],11,4,[2.9793382],620
[0.08692366],11,12,[2.931843],621
[0.08725192],11,19,[2.919764],622
[0.08967662],11,11,[2.9075737],623
[0.08974247],11,11,[2.907508],624
[0.08762471],11,7,[2.931755],625
[0.08703553],11,6,[2.9755225],626
[0.08671557],11,13,[2.9226575],627
[0.0886796],11,1,[2.9685884],628
[0.08575895],11,18,[2.9554088],629
[0.08694129],11,13,[2.9225504],630
[0.08769596],11,2,[2.939365],631
[0.08890111],11,1,[2.9685516],632
[0.08774811],11,2,[2.9393132],633
[0.08821079],11,7,[2.9315522],634
[0.08704053],11,13,[2.9221523],635
[0.08835125],11,15,[2.9586632],636
[0.08823807],11,16,[2.952552],637
[0.08891679],11,1,[2.9684649],638
[0.08852043],11,10,[2.945015],639
[0.08849697],11,10,[2.944986],640
[0.08677246],11,4,[2.9790778],641
[0.08673722],11,4,[2.9790614],642
[0.08878814],11,1,[2.9683456],643
[0.08774653],11,3,[2.9238946],644
[0.08758546],11,14,[2.9492364],645
[0.08828639],11,10,[2.9446807],646
[0.0871817],11,6,[2.9754653],647
[0.08789454],11,16,[2.95241],648
[0.08709335],11,6,[2.9754431],649
[0.08790411],11,15,[2.9585986],650
[0.09002764],11,11,[2.907222],651
[0.08792997],11,15,[2.9585438],652
[0.08861835],11,9,[2.9391658],653
[0.08745451],11,2,[2.9389126],654
[0.08672565],11,13,[2.921444],655
[0.08768897],11,3,[2.923813],656
[0.08757121],11,14,[2.9491525],657
[0.08752876],11,2,[2.9388232],658
[0.09028225],11,11,[2.9069672],659
[0.08610389],11,17,[2.964611],660
[0.0888859],11,1,[2.9680943],661
[0.08792236],11,5,[2.941219],662
[0.08860148],11,10,[2.9443073],663
[0.08691596],11,4,[2.978909],664
[0.08847874],11,15,[2.9582458],665
[0.08912631],11,9,[2.9390972],666
[0.08782912],11,12,[2.9321992],667
[0.0864294],11,17,[2.9645474],668
[0.08800108],11,14,[2.948951],669
[0.08787652],11,12,[2.9321024],670
[0.0884378],11,7,[2.9316304],671
[0.08797187],11,2,[2.938527],672
[0.08772788],11,6,[2.975364],673
[0.08771563],11,6,[2.9753525],674
[0.08820478],11,19,[2.9206889],675
[0.08640546],11,17,[2.9644296],676
[0.08765451],11,6,[2.9752822],677
[0.08708747],11,13,[2.921504],678
[0.08787289],11,14,[2.9488356],679
[0.08629604],11,17,[2.964319],680
[0.08699044],11,13,[2.9213667],681
[0.08749971],11,6,[2.9751577],682
[0.08816236],11,7,[2.9315522],683
[0.08793177],11,19,[2.9204812],684
[0.08682252],11,13,[2.9209924],685
[0.08817127],11,15,[2.95808],686
[0.08656333],11,4,[2.978873],687
[0.08651774],11,4,[2.9788635],688
[0.08742382],11,2,[2.9382017],689
[0.08588825],11,17,[2.9640808],690
[0.08738299],11,14,[2.9487126],691
[0.08809495],11,10,[2.9442534],692
[0.08729161],11,14,[2.948641],693
[0.08623508],11,4,[2.9787643],694
[0.08692731],11,6,[2.9749715],695
[0.08701473],11,12,[2.931808],696
[0.08728093],11,3,[2.9246488],697
[0.08723241],11,3,[2.9246154],698
[0.08523371],11,8,[2.9420834],699
[0.08543856],11,17,[2.9638875],700
[0.08805033],11,9,[2.939477],701
[0.08658895],11,6,[2.9748826],702
[0.08500467],11,18,[2.956341],703
[0.08650333],11,6,[2.9748423],704
[0.08496012],11,8,[2.9419343],705
[0.08654022],11,12,[2.931647],706
[0.08659815],11,2,[2.937892],707
[0.08776622],11,1,[2.968262],708
