probability,move,scenario_no,loss,move_no
[0.14450118],16,19,[2.9691043],162
[0.14157014],16,17,[2.9699035],163
[0.14303212],16,2,[2.952016],164
[0.14403224],16,19,[2.9687994],165
[0.14142282],16,13,[2.9399416],166
[0.14213772],16,12,[2.963768],167
[0.1409703],16,13,[2.9394073],168
[0.14423588],16,11,[2.9602575],169
[0.14208904],16,16,[2.8554945],170
[0.14483355],16,1,[2.945403],171
[0.14539433],16,1,[2.9451697],172
[0.14259781],16,4,[2.930983],173
[0.14359422],16,8,[2.91956],174
[0.14451942],16,16,[2.8530715],175
[0.14759843],16,1,[2.943753],176
[0.14793804],16,15,[2.9219313],177
[0.14531334],16,3,[2.984003],178
[0.14718077],16,12,[2.9635732],179
[0.14787474],16,10,[2.8813949],180
[0.14822055],16,12,[2.963371],181
[0.15028337],16,19,[2.967487],182
[0.14722581],16,7,[2.9724038],183
[0.14967175],16,9,[2.9819422],184
[0.15007254],16,14,[2.9501452],185
[0.14881463],16,4,[2.930852],186
[0.14944279],16,8,[2.9195523],187
[0.15190235],16,11,[2.959895],188
[0.14971054],16,14,[2.949716],189
[0.14756586],16,13,[2.9378865],190
[0.14844061],16,12,[2.9618344],191
[0.1464662],16,7,[2.9722245],192
[0.14609626],16,7,[2.9720995],193
[0.15104097],16,6,[2.9510036],194
[0.14616257],16,4,[2.9289396],195
[0.14911874],16,11,[2.9590895],196
[0.1475551],16,19,[2.967219],197
[0.1481521],16,11,[2.9586365],198
[0.1476762],16,11,[2.958253],199
[0.14304978],16,13,[2.937249],200
[0.14690018],16,1,[2.9420006],201
[0.14387943],16,14,[2.9474504],202
[0.14328511],16,2,[2.9533436],203
[0.1438107],16,16,[2.853766],204
[0.14274679],16,10,[2.8834195],205
[0.14235154],16,5,[2.938572],206
[0.1419858],16,7,[2.9707355],207
[0.14616787],16,15,[2.9237509],208
[0.14419553],16,2,[2.952932],209
[0.14285138],16,18,[2.9834957],210
[0.1442327],16,2,[2.9525127],211
[0.14425166],16,2,[2.952108],212
[0.14226818],16,13,[2.935638],213
[0.14362401],16,12,[2.9607837],214
[0.14344159],16,10,[2.8822901],215
[0.14186718],16,7,[2.970321],216
[0.14627692],16,1,[2.94088],217
[0.14149217],16,7,[2.9700794],218
[0.14137438],16,13,[2.9339385],219
[0.14119263],16,3,[2.9845653],220
[0.14528553],16,1,[2.9399724],221
[0.14038701],16,7,[2.969326],222
[0.14163607],16,8,[2.9222345],223
[0.14434795],16,1,[2.9387228],224
[0.14088093],16,12,[2.9608874],225
[0.14345162],16,11,[2.955305],226
[0.1391434],16,5,[2.9382849],227
[0.14341223],16,6,[2.9520772],228
[0.13767207],16,7,[2.9680839],229
[0.14032249],16,16,[2.857238],230
[0.13781606],16,13,[2.9305115],231
[0.1395159],16,8,[2.922203],232
[0.14286648],16,1,[2.935133],233
[0.14147145],16,16,[2.8560934],234
[0.14021619],16,4,[2.9330606],235
[0.14491443],16,1,[2.9338295],236
[0.14073397],16,7,[2.9673865],237
[0.14131473],16,7,[2.9672692],238
[0.14430453],16,9,[2.9831953],239
[0.14224555],16,3,[2.9846158],240
[0.14806262],16,6,[2.9521165],241
[0.14330702],16,18,[2.9839268],242
[0.14294389],16,3,[2.9845018],243
[0.14363849],16,17,[2.9720075],244
[0.14338107],16,13,[2.9288921],245
[0.14663209],16,19,[2.9684525],246
[0.1456111],16,2,[2.9490323],247
[0.146607],16,19,[2.9682643],248
[0.14331621],16,13,[2.9275067],249
[0.14327902],16,5,[2.938045],250
[0.14440176],16,8,[2.922871],251
[0.14729264],16,11,[2.9555721],252
[0.14770564],16,6,[2.9510422],253
[0.14344001],16,8,[2.9223363],254
[0.14391178],16,2,[2.947929],255
[0.14584011],16,11,[2.9550493],256
[0.14218022],16,12,[2.961596],257
