probability,move,scenario_no,loss,move_no
[0.15224321],8,1,[2.9525971],269
[0.15017141],8,2,[2.9201293],270
[0.14819387],8,17,[2.986725],271
[0.14593506],8,19,[2.9503121],272
[0.14387824],8,15,[2.9862368],273
[0.14206836],10,16,[2.9351883],274
[0.14336935],10,12,[2.951549],275
[0.14387883],10,17,[2.9863484],276
[0.14436541],10,16,[2.933108],277
[0.14447454],10,18,[2.9727676],278
[0.14463668],10,1,[2.9486713],279
[0.14435199],10,10,[2.8534882],280
[0.14714497],10,15,[2.9855416],281
[0.15001068],10,14,[2.980918],282
[0.15242244],10,14,[2.9807007],283
[0.15470876],10,10,[2.8431518],284
[0.16034818],10,1,[2.9443839],285
[0.16507204],10,8,[2.8792694],286
[0.16943476],10,19,[2.948226],287
[0.17297205],10,14,[2.978961],288
[0.17596412],10,5,[2.9679518],289
[0.1786558],10,13,[2.9379418],290
[0.18023163],10,18,[2.9737632],291
[0.18200885],10,4,[2.9918063],292
[0.1835954],10,11,[2.9282804],293
[0.1842681],10,12,[2.9519882],294
[0.18472707],10,2,[2.91707],295
[0.18451974],10,14,[2.9757895],296
[0.18438315],10,3,[2.990091],297
[0.18381862],10,15,[2.9852707],298
[0.18381056],10,1,[2.937123],299
[0.18311478],10,10,[2.814879],300
[0.18742472],10,10,[2.810597],301
[0.19586962],10,8,[2.8830094],302
[0.2040089],10,7,[2.9777927],303
[0.2106323],10,6,[2.9272625],304
[0.21690683],10,8,[2.8806038],305
[0.22206609],10,7,[2.978269],306
[0.22664161],10,12,[2.9518957],307
[0.22956672],10,5,[2.9703112],308
[0.23182231],10,18,[2.975619],309
[0.233908],10,15,[2.9862354],310
[0.23605284],10,3,[2.9909506],311
[0.23759602],10,12,[2.9503744],312
[0.23823963],10,2,[2.92352],313
[0.23762192],10,7,[2.9774063],314
[0.23715013],10,7,[2.9770086],315
[0.23713207],10,10,[2.761412],316
[0.24318703],10,14,[2.974439],317
[0.24830656],10,8,[2.8637044],318
[0.2521123],10,6,[2.9300013],319
[0.25551927],10,15,[2.9861772],320
[0.25799972],10,17,[2.9903038],321
[0.26043907],10,14,[2.973727],322
[0.2617648],10,4,[2.993666],323
[0.26286122],10,3,[2.9912434],324
[0.26357254],10,3,[2.9911675],325
[0.26438284],10,2,[2.9232829],326
[0.26322356],10,7,[2.9743152],327
[0.2616929],10,18,[2.9772317],328
[0.26069176],10,9,[2.977466],329
[0.2597048],10,13,[2.9542265],330
[0.25793397],10,12,[2.946819],331
[0.25502652],10,3,[2.9899862],332
[0.25175986],10,15,[2.9847364],333
[0.24915878],10,18,[2.97567],334
[0.24645928],10,18,[2.9750853],335
[0.24357004],10,8,[2.8511395],336
[0.23993872],10,15,[2.9833791],337
[0.23766595],10,11,[2.9440408],338
[0.2331706],10,14,[2.9679687],339
[0.22987625],10,12,[2.940545],340
[0.22453363],10,6,[2.92824],341
[0.2214726],10,5,[2.9728367],342
[0.21712044],10,15,[2.980589],343
[0.21331348],10,18,[2.969254],344
[0.21074606],10,2,[2.915686],345
[0.20655271],10,19,[2.9643135],346
[0.20205861],10,15,[2.9779093],347
[0.19903755],10,13,[2.950267],348
[0.19481108],10,17,[2.9892757],349
[0.19195913],10,13,[2.9488754],350
[0.18886684],10,2,[2.908635],351
[0.18524025],10,1,[2.955951],352
[0.18201216],10,2,[2.9032388],353
[0.17738932],10,6,[2.923902],354
[0.17414314],10,16,[2.960247],355
[0.17136286],10,13,[2.9433458],356
[0.16798271],10,3,[2.9874532],357
[0.16432188],10,16,[2.9587605],358
[0.16190025],10,13,[2.9394734],359
[0.15888938],10,19,[2.960648],360
[0.15552545],10,15,[2.9709299],361
[0.15244028],10,6,[2.9196558],362
[0.14981163],10,16,[2.9545615],363
[0.14714168],10,8,[2.8594],364
[0.14466846],10,5,[2.971385],365
[0.14222428],10,4,[2.9927878],366
[0.14171372],8,1,[2.9549131],367
[0.14262092],8,9,[2.9752214],368
[0.14307104],8,10,[2.8616867],369
[0.14356221],8,17,[2.9881496],370
[0.14370596],8,18,[2.9644444],371
[0.1434921],8,3,[2.9868717],372
[0.14340673],8,3,[2.9867072],373
[0.14324649],8,19,[2.9567761],374
[0.14315173],8,16,[2.947516],375
[0.14214462],8,11,[2.9447865],376
[0.14183067],8,9,[2.9743154],377
[0.14105253],8,13,[2.9262986],378
[0.14028938],8,7,[2.9732525],379
[0.13959265],8,15,[2.9670205],380
[0.13883941],8,6,[2.9097326],381
[0.13780148],8,17,[2.9874976],382
[0.13667627],8,3,[2.9844847],383
[0.13580826],8,5,[2.969936],384
[0.13458896],8,11,[2.9425309],385
[0.13376196],8,12,[2.9471588],386
[0.13289194],8,14,[2.9735436],387
[0.13189675],8,13,[2.9190836],388
[0.13106444],8,17,[2.9866197],389
[0.12980221],8,19,[2.9527247],390
[0.12917517],8,8,[2.8685548],391
[0.13050865],8,16,[2.940273],392
[0.13110663],8,2,[2.903028],393
[0.13209277],8,15,[2.9633021],394
[0.13217983],8,13,[2.9103925],395
[0.13217543],8,1,[2.9543343],396
[0.1322459],8,9,[2.972489],397
[0.13193297],8,3,[2.9826043],398
[0.13162293],8,13,[2.9021952],399
[0.13102636],8,10,[2.8829408],400
[0.13057938],8,7,[2.9731073],401
[0.12984206],8,14,[2.973633],402
[0.12940449],8,15,[2.9608383],403
[0.12884787],8,8,[2.868883],404
[0.13006182],8,1,[2.953772],405
[0.13134275],8,2,[2.9039798],406
[0.13269986],8,16,[2.9391863],407
[0.13281184],8,10,[2.882136],408
[0.13318016],8,3,[2.9819593],409
[0.1335546],8,15,[2.9573138],410
[0.1331836],8,10,[2.878031],411
[0.13347173],8,6,[2.920132],412
[0.13303055],8,15,[2.9541078],413
[0.1326417],8,18,[2.9701772],414
[0.13195898],8,9,[2.9731615],415
[0.13124427],10,12,[2.9525676],416
[0.1319489],10,6,[2.9177008],417
[0.13376687],10,2,[2.9007788],418
[0.13394444],10,15,[2.9440525],419
[0.13463902],10,14,[2.9739785],420
[0.13511348],10,11,[2.9467645],421
[0.13495831],10,4,[2.9935286],422
[0.13487117],10,7,[2.9751272],423
[0.13455163],10,8,[2.8740203],424
[0.13464934],10,4,[2.9935],425
[0.13440515],10,3,[2.9812458],426
[0.13407867],10,1,[2.9549963],427
[0.13325186],10,18,[2.9705963],428
[0.13324961],10,13,[2.9083579],429
[0.13268286],10,11,[2.9461408],430
[0.13113779],10,16,[2.943491],431
[0.13078594],10,19,[2.961787],432
[0.1298353],10,19,[2.9614658],433
[0.12883548],10,1,[2.9527376],434
[0.12788816],10,13,[2.9038718],435
[0.12767254],8,8,[2.8700943],436
[0.12900352],8,1,[2.9503481],437
[0.13055567],8,1,[2.948941],438
[0.13214292],8,18,[2.9689052],439
[0.13314049],8,16,[2.9411612],440
[0.13342582],8,3,[2.9806364],441
[0.13415587],8,17,[2.9888911],442
[0.13417436],8,14,[2.9747434],443
[0.13494048],8,8,[2.8628185],444
[0.13690163],8,2,[2.9087365],445
[0.13934623],8,19,[2.9565864],446
[0.14167224],8,6,[2.917152],447
[0.14265022],8,1,[2.9352448],448
[0.14379033],8,14,[2.9740896],449
[0.14470045],8,4,[2.993391],450
[0.14522378],8,12,[2.959071],451
[0.1459971],8,3,[2.9797518],452
[0.14640549],8,19,[2.953221],453
[0.14654866],8,3,[2.9789927],454
[0.14694129],8,18,[2.96741],455
[0.14642015],8,13,[2.8984246],456
[0.14577106],8,2,[2.9073663],457
[0.14529645],8,19,[2.9491465],458
[0.14405452],8,2,[2.904478],459
[0.14317724],8,7,[2.9772227],460
[0.14225088],8,18,[2.9658844],461
[0.14099538],8,15,[2.951675],462
[0.13966861],8,18,[2.9646208],463
[0.13803695],8,5,[2.9791415],464
[0.13630965],8,11,[2.9484076],465
[0.13580495],8,18,[2.961418],466
[0.13452093],8,18,[2.9598002],467
[0.1324247],8,11,[2.9475124],468
[0.13195032],8,16,[2.9420018],469
[0.12999277],8,4,[2.9932024],470
[0.12933634],8,8,[2.868358],471
[0.13060942],8,8,[2.8670862],472
[0.13364545],8,7,[2.976494],473
[0.1373129],8,16,[2.9398713],474
[0.13910118],8,11,[2.9442592],475
[0.14160348],8,10,[2.911106],476
[0.14371632],8,14,[2.973817],477
[0.1450418],8,2,[2.8882127],478
[0.14627892],8,13,[2.9020622],479
[0.1465484],8,2,[2.884739],480
[0.14734657],8,15,[2.9533658],481
[0.14658865],8,19,[2.9456174],482
[0.14591078],8,13,[2.899707],483
[0.14548202],8,9,[2.9800289],484
[0.14415753],8,12,[2.962606],485
[0.1437681],8,19,[2.9446452],486
[0.14284045],8,19,[2.9434588],487
[0.1418844],8,5,[2.9800603],488
[0.14131281],8,16,[2.9357831],489
[0.14037088],8,6,[2.9368675],490
[0.13891189],8,16,[2.9337142],491
[0.1374735],8,18,[2.948334],492
[0.13604355],8,16,[2.9295084],493
[0.13382807],8,7,[2.9772983],494
[0.13372158],2,12,[2.962307],495
[0.13294928],2,10,[2.9183917],496
[0.13169119],2,7,[2.9767816],497
[0.13110618],2,3,[2.9811773],498
[0.13029774],2,4,[2.9935932],499
[0.12946922],2,1,[2.9514592],500
[0.12851973],2,1,[2.9509535],501
[0.12686948],2,18,[2.9447684],502
[0.1263519],2,13,[2.8917587],503
[0.12474839],2,10,[2.9168255],504
[0.12211248],2,16,[2.9066296],505
[0.12093885],2,19,[2.9289293],506
[0.11920166],2,4,[2.993348],507
[0.1176649],2,13,[2.8861306],508
[0.11486673],2,16,[2.8978493],509
[0.11715158],13,5,[2.9800124],510
[0.11991133],13,11,[2.9457488],511
[0.12112506],13,15,[2.9617226],512
[0.12335538],13,14,[2.978593],513
[0.12491225],13,10,[2.9164345],514
[0.12549433],13,7,[2.9747725],515
[0.12624355],13,5,[2.9796202],516
[0.1270793],13,14,[2.9782825],517
[0.12758787],13,4,[2.9931338],518
[0.12818663],13,13,[2.869612],519
[0.13191587],13,3,[2.9820416],520
[0.13532715],13,4,[2.9929857],521
[0.13788202],13,8,[2.9012122],522
[0.14131139],13,10,[2.9122643],523
[0.14203736],13,6,[2.9467258],524
[0.14498417],13,12,[2.9628317],525
[0.14621708],13,12,[2.9624918],526
[0.1456019],13,6,[2.9455063],527
[0.14732864],13,14,[2.9762664],528
[0.14767312],13,3,[2.981254],529
[0.14745878],13,19,[2.9322305],530
[0.14707768],13,5,[2.9780188],531
[0.1470901],13,3,[2.9802504],532
[0.14613852],13,9,[2.9829948],533
[0.14514747],13,16,[2.8860483],534
[0.14400205],13,16,[2.8836882],535
[0.14181545],13,6,[2.9392865],536
[0.1397828],13,6,[2.9382734],537
[0.139042],13,11,[2.9474156],538
[0.13683526],13,13,[2.8609977],539
[0.13861285],13,2,[2.9203808],540
[0.13974145],13,10,[2.9055665],541
[0.13892986],13,6,[2.931974],542
[0.1396733],13,8,[2.9015644],543
[0.14003591],13,7,[2.975908],544
[0.14014198],13,3,[2.9774063],545
[0.1389475],16,16,[2.8589442],546
[0.14390726],16,10,[2.9023285],547
[0.14635782],16,15,[2.968359],548
[0.14926676],16,18,[2.959337],549
[0.152027],16,19,[2.9351246],550
[0.1540026],16,14,[2.9765015],551
[0.15461734],16,18,[2.9590113],552
[0.15658885],16,13,[2.8683755],553
[0.15654176],16,13,[2.8664036],554
[0.15447766],16,16,[2.8434978],555
[0.1594023],16,7,[2.976676],556
[0.16221991],16,8,[2.903647],557
[0.16503516],16,18,[2.956973],558
[0.16830413],16,11,[2.9515524],559
[0.16897644],16,9,[2.9851074],560
[0.17072797],16,14,[2.9774675],561
[0.1721164],16,11,[2.9511926],562
[0.17104551],16,8,[2.9024181],563
[0.172298],16,12,[2.9661026],564
[0.17143479],16,13,[2.8404522],565
[0.16836199],16,16,[2.829823],566
[0.17325884],16,14,[2.976999],567
[0.1767089],16,4,[2.9942644],568
[0.17854424],16,8,[2.8983767],569
[0.18107153],16,9,[2.985637],570
[0.18337211],16,2,[2.939021],571
[0.183412],16,9,[2.985588],572
[0.18389367],16,17,[2.9941325],573
[0.18469016],16,9,[2.9852986],574
[0.18550554],16,14,[2.9760585],575
[0.18539095],16,7,[2.978615],576
[0.18526196],16,7,[2.9784076],577
[0.18498407],16,1,[2.969965],578
[0.18371926],16,15,[2.9750404],579
[0.18380764],16,10,[2.9157891],580
[0.18289374],16,12,[2.9663327],581
[0.18136482],16,11,[2.9495187],582
[0.17958878],16,13,[2.8222022],583
[0.18072137],13,12,[2.9652028],584
[0.18336698],13,19,[2.9506595],585
[0.18544321],13,16,[2.828661],586
[0.18799995],13,1,[2.9692051],587
[0.18949524],13,10,[2.913654],588
[0.18800989],13,18,[2.9578328],589
[0.18752004],13,15,[2.9748738],590
[0.18894579],13,4,[2.9945061],591
[0.18677701],13,16,[2.818451],592
[0.18684323],16,17,[2.9941607],593
[0.19234286],16,6,[2.9467254],594
[0.19934496],16,13,[2.8161674],595
[0.20234698],16,2,[2.9428778],596
[0.2041646],16,14,[2.9752517],597
[0.20625378],16,11,[2.9492297],598
[0.20680784],16,10,[2.9137619],599
[0.20548585],16,6,[2.9480472],600
[0.20692874],16,13,[2.8050206],601
[0.2043305],16,12,[2.9637196],602
[0.20330352],13,18,[2.9596686],603
[0.20906249],13,19,[2.9557645],604
[0.21279827],13,9,[2.9850633],605
[0.21846785],13,12,[2.9628124],606
[0.2191853],13,17,[2.994582],607
[0.22430621],13,12,[2.9614222],608
[0.22168212],13,6,[2.9475708],609
[0.2260126],13,1,[2.9711213],610
[0.22643009],13,5,[2.985215],611
[0.22791918],13,14,[2.9753904],612
[0.22594543],13,18,[2.9574428],613
[0.22766991],13,14,[2.974523],614
[0.22623862],13,1,[2.9697223],615
[0.22500165],13,19,[2.953765],616
[0.2235952],13,19,[2.9528518],617
[0.22396833],13,13,[2.774645],618
[0.22883059],13,11,[2.9485536],619
[0.23455998],13,13,[2.764111],620
[0.2442248],13,1,[2.967947],621
[0.25263917],13,16,[2.852675],622
[0.26396015],13,2,[2.9499152],623
[0.27028048],13,2,[2.950178],624
[0.27478936],13,14,[2.9725292],625
[0.27877325],13,14,[2.9722323],626
[0.27952313],13,17,[2.9949317],627
[0.2847447],13,3,[2.9894924],628
[0.28644386],13,4,[2.9957752],629
[0.28420755],13,8,[2.9268692],630
[0.2849254],13,16,[2.8552907],631
[0.28698447],13,2,[2.947053],632
[0.28227544],13,19,[2.948835],633
[0.28091937],13,2,[2.9450274],634
[0.27516878],13,5,[2.986241],635
[0.26938695],13,15,[2.981048],636
[0.27088314],13,13,[2.7282214],637
[0.2753149],13,11,[2.9515438],638
[0.27843466],13,5,[2.986235],639
[0.28060794],13,16,[2.841148],640
[0.27944413],13,6,[2.9545312],641
[0.28166866],13,16,[2.8332374],642
[0.28246722],13,4,[2.9960194],643
[0.27783155],13,19,[2.9469476],644
[0.2772986],13,12,[2.9629903],645
[0.27235857],13,11,[2.95216],646
[0.26580986],13,18,[2.9650748],647
[0.26149604],13,16,[2.7918844],648
[0.25302458],13,6,[2.9555528],649
[0.24800381],13,16,[2.769355],650
[0.25037327],16,13,[2.7572649],651
[0.2619111],16,9,[2.9888864],652
[0.27554727],16,2,[2.942757],653
[0.28518564],16,7,[2.9875343],654
[0.2957815],16,11,[2.9540288],655
[0.3024868],16,10,[2.9505107],656
[0.3107652],16,13,[2.7680032],657
[0.31099027],16,13,[2.7620952],658
[0.30158636],16,8,[2.9516077],659
[0.29920593],16,13,[2.7360597],660
[0.28650022],16,1,[2.9793468],661
[0.30068412],13,9,[2.9911392],662
[0.32064068],13,14,[2.9824898],663
[0.33675262],13,14,[2.982892],664
[0.35089558],13,11,[2.9573474],665
[0.36160544],13,7,[2.9909875],666
[0.36581022],13,6,[2.9689362],667
[0.38058886],13,5,[2.9911082],668
[0.3886466],13,7,[2.9913647],669
[0.38739625],13,6,[2.9691234],670
[0.39509562],13,8,[2.953672],671
[0.40078014],13,9,[2.9924507],672
[0.40021646],13,16,[2.8002927],673
[0.4034308],13,3,[2.9963648],674
[0.39556944],13,1,[2.982014],675
[0.390494],13,5,[2.9908223],676
[0.39200172],13,12,[2.9754605],677
[0.38499343],13,4,[2.9992177],678
[0.37664193],13,19,[2.9642437],679
[0.37062046],13,17,[2.998327],680
[0.37447],13,13,[2.6269143],681
[0.36779243],13,6,[2.963006],682
[0.385699],13,2,[2.958295],683
[0.38703734],13,5,[2.9902356],684
[0.38218355],13,6,[2.9625812],685
[0.38401482],13,6,[2.9617348],686
[0.3934337],13,5,[2.9899876],687
[0.39877108],13,3,[2.9960291],688
[0.39772427],13,4,[2.9992843],689
[0.39293823],13,7,[2.9900827],690
[0.38723266],13,18,[2.9780955],691
[0.3937534],13,14,[2.982047],692
[0.38605154],13,19,[2.961571],693
[0.38845122],13,4,[2.998882],694
[0.36932647],13,6,[2.9497871],695
[0.3805701],13,4,[2.998604],696
[0.37016675],13,19,[2.957751],697
[0.36061987],13,16,[2.813605],698
[0.35140702],13,15,[2.9884782],699
[0.34982958],13,7,[2.987637],700
[0.3416424],13,1,[2.9773874],701
[0.32930762],13,8,[2.9431853],702
[0.32893622],13,10,[2.9543014],703
[0.32382613],13,14,[2.977212],704
[0.3128151],13,7,[2.9859984],705
[0.30117938],13,16,[2.7916229],706
[0.29250348],13,16,[2.78486],707
[0.2908682],13,3,[2.993017],708
[0.27588588],13,5,[2.9864557],709
[0.2670916],13,5,[2.9864287],710
[0.26210716],13,2,[2.9525948],711
[0.26706377],16,7,[2.9847505],712
[0.27227873],16,15,[2.986112],713
[0.28173706],16,3,[2.9928007],714
[0.2841526],16,18,[2.9746842],715
[0.2931441],16,12,[2.9753547],716
[0.29422954],16,10,[2.9522996],717
[0.29533905],16,16,[2.7045817],718
