probability,move,scenario_no,loss,move_no
[0.16462713],2,5,[2.9684534],2241
[0.16680895],2,10,[2.959307],2242
[0.16268353],2,8,[2.8953865],2243
[0.16623957],2,19,[2.9549308],2244
[0.16532888],2,15,[2.9308774],2245
[0.16599481],2,13,[2.9810162],2246
[0.16587356],2,13,[2.9809902],2247
[0.16830932],2,12,[2.9502609],2248
[0.1655004],2,13,[2.9808278],2249
[0.16782968],2,1,[2.9302387],2250
[0.16426094],2,15,[2.9297462],2251
[0.1648678],2,19,[2.9546437],2252
[0.16473453],2,16,[2.964261],2253
[0.16811575],2,2,[2.829549],2254
[0.16391625],2,14,[2.944203],2255
[0.16828896],2,12,[2.9499264],2256
[0.16576454],2,9,[2.9589942],2257
[0.17093854],2,2,[2.826743],2258
[0.1661791],2,17,[2.935539],2259
[0.17239033],2,1,[2.9296165],2260
[0.175435],2,2,[2.822275],2261
[0.17370342],2,3,[2.9773874],2262
[0.17555417],2,19,[2.9545214],2263
[0.17613806],2,14,[2.9437773],2264
[0.17939527],2,6,[2.983973],2265
[0.17621543],2,8,[2.8985674],2266
[0.18358934],2,7,[2.9418883],2267
[0.18793158],2,2,[2.8098667],2268
[0.18630047],2,10,[2.9602916],2269
[0.1873989],2,6,[2.9840906],2270
[0.19411944],2,11,[2.9406278],2271
[0.19040899],2,4,[2.9718843],2272
[0.19526537],2,1,[2.92841],2273
[0.19282788],2,13,[2.9805655],2274
[0.19320643],2,9,[2.9606664],2275
[0.19168058],2,17,[2.9379],2276
[0.19438846],2,5,[2.9702196],2277
[0.19482163],2,5,[2.9701753],2278
[0.19610666],2,19,[2.9548643],2279
[0.19190694],2,18,[2.9504538],2280
[0.1963082],2,19,[2.9546034],2281
[0.20204599],2,11,[2.9409146],2282
[0.19160536],2,18,[2.9501255],2283
[0.19612521],2,6,[2.984003],2284
[0.19406736],2,15,[2.9326937],2285
[0.1894114],2,8,[2.9013069],2286
[0.19405577],2,19,[2.9533129],2287
[0.19014551],2,17,[2.9372115],2288
[0.19148082],2,5,[2.969051],2289
[0.19038343],2,15,[2.9319048],2290
[0.19068632],2,19,[2.9522617],2291
[0.19206654],2,7,[2.9426832],2292
[0.18586607],2,17,[2.9360664],2293
[0.19031215],2,7,[2.9424932],2294
[0.18865421],2,10,[2.9608736],2295
[0.19222623],2,11,[2.9391787],2296
[0.19132443],2,11,[2.9389086],2297
[0.18499853],2,16,[2.9667962],2298
[0.18763773],2,12,[2.9539936],2299
[0.18200158],2,9,[2.9603372],2300
[0.18085496],2,5,[2.967965],2301
[0.18082146],2,13,[2.9807563],2302
[0.18005326],2,4,[2.9718814],2303
[0.17971048],2,3,[2.978454],2304
[0.18400519],2,11,[2.9359846],2305
[0.17764138],2,19,[2.949622],2306
[0.1789339],2,7,[2.9409733],2307
[0.17502362],2,15,[2.9292815],2308
[0.17171215],2,18,[2.9475758],2309
[0.17450169],2,13,[2.9805238],2310
[0.173751],2,13,[2.980449],2311
[0.17357582],2,3,[2.9781816],2312
[0.17136763],2,15,[2.9282506],2313
[0.17168123],2,13,[2.9800894],2314
[0.16999519],2,15,[2.927479],2315
[0.16780433],2,17,[2.933045],2316
[0.1654393],2,8,[2.9001398],2317
[0.16895065],2,6,[2.9836273],2318
[0.16899735],2,10,[2.9599602],2319
[0.17036107],2,12,[2.9526052],2320
[0.16602814],2,13,[2.9793506],2321
[0.16425604],2,15,[2.924374],2322
[0.16321109],2,14,[2.9471977],2323
[0.15985464],2,8,[2.8983948],2324
[0.16264234],2,13,[2.9789307],2325
[0.16296454],2,10,[2.9592388],2326
[0.16211808],2,10,[2.9590316],2327
[0.16058125],2,3,[2.9776826],2328
[0.16116162],2,7,[2.9409225],2329
[0.15761077],2,14,[2.9466076],2330
[0.15694651],2,14,[2.9463556],2331
[0.1564771],2,15,[2.9210978],2332
[0.15596314],2,5,[2.9672813],2333
[0.15492722],2,14,[2.9452264],2334
[0.15207568],2,8,[2.895184],2335
[0.15728137],2,1,[2.9345832],2336
[0.150682],2,8,[2.8942032],2337
[0.15575394],2,1,[2.9344163],2338
[0.15242125],2,19,[2.9492636],2339
[0.15190329],2,6,[2.9833715],2340
[0.14795811],2,8,[2.891345],2341
[0.1494398],2,15,[2.9189398],2342
[0.15112574],2,7,[2.9410636],2343
[0.15313776],2,11,[2.9346755],2344
[0.14821179],2,19,[2.9489794],2345
[0.14456289],2,8,[2.887444],2346
[0.1462772],2,9,[2.960708],2347
[0.14849609],2,1,[2.933055],2348
[0.15008405],2,2,[2.8475137],2349
[0.14573869],2,19,[2.948352],2350
[0.14590792],2,13,[2.9783626],2351
[0.14568195],2,9,[2.9605563],2352
[0.14445303],2,17,[2.9342535],2353
[0.14793642],2,7,[2.9410532],2354
[0.14388087],2,18,[2.9486914],2355
[0.14893849],2,1,[2.931775],2356
[0.14440635],2,17,[2.934019],2357
[0.14621942],2,19,[2.947126],2358
[0.14515804],2,15,[2.9178834],2359
[0.14600258],2,6,[2.9835737],2360
[0.14656581],2,10,[2.957912],2361
[0.14629997],2,10,[2.957813],2362
[0.14309636],2,17,[2.932778],2363
[0.14274746],2,17,[2.932363],2364
[0.1444997],2,16,[2.968535],2365
[0.14645804],2,1,[2.930299],2366
[0.14045411],2,8,[2.88296],2367
[0.14334771],2,3,[2.9783716],2368
[0.13954113],2,8,[2.8822181],2369
[0.1423126],2,3,[2.9783187],2370
[0.14177759],2,3,[2.9782274],2371
[0.14112607],2,6,[2.983465],2372
[0.14050579],2,19,[2.9457326],2373
[0.14004709],2,19,[2.9455328],2374
[0.13959229],2,19,[2.9451394],2375
[0.13913082],2,4,[2.9731262],2376
[0.1389003],2,16,[2.9683335],2377
[0.13778926],2,9,[2.9601998],2378
[0.13718762],2,5,[2.9689436],2379
[0.1356771],2,17,[2.9281206],2380
[0.13617645],2,15,[2.917706],2381
[0.13602577],2,9,[2.9598045],2382
[0.13620926],2,16,[2.967928],2383
[0.1357041],2,6,[2.9832742],2384
[0.13746704],2,1,[2.9298275],2385
[0.13488953],2,6,[2.9831612],2386
[0.13433768],2,13,[2.97896],2387
[0.13419506],2,6,[2.982956],2388
[0.13328207],2,9,[2.9587066],2389
[0.13596731],2,12,[2.9558496],2390
[0.13300662],2,13,[2.9787884],2391
[0.13196717],2,15,[2.9165168],2392
[0.13230543],2,13,[2.9786022],2393
[0.13335298],2,7,[2.9424655],2394
[0.13608818],2,2,[2.8614702],2395
[0.13354246],2,7,[2.942197],2396
[0.13262632],2,4,[2.9729936],2397
[0.1332843],2,3,[2.977147],2398
[0.13267952],2,5,[2.968862],2399
[0.13353096],2,13,[2.9778514],2400
[0.1352417],2,7,[2.9409087],2401
[0.1322654],2,17,[2.9266717],2402
[0.13884008],2,2,[2.85872],2403
[0.13403271],2,14,[2.9468641],2404
[0.13575727],2,19,[2.9415414],2405
[0.14073871],2,11,[2.9407797],2406
[0.13440776],2,18,[2.9515753],2407
[0.1342624],2,8,[2.8825922],2408
[0.13758284],2,19,[2.9411044],2409
[0.1368442],2,15,[2.916057],2410
[0.13583247],2,17,[2.9261072],2411
[0.14301777],2,2,[2.854558],2412
[0.13534445],2,8,[2.882171],2413
[0.13933666],2,6,[2.9821982],2414
[0.13689534],2,18,[2.9515452],2415
[0.14323126],2,12,[2.9571104],2416
[0.13692427],2,8,[2.8806753],2417
[0.13982232],2,9,[2.9586601],2418
[0.1436687],2,12,[2.9570107],2419
[0.14210819],2,7,[2.9393418],2420
[0.14601503],2,2,[2.851592],2421
[0.14694925],2,2,[2.850664],2422
[0.14217688],2,9,[2.9585853],2423
[0.14946564],2,11,[2.9415913],2424
[0.14230518],2,18,[2.9512792],2425
[0.14675169],2,6,[2.9823625],2426
[0.14863569],2,10,[2.9601562],2427
[0.1520685],2,12,[2.9567952],2428
[0.14634764],2,17,[2.9268868],2429
[0.14868186],2,9,[2.9581366],2430
[0.15095474],2,10,[2.9601057],2431
[0.15395012],2,12,[2.956327],2432
[0.15600385],2,11,[2.9411943],2433
[0.15609036],2,11,[2.9409409],2434
[0.14934307],2,5,[2.9704313],2435
[0.15144055],2,10,[2.959546],2436
[0.15700535],2,2,[2.840658],2437
[0.15136969],2,16,[2.96949],2438
[0.1521168],2,6,[2.982175],2439
[0.1481932],2,8,[2.8791451],2440
[0.14934301],2,18,[2.9508882],2441
[0.1488771],2,8,[2.878518],2442
[0.14895412],2,8,[2.8776624],2443
[0.15681252],2,1,[2.9347024],2444
[0.15734145],2,12,[2.95501],2445
[0.15220495],2,9,[2.9573476],2446
[0.14908269],2,18,[2.9503543],2447
[0.15147835],2,5,[2.9705365],2448
[0.15205318],2,13,[2.9788728],2449
[0.14826287],2,18,[2.9497275],2450
[0.15035386],2,15,[2.9213777],2451
[0.1532622],2,7,[2.9415438],2452
[0.15004764],2,9,[2.9567583],2453
[0.14967696],2,9,[2.956544],2454
[0.14736553],2,17,[2.928682],2455
[0.14863998],2,5,[2.9701817],2456
[0.14819743],2,5,[2.970058],2457
[0.14859758],2,13,[2.978834],2458
