probability,move,scenario_no,loss,move_no
[0.9820149],5,5,[2.0475376],12954
[0.22586998],2,11,[2.906004],12955
[0.9477517],14,14,[2.0791237],12956
[0.3543896],2,3,[2.91467],12957
[0.34926492],4,17,[2.9185326],12958
[0.9478868],14,14,[2.0789986],12959
[0.3534926],2,3,[2.9135053],12960
[0.23129582],2,11,[2.904866],12961
[0.30790776],4,13,[2.8635335],12962
[0.22467244],4,7,[2.8371692],12963
[0.90998644],8,8,[2.1141217],12964
[0.17812778],2,12,[2.9229186],12965
[0.22704],4,7,[2.8350537],12966
[0.30093068],4,16,[2.9690478],12967
[0.20827216],2,1,[2.9868956],12968
[0.22748022],4,7,[2.8319216],12969
[0.33625546],4,6,[2.9361162],12970
[0.35102138],2,2,[2.6506455],12971
[0.34366223],4,4,[2.6567924],12972
[0.5100479],19,19,[2.4951994],12973
[0.69234],9,9,[2.3193383],12974
[0.31620568],4,17,[2.9168282],12975
[0.9816597],5,5,[2.0478644],12976
[0.9817478],5,5,[2.0477834],12977
[0.34444496],4,4,[2.656151],12978
[0.34649193],4,4,[2.6541076],12979
[0.24079558],4,7,[2.824856],12980
[0.3090208],2,10,[2.9973774],12981
[0.19672376],2,1,[2.987051],12982
[0.20780003],2,11,[2.9045975],12983
[0.22564518],4,7,[2.8214333],12984
[0.32161567],2,10,[2.997691],12985
[0.17852075],2,12,[2.923846],12986
[0.27472812],2,18,[2.99521],12987
[0.35801536],4,17,[2.9200559],12988
[0.29100797],4,16,[2.9709373],12989
[0.22310579],2,11,[2.9039533],12990
[0.3587022],4,17,[2.9191628],12991
[0.7009669],9,9,[2.3111017],12992
[0.3404698],2,3,[2.9113014],12993
[0.9052935],8,8,[2.1184855],12994
[0.5106185],19,19,[2.494628],12995
[0.3473833],2,2,[2.6540868],12996
[0.94622785],14,14,[2.0805335],12997
[0.30632704],2,10,[2.997335],12998
[0.17782535],7,12,[2.9236243],12999
[0.23585933],4,7,[2.81465],13000
[0.24561661],2,18,[2.9948485],13001
[0.3165358],4,13,[2.8744311],13002
[0.7057234],9,9,[2.3065832],13003
[0.9072723],8,8,[2.1166453],13004
[0.70922023],9,9,[2.3032377],13005
[0.34884685],2,2,[2.6527116],13006
[0.30580065],4,13,[2.8734293],13007
[0.9834726],5,5,[2.0461967],13008
[0.9835819],5,5,[2.046096],13009
[0.22005813],4,7,[2.811063],13010
[0.3336145],4,6,[2.9408832],13011
[0.21809952],2,11,[2.9033735],13012
[0.29616278],4,13,[2.8709269],13013
[0.1786363],7,12,[2.9228776],13014
[0.4988317],19,19,[2.5063007],13015
[0.29772675],4,13,[2.8686879],13016
[0.20761834],2,11,[2.9029996],13017
[0.33305988],4,6,[2.940051],13018
[0.19954114],2,11,[2.902555],13019
[0.3332226],4,6,[2.9395044],13020
[0.18757872],2,1,[2.9875598],13021
[0.192404],2,11,[2.90117],13022
[0.7249272],9,9,[2.2882733],13023
[0.3304686],4,6,[2.937988],13024
[0.35182253],2,2,[2.6495934],13025
[0.19847],2,11,[2.8982282],13026
[0.912105],8,8,[2.1121514],13027
[0.62319726],9,15,[2.9568295],13028
[0.2903903],4,13,[2.8617332],13029
[0.94155306],14,14,[2.0848582],13030
[0.31756985],4,6,[2.9354634],13031
