probability,move,scenario_no,loss,move_no
[0.16041465],5,10,[2.950828],416
[0.16879079],5,9,[2.9612563],417
[0.19795707],2,12,[2.849616],418
[0.18892743],2,11,[2.9818656],419
[0.17008525],2,7,[2.9582362],420
[0.16158985],2,9,[2.95604],421
[0.15313977],2,8,[2.978205],422
[0.16473821],2,7,[2.9567707],423
[0.15242621],2,17,[2.9905806],424
[0.17569155],2,15,[2.9032178],425
[0.15538685],2,6,[2.9726484],426
[0.14667952],12,1,[2.9631047],427
[0.21650195],12,12,[2.781977],428
[0.1497144],12,6,[2.9707117],429
[0.15957412],12,1,[2.9616024],430
[0.147865],12,14,[2.9664893],431
[0.18787341],12,8,[2.9745796],432
[0.15024641],12,16,[2.9659243],433
[0.24341252],12,3,[2.9932382],434
[0.24519943],12,3,[2.9930642],435
[0.15845306],12,19,[2.9424195],436
[0.23087747],12,2,[2.8691206],437
[0.1471044],12,14,[2.9615004],438
[0.22049884],12,13,[2.9430907],439
[0.18806976],12,8,[2.9698951],440
[0.14367154],2,5,[2.879516],441
[0.15637365],12,10,[2.9511096],442
[0.9684368],4,4,[2.0600262],443
[0.20902129],12,2,[2.8558192],444
[0.216014],12,3,[2.9906018],445
[0.1345765],2,7,[2.9425547],446
[0.14818662],2,16,[2.9646404],447
[0.19952033],12,3,[2.989982],448
[0.97145927],4,4,[2.0572424],449
[0.20001385],4,13,[2.9338784],450
[0.18878274],2,2,[2.8095713],451
[0.20923145],2,2,[2.7893426],452
[0.1909055],4,13,[2.929101],453
[0.2251958],2,5,[2.8523498],454
[0.17798632],12,13,[2.9215982],455
[0.19880724],4,13,[2.9109185],456
[0.2691193],2,19,[2.9503927],457
[0.3776471],2,12,[2.7722886],458
[0.28665143],2,5,[2.8328466],459
[0.9673735],4,4,[2.061008],460
[0.26182535],2,9,[2.9691172],461
[0.28450093],2,16,[2.9772391],462
[0.24289927],2,19,[2.9541054],463
[0.3301679],2,2,[2.6709797],464
[0.2407773],2,9,[2.9701204],465
[0.27931562],2,6,[2.9849255],466
[0.28907773],2,17,[2.9972456],467
[0.27987498],2,19,[2.9529026],468
[0.44532573],2,2,[2.5578592],469
[0.24782452],2,18,[2.9767923],470
[0.40628457],2,3,[2.9996202],471
[0.438799],2,7,[2.9817376],472
[0.21309887],2,14,[2.975304],473
[0.4475651],2,17,[3.0004096],474
[0.7687688],4,13,[2.8906608],475
[0.32873425],2,14,[2.979776],476
[0.7026878],2,11,[3.0093496],477
[0.48686326],2,19,[2.9531226],478
[0.50202835],2,5,[2.83053],479
[0.43617246],2,8,[2.9921033],480
[0.65714574],2,11,[3.0064688],481
[0.6776772],2,12,[2.9137151],482
[0.36927208],2,16,[2.980764],483
[0.3013093],2,14,[2.982099],484
[0.2883712],2,19,[2.9263508],485
[0.22893357],2,18,[2.9736054],486
[0.24295963],2,1,[2.9752176],487
[0.21708558],2,19,[2.9136155],488
[0.20106755],2,7,[2.960511],489
[0.1902672],2,6,[2.976386],490
[0.14786215],2,18,[2.959557],491
[0.16287747],2,3,[2.98217],492
[0.24473087],2,12,[2.8737974],493
[0.14453036],2,16,[2.9623015],494
[0.18975155],2,2,[2.8083968],495
[0.4096469],13,4,[2.8191266],496
[0.21412396],2,11,[2.983465],497
[0.1463169],2,10,[2.9651604],498
[0.15594825],2,7,[2.959746],499
[0.16318482],2,8,[2.9741278],500
[0.14199506],2,14,[2.9545395],501
[0.18030348],2,16,[2.9592695],502
[0.16855717],2,1,[2.9691818],503
[0.22695489],13,13,[2.7718549],504
[0.16923738],13,14,[2.948674],505
[0.17341916],5,5,[2.824905],506
[0.22260107],13,3,[2.9887881],507
[0.74353147],4,4,[2.2712135],508
[0.34248772],2,2,[2.6580062],509
[0.26468936],5,15,[2.9332035],510
[0.29347986],5,5,[2.7061987],511
[0.1785059],5,7,[2.950396],512
[0.22002043],5,7,[2.9516616],513
[0.3888646],5,15,[2.9394972],514
[0.26207003],4,8,[2.979492],515
[0.47017625],2,11,[2.9992518],516
[0.20837025],4,8,[2.9787507],517
[0.45968235],5,15,[2.9394999],518
[0.21486211],5,18,[2.9752095],519
[0.40336475],5,16,[2.9789321],520
[0.36129788],2,3,[2.9977853],521
[0.57643896],2,12,[2.851871],522
[0.317481],5,10,[2.985087],523
[0.47591758],5,5,[2.5273745],524
[0.20962246],5,18,[2.9750922],525
[0.92550796],4,13,[2.983367],526
[0.9084011],4,13,[2.97221],527
[0.5083552],5,16,[2.9822202],528
[0.2775914],5,14,[2.9615583],529
[0.51845735],5,19,[2.9570513],530
[0.5187387],5,19,[2.9560316],531
[0.5090219],5,9,[2.988668],532
[0.35647833],5,10,[2.987832],533
[0.62829804],5,15,[2.9447238],534
[0.34582275],2,3,[2.9992378],535
[0.3778029],5,14,[2.961378],536
[0.34016547],5,7,[2.9513712],537
[0.27103028],5,6,[2.9894936],538
[0.19726911],5,14,[2.938288],539
[0.40115395],2,2,[2.6013842],540
[0.30348772],4,14,[2.9289496],541
[0.18484186],2,1,[2.9750528],542
[0.20728765],4,8,[2.9640963],543
[0.16419107],2,7,[2.9321072],544
[0.26207805],2,3,[2.9939756],545
[0.5127021],2,2,[2.4920337],546
[0.15530556],2,7,[2.9170985],547
[0.9526727],4,4,[2.0745764],548
[0.1283927],2,9,[2.9727843],549
[0.3739329],4,13,[2.737138],550
[0.16288501],2,7,[2.8828847],551
[0.1847363],2,16,[2.9553676],552
[0.42104736],2,3,[2.9950783],553
[0.34443125],13,13,[2.6580045],554
[0.1644854],2,8,[2.9633632],555
[0.16010946],4,18,[2.9662623],556
[0.1588427],7,9,[2.9711664],557
[0.17088075],4,18,[2.96536],558
[0.23296985],13,8,[2.9618466],559
[0.16199118],2,6,[2.981809],560
[0.21435529],4,14,[2.8792393],561
