probability,move,scenario_no,loss,move_no
[0.09831931],15,2,[2.97739],1
[0.09877292],15,19,[2.9350877],2
[0.10007853],15,8,[2.9598186],3
[0.09529112],15,10,[2.9460113],4
[0.09530688],15,18,[2.9489253],5
[0.09524199],15,8,[2.9515386],6
[0.09236042],15,18,[2.9420846],7
[0.09006701],15,16,[2.9606621],8
[0.08973999],19,12,[2.94971],9
[0.09277406],19,18,[2.9297223],10
[0.09438802],19,9,[2.940267],11
[0.09512804],19,15,[2.9149556],12
[0.09548266],19,5,[2.9621155],13
[0.09666153],19,17,[2.9460866],14
[0.09687991],19,7,[2.9810426],15
[0.0958977],19,17,[2.9426367],16
[0.09574015],19,7,[2.980215],17
[0.09444587],15,6,[2.9443924],18
[0.09496874],15,19,[2.9026868],19
[0.10139982],18,17,[2.9335442],20
[0.10117267],18,8,[2.9270904],21
[0.0984098],19,5,[2.9561572],22
[0.09979536],19,15,[2.9006786],23
[0.10010108],19,2,[2.9648209],24
[0.10259645],18,12,[2.944439],25
[0.10535186],18,8,[2.9190972],26
[0.10652067],18,17,[2.91845],27
[0.10372072],15,6,[2.9403868],28
[0.10470869],15,14,[2.9726167],29
[0.10423672],15,6,[2.9380403],30
[0.10323453],15,9,[2.9340065],31
[0.10415886],15,5,[2.9492292],32
[0.10369398],15,1,[2.966121],33
[0.10114251],15,4,[2.982925],34
[0.10078469],15,19,[2.898652],35
[0.1017881],15,14,[2.970259],36
[0.10108393],15,13,[2.974975],37
[0.10176876],19,18,[2.9062448],38
[0.10254127],19,14,[2.9685156],39
[0.10494882],19,10,[2.9352624],40
[0.10644251],19,19,[2.8911133],41
[0.10581416],19,18,[2.9022171],42
[0.10773218],19,18,[2.8992062],43
[0.10899879],19,1,[2.965536],44
[0.11077676],19,7,[2.9783626],45
[0.11216354],19,15,[2.9029016],46
[0.11839697],18,8,[2.906575],47
[0.11650675],18,14,[2.9634361],48
[0.11639837],19,9,[2.9367535],49
[0.1205652],18,11,[2.9892983],50
