probability,move,scenario_no,loss,move_no
[0.13984083],1,9,[2.954893],252
[0.14015155],1,8,[2.9577446],253
[0.1404477],1,4,[2.9401119],254
[0.14063248],1,7,[2.9693303],255
[0.1407491],1,8,[2.9573307],256
[0.14084795],1,17,[2.9607725],257
[0.14090385],1,16,[2.9590628],258
[0.1408474],1,5,[2.9771106],259
[0.14074513],1,19,[2.967102],260
[0.14062233],1,5,[2.9769375],261
[0.14045024],1,11,[2.9531963],262
[0.14022939],1,16,[2.9581597],263
[0.13990444],1,8,[2.9555614],264
[0.13963686],1,15,[2.9763174],265
[0.1392884],1,8,[2.9548776],266
[0.13897622],1,19,[2.9663832],267
[0.13862538],1,19,[2.966142],268
[0.13828188],1,16,[2.9565961],269
[0.13785367],1,19,[2.9654014],270
[0.13745037],1,5,[2.9755805],271
[0.13701321],1,17,[2.9598546],272
[0.13660079],1,6,[2.9038017],273
[0.13603994],1,5,[2.9750075],274
[0.13549788],1,16,[2.9546723],275
[0.13490488],1,10,[2.9099817],276
[0.13432147],1,13,[2.9653628],277
[0.13369636],1,12,[2.9464526],278
[0.13316382],1,1,[2.8643708],279
[0.13359474],1,13,[2.9650455],280
[0.13392705],1,6,[2.9016292],281
[0.13405567],1,2,[2.9734397],282
[0.13414888],1,13,[2.9643834],283
[0.13413608],1,12,[2.9455044],284
[0.1341402],1,15,[2.9758234],285
[0.13408026],1,6,[2.8985944],286
[0.1338352],1,12,[2.944306],287
[0.13358626],1,8,[2.9517498],288
[0.1333693],1,1,[2.864165],289
[0.13406225],1,14,[2.8993223],290
[0.13461925],1,5,[2.9736023],291
[0.13510706],1,1,[2.8624399],292
[0.13643445],1,9,[2.956378],293
[0.13761115],1,8,[2.9511278],294
[0.13867347],1,3,[2.9720056],295
[0.13957936],1,6,[2.893804],296
[0.14018808],1,3,[2.9719265],297
[0.1407322],1,1,[2.8568478],298
[0.14215069],1,19,[2.9636164],299
[0.14342499],1,9,[2.9560068],300
[0.14453308],1,19,[2.9635048],301
[0.1455143],1,16,[2.9534051],302
[0.14627433],1,3,[2.9711678],303
[0.14692767],1,19,[2.96286],304
[0.147478],1,7,[2.9706552],305
[0.14792766],1,5,[2.9738696],306
