probability,move,scenario_no,loss,move_no
[0.11365576],5,2,[2.9365828],80
[0.11351416],5,14,[2.981963],81
[0.11338819],5,7,[2.9493904],82
[0.11324076],5,10,[2.9326723],83
[0.11309357],5,6,[2.952481],84
[0.11288896],5,8,[2.981094],85
[0.1126959],5,12,[2.9098372],86
[0.11238182],5,15,[2.966792],87
[0.11210065],5,6,[2.9521084],88
[0.11176354],5,3,[2.9500656],89
[0.11144271],5,18,[2.9764447],90
[0.11112623],5,14,[2.9817488],91
[0.11083709],5,7,[2.9484458],92
[0.11053288],5,11,[2.9754813],93
[0.11025073],5,2,[2.935504],94
[0.1099059],5,15,[2.9664474],95
[0.10958936],5,13,[2.950118],96
[0.10928708],5,8,[2.980856],97
[0.10898449],5,1,[2.9206371],98
[0.10865294],5,10,[2.932615],99
[0.10831676],5,19,[2.9476085],100
[0.10802648],5,9,[2.9183855],101
[0.10771574],5,5,[2.889661],102
[0.10805044],5,5,[2.8893273],103
[0.10890005],5,16,[2.958288],104
[0.10961139],5,2,[2.934482],105
[0.11019366],5,13,[2.9497528],106
[0.11070565],5,4,[2.924741],107
[0.11115852],5,2,[2.9340272],108
[0.11148916],5,9,[2.9174101],109
[0.1117532],5,19,[2.9472523],110
[0.1119938],5,5,[2.8853946],111
[0.11277308],5,2,[2.9329374],112
[0.11340489],5,2,[2.9325325],113
[0.11391243],5,8,[2.9807482],114
[0.11436196],5,7,[2.947944],115
[0.11473221],5,5,[2.8826656],116
[0.11561639],5,1,[2.9214735],117
[0.11636889],5,7,[2.9477055],118
[0.11700791],5,8,[2.9806442],119
[0.11756907],5,11,[2.9760969],120
[0.1180521],5,1,[2.9209423],121
[0.11843713],5,13,[2.9495556],122
[0.118749],5,3,[2.9512942],123
[0.11902297],5,10,[2.9334664],124
[0.11924993],5,17,[2.9458714],125
[0.11941732],5,2,[2.928882],126
[0.11947928],5,1,[2.9192753],127
[0.11949246],5,7,[2.9463964],128
[0.11945775],5,10,[2.9329622],129
[0.11940705],5,18,[2.9776037],130
[0.1193444],5,9,[2.916702],131
[0.11925157],5,16,[2.9591436],132
[0.11910052],5,14,[2.982207],133
[0.11896418],5,16,[2.95892],134
[0.11878547],5,6,[2.9536717],135
[0.11855592],5,2,[2.9271672],136
[0.11827389],5,5,[2.8791392],137
[0.11862627],5,14,[2.9820697],138
[0.11893617],5,16,[2.9579935],139
[0.11916457],5,16,[2.9577315],140
[0.11931179],5,11,[2.9762406],141
[0.11943938],5,4,[2.9288368],142
[0.11952707],5,19,[2.9485548],143
[0.11960603],5,4,[2.9285781],144
[0.11966838],5,10,[2.9313781],145
[0.11970137],5,13,[2.9504774],146
[0.11972336],5,13,[2.9503644],147
[0.1197324],5,8,[2.9804811],148
[0.11972333],5,14,[2.9816866],149
[0.11969839],5,2,[2.9257765],150
[0.11959487],5,14,[2.981563],151
[0.11948007],5,9,[2.9165301],152
[0.11933349],5,14,[2.9813738],153
[0.11918972],5,16,[2.95528],154
[0.11898805],5,11,[2.9760458],155
[0.11881089],5,13,[2.9488282],156
[0.11861975],5,18,[2.9779353],157
[0.11843073],5,15,[2.9676015],158
[0.11823498],5,4,[2.9262884],159
[0.11804832],5,7,[2.9457617],160
[0.11784581],5,17,[2.9479039],161
[0.11762879],5,3,[2.9530036],162
[0.11742581],5,16,[2.954101],163
[0.11718336],5,8,[2.9801168],164
[0.11694535],5,4,[2.9249313],165
[0.11672645],5,7,[2.9452024],166
[0.11649595],5,17,[2.9473488],167
[0.11626329],5,12,[2.9256845],168
[0.1159476],5,4,[2.9235063],169
[0.11565132],5,3,[2.9524982],170
[0.11536796],5,17,[2.9465802],171
[0.11507154],5,14,[2.980276],172
[0.11479761],5,13,[2.946971],173
[0.11452825],5,15,[2.9670877],174
[0.11427541],5,8,[2.9798217],175
[0.11402217],5,9,[2.9171202],176
[0.11376406],5,12,[2.9250352],177
[0.11341219],5,1,[2.9216113],178
[0.11305206],5,6,[2.9553893],179
[0.11264024],5,3,[2.9514513],180
[0.11226503],5,16,[2.953227],181
[0.1118637],5,15,[2.9667175],182
[0.11148952],5,14,[2.9799652],183
[0.11113162],5,4,[2.92014],184
[0.11079583],5,12,[2.923453],185
[0.11039122],5,3,[2.9506066],186
[0.11001506],5,9,[2.9166348],187
[0.10963639],5,15,[2.9662056],188
[0.10928782],5,10,[2.9343386],189
[0.1089389],5,11,[2.976021],190
[0.1086217],5,5,[2.888748],191
[0.10889688],5,10,[2.9339433],192
[0.10911945],5,3,[2.9494336],193
[0.10931806],5,13,[2.946303],194
[0.10947631],5,18,[2.977808],195
[0.10961033],5,17,[2.9451842],196
[0.10969503],5,8,[2.9797423],197
[0.10975909],5,8,[2.979699],198
[0.10979805],5,14,[2.979781],199
[0.10983046],5,7,[2.945706],200
[0.10982753],5,8,[2.9794066],201
[0.10980906],5,4,[2.9190412],202
[0.10978135],5,8,[2.9791343],203
[0.10972904],5,18,[2.9775605],204
[0.10967083],5,13,[2.945287],205
[0.10960321],5,13,[2.9450297],206
[0.10952412],5,11,[2.9759185],207
[0.1094375],5,11,[2.9758492],208
[0.1093379],5,4,[2.9175217],209
[0.10922423],5,19,[2.95279],210
[0.10912607],5,16,[2.953797],211
[0.10897949],5,2,[2.930476],212
[0.10878056],5,5,[2.8885794],213
[0.10915338],5,19,[2.952428],214
[0.10949838],5,8,[2.9778836],215
[0.10979382],5,8,[2.977776],216
[0.11003965],5,18,[2.9769459],217
[0.11024668],5,19,[2.9516032],218
[0.11043146],5,3,[2.948019],219
[0.11057989],5,9,[2.917776],220
[0.11066569],5,11,[2.9750562],221
[0.11073738],5,16,[2.9535983],222
[0.1107355],5,15,[2.965765],223
[0.11072624],5,16,[2.9533203],224
[0.11066547],5,6,[2.9573631],225
[0.1105509],5,5,[2.8868058],226
[0.11101445],5,17,[2.9454417],227
[0.11139006],5,11,[2.9746342],228
[0.11172477],5,19,[2.9496424],229
[0.11202869],5,6,[2.957166],230
[0.11223736],5,14,[2.9796722],231
[0.11241998],5,7,[2.9461935],232
[0.11255495],5,17,[2.9447966],233
[0.1126527],5,16,[2.9519293],234
[0.11269127],5,13,[2.9428236],235
[0.11271829],5,12,[2.9277933],236
[0.11266259],5,10,[2.9348447],237
[0.11259346],5,6,[2.9562109],238
[0.11246987],5,4,[2.9163647],239
[0.11233865],5,3,[2.9478774],240
[0.11220327],5,12,[2.927216],241
[0.1119841],5,3,[2.9476087],242
[0.11177911],5,17,[2.9435875],243
[0.11154997],5,4,[2.9156754],244
[0.11132646],5,15,[2.96587],245
[0.11110442],5,12,[2.9259222],246
[0.11082084],5,7,[2.946172],247
[0.11052001],5,1,[2.9311025],248
[0.11021484],5,8,[2.9768865],249
[0.10990825],5,5,[2.887438],250
[0.11019144],5,16,[2.9513128],251
[0.11037961],5,1,[2.9307344],252
[0.11052001],5,7,[2.9457479],253
[0.11059219],5,11,[2.9742267],254
[0.1106482],5,4,[2.9136822],255
[0.1106842],5,10,[2.9353917],256
[0.11067849],5,4,[2.913036],257
[0.11066204],5,18,[2.9771833],258
[0.11062194],5,9,[2.9220035],259
[0.11055081],5,17,[2.9427125],260
[0.11044805],5,9,[2.921811],261
[0.11033079],5,16,[2.9508123],262
[0.11017322],5,6,[2.955869],263
[0.10997412],5,17,[2.9422047],264
[0.1097656],5,13,[2.9437943],265
[0.10957601],5,7,[2.9447083],266
[0.10937598],5,19,[2.950278],267
[0.10921477],5,10,[2.934929],268
[0.109047],5,6,[2.9554942],269
[0.10885084],5,7,[2.944142],270
[0.10864992],5,17,[2.9408927],271
[0.10843726],5,18,[2.9771094],272
[0.10822922],5,2,[2.9371972],273
[0.10796982],5,3,[2.9477737],274
[0.10771958],5,2,[2.936988],275
[0.10741368],5,1,[2.9298813],276
[0.10709608],5,12,[2.92574],277
[0.10670708],5,18,[2.9768581],278
[0.10634782],5,16,[2.9503396],279
[0.10597285],5,5,[2.8913708],280
[0.10615601],5,2,[2.9353824],281
[0.10626198],5,15,[2.9670117],282
[0.1063414],5,17,[2.9391792],283
[0.10637213],5,11,[2.9744604],284
[0.10638352],5,11,[2.9744222],285
[0.10636891],5,11,[2.9743078],286
[0.10634086],5,17,[2.9383],287
[0.10627696],5,9,[2.9212053],288
[0.10619523],5,5,[2.891147],289
[0.10663174],5,6,[2.954463],290
[0.10696611],5,2,[2.9332309],291
[0.10720744],5,13,[2.9450152],292
[0.10742369],5,7,[2.943643],293
[0.10758124],5,4,[2.9128826],294
[0.10770785],5,4,[2.9126909],295
[0.10780139],5,9,[2.9206448],296
[0.10784227],5,3,[2.947892],297
[0.107866],5,15,[2.9669569],298
[0.10786235],5,9,[2.9199603],299
[0.10782479],5,2,[2.9319632],300
[0.10772119],5,14,[2.9811516],301
[0.10761909],5,5,[2.8897326],302
[0.10803316],5,3,[2.9472494],303
[0.10840672],5,19,[2.9522865],304
[0.10873874],5,12,[2.9278207],305
[0.10895593],5,3,[2.9465704],306
[0.10914576],5,19,[2.9520903],307
[0.10930987],5,15,[2.9666102],308
[0.10943373],5,18,[2.9769425],309
[0.10953315],5,6,[2.9548337],310
[0.10954454],5,11,[2.973847],311
[0.10955068],5,8,[2.9788532],312
[0.10951566],5,1,[2.9326375],313
[0.10943677],5,4,[2.9104939],314
[0.10934527],5,7,[2.9444344],315
[0.10922304],5,13,[2.945157],316
[0.10909881],5,1,[2.9322789],317
[0.10895362],5,5,[2.888404],318
[0.10933226],5,12,[2.927874],319
[0.10958949],5,1,[2.9316049],320
[0.10977495],5,4,[2.9094434],321
[0.10991484],5,15,[2.9662097],322
[0.11002575],5,10,[2.9401715],323
[0.11008808],5,18,[2.9768963],324
[0.1101357],5,18,[2.9768422],325
[0.11015174],5,3,[2.9449356],326
[0.11015327],5,16,[2.953077],327
[0.1100982],5,9,[2.91912],328
[0.11001086],5,18,[2.9764423],329
[0.10991637],5,15,[2.9658124],330
[0.10980116],5,13,[2.9452329],331
[0.10969982],5,7,[2.9442368],332
[0.10958985],5,10,[2.9397562],333
[0.10945622],5,11,[2.973857],334
[0.10934097],5,12,[2.9272182],335
[0.10916552],5,10,[2.9391618],336
[0.10897601],5,9,[2.9182868],337
[0.10879437],5,5,[2.8885663],338
[0.10916224],5,10,[2.9381208],339
[0.10946582],5,3,[2.9444566],340
[0.10973645],5,18,[2.9756708],341
[0.10995323],5,2,[2.9338694],342
[0.11008159],5,15,[2.9652739],343
[0.11018064],5,5,[2.8871853],344
[0.11078791],5,16,[2.953184],345
[0.11130599],5,7,[2.9436028],346
[0.11174509],5,15,[2.9649518],347
[0.11212842],5,17,[2.9417207],348
[0.11245521],5,10,[2.9352436],349
[0.11272266],5,19,[2.9531138],350
[0.11297285],5,15,[2.9643898],351
[0.11317699],5,9,[2.9166732],352
[0.11330874],5,11,[2.974098],353
[0.1134243],5,9,[2.9160745],354
[0.11345698],5,1,[2.931716],355
[0.11344602],5,2,[2.9341962],356
[0.11335986],5,17,[2.9416926],357
[0.1132439],5,17,[2.9415066],358
[0.11310957],5,8,[2.97977],359
[0.11297504],5,8,[2.9797423],360
[0.11283372],5,18,[2.9756272],361
[0.11268332],5,18,[2.9755542],362
[0.11253203],5,7,[2.9434116],363
[0.11237043],5,5,[2.885001],364
[0.11278034],5,10,[2.9333892],365
[0.11312713],5,13,[2.9470754],366
[0.1134351],5,3,[2.944846],367
[0.11371175],5,5,[2.8836627],368
[0.11448947],5,19,[2.9530168],369
[0.11520329],5,19,[2.9528856],370
[0.11585604],5,7,[2.942866],371
[0.11641622],5,12,[2.9308658],372
[0.1168528],5,19,[2.9521325],373
[0.11724348],5,9,[2.9130216],374
[0.11755408],5,8,[2.9792843],375
[0.11782102],5,13,[2.9466586],376
[0.11803648],5,3,[2.9444818],377
[0.1181993],5,11,[2.9743547],378
[0.11831919],5,1,[2.9330046],379
[0.11839498],5,14,[2.9830132],380
[0.11841066],5,13,[2.945937],381
[0.11838143],5,1,[2.9327314],382
[0.11833882],5,15,[2.9638443],383
[0.11824592],5,12,[2.9309394],384
[0.11808664],5,17,[2.9401681],385
[0.11791617],5,5,[2.879469],386
[0.11833996],5,7,[2.9419818],387
[0.11867095],5,1,[2.9314609],388
[0.11896794],5,10,[2.9329937],389
[0.11916906],5,3,[2.9437125],390
[0.1193558],5,10,[2.9326642],391
[0.11949702],5,10,[2.9322662],392
[0.11961502],5,5,[2.8777766],393
[0.1203106],5,14,[2.9830503],394
[0.12091265],5,4,[2.919094],395
[0.1214038],5,1,[2.9298878],396
[0.12183581],5,7,[2.941276],397
[0.1221732],5,5,[2.87523],398
[0.12306652],5,17,[2.9403973],399
[0.12384769],5,16,[2.9564927],400
[0.12451539],5,7,[2.9406598],401
[0.1250579],5,11,[2.9747624],402
[0.12557697],5,17,[2.9400556],403
[0.12598085],5,15,[2.9646509],404
[0.12631314],5,6,[2.9622977],405
[0.12656863],5,4,[2.919093],406
[0.12675764],5,8,[2.9797325],407
[0.12691502],5,17,[2.938911],408
[0.12700737],5,6,[2.96218],409
[0.1270629],5,5,[2.87036],410
[0.12772855],5,19,[2.951314],411
[0.12834652],5,17,[2.9375787],412
[0.12885894],5,8,[2.9796536],413
[0.12927784],5,11,[2.9746308],414
[0.12969367],5,13,[2.9468179],415
[0.12999266],5,6,[2.9616754],416
[0.13023263],5,17,[2.9356146],417
[0.13039395],5,16,[2.9570882],418
[0.13049133],5,16,[2.9570122],419
[0.13052706],5,9,[2.9185288],420
[0.1305005],5,6,[2.960964],421
[0.13042374],5,3,[2.945048],422
[0.1303226],5,19,[2.9506958],423
[0.13022676],5,15,[2.9649434],424
[0.13009791],5,6,[2.9601836],425
[0.12989098],5,1,[2.929813],426
[0.12969291],5,18,[2.977226],427
[0.12939927],5,1,[2.9294038],428
[0.12912875],5,12,[2.9360843],429
[0.12876247],5,9,[2.91799],430
[0.12837678],5,3,[2.9443777],431
[0.12797806],5,11,[2.9741766],432
[0.12759389],5,1,[2.9276102],433
[0.12721793],5,15,[2.964721],434
[0.12679243],5,2,[2.943369],435
[0.12632889],5,1,[2.9261606],436
[0.12588325],5,3,[2.943547],437
[0.12542407],5,12,[2.935413],438
[0.12492915],5,9,[2.9165983],439
[0.12440861],5,11,[2.9738386],440
[0.12397338],5,14,[2.9836588],441
[0.12350774],5,6,[2.9578152],442
[0.1230529],5,17,[2.932483],443
[0.12259695],5,4,[2.9218943],444
[0.12217248],5,14,[2.9835737],445
[0.12174747],5,17,[2.9318852],446
[0.12133723],5,8,[2.979825],447
[0.12095646],5,15,[2.964283],448
[0.12058728],5,7,[2.9424903],449
[0.12022419],5,12,[2.9341555],450
[0.11984988],5,5,[2.8775444],451
[0.12007309],5,17,[2.9300525],452
[0.12025394],5,17,[2.9296129],453
[0.12037674],5,4,[2.9212809],454
[0.12046143],5,8,[2.9797628],455
[0.12051778],5,12,[2.9334733],456
[0.12049294],5,6,[2.9570048],457
[0.12041677],5,9,[2.9160008],458
[0.12029126],5,3,[2.9425316],459
[0.120168],5,15,[2.963962],460
[0.12002889],5,14,[2.9833617],461
[0.11986306],5,4,[2.9199548],462
[0.11967715],5,11,[2.9734998],463
[0.11948601],5,1,[2.9225645],464
[0.11929227],5,5,[2.8781066],465
[0.11962965],5,3,[2.9418833],466
[0.11993594],5,18,[2.9775367],467
[0.12018311],5,6,[2.95655],468
[0.12036152],5,14,[2.9832537],469
[0.12048281],5,19,[2.9527643],470
[0.1205857],5,3,[2.9408836],471
[0.12068385],5,10,[2.9374046],472
[0.12072305],5,4,[2.918254],473
[0.12074289],5,12,[2.9326382],474
[0.12068962],5,13,[2.9512074],475
[0.12062485],5,7,[2.9442172],476
[0.12052754],5,2,[2.9446874],477
[0.12041709],5,10,[2.9370766],478
[0.12027],5,9,[2.9167364],479
[0.12012805],5,5,[2.8772764],480
[0.12055014],5,6,[2.9559414],481
[0.12089501],5,18,[2.9775722],482
[0.12117915],5,18,[2.9775426],483
[0.12138747],5,11,[2.9737284],484
[0.12159244],5,15,[2.964202],485
[0.12171991],5,8,[2.9801092],486
[0.12182024],5,6,[2.9554994],487
[0.12187266],5,10,[2.9358282],488
[0.12187688],5,8,[2.979987],489
[0.12188416],5,15,[2.9639618],490
[0.12185147],5,12,[2.9321485],491
[0.12175354],5,8,[2.9797344],492
[0.12164509],5,16,[2.959484],493
[0.12151317],5,13,[2.950821],494
[0.12136763],5,12,[2.9313238],495
[0.12119305],5,5,[2.8762088],496
[0.12158869],5,17,[2.928263],497
[0.12192748],5,9,[2.9164953],498
[0.12218767],5,9,[2.9162905],499
[0.12236883],5,3,[2.9398017],500
[0.12252207],5,19,[2.9538288],501
[0.1226571],5,14,[2.9834027],502
[0.12273511],5,17,[2.9280002],503
[0.12277745],5,17,[2.9276788],504
[0.12279979],5,5,[2.8746104],505
[0.12337801],5,16,[2.9595466],506
[0.12384707],5,1,[2.9272594],507
[0.12426478],5,15,[2.9635372],508
[0.12456558],5,18,[2.9771245],509
[0.12482248],5,19,[2.9534404],510
[0.12504652],5,15,[2.9633148],511
[0.12520795],5,6,[2.9553924],512
[0.12530817],5,9,[2.9135456],513
[0.12536831],5,5,[2.8720536],514
[0.12598348],5,2,[2.9469543],515
[0.12653735],5,13,[2.9512057],516
[0.1270092],5,10,[2.9359171],517
[0.12739873],5,16,[2.95941],518
[0.12769322],5,11,[2.9744332],519
[0.12797472],5,3,[2.9399266],520
[0.12821068],5,5,[2.8692226],521
[0.12902063],5,10,[2.9354749],522
[0.12974547],5,7,[2.9472222],523
[0.13038784],5,15,[2.9624996],524
[0.13094091],5,13,[2.9508555],525
[0.13137423],5,11,[2.9744723],526
[0.13181439],5,4,[2.9231703],527
[0.13214688],5,13,[2.9503586],528
[0.13241623],5,4,[2.9228773],529
[0.13262357],5,8,[2.9797947],530
[0.13279545],5,18,[2.9775624],531
[0.13292341],5,7,[2.9468036],532
[0.13301466],5,10,[2.9339952],533
[0.13300902],5,1,[2.9300942],534
[0.13303228],5,4,[2.9210124],535
[0.13295403],5,8,[2.9796138],536
[0.13286604],5,16,[2.9595144],537
[0.13273431],5,6,[2.9567418],538
[0.13256618],5,9,[2.9137578],539
[0.13235834],5,10,[2.9327474],540
[0.13213564],5,9,[2.9133527],541
[0.13187753],5,6,[2.956516],542
[0.1315956],5,16,[2.9591072],543
[0.13132198],5,5,[2.866124],544
[0.13169621],5,19,[2.954147],545
[0.13201362],5,11,[2.9741938],546
[0.13232979],5,6,[2.9559746],547
[0.13253953],5,7,[2.9457216],548
[0.13268337],5,18,[2.977686],549
[0.13278839],5,7,[2.945384],550
[0.13285255],5,7,[2.9450474],551
[0.1328743],5,16,[2.9584205],552
[0.13285038],5,3,[2.941642],553
[0.13278653],5,6,[2.9548604],554
[0.13267119],5,3,[2.9413812],555
[0.1325255],5,12,[2.9371312],556
[0.13231814],5,9,[2.9104555],557
[0.13200945],5,1,[2.9307463],558
[0.13169532],5,1,[2.9305503],559
[0.1313737],5,3,[2.9400811],560
[0.13098963],5,2,[2.9506838],561
[0.13060346],5,6,[2.95326],562
[0.13017724],5,6,[2.9529455],563
[0.12974983],5,13,[2.9496899],564
[0.12926145],5,1,[2.9285305],565
[0.12885179],5,15,[2.9638236],566
[0.12837532],5,2,[2.9500146],567
[0.12792833],5,8,[2.979505],568
[0.1274414],5,1,[2.926865],569
[0.12701255],5,17,[2.9324477],570
[0.12654568],5,19,[2.955549],571
[0.12613094],5,10,[2.9325395],572
[0.12573418],5,10,[2.9324157],573
[0.12538123],5,5,[2.872042],574
[0.12564728],5,19,[2.95535],575
[0.12590761],5,9,[2.909577],576
[0.12609628],5,15,[2.96382],577
[0.12622191],5,12,[2.9373584],578
[0.12626708],5,6,[2.9498634],579
[0.1262514],5,8,[2.9794981],580
[0.12622698],5,10,[2.9305475],581
[0.126176],5,10,[2.9301658],582
[0.12610452],5,7,[2.9427755],583
[0.12601879],5,18,[2.9785666],584
[0.12591486],5,16,[2.9581501],585
[0.1257784],5,12,[2.9367964],586
[0.12557635],5,6,[2.9491594],587
[0.12531878],5,2,[2.949397],588
[0.12505637],5,9,[2.9085648],589
[0.12473731],5,12,[2.9358523],590
[0.12437187],5,2,[2.9490151],591
[0.1240481],5,5,[2.8733761],592
[0.12428389],5,8,[2.9792447],593
[0.12451126],5,8,[2.9791963],594
[0.12470482],5,7,[2.9423254],595
[0.1248493],5,9,[2.9072618],596
[0.12491612],5,3,[2.9402127],597
[0.12495203],5,6,[2.9481204],598
[0.12492515],5,18,[2.978689],599
[0.12484684],5,2,[2.947747],600
[0.12477696],5,14,[2.9852192],601
[0.12465592],5,14,[2.9851983],602
[0.12447134],5,11,[2.9753454],603
[0.12435271],5,6,[2.9471173],604
[0.12415876],5,16,[2.9579904],605
[0.12394934],5,15,[2.9644444],606
[0.12370476],5,6,[2.9462407],607
[0.12344117],5,17,[2.9365327],608
[0.12316062],5,4,[2.9301927],609
[0.12287474],5,12,[2.9336722],610
[0.12256362],5,15,[2.9641979],611
[0.12224633],5,15,[2.9640515],612
[0.12193496],5,7,[2.9417462],613
[0.1216346],5,13,[2.95284],614
[0.1213531],5,15,[2.963381],615
[0.12103777],5,11,[2.975069],616
[0.12078262],5,16,[2.957362],617
[0.12048673],5,6,[2.9436493],618
[0.12015171],5,3,[2.9400337],619
[0.11983452],5,15,[2.9621913],620
[0.11947573],5,11,[2.9747775],621
[0.11917969],5,12,[2.932485],622
[0.11881892],5,16,[2.956717],623
[0.1184238],5,1,[2.9263902],624
[0.11805514],5,17,[2.9362364],625
[0.11766764],5,9,[2.9069302],626
[0.11726083],5,17,[2.9359055],627
[0.11687905],5,7,[2.9411325],628
[0.11649562],5,3,[2.9393175],629
[0.11615431],5,19,[2.9576213],630
[0.11581238],5,16,[2.9556925],631
[0.11547947],5,6,[2.941619],632
[0.11511429],5,18,[2.9785335],633
[0.11475737],5,12,[2.9314516],634
[0.11435943],5,2,[2.9461982],635
[0.11396221],5,18,[2.978406],636
[0.11354605],5,1,[2.9254029],637
[0.113153],5,12,[2.930497],638
[0.11270224],5,6,[2.9402938],639
[0.11223228],5,4,[2.9315443],640
[0.11176581],5,1,[2.9243646],641
[0.11133268],5,9,[2.9071898],642
[0.11086467],5,13,[2.9535882],643
[0.11043845],5,18,[2.977918],644
[0.11003723],5,18,[2.9778264],645
[0.10966516],5,15,[2.960776],646
[0.1092909],5,18,[2.9775372],647
[0.10895282],5,9,[2.9064074],648
[0.10857767],5,11,[2.974241],649
[0.10822909],5,1,[2.922021],650
[0.1078927],5,19,[2.9582565],651
[0.10754997],5,15,[2.9603927],652
[0.10719779],5,1,[2.9208944],653
[0.10685825],5,17,[2.9344087],654
[0.10652225],5,9,[2.9044323],655
[0.10616919],5,7,[2.9421568],656
[0.10584012],5,15,[2.9597967],657
[0.1055325],5,19,[2.9579444],658
[0.10523558],5,13,[2.9542313],659
[0.10498093],5,12,[2.9280624],660
[0.10467606],5,16,[2.954841],661
[0.10437996],5,18,[2.9762905],662
[0.10408564],5,3,[2.9409206],663
[0.10380878],5,8,[2.9798424],664
[0.10355143],5,9,[2.9018145],665
[0.10325933],5,16,[2.954449],666
[0.10301835],5,5,[2.8943458],667
[0.1031803],5,17,[2.9341178],668
[0.1033712],5,10,[2.9361255],669
[0.10347711],5,3,[2.9405346],670
[0.10358886],5,8,[2.9797542],671
[0.10366583],5,3,[2.9400547],672
[0.10375467],5,10,[2.9357672],673
[0.10377986],5,15,[2.9586132],674
[0.10381076],5,19,[2.9574487],675
[0.10381283],5,17,[2.9334035],676
[0.1038239],5,9,[2.8991957],677
[0.10377878],5,15,[2.9582121],678
[0.10370509],5,3,[2.9378555],679
[0.10363596],5,12,[2.9288409],680
[0.10351183],5,9,[2.8977501],681
[0.10333608],5,3,[2.9367144],682
[0.10317027],5,17,[2.9323268],683
[0.10299363],5,17,[2.9320076],684
[0.10281593],5,8,[2.9797175],685
[0.10263089],5,3,[2.9347532],686
[0.10245531],5,8,[2.9796863],687
[0.10270634],9,4,[2.9358997],688
[0.10284694],9,3,[2.932969],689
[0.10298814],9,2,[2.948335],690
[0.10308927],9,10,[2.935029],691
[0.10318828],9,19,[2.957419],692
[0.10323791],9,5,[2.895988],693
[0.10321718],9,3,[2.9298658],694
[0.10319532],9,10,[2.9346051],695
[0.10316765],9,8,[2.9794168],696
[0.10311388],9,16,[2.9555936],697
[0.10306935],9,3,[2.927372],698
[0.10302823],9,14,[2.9862757],699
[0.10289184],9,1,[2.9238622],700
[0.10284931],9,9,[2.8945372],701
[0.10323595],9,9,[2.8941524],702
[0.104029],9,12,[2.9314327],703
[0.10475574],9,14,[2.9862945],704
[0.10534347],9,2,[2.9485574],705
[0.10588269],9,10,[2.9329371],706
