probability,move,scenario_no,loss,move_no
[0.9998481],13,13,[2.0311558],9874
[0.99990094],2,2,[2.0311074],9875
[0.99979585],12,12,[2.0312037],9876
[0.9998505],5,5,[2.0311534],9877
[0.99984956],13,13,[2.0311544],9878
[0.99987125],7,7,[2.0311346],9879
[0.9996911],17,17,[2.0312998],9880
[0.9999118],1,1,[2.0310974],9881
[0.99991214],1,1,[2.0310972],9882
[0.9997974],12,12,[2.0312023],9883
[0.99991274],1,1,[2.0310965],9884
[0.9997814],11,11,[2.031217],9885
[0.9997819],11,11,[2.0312164],9886
[0.9998722],7,7,[2.0311337],9887
[0.99989927],14,14,[2.0311089],9888
[0.9999143],1,1,[2.031095],9889
[0.99965644],8,8,[2.0313315],9890
[0.9997236],15,15,[2.03127],9891
[0.9998833],16,16,[2.0311234],9892
[0.9999156],1,1,[2.0310938],9893
[0.99969697],17,17,[2.0312943],9894
[0.9998518],5,5,[2.0311525],9895
[0.999658],4,4,[2.03133],9896
[0.99969995],17,17,[2.0312917],9897
[0.9998735],7,7,[2.0311325],9898
[0.9997656],6,6,[2.0312314],9899
[0.99989974],3,3,[2.0311084],9900
[0.99965787],8,8,[2.0313303],9901
[0.9998529],5,5,[2.0311513],9902
[0.99987423],7,7,[2.0311317],9903
[0.99976903],6,6,[2.0312283],9904
[0.99970907],17,17,[2.0312834],9905
[0.9999181],1,1,[2.0310915],9906
[0.9997905],11,11,[2.0312085],9907
[0.9999],14,14,[2.0311084],9908
[0.9999007],3,3,[2.0311077],9909
[0.9999001],2,2,[2.0311081],9910
[0.9999002],2,2,[2.031108],9911
[0.9997397],19,19,[2.0312552],9912
[0.99985266],13,13,[2.0311518],9913
[0.9998529],13,13,[2.0311513],9914
[0.9999192],1,1,[2.0310905],9915
[0.9997931],11,11,[2.0312061],9916
[0.9997197],17,17,[2.0312734],9917
[0.9997212],17,17,[2.0312722],9918
[0.99980336],10,10,[2.0311968],9919
[0.9996556],8,8,[2.0313323],9920
[0.9996637],4,4,[2.0313249],9921
[0.99987686],7,7,[2.0311294],9922
[0.9999038],2,2,[2.0311048],9923
[0.9997439],19,19,[2.0312514],9924
[0.99965465],8,8,[2.0313332],9925
[0.9997836],6,6,[2.031215],9926
[0.99979657],11,11,[2.031203],9927
[0.99992037],1,1,[2.0310895],9928
[0.9997868],6,6,[2.031212],9929
[0.9998566],13,13,[2.031148],9930
[0.99985695],13,13,[2.0311477],9931
[0.9997615],9,9,[2.0312352],9932
[0.99979347],12,12,[2.031206],9933
[0.99985695],5,5,[2.0311477],9934
[0.9998573],5,5,[2.0311475],9935
[0.99987817],16,16,[2.0311282],9936
[0.9999063],2,2,[2.0311024],9937
[0.9996625],8,8,[2.031326],9938
[0.9997975],6,6,[2.031202],9939
[0.9999025],3,3,[2.031106],9940
[0.9997086],15,15,[2.0312836],9941
[0.9998048],10,10,[2.0311954],9942
[0.9997633],9,9,[2.0312335],9943
[0.9998604],5,5,[2.0311444],9944
[0.9997489],19,19,[2.0312467],9945
[0.99976426],9,9,[2.0312326],9946
[0.999861],13,13,[2.031144],9947
[0.9997656],9,9,[2.0312314],9948
[0.9999211],1,1,[2.0310888],9949
[0.9998783],7,7,[2.0311282],9950
[0.99990976],2,2,[2.0310993],9951
[0.99991024],2,2,[2.0310988],9952
[0.999879],7,7,[2.0311275],9953
[0.9999031],3,3,[2.0311053],9954
[0.9998062],10,10,[2.0311942],9955
[0.9997949],12,12,[2.0312047],9956
[0.99987686],16,16,[2.0311294],9957
[0.99967587],8,8,[2.0313137],9958
[0.9998987],14,14,[2.0311096],9959
[0.99970716],15,15,[2.031285],9960
[0.999915],2,2,[2.0310946],9961
[0.9997093],15,15,[2.0312831],9962
[0.99977297],9,9,[2.0312247],9963
[0.9997968],12,12,[2.0312028],9964
[0.99986184],5,5,[2.0311432],9965
[0.9999043],3,3,[2.0311043],9966
[0.9997062],18,18,[2.031286],9967
[0.9998078],10,10,[2.0311928],9968
[0.9996841],8,8,[2.0313063],9969
[0.99974746],19,19,[2.031248],9970
[0.999879],16,16,[2.0311275],9971
[0.9999213],1,1,[2.0310886],9972
[0.999801],12,12,[2.031199],9973
[0.99972135],15,15,[2.0312722],9974
[0.999647],4,4,[2.0313404],9975
[0.9997768],9,9,[2.0312212],9976
[0.9997203],17,17,[2.0312731],9977
[0.9999198],2,2,[2.03109],9978
[0.9998611],5,5,[2.031144],9979
[0.99990046],14,14,[2.031108],9980
[0.99992204],1,1,[2.031088],9981
[0.999724],17,17,[2.0312696],9982
[0.9997092],18,18,[2.0312831],9983
[0.9998784],7,7,[2.031128],9984
[0.9997112],18,18,[2.0312812],9985
[0.9997919],6,6,[2.0312073],9986
[0.99978],9,9,[2.0312183],9987
[0.99987876],7,7,[2.0311277],9988
[0.9999062],3,3,[2.0311024],9989
[0.99973017],15,15,[2.0312638],9990
[0.9997309],15,15,[2.0312634],9991
[0.9998086],10,10,[2.031192],9992
[0.9999229],1,1,[2.0310872],9993
[0.9998091],10,10,[2.0311916],9994
[0.9998605],13,13,[2.0311444],9995
[0.99967456],8,8,[2.0313148],9996
[0.99980646],12,12,[2.031194],9997
[0.9999021],14,14,[2.0311062],9998
