probability,move,scenario_no,loss,move_no
[0.10393258],4,12,[2.9610045],59
[0.10363727],4,4,[2.8938055],60
[0.10390707],4,11,[2.9175968],61
[0.10412119],4,18,[2.9160922],62
[0.1043164],4,10,[2.974129],63
[0.10448202],4,19,[2.975607],64
[0.10461387],4,16,[2.949763],65
[0.10473206],4,14,[2.9589279],66
[0.10483281],4,14,[2.9587393],67
[0.10491188],4,9,[2.9401438],68
[0.10496334],4,13,[2.9543054],69
[0.10495056],4,1,[2.9825387],70
[0.10491429],4,8,[2.9811788],71
[0.10487628],4,14,[2.9575188],72
[0.10484583],4,2,[2.9270625],73
[0.10471414],4,9,[2.9393144],74
[0.10457731],4,19,[2.974999],75
[0.10441899],4,15,[2.937871],76
[0.10420038],4,9,[2.9384954],77
[0.10398467],4,1,[2.982332],78
[0.10374076],4,9,[2.937711],79
[0.10350436],4,16,[2.94831],80
[0.10328361],4,10,[2.9737802],81
[0.10306593],4,14,[2.9555504],82
[0.10288054],4,11,[2.915788],83
[0.10267744],4,5,[2.9080544],84
[0.10248319],4,11,[2.915183],85
[0.10229144],4,1,[2.981984],86
[0.10210773],4,12,[2.9604833],87
[0.10191192],4,5,[2.9076793],88
[0.10173074],4,11,[2.9132376],89
[0.10153638],4,14,[2.954231],90
[0.10135759],4,9,[2.934095],91
[0.10117026],4,11,[2.9113748],92
[0.10096677],4,7,[2.922434],93
[0.1007788],4,18,[2.9149747],94
[0.10057584],4,5,[2.9061635],95
[0.10035991],4,15,[2.9383578],96
[0.1000983],4,3,[2.9858468],97
[0.09983465],4,8,[2.9813929],98
[0.09958992],4,8,[2.9813519],99
[0.09936468],4,3,[2.9857886],100
[0.09913728],4,5,[2.9041965],101
[0.09890766],4,7,[2.9222693],102
[0.09869126],4,3,[2.9856095],103
[0.09847704],4,6,[2.9367769],104
[0.09822836],4,2,[2.9272494],105
[0.09792507],4,12,[2.960325],106
[0.09763186],4,12,[2.9602466],107
[0.09734888],4,10,[2.973962],108
[0.0971015],4,1,[2.9817605],109
[0.09685279],4,6,[2.9360263],110
[0.09657507],4,9,[2.9329793],111
[0.0964874],5,12,[2.959418],112
[0.09651241],5,6,[2.9350095],113
[0.09650748],5,17,[2.9606948],114
[0.09647989],5,8,[2.9808133],115
[0.09645141],5,17,[2.960468],116
[0.0964081],5,8,[2.9807038],117
[0.09636424],5,15,[2.9375637],118
[0.09630302],5,4,[2.9031658],119
[0.09623179],5,2,[2.9266484],120
[0.09612446],5,12,[2.9581115],121
[0.09599747],5,11,[2.9084675],122
[0.09582034],5,7,[2.9210749],123
[0.0956401],5,16,[2.94983],124
[0.09542524],5,5,[2.9020061],125
[0.09566203],5,11,[2.9078674],126
[0.09580911],5,7,[2.9203706],127
[0.09591228],5,4,[2.9027262],128
[0.09599473],5,18,[2.9184575],129
[0.09603619],5,9,[2.9327617],130
[0.09603503],5,7,[2.919078],131
[0.09601657],5,11,[2.9061332],132
[0.09619063],4,8,[2.9801648],133
[0.09637788],4,1,[2.9819477],134
[0.09652165],4,19,[2.976239],135
[0.0966502],4,11,[2.9043458],136
[0.09675036],4,19,[2.976198],137
[0.09682721],4,16,[2.949719],138
[0.09689194],4,17,[2.9602265],139
[0.09691703],4,8,[2.979926],140
[0.09692767],4,4,[2.9005275],141
[0.09738573],4,4,[2.9000707],142
[0.09820655],4,14,[2.955976],143
[0.09895291],4,3,[2.9855952],144
[0.0996207],4,11,[2.9001777],145
[0.10020058],4,18,[2.918593],146
[0.10072836],4,12,[2.9576116],147
[0.10116525],4,18,[2.9180593],148
[0.10155075],4,17,[2.9603262],149
[0.10186495],4,16,[2.948815],150
[0.10214396],4,19,[2.9757419],151
[0.10238064],4,11,[2.8969102],152
[0.10256756],4,8,[2.9795709],153
[0.1027402],4,4,[2.8947353],154
[0.10336308],4,12,[2.9571407],155
[0.10389238],4,16,[2.9479928],156
[0.10436972],4,8,[2.979389],157
[0.10479616],4,17,[2.9601748],158
[0.10515925],4,13,[2.962099],159
[0.10544304],4,1,[2.9822967],160
[0.10567112],4,16,[2.9468298],161
[0.10589224],4,12,[2.9563172],162
[0.10604867],4,5,[2.9079022],163
[0.10617896],4,6,[2.9388921],164
[0.10623851],4,6,[2.9387717],165
[0.1062401],4,15,[2.9440305],166
[0.10618111],4,15,[2.9438925],167
[0.10606559],4,15,[2.943523],168
[0.10590661],4,16,[2.9452395],169
[0.10574728],4,16,[2.9449735],170
[0.10559258],4,4,[2.891886],171
[0.10592882],4,9,[2.9357316],172
[0.1061927],4,17,[2.9595625],173
[0.10639326],4,7,[2.920344],174
[0.10656387],4,11,[2.8943086],175
[0.10668667],4,3,[2.9859488],176
[0.10678529],4,8,[2.9787488],177
[0.10688888],4,12,[2.9553428],178
[0.10693998],4,4,[2.8905404],179
[0.10747159],4,4,[2.8900104],180
[0.10839182],4,9,[2.9354818],181
[0.10920537],4,11,[2.8931854],182
[0.10991504],4,11,[2.892647],183
[0.11054225],4,2,[2.9364274],184
[0.11104414],4,13,[2.9635687],185
[0.11145797],4,13,[2.9635503],186
[0.11180413],4,1,[2.9826236],187
[0.11208481],4,16,[2.9419317],188
[0.11235263],4,12,[2.9547908],189
[0.11255892],4,3,[2.9860334],190
[0.11273216],4,18,[2.9198449],191
[0.11287077],4,6,[2.9386983],192
[0.11293387],4,15,[2.9415898],193
[0.11293649],4,7,[2.9214451],194
[0.11292074],4,12,[2.954172],195
[0.11286105],4,8,[2.9787633],196
[0.11282091],4,4,[2.8846884],197
[0.11328012],4,6,[2.9381008],198
[0.11364301],4,5,[2.912997],199
[0.11395314],4,10,[2.9768174],200
[0.11420977],4,7,[2.9204834],201
[0.11442114],4,4,[2.8830938],202
[0.11511774],4,19,[2.9773164],203
[0.11571494],4,17,[2.9611769],204
[0.11624917],4,1,[2.9827883],205
[0.11670074],4,1,[2.982752],206
[0.11707129],4,9,[2.936485],207
[0.11739516],4,11,[2.8886747],208
[0.11762918],4,5,[2.9124305],209
[0.11784078],4,19,[2.977296],210
[0.11798954],4,16,[2.941781],211
[0.11810978],4,14,[2.959932],212
[0.11822557],4,11,[2.8876736],213
[0.1182968],4,12,[2.95333],214
[0.11833249],4,10,[2.9768324],215
[0.11834914],4,8,[2.9788573],216
[0.11837502],4,3,[2.9862325],217
[0.11837181],4,16,[2.9410882],218
[0.1183563],4,16,[2.9407785],219
[0.11831699],4,5,[2.9116719],220
[0.118251],4,18,[2.9222846],221
[0.11817231],4,19,[2.976969],222
[0.11804771],4,15,[2.9434295],223
[0.11788012],4,5,[2.9107885],224
[0.11769164],4,18,[2.9217117],225
[0.11750986],4,12,[2.9526088],226
[0.11729591],4,7,[2.920191],227
[0.11707184],4,8,[2.9785957],228
[0.11687066],4,9,[2.9368331],229
[0.11664949],4,13,[2.964751],230
[0.11640019],4,12,[2.9520998],231
[0.11613312],4,14,[2.960128],232
[0.11589246],4,8,[2.9783525],233
[0.11567793],4,10,[2.9766243],234
[0.11544751],4,18,[2.919653],235
[0.11523334],4,2,[2.9424384],236
[0.11495315],4,13,[2.9643455],237
[0.11464012],4,15,[2.9436047],238
[0.11432007],4,16,[2.9380302],239
[0.11401097],4,10,[2.9763415],240
[0.11370667],4,9,[2.9362073],241
[0.11339149],4,6,[2.9410226],242
[0.11305685],4,17,[2.9628847],243
[0.11271284],4,9,[2.9355793],244
[0.11235267],4,9,[2.9351795],245
[0.11197488],4,18,[2.9177268],246
[0.11160095],4,8,[2.9777238],247
[0.11125495],4,17,[2.962439],248
[0.11091013],4,3,[2.986424],249
[0.11057181],4,9,[2.9328434],250
[0.11024626],4,12,[2.950782],251
[0.10991997],4,1,[2.9827013],252
[0.10959712],4,4,[2.8879018],253
[0.1098253],4,12,[2.950366],254
[0.10999608],4,3,[2.9862702],255
[0.11015243],4,2,[2.9419644],256
[0.11021778],4,10,[2.9757118],257
[0.11025587],4,18,[2.9158235],258
[0.11027985],4,10,[2.975562],259
[0.11027244],4,6,[2.9406698],260
[0.11023421],4,7,[2.9234414],261
[0.11016548],4,14,[2.960317],262
[0.11010068],4,16,[2.937341],263
[0.1100154],4,8,[2.9773817],264
[0.10994254],4,3,[2.985952],265
[0.10986643],4,13,[2.9639454],266
[0.10973779],4,14,[2.959943],267
[0.10964275],4,11,[2.8934283],268
[0.10952758],4,1,[2.9825974],269
[0.10940588],4,11,[2.892899],270
[0.10927463],4,7,[2.922925],271
[0.10913935],4,14,[2.9591773],272
[0.10900451],4,5,[2.913296],273
[0.10885417],4,8,[2.977127],274
[0.1087245],4,12,[2.9487038],275
[0.10857215],4,11,[2.8901668],276
[0.10840655],4,16,[2.936486],277
[0.10869221],11,10,[2.9746857],278
[0.10925933],11,10,[2.9746063],279
[0.10975282],11,16,[2.9358585],280
[0.11016767],11,6,[2.9410083],281
[0.11048929],11,5,[2.9134588],282
[0.11070185],11,5,[2.9132245],283
[0.11081342],11,8,[2.9767826],284
[0.11090072],11,18,[2.9158072],285
[0.11098392],11,12,[2.9479105],286
[0.11100132],11,3,[2.9858625],287
[0.11102558],11,13,[2.9644582],288
[0.11098886],11,15,[2.9472346],289
[0.11092652],11,8,[2.976456],290
[0.11087515],11,2,[2.9440117],291
[0.11075392],11,8,[2.9762416],292
[0.11066905],11,19,[2.9780216],293
[0.11053967],11,18,[2.9148684],294
[0.11042395],11,14,[2.9582264],295
[0.11032588],11,4,[2.8930295],296
[0.11021309],11,19,[2.9778676],297
[0.11009002],11,4,[2.8925853],298
[0.10995119],11,8,[2.9754946],299
[0.10982404],11,5,[2.90955],300
[0.10963015],11,6,[2.9415145],301
[0.10939158],11,5,[2.908891],302
[0.10909729],11,5,[2.9082465],303
[0.10877779],11,12,[2.9474645],304
[0.10843047],11,3,[2.9858835],305
[0.10812863],11,2,[2.9441686],306
[0.10800894],4,10,[2.9741542],307
[0.10809262],4,12,[2.9471495],308
[0.10813181],4,7,[2.9247847],309
[0.10816269],4,19,[2.9774668],310
[0.10815836],4,17,[2.9647093],311
[0.10813143],4,17,[2.96463],312
[0.10807652],4,16,[2.9360218],313
[0.10801313],4,3,[2.9857726],314
[0.10793677],4,17,[2.9641097],315
[0.10783247],4,5,[2.9019527],316
[0.10770954],4,18,[2.9141765],317
[0.10756771],4,16,[2.935588],318
[0.10743735],4,1,[2.983082],319
[0.10727584],4,7,[2.923821],320
[0.10711279],4,6,[2.9416246],321
[0.1069558],4,11,[2.8944473],322
[0.10677531],4,13,[2.9645514],323
[0.10656327],4,6,[2.9412475],324
[0.1063444],4,5,[2.8993995],325
[0.1061212],4,16,[2.9344757],326
[0.10590239],4,4,[2.8915935],327
[0.10615728],4,17,[2.9627106],328
[0.10636982],4,7,[2.9224856],329
[0.10653646],4,10,[2.9743493],330
[0.10666227],4,6,[2.9399478],331
[0.10675807],4,7,[2.9214754],332
[0.1068277],4,1,[2.9830654],333
[0.10685141],4,10,[2.9742267],334
[0.10686167],4,8,[2.9752767],335
[0.1068695],4,6,[2.938648],336
[0.10685212],4,19,[2.9777105],337
[0.10680093],4,10,[2.9738748],338
[0.10674715],4,3,[2.9856477],339
[0.1067049],4,12,[2.9473877],340
[0.10663035],4,4,[2.8908687],341
[0.10701896],4,5,[2.8973074],342
[0.10734665],4,8,[2.9750886],343
[0.10764962],4,13,[2.9648833],344
[0.1078539],4,17,[2.9621713],345
[0.10803865],4,12,[2.946944],346
[0.10816089],4,10,[2.97306],347
[0.10825735],4,9,[2.9398775],348
[0.10830618],4,18,[2.9166749],349
[0.108325],4,16,[2.933823],350
[0.10830703],4,15,[2.9509122],351
[0.10826197],4,3,[2.985501],352
[0.10818268],4,5,[2.89565],353
[0.1080789],4,15,[2.9506967],354
[0.1079628],4,11,[2.90017],355
[0.1078164],4,12,[2.9458406],356
[0.10766947],4,12,[2.9456325],357
[0.10751223],4,2,[2.9479527],358
[0.10729648],4,5,[2.8940933],359
[0.10707891],4,9,[2.9395497],360
[0.10682936],4,18,[2.9164503],361
[0.10657276],4,9,[2.9392262],362
[0.10629247],4,9,[2.9388819],363
[0.10598969],4,5,[2.8920732],364
[0.10613455],5,12,[2.9438171],365
[0.1067321],5,14,[2.9629774],366
[0.10724018],5,19,[2.9781494],367
[0.10768949],5,9,[2.9368296],368
[0.10804535],5,14,[2.9628098],369
[0.10833737],5,15,[2.949734],370
[0.10859249],5,8,[2.975123],371
[0.10880936],5,12,[2.9422607],372
[0.10896977],5,7,[2.9217777],373
[0.10907201],5,11,[2.9010768],374
[0.10910197],5,17,[2.9624825],375
[0.10908944],5,4,[2.8948429],376
[0.10905255],5,16,[2.9351597],377
[0.10894902],5,7,[2.9214692],378
[0.10882409],5,19,[2.978038],379
[0.10870186],5,2,[2.948536],380
[0.10857737],5,9,[2.933722],381
[0.10840911],5,2,[2.9483564],382
[0.10824487],5,3,[2.9858916],383
[0.1080772],5,1,[2.98374],384
[0.10792594],5,15,[2.9491255],385
[0.10777234],5,6,[2.9403505],386
[0.10760906],5,16,[2.9343915],387
[0.10738969],5,3,[2.985764],388
[0.10717372],5,5,[2.8903227],389
[0.10747323],5,10,[2.9735117],390
[0.10773528],5,3,[2.9856148],391
[0.10794741],5,13,[2.9663572],392
[0.10814475],5,12,[2.9408305],393
[0.10827366],5,10,[2.973366],394
[0.10838387],5,7,[2.9196868],395
[0.10844985],5,9,[2.932013],396
[0.10845917],5,1,[2.9835873],397
[0.10846876],5,14,[2.962475],398
[0.10844312],5,18,[2.9205024],399
[0.10838453],5,7,[2.91859],400
[0.1083087],5,18,[2.9202094],401
[0.10820576],5,5,[2.8892827],402
[0.1086108],5,10,[2.9727676],403
[0.10896702],5,15,[2.948268],404
[0.10927939],5,7,[2.916913],405
[0.10952672],5,14,[2.9623818],406
[0.10971712],5,14,[2.9622958],407
[0.10984065],5,11,[2.9048984],408
[0.1098871],5,3,[2.9851592],409
[0.10990059],5,13,[2.9662373],410
[0.10991872],5,16,[2.9342446],411
[0.1098652],5,19,[2.978274],412
[0.10980343],5,8,[2.9758568],413
[0.10973388],5,13,[2.9659982],414
[0.10967678],5,12,[2.9408116],415
[0.10958036],5,12,[2.9406302],416
[0.10944974],5,14,[2.960935],417
[0.10928381],5,10,[2.9721537],418
[0.10911228],5,4,[2.9004748],419
[0.10892729],5,5,[2.888559],420
[0.10926565],5,7,[2.9136295],421
[0.10954113],5,9,[2.9328113],422
[0.10973211],5,4,[2.8997579],423
[0.10987418],5,11,[2.9048903],424
[0.10992087],5,6,[2.9426923],425
[0.10992932],5,1,[2.983711],426
[0.10993135],5,18,[2.9194834],427
[0.10988814],5,13,[2.9653885],428
[0.1098518],5,6,[2.9424903],429
[0.10979532],5,1,[2.9836793],430
[0.10973477],5,15,[2.9495237],431
[0.10967708],5,7,[2.912422],432
[0.10958652],5,16,[2.9344416],433
[0.10944138],5,19,[2.9784532],434
[0.10928946],5,10,[2.9719548],435
[0.10913005],5,11,[2.9042199],436
[0.108913],5,12,[2.9386609],437
[0.10866243],5,12,[2.9384582],438
[0.10839028],5,12,[2.9380274],439
[0.10810755],5,9,[2.933597],440
[0.10780272],5,18,[2.9191203],441
[0.10748228],5,10,[2.971623],442
[0.10718031],5,6,[2.941227],443
[0.10686976],5,10,[2.971418],444
[0.10657161],5,13,[2.9653702],445
[0.10630717],5,3,[2.985557],446
[0.10605298],5,15,[2.9499245],447
[0.10581711],5,14,[2.9605145],448
[0.10556633],5,14,[2.9604008],449
[0.10529716],5,1,[2.983562],450
[0.10505269],5,6,[2.9400928],451
[0.1047995],5,1,[2.9834836],452
[0.10457546],5,9,[2.9327176],453
[0.10431149],5,10,[2.9703507],454
[0.10407179],5,15,[2.9493434],455
[0.10383484],5,6,[2.938783],456
[0.10358626],5,4,[2.9002826],457
[0.10333405],5,6,[2.9379737],458
[0.10306829],5,16,[2.934665],459
[0.10276316],5,15,[2.9485128],460
[0.10247955],5,3,[2.9853635],461
[0.10221177],5,14,[2.958764],462
[0.1019331],5,3,[2.9852746],463
[0.10166758],5,14,[2.9584157],464
[0.10137958],5,4,[2.8997288],465
[0.10110231],5,16,[2.933945],466
[0.10078172],5,3,[2.985],467
[0.1004807],5,17,[2.9674172],468
[0.10019844],5,5,[2.8972714],469
[0.1003926],5,3,[2.9847448],470
[0.10056045],5,17,[2.967262],471
[0.1006982],5,3,[2.984532],472
[0.10081473],5,17,[2.966958],473
[0.10089557],5,10,[2.96968],474
[0.10095547],5,10,[2.9695795],475
[0.10098876],5,1,[2.9829893],476
[0.10101461],5,13,[2.9659555],477
[0.10104384],5,6,[2.9339612],478
[0.10102628],5,2,[2.953538],479
[0.10099822],5,1,[2.9827912],480
[0.1009593],5,11,[2.9075272],481
[0.10087522],5,3,[2.9835777],482
[0.10076968],5,14,[2.9564357],483
[0.10063823],5,5,[2.896816],484
[0.10096481],5,5,[2.8964894],485
[0.10169736],5,7,[2.916662],486
[0.10234212],5,16,[2.9329305],487
[0.10286801],5,9,[2.9328024],488
[0.10328307],5,4,[2.8989186],489
[0.10364803],5,7,[2.916067],490
[0.10394779],5,15,[2.947315],491
[0.10421024],5,14,[2.9560754],492
[0.1044104],5,9,[2.9326735],493
[0.10454866],5,18,[2.9243495],494
[0.10464166],5,7,[2.914434],495
[0.10471228],5,18,[2.924213],496
[0.10473457],5,6,[2.9334893],497
[0.10473368],5,9,[2.9320302],498
[0.10468291],5,9,[2.931733],499
[0.10459699],5,9,[2.931211],500
[0.10447922],5,5,[2.892989],501
[0.10484679],5,18,[2.9228077],502
[0.10514499],5,3,[2.9832509],503
[0.10540318],5,3,[2.9832213],504
[0.10562365],5,9,[2.9284172],505
[0.10577681],5,8,[2.9788241],506
[0.10588986],5,11,[2.9103513],507
[0.10593693],5,6,[2.9327435],508
[0.10592963],5,10,[2.9696202],509
[0.10590582],5,14,[2.956102],510
[0.10583641],5,5,[2.8916385],511
[0.1062495],5,7,[2.9132693],512
[0.10659193],5,2,[2.9545443],513
[0.10689212],5,16,[2.9345572],514
[0.10708668],5,6,[2.931733],515
[0.10721879],5,11,[2.910025],516
[0.1072824],5,8,[2.9789498],517
[0.10731711],5,5,[2.890164],518
[0.1078335],5,9,[2.9243143],519
[0.10825336],5,9,[2.9239936],520
[0.10857186],5,4,[2.9031944],521
[0.1088443],5,15,[2.948675],522
[0.10907868],5,7,[2.9127276],523
[0.1092562],5,14,[2.9561176],524
[0.10937124],5,2,[2.954408],525
[0.10946198],5,19,[2.9806848],526
[0.10952638],5,12,[2.9419692],527
[0.10953682],5,4,[2.903019],528
[0.1095095],5,11,[2.90936],529
[0.10942876],5,17,[2.9675844],530
[0.10932719],5,18,[2.9227412],531
[0.10918945],5,6,[2.9307814],532
[0.1090291],5,11,[2.9083571],533
[0.10882229],5,19,[2.98066],534
[0.1086052],5,6,[2.9302485],535
[0.10838108],5,14,[2.9556432],536
[0.1081233],5,19,[2.9805443],537
[0.10788292],5,14,[2.9552963],538
[0.10761686],5,1,[2.9839196],539
[0.10737826],5,19,[2.9802923],540
[0.10715919],5,18,[2.9218605],541
[0.106921],5,15,[2.949382],542
[0.10670535],5,3,[2.9834535],543
[0.1064981],5,8,[2.9795861],544
[0.10630321],5,5,[2.8911948],545
[0.10661422],5,18,[2.9205878],546
[0.10686275],5,17,[2.9678297],547
[0.10706207],5,4,[2.9021454],548
[0.1072198],5,10,[2.9714212],549
[0.10734713],5,3,[2.9833446],550
[0.10743293],5,1,[2.983864],551
[0.10751459],5,3,[2.9832318],552
[0.10756386],5,16,[2.938151],553
[0.10755776],5,17,[2.9674625],554
[0.10753488],5,18,[2.9178855],555
[0.1074656],5,10,[2.9711795],556
[0.10739123],5,4,[2.9007905],557
[0.10730413],5,18,[2.9165847],558
[0.10717785],5,18,[2.9158762],559
[0.10701177],5,11,[2.90604],560
[0.10679836],5,11,[2.9057274],561
[0.10654309],5,17,[2.9669764],562
[0.10627225],5,10,[2.9707532],563
[0.10601892],5,2,[2.9559877],564
[0.1057753],5,19,[2.9794688],565
[0.10554627],5,18,[2.9106603],566
[0.10528632],5,16,[2.938089],567
[0.10500249],5,13,[2.970318],568
[0.10474622],5,2,[2.9558709],569
[0.10450117],5,2,[2.9557085],570
[0.10427307],5,5,[2.8932378],571
[0.10452584],5,13,[2.970134],572
[0.10477018],5,5,[2.8927417],573
[0.10544994],5,19,[2.9791763],574
[0.10605007],5,2,[2.9545271],575
[0.10659063],5,17,[2.9663846],576
[0.10704725],5,10,[2.9702554],577
[0.10744492],5,4,[2.9000258],578
[0.10777011],5,16,[2.9379358],579
[0.10799658],5,16,[2.9377377],580
[0.10814229],5,13,[2.9692948],581
[0.10827928],5,5,[2.8892367],582
[0.10888778],5,8,[2.9799755],583
[0.10943403],5,17,[2.965891],584
[0.10991052],5,3,[2.9830608],585
[0.11033366],5,18,[2.9055097],586
[0.11065199],5,10,[2.9698393],587
[0.11092316],5,11,[2.9039135],588
[0.11108613],5,4,[2.8991659],589
[0.11120458],5,7,[2.922885],590
[0.1112778],5,18,[2.9041135],591
[0.11128384],5,10,[2.9694834],592
[0.11127511],5,10,[2.9693444],593
[0.11125483],5,18,[2.9025245],594
[0.11115117],5,6,[2.9351852],595
[0.11105586],5,3,[2.983055],596
[0.11094185],5,7,[2.922598],597
[0.11081198],5,19,[2.9790375],598
[0.11068689],5,17,[2.9655032],599
[0.11055881],5,19,[2.978972],600
[0.11042576],5,15,[2.9550383],601
[0.11031447],5,5,[2.8872235],602
[0.11072337],5,7,[2.921218],603
[0.11106032],5,2,[2.953901],604
[0.11136197],5,19,[2.9786508],605
[0.11160281],5,10,[2.9680157],606
[0.11181521],5,9,[2.9317484],607
[0.11192335],5,6,[2.9349885],608
[0.11202886],5,9,[2.9315612],609
[0.11205161],5,1,[2.984646],610
[0.11207806],5,7,[2.9189157],611
[0.11206985],5,19,[2.9781418],612
[0.11204981],5,8,[2.9802258],613
[0.11202693],5,1,[2.9845614],614
[0.11200794],5,7,[2.9173515],615
[0.11194874],5,15,[2.9542894],616
[0.11190259],5,2,[2.9532356],617
[0.11184677],5,18,[2.8988976],618
[0.1117315],5,13,[2.9692998],619
[0.11163477],5,13,[2.9692218],620
[0.11154053],5,11,[2.9078643],621
[0.11138695],5,2,[2.9525933],622
[0.11122954],5,9,[2.9301026],623
[0.11103561],5,9,[2.9298522],624
[0.11080312],5,11,[2.9073327],625
[0.110539],5,18,[2.8977237],626
[0.11023635],5,17,[2.9651163],627
[0.10994576],5,13,[2.9684336],628
[0.10966641],5,6,[2.9343915],629
[0.10940963],5,4,[2.9036016],630
[0.1091307],5,8,[2.9802294],631
[0.10885746],5,16,[2.939998],632
[0.10856559],5,13,[2.9679341],633
[0.10829167],5,10,[2.9679604],634
[0.10803507],5,1,[2.9844184],635
[0.10778585],5,2,[2.9512367],636
[0.10754228],5,16,[2.9395692],637
[0.10728219],5,7,[2.915523],638
[0.10701046],5,9,[2.9269505],639
[0.10671634],5,15,[2.9541013],640
[0.10646398],5,9,[2.9264283],641
[0.10617373],5,4,[2.903592],642
[0.1058878],5,15,[2.9537902],643
[0.10563228],5,9,[2.925146],644
[0.10534738],5,8,[2.9800305],645
[0.10508604],5,8,[2.9799755],646
[0.10484599],5,5,[2.8926747],647
[0.10509769],5,5,[2.8924232],648
[0.10578457],5,3,[2.9835627],649
[0.10639849],5,19,[2.9781063],650
[0.10693566],5,8,[2.9795613],651
[0.10741621],5,12,[2.9540536],652
[0.10781931],5,12,[2.9539766],653
[0.10815403],5,1,[2.9843001],654
[0.10843852],5,11,[2.90746],655
[0.10863626],5,14,[2.9624057],656
[0.108767],5,8,[2.9790263],657
[0.10885219],5,6,[2.9358783],658
[0.10893457],5,8,[2.9788136],659
[0.1089824],5,5,[2.8885386],660
[0.10950742],5,12,[2.9527707],661
[0.1099607],5,18,[2.900879],662
[0.11031198],5,8,[2.9783332],663
[0.11061673],5,10,[2.9683318],664
[0.11087164],5,16,[2.938949],665
[0.11103949],5,4,[2.9041123],666
[0.11116201],5,17,[2.965987],667
[0.11124663],5,18,[2.8998625],668
[0.11126076],5,10,[2.9680974],669
[0.11126602],5,3,[2.9836974],670
[0.11123624],5,11,[2.9071002],671
[0.11114848],5,14,[2.96236],672
[0.1110179],5,3,[2.9836316],673
[0.11087885],5,4,[2.9029956],674
[0.11071537],5,11,[2.90605],675
[0.11049186],5,4,[2.902171],676
[0.11024524],5,10,[2.9674456],677
[0.11000139],5,12,[2.951521],678
[0.10973089],5,11,[2.9040751],679
[0.10941932],5,12,[2.9512162],680
[0.10908981],5,4,[2.899226],681
[0.10875452],5,10,[2.9668744],682
[0.10842526],5,16,[2.9385633],683
[0.10807955],5,5,[2.8894656],684
[0.10824896],5,18,[2.8973129],685
[0.10834338],5,1,[2.9845936],686
[0.10842659],5,12,[2.9498377],687
[0.10847415],5,8,[2.9775379],688
[0.10849029],5,10,[2.9660356],689
[0.10848113],5,11,[2.8996334],690
[0.10840791],5,5,[2.8891523],691
[0.1088105],5,14,[2.9620733],692
[0.10913924],5,3,[2.9836361],693
[0.1094287],5,17,[2.9676464],694
[0.10967112],5,8,[2.9773602],695
[0.10988453],5,9,[2.9262578],696
[0.11003137],5,7,[2.923578],697
[0.1101329],5,12,[2.9482992],698
[0.11020096],5,15,[2.957522],699
[0.11024269],5,11,[2.8970084],700
[0.11019191],5,6,[2.9412067],701
[0.11012579],5,10,[2.965012],702
[0.11004549],5,5,[2.8875248],703
[0.11044761],5,12,[2.9474034],704
[0.11078431],5,16,[2.938781],705
[0.11102981],5,13,[2.9704235],706
[0.11125512],5,8,[2.9769576],707
