probability,move,scenario_no,loss,move_no
[0.09863401],7,17,[2.9365041],68
[0.10118613],7,19,[2.9816012],69
[0.09889831],7,9,[2.9017465],70
[0.09879391],7,6,[2.9255748],71
[0.10168713],7,19,[2.981336],72
[0.09871824],7,8,[2.9050484],73
[0.09991247],7,11,[2.9483392],74
[0.09926721],7,3,[2.918713],75
[0.1003907],7,7,[2.8970976],76
[0.0991544],7,5,[2.9798088],77
[0.10021096],7,9,[2.9003963],78
[0.09994982],7,5,[2.979729],79
[0.10069065],7,6,[2.9245539],80
[0.10117932],7,3,[2.9165578],81
[0.10114723],7,15,[2.9795754],82
[0.10148796],7,6,[2.9233232],83
[0.1019043],7,3,[2.914875],84
[0.10174865],7,15,[2.9794538],85
[0.10220281],7,9,[2.8983686],86
[0.10232282],7,9,[2.8978336],87
[0.10264153],7,2,[2.954928],88
[0.10248005],7,9,[2.8961513],89
[0.10197072],7,8,[2.9051154],90
[0.10285851],9,16,[2.9672685],91
[0.10362922],9,13,[2.9781744],92
[0.10281637],7,11,[2.9489486],93
[0.1034766],9,2,[2.954865],94
[0.10558088],9,1,[2.9732797],95
[0.10454316],9,12,[2.9559565],96
[0.10643906],9,8,[2.9038277],97
[0.10786749],9,9,[2.8896842],98
[0.10766105],9,8,[2.9028635],99
[0.10840871],9,8,[2.9020057],100
[0.10913588],9,1,[2.9732225],101
[0.11048104],9,15,[2.9788568],102
[0.10921975],9,3,[2.910116],103
[0.11066053],9,16,[2.9674933],104
[0.11114606],9,13,[2.97846],105
[0.11144795],9,14,[2.930174],106
[0.11059867],9,5,[2.9799],107
[0.11180538],9,1,[2.9729111],108
[0.11149435],9,4,[2.9657025],109
[0.11205646],9,1,[2.97266],110
[0.11166882],9,4,[2.9654732],111
[0.11300079],9,6,[2.922185],112
[0.11247034],9,19,[2.9815187],113
[0.11200223],9,16,[2.9671154],114
[0.11007477],9,11,[2.9490309],115
[0.11092597],9,3,[2.908495],116
[0.11116166],9,7,[2.9001431],117
[0.11270288],9,9,[2.8848658],118
[0.11021421],9,12,[2.9564888],119
[0.11228966],9,8,[2.893844],120
[0.1119883],9,7,[2.899322],121
[0.11373032],9,6,[2.9207983],122
[0.11299321],9,1,[2.9715014],123
[0.11430275],9,9,[2.883281],124
[0.11376568],9,8,[2.892543],125
[0.11556506],9,9,[2.8820279],126
[0.11459812],9,7,[2.8968809],127
[0.11430702],9,12,[2.9565256],128
[0.11569671],9,17,[2.943819],129
[0.11639947],9,17,[2.943707],130
[0.11944529],9,10,[2.975943],131
[0.11934077],9,19,[2.981932],132
[0.11846872],9,7,[2.894027],133
[0.11959326],9,18,[2.9191048],134
[0.11873554],9,17,[2.942225],135
[0.12003802],9,16,[2.9678416],136
[0.11869434],9,2,[2.9584692],137
[0.11882554],9,2,[2.9584079],138
[0.11980905],9,3,[2.9088895],139
[0.12111195],9,19,[2.9818733],140
[0.12109339],9,19,[2.9818103],141
[0.11885735],9,2,[2.957566],142
[0.12045294],9,18,[2.9180877],143
[0.12012804],9,16,[2.9672942],144
[0.12017874],9,18,[2.9172065],145
[0.11984954],9,4,[2.9664092],146
[0.11812705],9,2,[2.9562023],147
[0.11972787],9,14,[2.9359558],148
[0.12033551],9,6,[2.9227808],149
[0.11952199],9,19,[2.9811034],150
[0.11767571],9,5,[2.981468],151
[0.11660521],9,12,[2.9563797],152
[0.1178821],9,16,[2.9662302],153
[0.11811557],9,13,[2.9799395],154
[0.11726408],9,4,[2.965985],155
[0.11778324],9,19,[2.9805892],156
[0.11619689],9,3,[2.9094625],157
[0.11488307],9,2,[2.9534216],158
[0.11563227],9,7,[2.8913858],159
[0.11489944],9,5,[2.9811463],160
[0.11598412],9,13,[2.9796324],161
[0.11546066],9,14,[2.9348419],162
[0.11521149],9,8,[2.894541],163
[0.1145883],9,16,[2.9651706],164
[0.11415388],9,4,[2.9652047],165
[0.11492924],9,15,[2.9804416],166
[0.1120581],9,2,[2.9515445],167
[0.11348576],9,18,[2.91291],168
[0.11321749],9,14,[2.9335077],169
[0.1128474],9,14,[2.9330873],170
[0.11251902],9,8,[2.893773],171
[0.11171661],9,4,[2.9643264],172
[0.11170939],9,14,[2.9312525],173
[0.10957603],9,2,[2.9497755],174
[0.10981315],9,5,[2.9806402],175
[0.11200096],9,10,[2.9772696],176
[0.10846628],9,2,[2.9486063],177
[0.10872087],9,5,[2.980402],178
[0.10963187],9,16,[2.964057],179
[0.10932165],9,18,[2.9121037],180
[0.1083062],9,3,[2.9106],181
[0.10862757],9,18,[2.9113264],182
[0.10637864],9,12,[2.956596],183
[0.10789333],9,16,[2.963348],184
[0.10758167],9,18,[2.909136],185
[0.10801098],9,19,[2.9798815],186
[0.1081846],9,10,[2.9770045],187
[0.10818475],9,9,[2.8893862],188
[0.10616517],9,3,[2.9102821],189
[0.10696511],9,13,[2.9799228],190
[0.10851925],9,10,[2.9765966],191
[0.10588256],9,5,[2.9797552],192
[0.10721626],9,16,[2.9618607],193
[0.10915948],9,9,[2.8884125],194
[0.10797775],9,13,[2.9797544],195
[0.10826273],9,16,[2.9612453],196
[0.10857119],9,8,[2.8943622],197
[0.10900175],9,16,[2.9606488],198
[0.11044727],9,19,[2.9796295],199
[0.1092298],9,7,[2.898355],200
[0.10941885],9,3,[2.908665],201
[0.11027204],9,18,[2.9016337],202
[0.11028755],9,13,[2.97931],203
[0.11096705],9,6,[2.930847],204
[0.10902341],9,5,[2.9795024],205
[0.10902259],9,17,[2.9456203],206
[0.11109701],9,19,[2.9793],207
[0.10798084],9,12,[2.9562001],208
[0.10937241],9,4,[2.9646409],209
[0.10761996],9,2,[2.9475033],210
[0.10960568],9,8,[2.8935814],211
[0.11162349],9,9,[2.885961],212
[0.10782213],9,12,[2.955762],213
[0.11239692],9,9,[2.8851905],214
[0.11059945],9,3,[2.907307],215
[0.11231868],9,15,[2.981272],216
[0.11175651],9,7,[2.8980997],217
[0.1125012],9,3,[2.9063804],218
[0.11549374],9,10,[2.975425],219
[0.11438019],9,15,[2.9811888],220
[0.11373363],9,3,[2.9045105],221
[0.11484938],9,18,[2.9003952],222
[0.11473177],9,1,[2.9750068],223
[0.11435615],9,4,[2.9649184],224
[0.1171084],9,10,[2.9750237],225
[0.11399398],9,17,[2.9461415],226
[0.11726522],9,10,[2.9747005],227
[0.11731009],9,10,[2.974432],228
[0.11301505],9,12,[2.9549325],229
[0.11431524],9,7,[2.8964114],230
[0.11277018],9,2,[2.9492116],231
[0.1146545],9,3,[2.8990226],232
[0.1171444],9,10,[2.972955],233
[0.11437058],9,16,[2.959462],234
[0.11701827],9,9,[2.880603],235
[0.11532072],9,1,[2.9748616],236
[0.11458836],9,17,[2.9456768],237
[0.11362891],9,11,[2.9627964],238
[0.11832673],9,10,[2.9713526],239
[0.11408943],9,11,[2.9627273],240
[0.11426915],9,12,[2.9541914],241
[0.11634234],9,14,[2.936877],242
[0.11621685],9,3,[2.8956635],243
[0.11881049],9,10,[2.970124],244
[0.11878087],9,10,[2.9698133],245
[0.11552183],9,7,[2.894563],246
[0.11678059],9,18,[2.9019208],247
[0.11666958],9,8,[2.898132],248
[0.11401384],9,12,[2.953294],249
[0.11386571],9,12,[2.9530497],250
[0.11495709],9,17,[2.94503],251
[0.11474077],9,7,[2.8932834],252
[0.11433709],9,5,[2.9809976],253
[0.11310983],9,11,[2.962038],254
[0.11535747],9,18,[2.900631],255
[0.11526527],9,13,[2.9799676],256
[0.11426055],9,3,[2.8935974],257
[0.1148551],9,6,[2.9391532],258
[0.11454797],9,6,[2.9389846],259
[0.11284452],9,7,[2.8904414],260
[0.11254118],9,7,[2.8896763],261
[0.11052556],9,2,[2.9512215],262
[0.11253933],9,4,[2.9668608],263
[0.11283109],9,13,[2.979706],264
[0.11173534],9,3,[2.8914933],265
[0.11400624],9,10,[2.967527],266
[0.11090325],9,16,[2.9606938],267
[0.11111528],7,3,[2.8898008],268
[0.11144831],7,16,[2.9606605],269
[0.110874],7,14,[2.939883],270
[0.11084336],7,5,[2.981261],271
[0.11238056],7,17,[2.946505],272
[0.11226196],7,12,[2.9514706],273
[0.11129566],3,4,[2.9670618],274
[0.1116067],7,14,[2.9392529],275
[0.11202896],3,13,[2.9792397],276
[0.1115841],3,6,[2.9359949],277
[0.11141734],7,14,[2.9381635],278
[0.11763027],7,19,[2.9808223],279
[0.11338644],7,11,[2.9622276],280
[0.11738691],7,19,[2.980725],281
[0.11184932],3,12,[2.95073],282
[0.11357348],3,3,[2.8840473],283
[0.11262754],7,11,[2.9616306],284
[0.11128432],3,17,[2.946353],285
[0.11437868],3,4,[2.9662068],286
[0.11505354],3,9,[2.890805],287
[0.112275],3,17,[2.9458952],288
[0.11363774],7,7,[2.8839672],289
[0.11418501],3,14,[2.934032],290
[0.1143626],3,12,[2.9497926],291
[0.11547113],3,13,[2.97904],292
[0.1168082],3,10,[2.967743],293
[0.11431861],3,15,[2.9828327],294
[0.11622913],3,3,[2.881386],295
[0.1168401],3,3,[2.8807764],296
[0.11555412],3,2,[2.951714],297
[0.11733761],3,8,[2.9081504],298
[0.11683118],3,11,[2.9603229],299
[0.11760623],3,18,[2.908257],300
[0.11718245],3,7,[2.8833385],301
[0.1176133],3,7,[2.882876],302
[0.11891469],3,18,[2.907939],303
[0.12137838],3,13,[2.978877],304
[0.11835749],3,7,[2.8801126],305
[0.12171084],3,13,[2.9787123],306
[0.12078546],3,8,[2.908482],307
[0.12140006],3,6,[2.9358475],308
[0.12220217],7,7,[2.8754473],309
[0.12554786],7,19,[2.9807887],310
[0.12174694],3,13,[2.9780908],311
[0.12059625],7,14,[2.9347134],312
[0.12249748],7,12,[2.9502902],313
[0.12385889],7,17,[2.9464734],314
[0.12633358],7,18,[2.9055524],315
[0.12313966],7,15,[2.9834435],316
[0.12636068],7,1,[2.9782984],317
[0.12521034],7,6,[2.9350295],318
[0.12634327],7,17,[2.946009],319
[0.12738237],7,1,[2.978223],320
[0.12518021],7,14,[2.9345844],321
[0.12894514],7,9,[2.896657],322
[0.13164517],7,7,[2.8660347],323
[0.1248546],7,4,[2.9680085],324
[0.13042687],7,9,[2.896168],325
[0.12970147],7,1,[2.9778788],326
[0.13427149],7,7,[2.86342],327
[0.12971531],7,6,[2.933547],328
[0.12979497],7,14,[2.9337647],329
[0.13237785],7,17,[2.944969],330
[0.13500732],7,18,[2.9038222],331
[0.13257578],7,5,[2.98303],332
[0.1311842],7,4,[2.9681835],333
[0.1342792],7,2,[2.9547734],334
[0.1366232],7,18,[2.9026012],335
[0.13469936],7,2,[2.9545522],336
[0.13740855],7,11,[2.9627159],337
[0.1347998],7,17,[2.9439259],338
[0.13408732],7,6,[2.9317398],339
[0.13581671],7,1,[2.9774022],340
[0.1316925],7,4,[2.9676535],341
[0.13252372],7,14,[2.9318871],342
[0.13218644],7,13,[2.9775772],343
[0.13093579],7,4,[2.967164],344
[0.13355862],7,2,[2.952658],345
[0.13372178],7,3,[2.8867223],346
[0.13085511],7,8,[2.9131298],347
[0.13457452],7,18,[2.898376],348
[0.13214979],7,16,[2.9655952],349
[0.13053887],7,5,[2.9830856],350
[0.13124482],7,16,[2.965424],351
[0.1288209],7,13,[2.9775035],352
[0.12802747],7,8,[2.9122937],353
[0.133782],7,10,[2.9728382],354
[0.13190638],7,9,[2.8975735],355
[0.1298589],7,1,[2.9768703],356
[0.12807591],7,12,[2.9532008],357
[0.12798141],7,2,[2.9509666],358
[0.12852347],7,1,[2.9766414],359
[0.13481867],7,19,[2.9821877],360
[0.13441572],7,19,[2.9821408],361
[0.13216747],7,7,[2.8655052],362
[0.12511636],7,13,[2.9771173],363
[0.12749074],7,16,[2.9638202],364
[0.12453419],7,4,[2.9654424],365
[0.13190576],7,10,[2.9723272],366
[0.13570316],7,19,[2.9816866],367
[0.1279098],7,17,[2.9425533],368
[0.12924802],7,1,[2.9757552],369
[0.12641236],7,14,[2.9308038],370
[0.12635954],7,13,[2.9764793],371
[0.12988932],7,18,[2.8956215],372
[0.12807347],7,16,[2.9625082],373
[0.12730873],7,17,[2.9414444],374
[0.12674429],7,12,[2.9524035],375
[0.12883283],7,18,[2.8938196],376
[0.12842052],7,18,[2.8928094],377
[0.13052328],7,10,[2.971425],378
[0.12459274],7,5,[2.9831345],379
[0.12506406],7,2,[2.9501004],380
[0.12611933],7,1,[2.9748693],381
[0.12474437],7,16,[2.9606783],382
[0.12515502],7,3,[2.8943949],383
[0.1231053],7,6,[2.9357727],384
[0.12496761],7,18,[2.884335],385
[0.12244191],7,12,[2.9511092],386
[0.12024461],7,15,[2.985182],387
[0.12014691],7,14,[2.931438],388
[0.11932494],7,15,[2.9851627],389
[0.11838511],7,4,[2.9653056],390
[0.1217194],7,3,[2.894051],391
[0.11743982],7,4,[2.9650974],392
[0.11695608],7,4,[2.9648638],393
[0.12706347],7,19,[2.9809616],394
[0.11988779],7,3,[2.8924034],395
[0.11783506],18,17,[2.9395967],396
[0.11575726],7,15,[2.9848166],397
[0.12037154],7,9,[2.9034097],398
[0.1188676],7,11,[2.9652836],399
[0.11591242],7,6,[2.9357173],400
[0.11568344],7,2,[2.949966],401
[0.1142183],7,13,[2.9767323],402
[0.11845256],7,9,[2.9027514],403
[0.1211241],7,7,[2.8765059],404
[0.11263292],7,4,[2.962573],405
[0.11888906],7,9,[2.9014983],406
[0.11409169],7,15,[2.9844053],407
[0.11743247],7,3,[2.8872468],408
[0.1246732],7,19,[2.9809606],409
[0.11467369],7,14,[2.9308987],410
[0.11858907],7,11,[2.964944],411
[0.11836802],7,18,[2.881433],412
[0.11593621],7,12,[2.951096],413
[0.12460626],7,19,[2.9808805],414
[0.11441116],7,13,[2.9767237],415
[0.11535776],7,6,[2.93456],416
[0.11269893],7,4,[2.9616416],417
[0.11248888],7,4,[2.9614446],418
[0.1140177],7,5,[2.9838436],419
[0.12151165],7,7,[2.8761318],420
[0.115124],7,17,[2.941185],421
[0.11386792],7,14,[2.929797],422
[0.11727023],7,3,[2.8842938],423
[0.11587199],7,17,[2.9409],424
[0.11744723],7,1,[2.9754326],425
[0.1145691],7,15,[2.9842765],426
[0.11591222],7,17,[2.9399426],427
[0.11582737],7,6,[2.9327989],428
[0.11568908],7,17,[2.9388518],429
[0.11712571],7,1,[2.975327],430
[0.11414716],7,15,[2.9841275],431
[0.1203457],7,10,[2.9733052],432
[0.11324245],18,8,[2.920296],433
[0.1199341],7,10,[2.9731538],434
[0.11709809],7,11,[2.9645586],435
[0.11277942],3,4,[2.959066],436
[0.11552034],7,1,[2.9748557],437
[0.11360303],7,12,[2.9521387],438
[0.11225984],7,15,[2.9836204],439
[0.11275857],3,13,[2.9768016],440
[0.11261688],3,13,[2.9767227],441
[0.11459672],3,3,[2.8830252],442
[0.11512879],3,3,[2.882492],443
[0.12174641],7,19,[2.9805415],444
[0.11365584],3,12,[2.951479],445
[0.11536915],3,4,[2.9577892],446
[0.11658996],3,13,[2.9760625],447
[0.11419733],3,5,[2.9838808],448
[0.11447134],3,11,[2.9638636],449
[0.11628594],3,14,[2.9289305],450
[0.1169892],3,15,[2.9829783],451
[0.12081809],3,10,[2.9718492],452
[0.11761949],3,15,[2.9828107],453
[0.11812694],3,12,[2.9500718],454
[0.12155172],3,10,[2.9714668],455
[0.11913213],3,6,[2.932303],456
[0.12250746],3,3,[2.8751],457
[0.12035374],3,1,[2.9739735],458
[0.11948364],3,14,[2.927107],459
[0.11981573],3,19,[2.9801567],460
[0.1193752],3,8,[2.9205105],461
[0.11819723],3,18,[2.8923132],462
[0.11836407],3,18,[2.8919494],463
[0.12087876],3,19,[2.9799397],464
[0.11913165],3,16,[2.9652674],465
[0.12066953],3,2,[2.9536958],466
[0.11834663],3,7,[2.885616],467
[0.11883411],3,16,[2.9649453],468
[0.12221885],3,1,[2.973529],469
[0.11903127],3,8,[2.9198806],470
[0.12178572],3,1,[2.9733284],471
[0.12140746],3,4,[2.95678],472
[0.1237484],3,10,[2.970414],473
[0.1244861],3,3,[2.8731189],474
[0.12138553],3,4,[2.9564173],475
[0.12440238],3,10,[2.9700751],476
[0.12248345],3,9,[2.9086056],477
[0.12060699],3,2,[2.9533994],478
[0.12363764],3,13,[2.9758596],479
[0.11808812],3,18,[2.885849],480
[0.12536532],3,10,[2.9691741],481
[0.12007874],3,5,[2.9840982],482
[0.11859283],3,7,[2.8857527],483
[0.12260078],3,4,[2.9551048],484
[0.12205799],3,12,[2.9493868],485
[0.12233062],3,4,[2.9546814],486
[0.1232604],3,13,[2.975607],487
[0.11837059],3,16,[2.9635181],488
[0.1199199],3,2,[2.9528286],489
[0.12151066],3,1,[2.9721985],490
[0.11939083],3,2,[2.9523587],491
[0.1160327],3,18,[2.8824906],492
[0.11948255],3,15,[2.9824672],493
[0.11824279],3,19,[2.9794006],494
[0.11970451],3,4,[2.9523828],495
[0.11585034],3,16,[2.9624915],496
[0.11748021],3,14,[2.929596],497
[0.11631193],18,8,[2.9203174],498
[0.11637678],3,19,[2.9791486],499
[0.1191581],18,18,[2.8784418],500
[0.11831331],3,13,[2.9751356],501
[0.11478667],3,2,[2.949722],502
[0.11588343],3,6,[2.9380257],503
[0.11597718],18,5,[2.9842064],504
[0.11526822],3,4,[2.9500566],505
[0.11484773],3,4,[2.9496853],506
[0.11454032],3,1,[2.9714735],507
[0.11364726],18,7,[2.88787],508
[0.11386783],18,19,[2.9785223],509
[0.11293884],3,12,[2.9489229],510
[0.1125645],3,12,[2.9487526],511
[0.1137886],3,13,[2.9748178],512
[0.11213279],3,4,[2.9468846],513
[0.11306633],3,13,[2.9746094],514
[0.11271458],3,13,[2.974414],515
[0.11621457],18,9,[2.9137106],516
[0.11655995],18,6,[2.9373212],517
[0.11410788],18,19,[2.9779706],518
[0.11622585],18,6,[2.936767],519
[0.11564296],18,9,[2.9132082],520
[0.12135497],18,8,[2.9208894],521
[0.11981639],18,17,[2.9421825],522
[0.11336258],18,2,[2.9479067],523
[0.11016334],3,13,[2.972807],524
[0.1133769],18,11,[2.9662135],525
[0.10956131],3,13,[2.9724193],526
[0.10997705],18,12,[2.9465203],527
[0.11806253],18,17,[2.9412863],528
[0.11457482],18,5,[2.984203],529
[0.11105964],3,3,[2.8864799],530
[0.11088403],18,2,[2.9470408],531
[0.10797324],3,1,[2.9713871],532
[0.12021589],18,18,[2.8773427],533
[0.10980345],18,15,[2.9829383],534
[0.11066898],18,7,[2.8890045],535
[0.10839877],18,1,[2.9711483],536
[0.11083081],18,16,[2.9625533],537
[0.11219351],18,11,[2.9659486],538
[0.12215844],18,18,[2.8754056],539
[0.11204758],18,16,[2.9622386],540
[0.11161672],18,14,[2.93223],541
[0.11321006],18,15,[2.9828823],542
[0.11778471],18,5,[2.984205],543
[0.11678866],18,9,[2.9121733],544
[0.11486714],18,16,[2.9611917],545
[0.11567251],18,2,[2.9454978],546
[0.11771501],18,9,[2.9116175],547
[0.11557276],18,16,[2.9603283],548
[0.12442499],18,8,[2.9218862],549
[0.112874],18,4,[2.945991],550
[0.11260266],18,13,[2.9708269],551
[0.11207399],18,3,[2.8890793],552
[0.11578452],18,7,[2.889294],553
[0.12416118],18,8,[2.9210963],554
[0.11372131],18,14,[2.9318855],555
[0.12237327],18,17,[2.9401984],556
[0.1126564],18,10,[2.9711692],557
[0.11264912],18,14,[2.9312284],558
[0.11397038],18,7,[2.8880675],559
[0.11375231],18,19,[2.9785452],560
[0.11517712],18,9,[2.908691],561
[0.11360998],7,19,[2.978501],562
[0.12367415],18,18,[2.8738983],563
[0.12417675],18,18,[2.8733988],564
[0.11163567],18,12,[2.9481225],565
[0.11698727],18,6,[2.9387438],566
[0.11344194],18,12,[2.9478931],567
[0.11854722],18,9,[2.907237],568
[0.11687136],18,16,[2.9583812],569
[0.11783122],18,19,[2.9781609],570
[0.11534026],18,1,[2.9715116],571
[0.11663337],18,14,[2.9300287],572
[0.11798196],18,15,[2.9831636],573
[0.11932735],18,2,[2.9464734],574
[0.11941759],18,2,[2.9462276],575
[0.11685485],18,12,[2.9459584],576
[0.11487885],18,3,[2.8917644],577
[0.11931782],18,19,[2.9777458],578
[0.11798137],18,15,[2.9830465],579
[0.11882397],18,2,[2.9441836],580
[0.12073296],18,9,[2.9052958],581
[0.12192103],18,5,[2.9847908],582
[0.12720768],18,8,[2.921554],583
[0.11991268],18,9,[2.904293],584
[0.11810309],18,11,[2.9678304],585
[0.11922458],18,9,[2.9029667],586
[0.11642371],18,16,[2.9579017],587
[0.11610404],18,16,[2.9577641],588
[0.11281522],18,1,[2.9712958],589
[0.11788058],18,9,[2.8996325],590
[0.11109822],18,3,[2.890726],591
[0.12757975],18,18,[2.8700154],592
[0.11524504],18,16,[2.956573],593
[0.11635476],18,11,[2.9677737],594
[0.11355051],18,14,[2.9279752],595
[0.11641756],18,7,[2.8908625],596
[0.11645166],18,7,[2.8905733],597
[0.11360169],18,14,[2.927494],598
[0.11652372],18,11,[2.9674685],599
[0.11577096],18,16,[2.9551232],600
[0.11575027],18,7,[2.8879342],601
[0.1154039],18,16,[2.9545648],602
[0.11455034],18,2,[2.9412901],603
[0.11256333],18,10,[2.9725776],604
[0.11078497],18,4,[2.9520762],605
[0.1234048],18,8,[2.9231112],606
[0.11709692],18,5,[2.9850419],607
[0.10991576],18,4,[2.951834],608
[0.11273732],18,2,[2.9400167],609
[0.11509791],7,7,[2.8824878],610
[0.10888282],18,4,[2.9510639],611
[0.11260153],18,16,[2.9517734],612
[0.10959192],18,12,[2.9468987],613
[0.1092876],18,12,[2.9467561],614
[0.109781],18,15,[2.983122],615
[0.10958327],7,1,[2.9718254],616
[0.10978478],7,1,[2.9717393],617
[0.10680154],18,13,[2.9746647],618
[0.10872865],18,15,[2.9829779],619
[0.10847909],18,15,[2.9828854],620
[0.11220952],18,5,[2.9849114],621
[0.11126506],7,3,[2.8942366],622
[0.11710392],18,17,[2.9475958],623
[0.11679102],18,17,[2.9474235],624
[0.12168712],7,19,[2.9787772],625
[0.11934849],7,7,[2.878221],626
[0.11035543],18,5,[2.984707],627
[0.11004129],18,5,[2.9846365],628
[0.11533504],18,17,[2.9458482],629
[0.10946217],18,5,[2.9844131],630
[0.12402138],7,19,[2.978522],631
[0.11333806],7,11,[2.966778],632
[0.12228625],7,7,[2.8752828],633
[0.11516636],7,16,[2.9489772],634
[0.12041751],7,10,[2.9723701],635
[0.12471145],7,7,[2.872861],636
[0.1168572],7,1,[2.9708743],637
[0.11236619],7,14,[2.9276838],638
[0.11896639],7,1,[2.9707518],639
[0.11394141],7,14,[2.9273076],640
[0.11879687],7,6,[2.9465785],641
[0.12177746],7,16,[2.948043],642
[0.11904473],7,17,[2.9434187],643
[0.11535632],7,14,[2.9251213],644
[0.12139898],7,1,[2.9699297],645
[0.12191398],7,11,[2.966438],646
[0.13129942],7,7,[2.8662772],647
[0.1321485],7,7,[2.8654299],648
[0.11740585],7,8,[2.9268963],649
[0.1247181],7,1,[2.969236],650
[0.12270229],7,2,[2.9389277],651
[0.12042641],7,8,[2.926779],652
[0.12887008],7,18,[2.8873181],653
[0.12940617],7,18,[2.8869455],654
[0.12685524],7,6,[2.945939],655
[0.12492405],7,5,[2.9833775],656
[0.122261],7,14,[2.9206443],657
[0.12708928],7,17,[2.942708],658
[0.12964612],7,3,[2.8984807],659
[0.1269304],7,17,[2.9422367],660
[0.1244867],7,15,[2.9827225],661
[0.12432885],7,15,[2.9826994],662
[0.12446968],7,5,[2.983289],663
[0.13361187],7,9,[2.9063153],664
[0.1294055],7,18,[2.8811727],665
[0.12946607],7,16,[2.947752],666
[0.11936252],7,4,[2.952342],667
[0.1287871],7,16,[2.947342],668
[0.12754165],7,3,[2.8984492],669
[0.12688383],7,11,[2.9667165],670
[0.13138461],7,9,[2.9058363],671
[0.12641905],7,3,[2.8975437],672
[0.11809487],7,8,[2.9244916],673
[0.11771993],7,14,[2.9184866],674
[0.13561903],7,7,[2.8619962],675
[0.118375],7,13,[2.9765089],676
[0.12058125],7,5,[2.9831657],677
[0.13677542],7,7,[2.8608487],678
[0.13799217],7,7,[2.8596382],679
[0.11942788],7,4,[2.9523635],680
[0.1303705],7,3,[2.8934133],681
[0.12935972],7,6,[2.94663],682
[0.12321313],7,4,[2.9522831],683
[0.13014665],7,2,[2.9419997],684
[0.13562591],7,18,[2.8800805],685
[0.12697563],7,8,[2.924879],686
[0.1334663],7,6,[2.9458525],687
[0.13718972],7,18,[2.879095],688
[0.13649298],7,3,[2.8899555],689
[0.13117915],7,15,[2.9829688],690
[0.13159992],7,5,[2.9833605],691
[0.13440287],7,6,[2.944695],692
[0.14965346],7,7,[2.8480568],693
[0.13526787],7,17,[2.942726],694
[0.13491672],7,2,[2.9423664],695
[0.13686982],7,6,[2.94326],696
[0.13872029],7,1,[2.9710999],697
[0.13786772],7,6,[2.9422064],698
[0.13956232],7,1,[2.9710307],699
[0.1320388],7,8,[2.924843],700
[0.13028339],7,4,[2.9512377],701
[0.13994317],7,1,[2.9706476],702
[0.13547595],7,15,[2.9832554],703
[0.13201837],7,13,[2.9773648],704
[0.1357566],7,12,[2.9558837],705
[0.14199063],7,18,[2.874627],706
[0.1367309],7,2,[2.941198],707
