probability,move,scenario_no,loss,move_no
[0.12019187],13,16,[2.9550116],125
[0.11535647],13,7,[2.9573295],126
[0.11473075],13,18,[2.915347],127
[0.11727751],13,12,[2.9207897],128
[0.11500379],13,2,[2.961139],129
[0.11675604],13,3,[2.970939],130
[0.11178169],13,19,[2.8993769],131
[0.11010813],13,17,[2.891237],132
[0.11205781],13,1,[2.8868845],133
[0.11348144],1,7,[2.955436],134
[0.11095191],13,3,[2.970642],135
[0.10877001],1,15,[2.9335532],136
[0.11315531],1,17,[2.8904624],137
[0.11715006],1,1,[2.8805232],138
[0.11452081],1,10,[2.9882758],139
[0.11814802],1,17,[2.8862147],140
[0.12158329],1,9,[2.9784677],141
[0.12162025],1,4,[2.9757726],142
[0.12086897],1,12,[2.911619],143
[0.12480351],1,8,[2.984023],144
[0.12256242],1,12,[2.9095552],145
[0.1231062],1,12,[2.9073458],146
[0.12358519],1,10,[2.9883165],147
[0.12366491],1,12,[2.9009144],148
[0.12396581],17,5,[2.9837592],149
[0.12365668],1,12,[2.8926458],150
[0.1233959],1,12,[2.8873622],151
[0.1294512],1,1,[2.8683352],152
[0.12456435],1,3,[2.9703784],153
[0.13287523],1,1,[2.864954],154
[0.13004217],12,5,[2.9837828],155
[0.13429105],12,5,[2.983703],156
[0.13729253],1,17,[2.8769922],157
[0.14169711],12,2,[2.963917],158
[0.14539349],12,15,[2.9325447],159
[0.14662279],12,3,[2.970166],160
[0.14934702],1,7,[2.9613917],161
[0.1477261],1,19,[2.9155724],162
[0.15230404],12,1,[2.8462965],163
[0.15228656],12,2,[2.9640958],164
[0.15219334],12,3,[2.9693122],165
[0.15353648],1,18,[2.9386885],166
[0.15399149],1,3,[2.968595],167
[0.15646139],1,13,[2.9197402],168
[0.15900305],1,2,[2.9629714],169
[0.16678728],1,7,[2.9613514],170
[0.16101584],1,2,[2.9619393],171
[0.16194119],1,17,[2.8782625],172
[0.15757172],1,6,[2.969811],173
[0.16520222],1,9,[2.9809172],174
[0.16252886],1,16,[2.9622653],175
[0.16442044],1,11,[2.9547827],176
[0.16419713],1,9,[2.9805815],177
[0.16125159],1,4,[2.9787395],178
[0.16063982],1,4,[2.9785872],179
[0.15815327],1,10,[2.9893909],180
[0.1522825],1,15,[2.9342449],181
[0.15732917],1,2,[2.9565055],182
[0.15830927],1,8,[2.986207],183
[0.15673201],1,4,[2.977208],184
[0.1537602],1,13,[2.9186993],185
[0.1536737],1,2,[2.9540138],186
[0.15164553],1,18,[2.9376855],187
[0.15298882],1,8,[2.9857414],188
[0.15395722],1,19,[2.9181535],189
[0.14304526],1,15,[2.9306333],190
[0.14685473],1,10,[2.988822],191
[0.14047512],1,15,[2.9287636],192
[0.14846222],1,11,[2.9530385],193
[0.13961461],1,6,[2.9682755],194
[0.14793031],1,7,[2.9583838],195
[0.14172271],1,4,[2.9745264],196
[0.14317796],1,11,[2.9514523],197
[0.13851075],1,2,[2.9469223],198
[0.1360453],1,18,[2.934375],199
[0.1411446],1,7,[2.956638],200
[0.13059574],1,6,[2.9670603],201
[0.12877995],1,14,[2.983825],202
[0.12812924],1,6,[2.9662602],203
[0.13403566],1,19,[2.9137537],204
[0.1327545],1,19,[2.9125829],205
[0.12954776],1,8,[2.98473],206
[0.1235467],1,5,[2.9830272],207
[0.127364],1,8,[2.9845326],208
[0.11954329],1,15,[2.9175735],209
[0.12315047],1,17,[2.878873],210
[0.11711284],1,15,[2.9153886],211
[0.12848069],1,1,[2.8692396],212
[0.12133133],1,13,[2.9144971],213
[0.12297043],1,16,[2.9631538],214
[0.12204066],1,10,[2.9882922],215
[0.12769908],1,7,[2.9527636],216
[0.11951627],1,6,[2.9621973],217
[0.1244944],1,8,[2.9836411],218
[0.12222741],1,12,[2.8941276],219
[0.12618677],1,9,[2.9790535],220
[0.1219324],1,12,[2.8926136],221
[0.11893446],1,6,[2.9605625],222
[0.12064271],1,3,[2.9683197],223
[0.11842044],1,5,[2.9829524],224
[0.12028171],1,12,[2.8848906],225
[0.11712175],1,6,[2.9586694],226
[0.12490197],1,7,[2.951124],227
[0.12755989],1,1,[2.870179],228
[0.12146501],1,16,[2.962328],229
[0.12160053],1,10,[2.9882493],230
[0.12370393],1,16,[2.961768],231
[0.12546219],1,8,[2.982354],232
[0.12548591],1,4,[2.9750721],233
[0.12594354],1,16,[2.960007],234
[0.12447643],12,14,[2.9839435],235
[0.12509032],1,18,[2.9379106],236
[0.12642719],12,3,[2.9675767],237
[0.12610793],12,14,[2.9836671],238
[0.1269859],1,16,[2.9561856],239
[0.13481256],12,12,[2.8629422],240
[0.12681043],12,4,[2.974347],241
[0.12895922],12,4,[2.9740634],242
[0.13188943],12,10,[2.987931],243
[0.13409708],12,5,[2.982854],244
[0.12809834],12,17,[2.8937092],245
[0.1322493],12,6,[2.953893],246
[0.14026132],12,13,[2.9170456],247
[0.13810089],12,15,[2.912279],248
[0.13984133],12,3,[2.9660985],249
[0.13777937],12,5,[2.9824412],250
[0.1383021],12,15,[2.9099894],251
[0.13262205],12,16,[2.949424],252
[0.1323873],12,16,[2.9486847],253
[0.12952115],12,7,[2.9513593],254
[0.13283628],12,19,[2.9204166],255
[0.1401814],12,2,[2.9552717],256
[0.13556258],12,15,[2.9010694],257
[0.12620161],12,17,[2.8887405],258
[0.13531135],12,3,[2.9645557],259
[0.12821828],12,18,[2.9380417],260
[0.13152589],12,14,[2.9829583],261
[0.12421037],12,8,[2.9816394],262
[0.12917417],12,14,[2.9827886],263
[0.12710005],12,5,[2.981536],264
[0.12248581],12,19,[2.9188905],265
[0.12131755],12,18,[2.936286],266
[0.12378327],12,5,[2.981092],267
[0.12725814],12,2,[2.9545634],268
[0.13298257],12,12,[2.8647277],269
[0.12367932],12,14,[2.9816566],270
[0.12001585],12,18,[2.9329398],271
[0.1366877],12,12,[2.8610296],272
[0.12580809],12,4,[2.9707437],273
[0.12964067],12,10,[2.9881086],274
[0.12693259],12,16,[2.9409766],275
[0.12618291],12,7,[2.9529054],276
[0.12766449],12,7,[2.9526289],277
[0.14328893],12,2,[2.9525068],278
[0.13911533],12,14,[2.9805067],279
[0.14877212],12,11,[2.962781],280
[0.14615841],12,2,[2.950863],281
[0.13838084],12,4,[2.9697719],282
[0.13568029],12,19,[2.9144366],283
[0.13998525],12,10,[2.98797],284
[0.13523738],12,6,[2.9559562],285
[0.14334996],12,3,[2.9643393],286
[0.14045444],12,14,[2.9791367],287
[0.14285804],12,9,[2.982292],288
[0.13956481],12,14,[2.9785562],289
[0.14115714],12,1,[2.9042313],290
[0.13267945],12,6,[2.954614],291
[0.13213114],12,19,[2.908206],292
[0.13551055],12,10,[2.9874487],293
[0.12877657],12,16,[2.9386508],294
[0.14100415],12,2,[2.9433913],295
[0.12800297],12,6,[2.9522815],296
[0.13865961],12,2,[2.9417744],297
[0.12125106],12,17,[2.899705],298
[0.12966712],12,14,[2.9757316],299
[0.12360738],12,18,[2.9259453],300
[0.13050212],12,13,[2.925939],301
[0.1154386],12,17,[2.89644],302
[0.11487579],12,7,[2.9466975],303
[0.12374136],12,1,[2.9023316],304
[0.11981449],12,15,[2.9105215],305
[0.11751007],12,10,[2.986868],306
[0.11212773],12,18,[2.9223895],307
[0.11055507],12,18,[2.9212866],308
[0.10917042],12,6,[2.94586],309
[0.11010482],12,4,[2.970075],310
[0.11117175],12,5,[2.9811819],311
[0.10623527],17,7,[2.9446435],312
[0.10844704],17,8,[2.9832513],313
[0.10169834],17,16,[2.9389968],314
[0.10123684],12,6,[2.9419005],315
[0.10721388],17,7,[2.942158],316
[0.10098022],12,4,[2.96907],317
[0.10918461],17,8,[2.9827309],318
[0.10895713],12,11,[2.965298],319
[0.10693812],17,7,[2.9381087],320
[0.10389896],12,2,[2.936326],321
[0.1015688],12,13,[2.9227161],322
[0.0980316],12,1,[2.9032187],323
[0.10240923],17,5,[2.9809988],324
[0.09705831],17,10,[2.9863605],325
[0.09539265],17,19,[2.9109151],326
[0.0952046],17,14,[2.9741387],327
[0.09368673],12,9,[2.9828746],328
[0.09362654],17,14,[2.9736395],329
[0.10759288],17,17,[2.8899095],330
[0.10260602],12,12,[2.8949015],331
[0.10340625],12,12,[2.8941033],332
[0.11051622],17,17,[2.886993],333
[0.10164836],12,11,[2.964794],334
[0.10006392],17,3,[2.968201],335
[0.10095295],17,10,[2.9861178],336
[0.10580835],12,11,[2.964049],337
[0.10842624],17,5,[2.980535],338
[0.11460398],12,12,[2.8829424],339
[0.12448934],17,17,[2.8730593],340
[0.10797559],17,14,[2.9722366],341
[0.11144446],17,4,[2.968251],342
[0.11253146],17,19,[2.911259],343
[0.1155185],17,4,[2.967654],344
[0.11418783],12,13,[2.923745],345
[0.11559417],17,9,[2.9830763],346
[0.11666472],17,9,[2.983023],347
[0.1201903],17,10,[2.9860404],348
[0.12082259],17,6,[2.9398897],349
[0.1332356],17,7,[2.9363084],350
[0.11970006],17,9,[2.9824245],351
[0.1204939],17,2,[2.9416041],352
[0.12022644],17,9,[2.981953],353
[0.12184779],17,14,[2.971204],354
[0.12710479],17,5,[2.9799151],355
[0.14704609],17,17,[2.8505814],356
[0.13059895],17,16,[2.9488342],357
[0.14349611],17,8,[2.9834661],358
[0.12413153],17,1,[2.9100795],359
[0.12702844],12,12,[2.8705888],360
[0.1310768],17,19,[2.9100814],361
[0.13622364],17,5,[2.9793751],362
[0.13635504],17,5,[2.979175],363
[0.13242462],17,10,[2.9857366],364
[0.13201796],17,3,[2.9696045],365
[0.14986321],17,8,[2.9832563],366
[0.1290378],17,9,[2.979669],367
[0.13159373],17,3,[2.9690564],368
[0.12862988],17,9,[2.9792445],369
[0.13048421],17,19,[2.9050472],370
[0.13747507],17,16,[2.9482613],371
[0.1238618],17,1,[2.9053235],372
[0.1329715],17,5,[2.9765506],373
[0.12173416],17,1,[2.9026139],374
[0.12535909],17,19,[2.898207],375
[0.12207963],12,13,[2.9278448],376
[0.12552942],17,15,[2.9329813],377
[0.12057235],17,14,[2.970667],378
[0.13417898],17,7,[2.94047],379
[0.12075032],17,15,[2.931933],380
[0.11459571],12,1,[2.8898773],381
[0.11305493],17,19,[2.8854353],382
[0.1225561],12,11,[2.963889],383
[0.11368211],17,15,[2.928714],384
[0.11199085],17,15,[2.9272678],385
[0.12208734],19,19,[2.8755457],386
[0.1191467],12,11,[2.9634256],387
[0.11103296],19,4,[2.9706802],388
[0.11972865],19,18,[2.936995],389
[0.12185546],19,13,[2.9277647],390
[0.12343105],19,14,[2.9692438],391
[0.14090481],19,19,[2.8567934],392
[0.12664007],19,2,[2.9468355],393
[0.12849353],19,16,[2.9493432],394
[0.12964918],19,15,[2.9152703],395
[0.13949005],19,3,[2.9686635],396
[0.1387517],19,2,[2.9458318],397
[0.15474339],19,9,[2.9796772],398
[0.13783658],19,5,[2.975676],399
[0.1419254],19,4,[2.972249],400
[0.15748976],19,10,[2.98689],401
[0.14258032],19,17,[2.8871806],402
[0.15150936],19,13,[2.92579],403
[0.14205718],19,5,[2.9750144],404
[0.17212644],19,19,[2.8257015],405
[0.1762426],19,19,[2.8216095],406
[0.16592985],19,1,[2.8846018],407
[0.15838593],19,12,[2.8913884],408
[0.16650102],19,2,[2.9422529],409
[0.20115748],19,19,[2.7968843],410
[0.21031539],19,19,[2.787806],411
[0.18249218],19,6,[2.9594045],412
[0.19618289],19,16,[2.9527524],413
[0.2466145],19,19,[2.7518694],414
[0.23451573],19,1,[2.8879066],415
[0.2764497],19,19,[2.7224],416
[0.25626943],19,13,[2.9305267],417
[0.26655805],19,7,[2.9565856],418
[0.28434628],19,14,[2.9744534],419
[0.3077656],19,18,[2.9518905],420
[0.3071848],19,3,[2.9762852],421
[0.30513194],19,16,[2.9583871],422
[0.32523313],19,14,[2.9756377],423
[0.32108805],19,4,[2.981806],424
[0.33763996],19,3,[2.9774475],425
[0.3568023],19,18,[2.9545472],426
[0.360682],19,18,[2.9543316],427
[0.33844393],19,17,[2.9228797],428
[0.32522944],19,15,[2.9351242],429
[0.35952932],19,1,[2.898257],430
[0.34591562],19,13,[2.9342017],431
[0.33328193],19,2,[2.9515631],432
[0.3394463],19,13,[2.9323287],433
[0.33512223],19,13,[2.9305177],434
[0.38842514],19,19,[2.6123576],435
[0.33403257],19,13,[2.9263692],436
[0.37253147],19,10,[2.9933002],437
[0.3215067],19,12,[2.9210415],438
[0.37658456],19,9,[2.989735],439
[0.3179745],19,15,[2.935213],440
[0.3576113],19,18,[2.9490674],441
[0.35604846],19,18,[2.9484751],442
[0.35368383],19,18,[2.947339],443
[0.3132888],19,8,[2.9913805],444
[0.31950778],19,2,[2.9513009],445
[0.32296053],19,13,[2.9073207],446
[0.38968837],19,19,[2.6111364],447
[0.36576238],19,10,[2.9930418],448
[0.36911824],19,9,[2.9898667],449
[0.3337398],19,11,[2.9764693],450
[0.3313374],19,13,[2.899488],451
[0.32158062],19,4,[2.9833405],452
[0.33703688],19,14,[2.9764233],453
[0.35562345],19,18,[2.9380577],454
[0.3368474],19,7,[2.9642255],455
[0.37557518],19,10,[2.9932213],456
[0.33146286],19,11,[2.976327],457
[0.36957476],19,9,[2.9900937],458
[0.30193457],19,5,[2.984186],459
[0.3243216],19,11,[2.975554],460
[0.3401499],19,18,[2.9307587],461
[0.3609926],19,10,[2.9924843],462
[0.31479174],19,11,[2.9743028],463
[0.2865484],19,5,[2.9833856],464
[0.28544217],19,15,[2.9350948],465
[0.29126534],19,17,[2.922098],466
[0.28640497],19,2,[2.949081],467
[0.27503532],19,6,[2.9675763],468
[0.26681623],19,12,[2.9195251],469
[0.27859443],19,13,[2.8706343],470
[0.32012817],19,10,[2.9907608],471
[0.348562],19,19,[2.6514826],472
[0.27115554],19,3,[2.9760842],473
[0.25849864],19,4,[2.9807262],474
[0.2595166],19,4,[2.9806886],475
[0.2767296],19,14,[2.974923],476
[0.2599587],19,6,[2.9655876],477
[0.259731],19,6,[2.9652061],478
[0.27140433],19,13,[2.8601162],479
[0.25216207],19,12,[2.9151366],480
[0.28965944],19,1,[2.9162169],481
[0.25609973],19,2,[2.9472268],482
[0.31255156],19,10,[2.9903283],483
[0.24167654],19,8,[2.9899619],484
[0.25990143],19,11,[2.9694822],485
[0.2549582],19,14,[2.9740336],486
[0.23089385],19,12,[2.907968],487
[0.26794884],19,18,[2.920101],488
[0.22356448],19,12,[2.9039147],489
[0.21925968],19,12,[2.9006474],490
[0.22271281],19,6,[2.9591677],491
[0.24933426],19,18,[2.9172518],492
[0.20987168],19,15,[2.9283228],493
[0.30646378],19,19,[2.6929302],494
[0.3098703],19,19,[2.6895742],495
[0.24998623],19,18,[2.914069],496
[0.22365022],19,6,[2.9582121],497
[0.21779917],19,5,[2.9815996],498
[0.24031515],19,13,[2.8503635],499
[0.2489619],19,14,[2.9741602],500
[0.2515884],19,14,[2.9740877],501
[0.2538033],19,14,[2.9737496],502
[0.30569103],19,9,[2.9895904],503
[0.2535479],19,16,[2.9667614],504
[0.2545515],19,16,[2.9666817],505
[0.2584457],19,14,[2.971682],506
[0.36656108],19,19,[2.6338792],507
[0.37610215],19,19,[2.624524],508
[0.26039267],19,4,[2.9812613],509
[0.2731339],19,6,[2.9590607],510
[0.3051721],19,11,[2.9731755],511
[0.30718207],19,16,[2.9674783],512
[0.30905494],19,13,[2.8567355],513
[0.32537386],19,14,[2.9706328],514
[0.32810324],19,3,[2.981322],515
[0.30023712],19,5,[2.9847212],516
[0.302732],19,5,[2.9847493],517
[0.41429776],19,10,[2.9945815],518
[0.35856837],19,7,[2.9728217],519
[0.41799992],19,10,[2.9946764],520
[0.31623295],19,6,[2.959435],521
[0.32615006],19,13,[2.848206],522
[0.35706252],19,7,[2.9723408],523
[0.3317302],19,17,[2.937586],524
[0.39972308],19,9,[2.993241],525
[0.30574268],19,8,[2.9923668],526
[0.2874683],19,5,[2.983445],527
[0.32292795],19,11,[2.974341],528
[0.30916682],19,3,[2.9803865],529
[0.32795292],19,7,[2.9694524],530
[0.3847962],19,10,[2.9932845],531
[0.29582375],19,3,[2.9793944],532
[0.2809644],19,2,[2.9578965],533
[0.27679458],19,2,[2.9573886],534
[0.29323867],19,11,[2.972071],535
[0.25832853],19,15,[2.9403212],536
[0.2659499],19,13,[2.8129718],537
[0.27033567],19,14,[2.9659817],538
[0.3089193],19,18,[2.9201262],539
[0.23282772],19,12,[2.8981261],540
[0.27166614],19,7,[2.9640155],541
[0.2743754],19,1,[2.9342084],542
[0.24041146],19,16,[2.9637237],543
[0.23430465],19,17,[2.924482],544
[0.20584647],19,12,[2.8911648],545
[0.2620149],19,18,[2.9141269],546
[0.21063441],13,13,[2.788175],547
[0.1952161],19,4,[2.981182],548
[0.18308376],19,5,[2.9798155],549
[0.19127944],19,6,[2.9465806],550
[0.18649092],19,6,[2.9457917],551
[0.1808742],19,2,[2.9518147],552
[0.23874357],19,9,[2.9896526],553
[0.21204075],19,18,[2.9052703],554
[0.18285725],13,12,[2.8770797],555
[0.16207759],13,15,[2.93422],556
[0.1688616],19,17,[2.9133544],557
[0.1964028],13,3,[2.9739432],558
[0.23429081],13,13,[2.7643852],559
[0.18305576],13,12,[2.8667195],560
[0.21072294],19,10,[2.9893684],561
[0.20540442],13,14,[2.968353],562
[0.24814637],13,13,[2.7506323],563
[0.21360825],13,3,[2.9736383],564
[0.22005852],13,3,[2.9735649],565
[0.18717694],13,8,[2.9892833],566
[0.23204198],13,14,[2.9689047],567
[0.18970895],13,15,[2.932666],568
[0.2856959],13,13,[2.713502],569
[0.19207539],13,7,[2.9621172],570
[0.20916021],13,2,[2.9549634],571
[0.2036969],13,16,[2.9645565],572
[0.26997393],13,4,[2.982456],573
[0.25074768],13,12,[2.8560503],574
[0.2153853],13,18,[2.9027421],575
[0.20331103],13,17,[2.9126544],576
[0.22404458],13,6,[2.9412103],577
[0.23684718],13,19,[2.7931166],578
[0.25783753],13,9,[2.9910789],579
[0.28153965],13,14,[2.9696186],580
[0.22785015],13,19,[2.780744],581
[0.22860602],19,19,[2.7705455],582
[0.23323406],13,10,[2.9907165],583
[0.20503691],13,11,[2.9727361],584
[0.22020867],13,10,[2.9909582],585
[0.25897217],13,4,[2.9827962],586
[0.31276318],13,13,[2.6869338],587
[0.30536556],19,19,[2.694458],588
[0.2557591],13,3,[2.9753826],589
[0.24539609],19,9,[2.991614],590
[0.21402751],13,5,[2.9835413],591
[0.19943574],19,17,[2.909144],592
[0.22747561],19,7,[2.966929],593
[0.2552257],13,4,[2.984112],594
[0.2278111],13,12,[2.8651996],595
[0.22643158],19,11,[2.9729373],596
[0.22945882],19,11,[2.9727201],597
[0.2538359],19,1,[2.947498],598
[0.20147103],19,15,[2.9397736],599
[0.20957324],19,2,[2.956869],600
[0.20322174],19,15,[2.9383633],601
[0.2882745],19,18,[2.9130628],602
[0.21052876],19,8,[2.9918444],603
[0.20866022],19,6,[2.9496489],604
[0.20732124],19,6,[2.949092],605
[0.1985021],13,12,[2.8537588],606
[0.19595265],19,15,[2.9315536],607
[0.19259413],13,12,[2.846675],608
[0.19564493],19,6,[2.945098],609
[0.29543045],19,9,[2.9911456],610
[0.21055663],19,11,[2.968515],611
[0.19960701],13,3,[2.9755454],612
[0.18253708],19,8,[2.9911666],613
[0.3820018],19,19,[2.618853],614
[0.19072169],13,3,[2.9749663],615
[0.19305718],13,4,[2.9812984],616
[0.23319425],19,1,[2.9447517],617
[0.26305214],19,18,[2.9136953],618
[0.204938],19,17,[2.8939419],619
[0.20819041],19,11,[2.9667687],620
[0.40894982],19,19,[2.5924287],621
[0.2335448],13,13,[2.7655256],622
[0.33079955],19,10,[2.9934106],623
[0.19706044],19,6,[2.9378786],624
[0.19233863],19,4,[2.9811919],625
[0.21979836],19,16,[2.969271],626
[0.22136587],19,16,[2.9692185],627
[0.18818465],19,5,[2.9832785],628
[0.1888736],19,5,[2.983233],629
[0.18936047],19,5,[2.98306],630
[0.25659034],19,7,[2.9707265],631
[0.26731274],19,1,[2.945515],632
[0.26712343],19,1,[2.9450643],633
[0.1970696],19,15,[2.9229293],634
[0.24741356],13,13,[2.7518501],635
[0.17897329],19,12,[2.8231103],636
[0.21178581],19,14,[2.9761338],637
[0.20777787],19,14,[2.9760797],638
[0.19015563],19,6,[2.9317641],639
[0.2094282],19,17,[2.8888242],640
[0.20272894],13,4,[2.981277],641
[0.2714299],19,18,[2.9178696],642
[0.18841606],12,12,[2.8102384],643
[0.18767868],19,16,[2.9665797],644
[0.19798562],13,14,[2.9751956],645
[0.16865374],12,2,[2.9612765],646
[0.16380563],19,8,[2.9907618],647
[0.15789874],19,6,[2.925121],648
[0.19350064],19,7,[2.9692917],649
[0.20038213],13,3,[2.974997],650
[0.17862684],12,11,[2.9679158],651
[0.15097629],12,15,[2.9177654],652
[0.19801112],13,3,[2.9744382],653
[0.14215532],19,6,[2.9178538],654
[0.13964178],19,6,[2.915632],655
[0.15217991],12,15,[2.9140308],656
[0.22003497],12,12,[2.7786443],657
[0.13367774],19,8,[2.9901087],658
[0.36514723],19,19,[2.6353326],659
[0.16208503],19,7,[2.9683585],660
[0.1439169],19,16,[2.9643805],661
[0.13901457],12,8,[2.9901304],662
[0.14703615],19,16,[2.9639869],663
[0.17977653],12,3,[2.9731255],664
[0.17635456],12,5,[2.9814186],665
[0.24750635],19,9,[2.990857],666
[0.14287814],12,6,[2.8977323],667
[0.24465542],12,12,[2.75417],668
[0.18222125],19,1,[2.9433486],669
[0.18478404],12,5,[2.9811897],670
[0.24744985],19,9,[2.990827],671
[0.21586189],12,11,[2.9692507],672
[0.2688865],19,10,[2.9932716],673
[0.17761086],12,4,[2.980446],674
[0.40261844],19,19,[2.5985994],675
[0.17971455],12,14,[2.976086],676
[0.17990123],12,15,[2.9054406],677
[0.18389295],19,7,[2.9692159],678
[0.21239778],13,13,[2.7865984],679
[0.24357463],19,18,[2.9284098],680
[0.22140507],12,2,[2.9647472],681
[0.20632286],19,1,[2.9424376],682
[0.17021249],12,14,[2.9754503],683
[0.17721362],19,17,[2.8906608],684
[0.21421652],12,2,[2.9641254],685
[0.46681854],19,19,[2.5359578],686
[0.16236258],13,4,[2.9813457],687
[0.17184398],19,8,[2.990433],688
[0.19588593],19,11,[2.9691243],689
[0.19795492],12,2,[2.9624438],690
[0.19682601],19,16,[2.9637845],691
[0.17011061],19,15,[2.9051263],692
[0.23020512],13,13,[2.7689414],693
[0.21550006],19,17,[2.886168],694
[0.19379428],19,8,[2.9905908],695
[0.17293552],19,15,[2.9021838],696
[0.2640212],19,1,[2.9422364],697
[0.21237116],19,17,[2.8781886],698
[0.19949158],19,16,[2.9635696],699
[0.18967742],19,3,[2.9756095],700
[0.17509359],19,6,[2.9024465],701
[0.19961698],19,17,[2.862803],702
[0.21673445],12,12,[2.7819486],703
[0.51961684],19,19,[2.4846923],704
[0.18490711],19,14,[2.9754825],705
[0.15572107],19,15,[2.889817],706
[0.16572028],19,6,[2.898312],707
