grid,move,row placement,loss,score,game no.,weights
"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 0. 0. 0.]",h2,1,-0.99999946,0,0,"[[-3.00556552e-02  3.05846669e-02  5.08654378e-02  4.32410724e-02]
 [-2.37842780e-02  3.38593386e-02  1.60074532e-02 -2.79924925e-02]
 [-7.36488476e-02 -3.91744338e-02 -1.09137557e-02  1.56603996e-02]
 [-1.89688392e-02  3.82161699e-02 -2.84034759e-02 -1.26506677e-02]
 [-9.09533631e-03 -5.20827882e-02  7.10106036e-03  1.78852882e-02]
 [ 8.05336908e-02  1.34611521e-02 -7.59061798e-02  9.80142802e-02]
 [-1.00570368e-02 -2.28564069e-02  6.97991028e-02 -3.11694145e-02]
 [-5.30877970e-02 -3.72311585e-02 -3.56405303e-02 -1.43350540e-02]
 [-2.09822636e-02 -1.80308409e-02  7.20487768e-03  7.31843784e-02]
 [-3.36390398e-02 -4.19451371e-02 -4.35651392e-02  3.99194803e-04]
 [-3.30190919e-02  8.02756846e-03 -3.59665640e-02  1.04876898e-01]
 [-5.62873892e-02 -2.98152659e-02 -5.18786907e-02 -2.82379892e-02]
 [-7.79339904e-03  5.11838160e-02  4.10370678e-02 -4.41340581e-02]
 [-1.54145602e-02  3.51921804e-02 -7.45056346e-02  1.24502031e-03]
 [ 1.24764256e-01  2.27856636e-02 -1.49754927e-01 -6.13862462e-02]
 [-2.37616338e-02  5.15799001e-02 -3.27186659e-02  5.87206744e-02]
 [ 1.22928694e-01 -5.35225645e-02 -4.35711769e-03 -6.51036650e-02]
 [ 1.20989382e-02  3.35554890e-02  2.14974340e-02 -1.59192644e-02]
 [ 2.40258761e-02  7.93777481e-02 -4.30767052e-02 -5.88341951e-02]
 [-3.38842496e-02  2.79701594e-02 -3.53259593e-02 -2.33339295e-02]
 [-3.41211120e-03 -9.42361802e-02 -6.36796281e-03 -6.37039095e-02]
 [ 5.24542890e-02 -3.65297459e-02  4.12215032e-02  2.91322209e-02]
 [-7.51171038e-02 -4.15246598e-02 -2.67177224e-02 -4.02796641e-02]
 [-3.14377956e-02  9.13218409e-02  4.95543219e-02  2.77390536e-02]
 [-1.56769440e-01  6.91821426e-03 -1.62723437e-02 -9.25217047e-02]
 [-5.96983032e-03  5.44403680e-02  7.12347636e-03  7.12684467e-02]
 [ 1.75969792e-03 -8.68591890e-02 -3.36979851e-02 -6.95409477e-02]
 [-7.12504759e-02  1.42532950e-02  6.44023940e-02  1.02719432e-02]
 [-1.97638627e-02  5.27779525e-03  4.70584147e-02 -1.01944776e-02]
 [ 1.47163318e-02  9.63950753e-02 -2.18975893e-03  1.63909774e-02]
 [ 2.01582573e-02  7.89333042e-03 -7.81540349e-02  3.22333351e-02]
 [-2.32752319e-02  2.03469712e-02  4.72293273e-02 -4.80774790e-02]
 [-4.02044132e-02 -3.62320170e-02 -7.10743442e-02  3.41161713e-02]
 [-1.71646308e-02  2.75432672e-02 -4.43041185e-03 -5.41988090e-02]
 [ 6.03657737e-02 -4.09773774e-02 -4.02517989e-02  2.68421359e-02]
 [ 9.65816081e-02 -3.60462852e-02 -2.84877159e-02  1.84747558e-02]
 [ 8.58378932e-02 -2.77593136e-02 -9.34630260e-02  1.05389282e-02]
 [ 5.19189723e-02 -5.07579334e-02  7.03108162e-02 -2.87729390e-02]
 [ 5.86482584e-02 -1.21088557e-01  1.51497573e-02  1.01217926e-02]
 [-1.44191206e-01 -2.54567657e-02 -2.34900154e-02  1.34662827e-02]
 [-1.37989027e-02  2.19348371e-02 -1.10674845e-02  7.03107798e-03]
 [ 2.51999833e-02 -1.61474652e-03  2.93976604e-03  4.95525710e-02]
 [-2.60838661e-02  3.29751410e-02 -3.28511856e-02  2.35613957e-02]
 [ 3.28653120e-02  2.81606298e-02  2.22804453e-02  3.38947326e-02]
 [ 4.45760059e-04 -2.20985841e-02  1.25128916e-02 -2.74261218e-02]
 [ 4.69575077e-02 -3.11951097e-02 -5.98969534e-02  3.63690369e-02]
 [-6.03961712e-03 -6.29135743e-02 -1.11275641e-02  6.29894296e-03]
 [ 2.90922709e-02  2.33721919e-02 -4.96438192e-03  2.49401797e-02]
 [-5.03558703e-02  7.36569008e-03  1.10143505e-01  2.35001463e-03]
 [-6.60541430e-02 -2.27563176e-02 -1.58906467e-02  3.19898836e-02]
 [ 4.03486192e-02 -3.05310320e-02 -3.68900485e-02 -3.27888392e-02]
 [-1.07171165e-03  3.29287462e-02  1.57106575e-02 -1.18380086e-02]
 [ 1.12650894e-01  1.03859894e-01 -1.53078735e-02  6.80542961e-02]
 [-2.27419045e-02  2.70229485e-03  2.48112921e-02 -2.58567603e-03]
 [-1.74698345e-02 -9.38018970e-03  4.60458398e-02 -4.40223282e-03]
 [ 6.37534335e-02 -1.84049439e-02 -1.18953837e-02 -1.92659050e-02]
 [-7.37077296e-02 -1.72385294e-02  3.38914692e-02 -7.26566389e-02]
 [ 2.63249706e-02 -3.51430327e-02 -2.65697930e-02 -3.69960852e-02]
 [ 1.85100436e-02 -3.20726931e-02  7.24994540e-02  6.90158010e-02]
 [-2.90188286e-02 -9.32268202e-02 -4.79400568e-02 -1.11754267e-02]
 [ 4.14542183e-02 -1.20901316e-02  3.48854181e-03 -3.21211889e-02]
 [-6.89209774e-02 -1.95367541e-02 -9.87918465e-04 -3.22249308e-02]
 [-5.55221699e-02 -9.57422182e-02 -1.76906083e-02 -1.63024496e-02]
 [ 1.17298430e-02  3.19088846e-02  3.55749056e-02  1.26714651e-02]
 [ 7.80902207e-02 -3.11684813e-02 -7.65260234e-02 -7.66438469e-02]
 [ 1.96939688e-02 -6.05350323e-02  6.74590394e-02  6.16881661e-02]
 [ 7.44775161e-02 -2.70077791e-02  7.65787065e-02  6.53320774e-02]
 [ 3.18280309e-02 -5.08242249e-02  1.93636511e-02  6.73126727e-02]
 [ 1.38662150e-02 -4.89194272e-03 -1.43608302e-02 -6.94612414e-03]
 [-3.72149944e-02 -1.19163282e-02  7.55899400e-03 -4.36882898e-02]
 [-7.19413087e-02  1.86086912e-02  3.61585221e-03 -3.20636258e-02]
 [ 4.58702445e-02 -5.12417741e-02 -1.13027669e-01 -3.22087184e-02]
 [-4.79354896e-03  6.02605827e-02  1.24942148e-02  2.41894051e-02]
 [-3.85169797e-02 -6.55613914e-02  5.68605475e-02  1.40512511e-02]
 [-1.82129797e-02 -2.90467981e-02 -3.81462313e-02  5.08983396e-02]
 [-5.26640713e-02 -4.04699706e-02 -6.49822876e-02  5.98000363e-02]
 [-5.76339774e-02  3.25140171e-02 -4.52789702e-02  7.87033141e-02]
 [ 5.20917168e-03 -1.06707253e-01  8.55485424e-02 -2.44307537e-02]
 [-2.02339645e-02  1.00287713e-01  3.93744446e-02  4.23398465e-02]
 [ 4.98129567e-03 -9.74321216e-02  2.27982160e-02 -3.11192907e-02]
 [-2.92924955e-03 -6.77183270e-02 -2.23267954e-02 -1.09391883e-02]
 [-7.86647201e-04 -1.81847885e-02  3.53301018e-02  1.36099681e-02]
 [ 5.98188452e-02 -3.14193778e-02  2.27645077e-02  2.81849112e-02]
 [ 2.95816641e-02  4.30449955e-02  3.71469893e-02  2.46433299e-02]
 [-1.02723435e-01 -1.28499148e-02 -3.95171344e-02  6.88321749e-03]
 [ 1.25968410e-02 -5.19760661e-02  5.36352471e-02  5.46907969e-02]
 [ 4.47713733e-02  2.61956826e-03 -7.37469420e-02  1.28219068e-01]
 [ 3.37074064e-02 -2.20899060e-02 -1.05582010e-02 -3.37488726e-02]
 [ 8.93710554e-02  4.66211746e-03 -6.82769809e-03 -3.43222171e-02]
 [ 5.45718037e-02 -1.58922840e-02  7.78804049e-02  6.60097823e-02]
 [ 2.80796140e-02 -4.35010567e-02  1.59145035e-02  3.20343487e-02]
 [-3.85269411e-02 -2.88337208e-02 -1.07339814e-01 -2.93375757e-02]
 [-3.15195061e-02 -7.17822388e-02  5.06340452e-02 -7.28001967e-02]
 [-8.90022591e-02 -5.46857379e-02 -5.18387258e-02 -9.16598663e-02]
 [ 2.98045427e-02  1.34068523e-02 -8.15240145e-02  1.29952878e-01]
 [ 1.48173945e-04  2.80401837e-02  1.00234421e-02  6.24946170e-02]
 [-2.09838059e-02 -5.03659248e-02 -4.42668609e-02 -2.85556763e-02]
 [ 8.56055394e-02 -3.14529501e-02  1.22731859e-02  5.18488772e-02]
 [ 1.10457456e-02 -5.56983724e-02  3.79949473e-02 -4.02789973e-02]
 [-1.70898438e-02 -4.77094250e-03  1.15804695e-01 -3.84176336e-02]
 [-1.70438346e-02  2.62461938e-02  2.55658478e-02  4.71820571e-02]
 [ 6.14627004e-02 -4.03192155e-02  4.10257727e-02 -5.50086312e-02]
 [ 7.59437159e-02 -3.93386297e-02  1.86738872e-03  2.67483126e-02]
 [-9.73210260e-02 -5.07574342e-02 -2.17172466e-02  1.12743350e-02]
 [ 3.19969393e-02 -4.66229953e-02 -3.06180003e-03  7.56050274e-02]
 [ 8.17400031e-03  2.17741933e-02 -1.16819302e-02  4.13600057e-02]
 [-6.66590631e-02  3.18121887e-03  7.21929595e-02 -1.08892014e-02]
 [-2.77907085e-02 -2.02224813e-02 -1.98733490e-02  2.77990792e-02]
 [-9.96082947e-02 -2.77505014e-02 -3.52675654e-02 -4.99164425e-02]
 [-1.16493881e-01 -1.06947057e-01 -2.15652939e-02 -7.70762656e-03]
 [ 1.09796245e-02  4.80861403e-02  4.29937728e-02  5.93288615e-02]
 [ 5.98677387e-03  6.20835312e-02  5.62257841e-02 -2.04684809e-02]
 [ 2.23623570e-02 -4.94357981e-02 -5.33531681e-02 -5.42343175e-03]
 [ 7.37782149e-03 -8.03226307e-02 -1.56875663e-02 -4.74258773e-02]
 [-3.41316015e-02  6.65454194e-02  4.59298156e-02 -8.11356902e-02]
 [-9.74499620e-04  2.35405155e-02  6.02360442e-02  7.72687346e-02]
 [-6.04352616e-02 -4.01953515e-03  2.93308101e-03 -1.23607507e-02]
 [ 9.58683249e-03 -3.02996840e-02  5.38748018e-02 -6.42071962e-02]
 [-8.22533146e-02 -5.31025406e-04  1.05960332e-01 -7.58606344e-02]
 [ 2.57205814e-02 -1.56455096e-02 -3.56027037e-02 -8.86350681e-05]
 [ 5.78962453e-02 -4.62541415e-04  5.17914258e-02 -1.27998933e-01]
 [-1.08123366e-02 -1.91621389e-02 -3.26941200e-02  1.86084900e-02]
 [-9.58197098e-03  2.21705865e-02 -9.37601272e-03 -2.94298362e-02]
 [ 2.12550703e-02 -2.57366896e-02 -8.45227838e-02 -1.07974246e-01]
 [ 5.74509315e-02 -3.80644836e-02  2.26295348e-02 -1.08909933e-02]
 [-6.52862564e-02 -6.92167133e-02 -4.54734489e-02 -7.61840632e-03]
 [-4.50315289e-02 -3.21893357e-02 -5.26206158e-02 -4.09591682e-02]
 [-1.14839196e-01 -2.95335148e-02  2.44020820e-02  4.18603085e-02]
 [-5.29276691e-02  2.43963599e-02  4.28769067e-02  2.35010367e-02]
 [-1.80067569e-02  2.06956770e-02 -4.69388664e-02 -6.26423955e-03]
 [ 2.68532094e-02 -2.76492368e-02 -2.29707919e-02  3.70778367e-02]
 [-1.08634010e-02 -4.66950648e-02  3.33843427e-03 -1.48460707e-02]
 [-9.21129733e-02  9.31417122e-02  5.76578453e-02  4.84575890e-02]
 [-3.11070029e-03 -5.75630665e-02  8.44191238e-02 -6.52048364e-02]
 [ 1.22363931e-02  2.07929127e-02 -1.37363449e-01  4.31742780e-02]
 [-1.45881251e-02  2.57656276e-02  2.02959348e-02  4.70002554e-02]
 [ 5.22172451e-02 -5.64663298e-03  1.82759005e-03 -2.57615782e-02]
 [ 2.64982935e-02  5.59446635e-04 -2.47841086e-02  1.03620840e-02]
 [ 2.13050377e-02  2.54161507e-02 -7.69128427e-02 -7.78202042e-02]
 [-5.59469275e-02  4.88578044e-02 -6.04559965e-02  2.10001282e-02]
 [-2.39329990e-02  7.15915188e-02  1.61997937e-02 -6.76375926e-02]
 [ 8.16881210e-02  1.19241014e-01 -4.30828594e-02  5.06117009e-02]
 [ 1.73504539e-02  2.91806944e-02  4.40059118e-02  4.92914915e-02]
 [-4.66074459e-02  7.29989335e-02  3.29935886e-02  1.47140799e-02]
 [ 2.36072596e-02 -6.09132415e-03 -6.96952268e-03 -1.36618227e-01]
 [ 3.47385816e-02  3.16982865e-02  2.55223643e-02  1.37648091e-01]
 [ 2.09168289e-02 -1.90467909e-02 -6.21897280e-02  4.00081044e-03]
 [-7.81886876e-02  4.26988490e-02  3.38852517e-02 -6.85599539e-03]
 [-1.06712021e-01 -4.32537608e-02 -8.58447142e-03 -5.54322489e-02]
 [-7.30206445e-03 -6.12816401e-02  2.09213141e-02  8.92909169e-02]
 [-5.06047718e-03  7.76097849e-02  8.39043260e-02  6.44894242e-02]
 [-3.49979624e-02  8.34174280e-04  3.81939635e-02 -4.34458479e-02]
 [ 1.29180902e-03 -3.30547802e-02  3.28784548e-02 -1.44884676e-01]
 [ 4.27689292e-02 -2.14088745e-02 -1.97097417e-02 -3.85163277e-02]
 [ 8.90968442e-02  1.27886266e-01  1.98630430e-02 -4.06560004e-02]
 [ 1.14134826e-01  6.29031435e-02 -9.66708213e-02  1.71620473e-02]
 [-5.77539913e-02 -4.78020832e-02 -7.58738769e-03 -3.60545404e-02]
 [-4.13125083e-02  3.43661904e-02 -2.21241545e-02 -6.79414673e-03]
 [ 1.06973192e-02 -2.22571325e-02 -5.02942093e-02  8.56898949e-02]
 [ 9.51695293e-02 -2.28776801e-02  3.25411260e-02 -3.90272997e-02]
 [ 7.76569471e-02  3.66334580e-02 -2.78357714e-02 -1.48841953e-02]
 [-3.35135870e-02 -4.05573111e-04  8.42021033e-03 -4.86014560e-02]
 [-6.81822672e-02  9.84137412e-03  5.70366643e-02 -1.59804419e-01]
 [-7.82382414e-02  9.06970873e-02 -1.84322726e-02  5.35568707e-02]
 [ 7.20904619e-02  5.55710308e-02 -9.91791263e-02 -6.86082104e-03]
 [ 9.61706787e-02 -3.21228360e-03  1.86774060e-02 -3.70349400e-02]
 [ 3.47648971e-02  5.65119386e-02 -3.92234810e-02  4.74817716e-02]
 [ 5.15588000e-02 -2.00960189e-02 -5.83419017e-02 -4.81775999e-02]
 [-7.42532313e-03 -4.00814824e-02 -4.88455109e-02  1.99512281e-02]
 [-1.52747678e-02  7.49741867e-03  2.14377381e-02 -1.17415942e-01]
 [ 6.78935274e-02 -4.89565590e-03  5.17301261e-02  3.02758417e-03]
 [ 1.62438676e-02 -1.20132186e-01  3.77212628e-03 -8.40177294e-03]
 [-8.50640144e-03 -2.32085143e-03 -4.14875187e-02 -5.38337231e-03]
 [ 5.01104556e-02 -1.19100809e-01 -1.68085396e-02  6.75598159e-03]
 [-2.14681383e-02  8.48796684e-03  3.07216831e-02 -4.36629765e-02]
 [-6.39827028e-02  2.20750794e-02 -1.04259355e-02  1.08595872e-02]
 [-1.77964829e-02 -1.97810773e-02  4.44651991e-02  2.26723179e-02]
 [-4.46565362e-04 -1.89609453e-02 -6.84151426e-02  1.75131857e-02]
 [-2.35912316e-02  4.98582907e-02  4.39199135e-02 -2.57037040e-02]
 [ 1.01038916e-02 -3.25585566e-02 -9.47336853e-03 -2.01705657e-02]
 [-3.52295600e-02  3.79548036e-02 -8.64728019e-02 -5.44185452e-02]
 [ 3.24059390e-02  1.22707961e-02 -8.14308748e-02  2.28245240e-02]
 [ 2.50278804e-02 -2.32973173e-02 -1.08008627e-02  3.48780714e-02]
 [-3.07188313e-02 -9.27438810e-02 -5.91399856e-02  2.88165361e-03]
 [-5.28956428e-02 -1.43622858e-02 -7.64480699e-03  3.59093957e-02]
 [ 1.45091210e-02  1.37660308e-02 -4.57561538e-02 -4.81068641e-02]
 [ 3.23487483e-02  1.99631136e-02  5.62651223e-03 -2.82291528e-02]
 [ 6.52225688e-03  6.50795251e-02  1.04185574e-01  2.90815290e-02]
 [ 5.27080372e-02  2.52047777e-02 -5.58083616e-02  5.21573834e-02]
 [ 1.33688062e-01 -4.43581266e-05  1.85264219e-02  5.07534705e-02]
 [ 7.64974281e-02 -2.50568390e-02  2.05492880e-02  4.31153923e-02]
 [ 6.97142109e-02 -6.90331403e-03 -1.72297340e-02 -4.15398255e-02]
 [-2.11776067e-02  8.22733492e-02  1.02630900e-02  3.44386487e-03]
 [ 5.46826236e-02  4.38549630e-02 -3.28016765e-02 -2.26740204e-02]
 [ 1.63690168e-02  3.31107564e-02 -3.50232869e-02  2.94281337e-02]
 [ 3.87312584e-02 -2.71855388e-02 -1.83180701e-02  4.11927263e-04]
 [ 2.80364957e-02 -2.07814034e-02 -4.12697997e-03  3.62342857e-02]
 [-4.99427086e-03 -1.33737060e-03 -1.63367651e-02 -2.15735491e-02]
 [-7.59634078e-02  7.08702952e-02 -1.70376599e-02 -3.39363962e-02]
 [-1.10981194e-02 -4.62539680e-02 -2.39046831e-02 -3.57540809e-02]]","[[ 0.00171504  0.05236802 -0.06090363  0.0585021 ]
 [ 0.00852595  0.01812943 -0.03751102  0.08393696]
 [ 0.0666779   0.07272336 -0.05499021 -0.04609759]
 [ 0.03077478 -0.06405232 -0.03924392  0.05948947]]"
