probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.14201504],5,5,7,12,[5.900301],140
[0.13311599],5,5,7,13,[5.9011374],141
[0.13082282],5,5,8,5,[5.831977],142
[0.13785084],5,5,12,9,[5.872366],143
[0.13247287],5,5,17,13,[5.9261446],144
[0.13793392],5,5,12,9,[5.869755],145
[0.1372066],5,5,12,5,[5.826507],146
[0.13623567],5,5,7,11,[5.8976965],147
[0.13885325],5,5,12,4,[5.8453884],148
[0.13132249],5,5,13,15,[5.9162745],149
[0.13005273],5,5,1,16,[5.8779993],150
[0.13618696],5,5,9,8,[5.8615465],151
[0.13681516],5,5,18,7,[5.837077],152
[0.1353107],5,5,10,7,[5.8791847],153
[0.1332903],5,5,17,15,[5.9067783],154
[0.12951644],4,5,1,4,[5.7692604],155
[0.13112849],5,5,17,1,[5.8557014],156
[0.12534496],5,5,1,19,[5.8529925],157
[0.12441942],5,5,10,1,[5.8534],158
[0.12482634],4,5,19,4,[5.8297253],159
[0.12173828],5,5,6,10,[5.929699],160
[0.12616247],5,5,16,2,[5.9600096],161
[0.12858263],4,4,14,2,[5.9580374],162
[0.12963895],4,4,9,5,[5.777237],163
[0.1233808],4,4,12,14,[5.933777],164
[0.1217502],4,5,17,13,[5.9266095],165
[0.12259209],4,4,8,6,[5.9392195],166
[0.11870586],1,1,10,7,[5.8715944],167
[0.12104025],1,4,1,7,[5.786043],168
[0.12636884],1,1,19,1,[5.8194084],169
[0.13005029],1,1,14,17,[5.932062],170
[0.12973183],1,1,17,2,[5.936322],171
[0.13270208],1,1,19,13,[5.930146],172
[0.1385901],1,1,17,4,[5.828298],173
[0.14614804],1,1,15,9,[5.8468804],174
[0.14076123],1,1,4,19,[5.8292637],175
[0.15122929],1,1,16,18,[5.910041],176
[0.14798565],1,1,8,9,[5.8606777],177
[0.14759697],1,1,5,6,[5.8688974],178
[0.14143081],1,1,7,14,[5.8929386],179
[0.14384694],1,1,14,16,[5.956506],180
[0.13792868],1,1,2,9,[5.8680754],181
[0.14440012],1,1,5,9,[5.7841797],182
[0.1350148],1,1,2,10,[5.936212],183
[0.14151514],1,1,6,5,[5.8678484],184
[0.14051744],1,1,15,9,[5.8276696],185
[0.13203312],1,1,9,14,[5.8439255],186
[0.13589248],1,1,1,8,[5.818269],187
[0.1395889],1,1,18,15,[5.8920946],188
[0.13793167],1,1,3,19,[5.9295225],189
[0.13648397],1,9,10,1,[5.80881],190
[0.1375954],9,1,9,16,[5.831163],191
[0.13884333],1,1,17,11,[5.9334183],192
[0.1425574],9,9,6,12,[5.937662],193
[0.1463725],1,1,18,16,[5.9202824],194
[0.14144357],1,9,11,7,[5.897746],195
[0.15718977],9,9,4,6,[5.857358],196
[0.15600619],9,9,11,14,[5.951679],197
[0.16150913],1,9,1,10,[5.8002005],198
[0.15194191],9,9,8,11,[5.950018],199
[0.15724717],9,9,6,19,[5.927229],200
[0.16041878],1,9,1,13,[5.8199625],201
[0.152218],9,9,10,18,[5.895096],202
[0.16270773],9,9,3,9,[5.7933226],203
[0.16474049],9,9,9,3,[5.7909107],204
[0.16504355],1,9,13,1,[5.808006],205
[0.16050953],9,9,7,4,[5.8217926],206
[0.16971608],1,1,5,8,[5.8751345],207
[0.16519286],9,1,18,6,[5.9096413],208
[0.1831993],9,9,14,3,[5.952355],209
[0.17186913],9,9,12,19,[5.929676],210
[0.17719288],9,9,4,6,[5.8637915],211
[0.17073229],9,9,13,8,[5.9470034],212
[0.18399005],9,9,3,4,[5.874736],213
[0.17423266],9,1,18,5,[5.8461046],214
[0.18013892],1,9,4,1,[5.702821],215
[0.17141055],9,9,13,5,[5.8851395],216
[0.17908128],1,9,19,1,[5.7575397],217
[0.17558451],1,1,18,6,[5.9064693],218
[0.17347145],1,1,1,6,[5.7650785],219
[0.18113852],1,1,10,11,[5.938779],220
[0.18093039],1,1,12,14,[5.946839],221
[0.19740677],1,1,5,6,[5.875742],222
[0.1954381],1,1,8,13,[5.947089],223
[0.20728405],1,1,7,19,[5.8922787],224
[0.21574266],1,1,18,16,[5.9167805],225
[0.2086279],1,1,17,12,[5.937571],226
[0.19370191],1,1,13,9,[5.8123446],227
[0.21284932],1,1,1,3,[5.731389],228
[0.19760256],1,1,13,9,[5.812337],229
[0.20554394],1,1,12,14,[5.947838],230
[0.21010461],1,1,4,11,[5.8646283],231
[0.2232148],1,1,18,11,[5.911812],232
[0.22385374],1,1,15,11,[5.949199],233
[0.22145297],1,1,9,17,[5.8090672],234
[0.2062377],1,1,14,12,[5.946969],235
[0.21671021],1,1,14,8,[5.947817],236
[0.2067711],1,1,9,1,[5.5665894],237
[0.22865227],1,1,16,18,[5.9141665],238
[0.21506697],1,1,19,12,[5.9331317],239
[0.21498471],1,1,3,9,[5.7840204],240
[0.20802838],1,1,12,6,[5.9349136],241
[0.21880773],1,1,18,12,[5.9042006],242
[0.20147611],9,1,13,9,[5.7623277],243
[0.2023044],1,1,12,10,[5.935931],244
[0.2196669],1,1,16,3,[5.9660807],245
[0.20132199],9,1,19,12,[5.9298797],246
[0.21387765],1,1,17,3,[5.94631],247
[0.20373204],1,1,16,10,[5.9510746],248
[0.20902404],1,9,1,18,[5.6858864],249
[0.20896722],1,1,16,19,[5.948918],250
[0.19918898],1,9,11,10,[5.9458876],251
[0.1972145],9,9,14,16,[5.961382],252
[0.20680216],9,9,10,14,[5.9414797],253
[0.210708],1,9,1,4,[5.6589937],254
[0.21779627],1,1,19,5,[5.8889484],255
[0.20580716],1,1,8,14,[5.9499335],256
[0.21202707],1,1,15,11,[5.9527254],257
[0.2114727],1,1,10,15,[5.935294],258
[0.20630236],1,1,14,7,[5.919628],259
[0.20442106],1,1,13,5,[5.9019613],260
[0.20907463],1,1,1,14,[5.7060604],261
[0.19354527],1,1,10,13,[5.9337645],262
[0.22384678],1,1,6,18,[5.8949738],263
[0.21492463],1,1,11,6,[5.945301],264
[0.22089903],1,1,9,15,[5.759315],265
[0.23237514],1,1,5,10,[5.8852544],266
[0.22579348],1,1,7,18,[5.8583117],267
[0.23343994],1,1,5,2,[5.9142222],268
[0.21869326],1,1,4,1,[5.6267004],269
[0.21413276],1,9,9,11,[5.7661123],270
[0.24154086],1,1,15,8,[5.9476595],271
[0.22602901],1,1,2,15,[5.9593096],272
[0.22762048],1,1,14,1,[5.6712513],273
[0.22490314],1,1,14,11,[5.948599],274
[0.2576947],1,1,5,8,[5.9016466],275
[0.25113806],1,1,2,5,[5.9125204],276
[0.22215301],1,1,11,9,[5.7595167],277
[0.23867638],1,1,7,14,[5.9142036],278
[0.23560043],1,1,2,3,[5.9677215],279
[0.24370317],9,1,14,9,[5.7357807],280
[0.2396972],1,1,5,9,[5.696823],281
[0.25448513],9,1,9,5,[5.684545],282
[0.20754589],9,9,12,4,[5.8898897],283
[0.2245108],9,1,19,15,[5.935107],284
[0.22557689],1,1,3,17,[5.954682],285
[0.24189703],1,9,11,18,[5.9151897],286
[0.23837481],9,9,15,12,[5.9376316],287
[0.2398494],9,9,2,10,[5.9464846],288
[0.26231682],9,9,13,9,[5.6430025],289
[0.24749458],9,9,11,6,[5.9539123],290
[0.28981718],9,9,15,4,[5.890271],291
[0.29520333],9,9,3,15,[5.9528127],292
[0.28013983],9,9,12,6,[5.9389544],293
[0.2847356],9,9,19,13,[5.9430065],294
[0.25418264],9,9,17,12,[5.9450207],295
[0.29207465],9,9,13,10,[5.934417],296
[0.3103358],9,9,6,4,[5.8931484],297
[0.26855162],9,9,1,3,[5.7716336],298
[0.2771341],9,9,11,13,[5.951518],299
[0.29798132],9,9,10,14,[5.928398],300
[0.30110916],9,9,13,9,[5.5872564],301
[0.3043893],9,9,13,9,[5.5816803],302
[0.25073934],9,9,1,2,[5.785924],303
[0.2768011],9,9,13,1,[5.783506],304
[0.30139107],9,9,8,12,[5.949623],305
[0.2931074],9,9,11,6,[5.9524393],306
[0.3300005],9,9,15,9,[5.5540876],307
[0.30726796],9,9,15,2,[5.9551334],308
[0.2722771],9,9,7,18,[5.8865843],309
[0.32303602],9,9,13,19,[5.9397373],310
[0.29444784],9,9,4,1,[5.711761],311
[0.30188864],9,9,12,18,[5.9143543],312
[0.27539024],9,9,19,17,[5.9493456],313
[0.3011517],9,9,16,5,[5.9205313],314
[0.25977314],9,9,11,7,[5.9307384],315
[0.26944038],9,1,1,19,[5.7015753],316
[0.30252385],1,9,1,8,[5.708963],317
[0.2971916],9,9,13,2,[5.9504304],318
[0.31422326],9,9,3,4,[5.914897],319
[0.2904978],9,9,3,5,[5.9137545],320
[0.27658093],9,9,15,12,[5.9317193],321
[0.2482156],9,9,14,11,[5.951509],322
[0.25331014],9,9,13,19,[5.9322934],323
[0.24371733],9,1,5,18,[5.870455],324
[0.23846759],9,1,19,16,[5.956558],325
[0.25027752],9,1,5,19,[5.898747],326
[0.24410054],9,1,3,18,[5.917472],327
[0.22270633],1,1,18,7,[5.871669],328
[0.21812417],1,1,1,10,[5.612633],329
[0.20869134],9,1,19,13,[5.9229045],330
[0.2294333],1,1,19,2,[5.9515924],331
[0.23793349],1,1,14,18,[5.9097457],332
[0.2639937],1,1,2,5,[5.910714],333
[0.24701224],1,1,8,6,[5.9528646],334
[0.23300889],1,1,19,4,[5.8913746],335
[0.25416225],9,1,7,9,[5.6854734],336
[0.24932107],1,1,4,16,[5.9174013],337
[0.24377073],1,1,4,1,[5.548115],338
[0.23621736],1,1,19,14,[5.930279],339
[0.2526468],9,1,7,9,[5.6841054],340
[0.2471786],1,1,2,15,[5.9542074],341
[0.2529158],1,1,15,7,[5.909798],342
[0.23316558],1,1,17,13,[5.932249],343
[0.26209775],1,1,4,5,[5.8464766],344
[0.21987982],1,1,13,18,[5.880521],345
[0.23067847],1,1,15,4,[5.8825464],346
[0.20606497],1,1,13,15,[5.921364],347
[0.22430609],9,1,14,9,[5.6488953],348
[0.21682484],1,1,2,3,[5.9642277],349
[0.22038761],1,1,11,8,[5.9612236],350
[0.21348387],1,1,6,5,[5.892249],351
[0.19138199],1,1,17,13,[5.9215736],352
[0.21059565],9,1,18,15,[5.887461],353
[0.21497606],9,9,14,3,[5.9525642],354
[0.18518032],1,1,6,8,[5.9557304],355
[0.18177702],1,9,1,10,[5.636521],356
[0.17996895],9,9,18,4,[5.8285046],357
[0.19414175],1,1,17,1,[5.636467],358
[0.20425484],9,9,9,14,[5.619132],359
[0.20384349],9,1,18,15,[5.881748],360
[0.21852101],9,1,9,5,[5.586581],361
[0.19804886],1,1,17,2,[5.961493],362
[0.19882408],9,9,4,2,[5.891423],363
[0.21268834],1,9,11,14,[5.9519243],364
[0.22230627],9,9,9,6,[5.601871],365
[0.21906407],9,9,5,3,[5.898761],366
[0.21798457],9,9,10,12,[5.935319],367
[0.38440847],9,1,1,9,[5.324376],368
[0.2567257],9,9,3,4,[5.8901443],369
[0.28359196],9,9,15,4,[5.8645787],370
[0.23247433],9,9,10,8,[5.9518642],371
[0.19735934],9,9,17,2,[5.963669],372
[0.22482318],9,9,18,12,[5.893684],373
[0.25341395],9,1,11,19,[5.9487233],374
[0.25518164],9,9,15,7,[5.9097824],375
[0.25449482],1,9,8,1,[5.608051],376
[0.24074474],9,9,18,6,[5.9039803],377
[0.23921806],9,9,7,13,[5.8972635],378
[0.28335732],1,9,1,6,[5.6116824],379
[0.21982612],1,1,8,16,[5.972609],380
[0.22683252],9,9,18,15,[5.8878813],381
[0.2491962],1,9,1,3,[5.5618896],382
[0.2164294],9,1,9,7,[5.532141],383
[0.22172831],9,9,14,18,[5.899934],384
[0.25500014],9,1,8,9,[5.5686874],385
[0.23668565],1,1,1,2,[5.520319],386
[0.24120355],1,9,11,6,[5.960452],387
[0.25035536],1,1,17,4,[5.893464],388
[0.26779053],9,1,2,9,[5.555404],389
[0.30302316],1,1,3,17,[5.9620695],390
[0.23234808],1,1,7,12,[5.917456],391
[0.29037696],9,1,15,18,[5.893037],392
[0.27683792],9,1,9,2,[5.519971],393
[0.2601007],1,1,17,4,[5.8988624],394
[0.2886736],1,1,8,15,[5.954114],395
[0.293495],1,1,5,1,[5.404711],396
[0.29638058],9,9,4,3,[5.9029393],397
[0.2739084],1,9,11,15,[5.954955],398
[0.3334165],1,9,11,18,[5.9204636],399
[0.2581853],9,9,15,7,[5.9126883],400
[0.25578922],9,9,18,4,[5.8383737],401
[0.27704972],9,9,3,6,[5.9633527],402
[0.2875003],1,1,5,2,[5.9355693],403
[0.25778294],9,9,16,14,[5.9728985],404
[0.23332769],9,1,18,12,[5.8850517],405
[0.2938022],9,9,6,14,[5.9562917],406
[0.23865922],9,9,18,14,[5.8951445],407
[0.28742164],9,1,19,5,[5.923457],408
[0.21883897],9,9,19,13,[5.9392176],409
[0.23469386],9,9,2,9,[5.4800177],410
[0.22023691],1,1,17,12,[5.9515066],411
[0.24646136],9,9,4,2,[5.886555],412
[0.26402742],9,9,15,13,[5.9218826],413
[0.22526908],1,1,1,16,[5.467252],414
[0.21246755],9,1,18,2,[5.8738747],415
[0.25331965],9,9,4,9,[5.353037],416
[0.20626372],1,1,8,7,[5.918296],417
[0.26131874],9,9,4,6,[5.861743],418
[0.22160898],1,1,5,7,[5.8818884],419
[0.22326075],9,1,18,3,[5.8594446],420
[0.22831333],1,1,1,5,[5.3942127],421
[0.2262],9,1,16,19,[5.9651384],422
[0.20614526],9,9,8,6,[5.9586945],423
[0.22306222],1,1,5,3,[5.916714],424
[0.20155807],9,9,6,19,[5.950015],425
[0.1931888],9,9,14,19,[5.955777],426
[0.24307078],9,1,5,19,[5.912098],427
[0.19534537],1,1,7,6,[5.9045167],428
[0.19289236],9,9,14,10,[5.948827],429
[0.20237808],1,1,8,11,[5.9694853],430
[0.23003145],9,1,18,5,[5.8013716],431
[0.19456898],1,9,11,6,[5.9551606],432
[0.18980579],9,9,12,4,[5.848875],433
[0.18394126],9,9,9,6,[5.4632015],434
[0.17076318],9,9,8,4,[5.8625383],435
[0.19592403],9,1,19,17,[5.944497],436
[0.1735567],9,9,10,4,[5.848031],437
[0.15758555],9,9,14,18,[5.8462877],438
[0.19496171],9,9,14,3,[5.9550514],439
[0.16025408],9,1,6,18,[5.8287754],440
[0.17294665],18,9,7,8,[5.9033704],441
[0.15561937],9,1,6,19,[5.935107],442
[0.15511954],18,1,17,6,[5.938794],443
[0.16628392],9,9,9,12,[5.4756575],444
[0.14832367],9,9,6,19,[5.9314213],445
[0.1542044],1,9,10,11,[5.947047],446
[0.17124341],9,9,2,13,[5.9476285],447
[0.17248191],1,18,11,17,[5.9583626],448
[0.23092344],1,9,11,18,[5.840251],449
[0.14285226],9,18,19,14,[5.9470916],450
[0.1510831],9,9,14,7,[5.9053564],451
[0.18281142],9,18,18,7,[5.739691],452
[0.23867255],1,9,1,19,[5.5183864],453
[0.15185402],18,18,16,14,[5.9654493],454
[0.16827896],18,18,6,7,[5.871298],455
[0.17100513],18,18,7,8,[5.891902],456
[0.16391504],18,18,5,10,[5.889883],457
[0.15575105],18,18,15,10,[5.9275723],458
[0.15433009],9,18,14,9,[5.462287],459
[0.15175591],1,18,15,11,[5.948099],460
[0.17692776],18,18,12,17,[5.9438076],461
[0.1691552],1,1,1,5,[5.408313],462
[0.16233276],1,18,1,12,[5.5121737],463
[0.16459724],18,18,16,12,[5.9567103],464
[0.18549772],1,18,17,11,[5.9575577],465
[0.17069815],1,1,11,8,[5.9643974],466
[0.15745959],9,18,13,19,[5.9308186],467
[0.19357683],1,1,11,16,[5.9709473],468
[0.18187468],1,1,3,6,[5.9296956],469
[0.19781452],1,1,16,19,[5.9537935],470
[0.18987171],1,1,8,6,[5.932745],471
[0.16593295],1,1,7,14,[5.875983],472
[0.18041523],1,1,2,4,[5.8884764],473
[0.18181412],1,1,7,19,[5.864105],474
[0.1810198],9,1,12,9,[5.423609],475
[0.21815355],9,1,9,17,[5.5472727],476
[0.21496986],1,1,15,11,[5.9521723],477
[0.14730297],9,9,13,10,[5.930102],478
[0.18109858],1,1,7,2,[5.8700495],479
[0.21409473],9,1,16,9,[5.4298954],480
[0.2032592],1,1,3,17,[5.951003],481
[0.15624613],1,1,7,10,[5.828808],482
[0.18000641],1,1,11,16,[5.9697046],483
[0.1548737],1,1,17,10,[5.932377],484
[0.22976281],9,9,3,9,[5.319826],485
[0.20629264],9,9,8,2,[5.969955],486
[0.41347682],1,9,19,1,[5.403244],487
[0.20628087],9,9,19,6,[5.9222984],488
[0.18943118],9,1,18,5,[5.835921],489
[0.19852094],9,9,16,12,[5.953227],490
[0.2721013],1,9,15,1,[5.367508],491
[0.2339311],9,9,10,13,[5.92905],492
[0.3959552],1,9,19,11,[5.9574375],493
[0.19374445],9,1,19,15,[5.934825],494
[0.2042477],1,1,11,5,[5.9249783],495
[0.19095115],1,1,5,7,[5.809832],496
[0.22730878],1,9,1,6,[5.318306],497
[0.21957153],1,9,2,1,[5.3421297],498
[0.19359855],1,1,11,16,[5.970086],499
[0.17317232],9,9,13,7,[5.83045],500
[0.18395002],1,1,7,2,[5.8385615],501
[0.20137213],1,1,8,2,[5.9699802],502
[0.3199591],1,9,19,1,[5.2652354],503
[0.18778597],1,9,13,11,[5.9514236],504
[0.16533722],9,1,13,18,[5.8649693],505
[0.26658273],9,1,15,18,[5.8820915],506
[0.2524614],9,1,9,17,[5.3911257],507
[0.19044231],1,1,8,4,[5.9107504],508
[0.26227582],9,1,19,2,[5.950295],509
[0.24495633],1,1,12,5,[5.910635],510
[0.2567521],9,1,9,2,[5.3219557],511
[0.25629687],9,1,3,19,[5.943092],512
[0.21009916],1,1,4,1,[5.1980243],513
[0.24775164],1,1,2,15,[5.9568357],514
[0.27973026],1,1,6,5,[5.898513],515
[0.24841097],1,1,10,5,[5.8997517],516
[0.20450367],1,1,8,6,[5.9397182],517
[0.22647892],1,1,6,1,[5.197915],518
[0.19783801],9,1,9,7,[5.155345],519
[0.30765298],9,1,5,9,[5.2595797],520
[0.19519506],1,1,8,2,[5.96906],521
[0.18608865],1,1,6,8,[5.938282],522
[0.21733643],9,9,8,12,[5.955737],523
[0.23147705],9,9,4,15,[5.893232],524
[0.25014824],9,9,13,9,[5.2121954],525
[0.20739077],9,1,9,16,[5.2453136],526
[0.17878132],1,1,11,16,[5.9750867],527
[0.20485231],9,9,7,9,[5.0782604],528
[0.17611139],9,7,18,7,[5.752845],529
[0.2345082],9,9,12,5,[5.8956623],530
[0.24395351],9,9,9,5,[5.1458015],531
[0.18920833],9,9,10,18,[5.884919],532
[0.25519472],9,9,8,6,[5.9401264],533
[0.25792128],9,9,5,12,[5.8921824],534
[0.2510488],9,9,4,7,[5.77573],535
[0.25294146],9,9,6,8,[5.9391055],536
[0.23572715],9,9,18,12,[5.8919477],537
[0.19033459],1,9,17,1,[5.2939143],538
[0.1732488],9,9,5,16,[5.9134083],539
[0.19097793],7,9,17,15,[5.9498053],540
[0.21707381],1,9,1,10,[5.2618685],541
[0.2646157],1,9,3,11,[5.970722],542
[0.19905238],7,9,16,2,[5.972397],543
[0.19558942],9,9,7,13,[5.7709045],544
[0.1771821],9,9,2,5,[5.9058104],545
[0.18680987],9,7,16,9,[5.182437],546
[0.21326777],9,9,6,13,[5.9181414],547
[0.21208479],9,9,6,4,[5.873955],548
[0.21418776],1,9,11,4,[5.914835],549
[0.24646333],9,9,3,14,[5.968901],550
[0.22272989],9,9,12,14,[5.948265],551
[0.2084315],9,7,18,10,[5.868104],552
[0.16346362],9,9,4,5,[5.8403788],553
[0.18397985],7,7,17,14,[5.9655056],554
[0.1809225],7,7,16,2,[5.968646],555
[0.16821931],1,1,15,1,[5.193824],556
[0.1807415],7,7,2,8,[5.9666724],557
[0.18261014],1,1,5,8,[5.8936386],558
[0.15631352],7,7,12,5,[5.8690796],559
[0.16275954],1,9,1,13,[5.246019],560
[0.17323484],9,1,18,15,[5.8776193],561
[0.19332537],1,7,17,11,[5.964906],562
[0.15081425],1,1,5,12,[5.862217],563
[0.298551],1,9,11,18,[5.910344],564
[0.2900244],1,9,18,11,[5.9080515],565
[0.14545496],7,7,13,16,[5.9477596],566
[0.1985367],9,7,9,7,[5.0381937],567
[0.15117338],9,7,13,19,[5.9353623],568
[0.15376309],1,1,3,11,[5.9679737],569
[0.17792432],9,1,18,15,[5.8636875],570
[0.16158946],9,1,8,9,[5.194689],571
[0.16831888],9,1,19,3,[5.9506855],572
[0.1359862],1,1,4,1,[5.1340733],573
[0.17846996],7,7,17,10,[5.9336452],574
[0.2050445],9,7,7,18,[5.6811476],575
[0.20466347],1,1,5,1,[5.0832887],576
[0.14852671],7,7,14,8,[5.9658318],577
[0.17325892],1,1,3,15,[5.949395],578
[0.29566082],1,9,1,18,[5.102474],579
[0.14016427],1,1,4,6,[5.8625917],580
[0.15206325],1,1,4,15,[5.8847823],581
[0.2068517],9,1,15,19,[5.9407945],582
[0.15040362],1,1,4,1,[5.0988593],583
[0.14708622],1,7,14,11,[5.970998],584
[0.15951486],1,7,8,11,[5.9691734],585
[0.23572078],9,1,5,9,[5.1271677],586
[0.15834355],9,7,13,18,[5.8159084],587
[0.18616667],1,1,3,8,[5.9562855],588
[0.14601333],7,7,8,12,[5.9446764],589
[0.16898794],9,1,8,9,[5.1845574],590
[0.14863527],1,1,3,11,[5.9663777],591
