probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.13579425],2,2,14,6,[5.8289704],97
[0.13931587],2,2,10,11,[5.876539],98
[0.14554116],2,2,16,11,[5.963303],99
[0.13613681],2,2,4,15,[5.9262257],100
[0.13558093],2,2,8,12,[5.959688],101
[0.13157767],2,2,19,2,[5.835537],102
[0.13152109],2,2,14,6,[5.821681],103
[0.13249205],2,2,13,9,[5.9111776],104
[0.12965064],2,2,5,3,[5.9274187],105
[0.13893901],2,2,2,1,[5.8043737],106
[0.1363627],2,2,19,4,[5.9349737],107
[0.14376181],2,2,4,1,[5.9107323],108
[0.14539306],2,2,6,1,[5.8264294],109
[0.1441932],2,2,8,2,[5.816371],110
[0.14372788],2,2,2,13,[5.8300123],111
[0.15351151],2,2,1,3,[5.901972],112
[0.15073106],2,2,14,6,[5.8092675],113
[0.16630758],2,2,8,16,[5.9468327],114
[0.1679581],2,2,7,11,[5.8978333],115
[0.16482122],2,2,8,9,[5.89762],116
[0.16978976],2,2,17,3,[5.89021],117
[0.1670203],2,2,7,13,[5.8931284],118
[0.1630141],2,2,13,19,[5.9471207],119
[0.17079245],2,2,16,13,[5.9598627],120
[0.16985133],2,2,9,1,[5.8648767],121
[0.16429478],2,2,15,19,[5.9319353],122
[0.16633333],2,2,13,7,[5.8877625],123
[0.1651606],2,2,15,2,[5.788516],124
[0.17220804],2,2,3,16,[5.9359856],125
[0.17314427],2,2,7,1,[5.8441963],126
[0.16864054],2,2,9,7,[5.8283195],127
[0.1719419],2,2,19,17,[5.904348],128
[0.17059517],2,2,7,4,[5.863859],129
[0.16838211],2,2,8,9,[5.8846164],130
[0.17050248],2,2,11,4,[5.9468],131
[0.15977472],2,2,6,14,[5.826685],132
[0.16538253],2,2,8,2,[5.784444],133
[0.16571917],2,2,2,18,[5.7790194],134
[0.16382326],2,2,18,14,[5.9045897],135
[0.17717198],2,2,15,11,[5.9469023],136
[0.1658734],2,2,10,14,[5.881136],137
[0.17827815],2,2,13,11,[5.9584303],138
[0.18300612],2,2,8,6,[5.8449717],139
[0.17813951],2,2,13,8,[5.93155],140
[0.18910061],2,2,18,16,[5.938425],141
[0.18157646],2,2,9,1,[5.8452563],142
[0.1872565],2,2,2,17,[5.742939],143
[0.18349983],2,2,11,5,[5.966842],144
[0.18767487],2,2,16,19,[5.951586],145
[0.18330325],2,2,10,4,[5.900488],146
[0.17986044],2,2,19,14,[5.9139795],147
[0.18066946],2,2,14,19,[5.9127893],148
[0.20537686],2,2,16,11,[5.965926],149
[0.18869095],2,2,7,13,[5.864024],150
[0.20146084],2,2,1,17,[5.8817396],151
[0.1859783],2,2,15,10,[5.90059],152
[0.18211035],2,2,19,4,[5.9254713],153
[0.18074325],2,2,4,10,[5.895778],154
[0.18622696],2,2,15,2,[5.7618065],155
[0.18026285],2,2,19,3,[5.9211535],156
[0.19033384],2,2,15,2,[5.7559304],157
[0.20328279],2,2,17,2,[5.722085],158
[0.20084202],2,2,3,15,[5.9228354],159
[0.22149046],2,2,17,15,[5.9065685],160
[0.21370022],2,2,3,7,[5.860421],161
[0.22323099],2,2,4,8,[5.918767],162
[0.21878856],2,2,14,18,[5.8992577],163
[0.21658728],2,2,5,10,[5.9124207],164
[0.23940942],2,2,17,10,[5.878666],165
[0.23652111],2,2,7,1,[5.8428583],166
[0.22499931],2,2,19,12,[5.9521475],167
[0.23724668],2,2,11,10,[5.914175],168
[0.22078663],2,2,10,13,[5.9014854],169
[0.23111469],2,2,8,10,[5.888509],170
[0.20925722],2,2,14,19,[5.896885],171
[0.23398964],2,2,15,1,[5.896495],172
[0.22309317],2,2,16,14,[5.926194],173
[0.2054105],2,2,3,19,[5.9082565],174
[0.21560936],2,2,14,16,[5.9234962],175
[0.20843592],2,2,4,12,[5.9507394],176
[0.20451505],2,2,4,2,[5.7239494],177
[0.21369037],2,2,3,11,[5.938588],178
[0.19800964],2,2,14,2,[5.7072854],179
[0.21017809],2,2,10,2,[5.6708136],180
[0.23049188],2,2,8,6,[5.8931804],181
[0.22527869],2,2,13,1,[5.9118414],182
[0.23212843],2,2,19,17,[5.8930616],183
[0.2385234],2,2,14,17,[5.875428],184
[0.24646524],2,2,15,18,[5.918937],185
[0.25223178],2,2,6,8,[5.897418],186
[0.25734812],2,2,17,4,[5.8999076],187
[0.24561965],2,2,4,8,[5.920162],188
[0.26193228],2,2,16,8,[5.9495473],189
[0.2486294],2,2,3,11,[5.941616],190
[0.24047007],2,2,8,10,[5.866911],191
[0.24267113],2,2,1,12,[5.935812],192
[0.23841825],2,2,1,18,[5.9052124],193
[0.22058141],2,2,10,3,[5.8561544],194
[0.21883535],2,2,15,19,[5.9054575],195
[0.23602301],2,2,4,17,[5.8892035],196
[0.2168439],2,2,11,14,[5.9057565],197
[0.20189987],2,2,19,12,[5.938312],198
[0.19952804],2,2,10,3,[5.8450923],199
[0.19272396],2,2,9,10,[5.845458],200
[0.20805871],2,2,16,3,[5.936433],201
[0.19442528],2,2,10,6,[5.818202],202
[0.18836957],2,2,12,18,[5.958933],203
[0.17385341],2,2,2,19,[5.7337284],204
[0.17557272],2,2,18,13,[5.94103],205
[0.16525114],2,2,5,19,[5.9267273],206
[0.16665407],2,2,14,3,[5.8557196],207
[0.17936948],2,2,6,3,[5.878436],208
[0.17841579],2,2,7,2,[5.71295],209
[0.17737578],2,2,11,13,[5.961276],210
[0.17208663],2,2,2,13,[5.763256],211
[0.1899788],2,2,16,5,[5.9740534],212
[0.20411597],2,2,17,1,[5.8826694],213
[0.19297194],2,2,4,18,[5.917743],214
[0.19955215],2,2,12,8,[5.9513607],215
[0.20299873],2,2,1,12,[5.9333477],216
[0.19687943],2,2,19,6,[5.8705873],217
[0.1905827],2,2,4,9,[5.9065824],218
[0.1979771],2,2,15,3,[5.897285],219
[0.20487659],2,2,8,12,[5.950659],220
[0.19451153],2,2,7,3,[5.868232],221
[0.1965622],2,2,1,13,[5.910331],222
[0.20174646],2,2,15,12,[5.9534063],223
[0.20473],2,2,6,7,[5.8742876],224
[0.18515857],2,2,19,8,[5.8822145],225
[0.1937387],2,2,1,18,[5.8932266],226
[0.19699162],2,2,17,10,[5.824237],227
[0.17540817],2,2,4,10,[5.823284],228
[0.16994174],2,2,9,4,[5.902349],229
[0.18312034],2,2,8,7,[5.884942],230
[0.17586228],2,2,11,10,[5.8616924],231
[0.1757544],2,2,18,11,[5.947622],232
[0.16601028],2,2,6,4,[5.878833],233
[0.1555734],2,2,5,8,[5.9384613],234
[0.15560171],2,2,4,2,[5.7326527],235
[0.1521484],2,2,11,14,[5.9164705],236
[0.14699721],2,2,14,2,[5.731654],237
[0.1499662],10,2,14,10,[5.77639],238
[0.16210489],2,2,1,12,[5.916108],239
[0.1643241],2,2,15,18,[5.922143],240
[0.16013423],2,2,10,6,[5.778834],241
[0.15987602],2,2,4,18,[5.897115],242
[0.16060731],2,2,1,3,[5.8624706],243
[0.1754153],2,2,8,16,[5.9356794],244
[0.16447833],2,2,7,2,[5.7066145],245
[0.16032602],2,2,17,9,[5.9112873],246
[0.16876058],10,2,8,10,[5.7823606],247
[0.16435347],2,2,2,18,[5.73281],248
[0.1564894],2,2,2,19,[5.7232347],249
[0.18456048],2,2,11,4,[5.916609],250
[0.19007777],2,2,17,13,[5.9332275],251
[0.19465749],2,2,16,9,[5.951415],252
[0.20029531],2,2,9,16,[5.951476],253
[0.19247407],2,2,13,18,[5.9374504],254
[0.21065116],2,2,6,12,[5.9276714],255
[0.19064513],2,2,10,9,[5.7964525],256
[0.20489937],2,2,2,13,[5.6824055],257
[0.22193721],2,2,9,16,[5.9500556],258
[0.19458516],2,2,3,19,[5.8948693],259
[0.24849881],2,2,16,18,[5.948736],260
[0.22591054],2,2,15,10,[5.794841],261
[0.26034442],2,2,1,16,[5.926457],262
[0.23954432],2,2,10,11,[5.8163557],263
[0.23992598],2,2,15,18,[5.923238],264
[0.24733824],2,2,6,7,[5.8854346],265
[0.24515876],2,2,1,7,[5.8800774],266
[0.21491846],2,2,12,9,[5.950326],267
[0.2090694],2,2,15,19,[5.922227],268
[0.2225763],2,2,8,6,[5.8857136],269
[0.19851975],10,2,14,19,[5.890524],270
[0.2328489],2,2,6,17,[5.8899636],271
[0.1986948],10,2,10,9,[5.7436075],272
[0.2123216],2,2,15,2,[5.6539083],273
[0.21420701],2,2,2,8,[5.6373267],274
[0.24606602],2,2,16,11,[5.977192],275
[0.2205727],2,2,6,18,[5.877508],276
[0.24386744],2,2,16,12,[5.9848013],277
[0.23559844],10,2,8,10,[5.7347555],278
[0.23683919],2,2,1,8,[5.891751],279
[0.227841],2,2,1,4,[5.8818493],280
[0.2172179],10,2,14,10,[5.6845984],281
[0.20183583],2,2,15,9,[5.926879],282
[0.22159575],10,2,19,17,[5.9179115],283
[0.21411248],10,2,7,19,[5.8977437],284
[0.2257443],10,10,5,19,[5.945895],285
[0.21189989],10,10,6,10,[5.6542535],286
[0.23294954],2,2,11,16,[5.9782896],287
[0.23657791],2,10,11,4,[5.9418344],288
[0.22512619],10,10,1,17,[5.896686],289
[0.2195318],10,2,19,12,[5.945485],290
[0.27462098],10,10,5,10,[5.664379],291
[0.2503436],10,10,8,16,[5.945215],292
[0.26566738],10,10,18,13,[5.942375],293
[0.26919085],10,10,15,18,[5.9274387],294
[0.29059944],2,10,13,2,[5.7155743],295
[0.27256],2,10,18,2,[5.6849303],296
[0.29753414],10,10,19,5,[5.9417315],297
[0.29908937],10,10,5,7,[5.948356],298
[0.30045143],10,10,14,19,[5.893639],299
[0.25966322],10,10,6,3,[5.8833065],300
[0.24735364],10,10,7,18,[5.9042497],301
[0.23689398],2,10,7,12,[5.94444],302
[0.27858967],10,10,5,9,[5.955565],303
[0.27207524],10,10,5,17,[5.961337],304
[0.2550156],2,10,5,12,[5.9896297],305
[0.22219357],10,10,16,19,[5.927108],306
[0.25737298],2,10,19,2,[5.631995],307
[0.2409793],10,2,19,12,[5.929679],308
[0.22139862],2,2,2,17,[5.5841064],309
[0.21778686],10,10,8,15,[5.925603],310
[0.22894083],10,10,7,14,[5.8961267],311
[0.24427569],2,2,17,15,[5.935013],312
[0.2092972],2,2,9,7,[5.896181],313
[0.21006657],2,2,1,14,[5.888872],314
[0.2572202],2,2,17,6,[5.8849034],315
[0.2597739],2,2,8,7,[5.8995214],316
[0.20539704],10,2,19,14,[5.862451],317
[0.20916764],2,2,8,9,[5.908698],318
[0.26693964],2,2,2,16,[5.541581],319
[0.20987418],2,2,1,19,[5.8417883],320
[0.25890526],2,2,8,1,[5.8844104],321
[0.24806307],2,2,15,1,[5.9043922],322
[0.2650629],2,2,12,4,[5.956979],323
[0.2748148],2,2,4,16,[5.9513593],324
[0.21126516],2,2,8,19,[5.8443003],325
[0.24120273],2,2,8,4,[5.9070244],326
[0.23246299],2,2,1,4,[5.871831],327
[0.17566746],2,2,14,19,[5.826376],328
[0.19737558],2,2,3,14,[5.9072866],329
[0.20473742],2,2,14,7,[5.8772106],330
[0.20906939],2,2,17,14,[5.905405],331
[0.22829475],2,2,4,17,[5.913918],332
[0.20843609],2,2,6,8,[5.8558025],333
[0.1798274],2,2,1,3,[5.873378],334
[0.18790594],2,2,4,7,[5.876212],335
[0.1684408],2,2,13,2,[5.578126],336
[0.18705548],2,2,16,3,[5.952793],337
[0.19466007],2,2,1,8,[5.8277845],338
[0.17130074],2,2,1,12,[5.888404],339
[0.1538074],2,2,19,12,[5.859643],340
[0.16093057],2,2,2,10,[5.4486265],341
[0.16649227],2,2,3,7,[5.888356],342
[0.20927823],2,2,6,17,[5.8897943],343
[0.15495953],2,2,15,9,[5.9297576],344
[0.14148258],2,2,4,19,[5.800973],345
[0.18436562],2,2,4,12,[5.93205],346
[0.17511299],2,2,18,15,[5.9277964],347
[0.16782625],2,2,3,6,[5.8904448],348
[0.15512513],2,2,11,19,[5.851658],349
[0.15867282],2,2,9,17,[5.9188366],350
[0.17520335],2,2,17,3,[5.9246798],351
[0.15176207],2,2,7,14,[5.856204],352
[0.16183904],2,2,18,5,[5.950413],353
[0.1783917],2,2,17,1,[5.8440228],354
[0.14521642],19,2,1,9,[5.8303556],355
[0.18425943],19,2,17,19,[5.8025265],356
[0.14927758],2,2,7,18,[5.886568],357
[0.15832141],19,2,7,19,[5.7580876],358
[0.15311968],2,19,12,5,[5.9873614],359
[0.1551181],19,19,8,9,[5.88975],360
[0.1712277],2,2,16,11,[5.9798126],361
[0.16056386],19,19,1,3,[5.8218756],362
[0.15585905],19,19,15,18,[5.929021],363
[0.16631612],19,19,8,9,[5.8893914],364
[0.16977294],19,19,19,14,[5.7344246],365
[0.15890276],19,19,15,17,[5.926994],366
[0.16667086],19,19,19,15,[5.778344],367
[0.18034677],19,19,4,1,[5.7827015],368
[0.17582926],19,19,13,6,[5.923519],369
[0.18386209],2,19,11,17,[5.948996],370
[0.18323444],19,2,18,11,[5.951215],371
[0.18267131],19,19,1,16,[5.8314214],372
[0.20671353],19,19,7,4,[5.855194],373
[0.18830341],19,19,16,19,[5.7680454],374
[0.20399292],19,19,1,4,[5.7615156],375
[0.18283327],19,19,11,18,[5.950681],376
[0.20743741],19,19,10,17,[5.877632],377
[0.1864892],19,19,10,6,[5.844999],378
[0.21864538],19,19,19,8,[5.693123],379
[0.19510627],19,19,17,12,[5.953746],380
[0.21364824],19,19,14,6,[5.8708935],381
[0.2221742],19,19,17,10,[5.8746853],382
[0.24075978],19,19,8,13,[5.9360223],383
[0.23896295],19,19,5,8,[5.940015],384
[0.23865612],19,19,3,14,[5.903509],385
[0.20251288],19,19,11,19,[5.740337],386
[0.21066128],19,19,12,15,[5.967039],387
[0.2161278],19,19,9,6,[5.8903465],388
[0.22971869],19,19,4,12,[5.9343357],389
[0.24605459],19,19,13,15,[5.9681087],390
[0.22005744],19,19,3,6,[5.8849783],391
[0.21960102],19,19,12,10,[5.9145827],392
[0.22428253],19,19,3,11,[5.958067],393
[0.25720295],19,19,14,7,[5.864423],394
[0.23955184],19,19,10,9,[5.8763595],395
[0.23823336],19,19,19,1,[5.5605173],396
[0.22663574],19,19,13,11,[5.9819546],397
[0.21520643],19,19,6,19,[5.639597],398
[0.24520575],19,19,18,15,[5.936754],399
[0.24447195],19,19,16,19,[5.6935906],400
[0.24539235],19,19,13,6,[5.8975883],401
[0.24598408],19,19,18,6,[5.8610306],402
[0.28864384],19,19,3,18,[5.9315224],403
[0.22319277],19,19,2,1,[5.671685],404
[0.2752103],19,19,12,1,[5.8556247],405
[0.25214535],19,19,9,6,[5.851655],406
[0.29967928],2,19,5,2,[5.7299366],407
[0.2816058],19,19,9,1,[5.818571],408
[0.24636813],19,19,19,12,[5.6598816],409
[0.28010714],19,19,9,17,[5.9291487],410
[0.27882418],2,19,2,1,[5.564421],411
[0.25799122],19,19,19,16,[5.655363],412
[0.23155661],19,19,6,19,[5.542113],413
[0.28198612],19,19,10,7,[5.8491344],414
[0.26038086],19,19,11,14,[5.942494],415
[0.29116517],19,19,16,4,[5.9530926],416
[0.28930292],19,19,15,19,[5.5940475],417
[0.41868296],2,19,2,19,[5.2896338],418
[0.33812538],19,19,5,8,[5.961598],419
[0.25777158],19,19,11,19,[5.599943],420
[0.3604355],19,19,10,14,[5.8486776],421
[0.38507903],19,19,1,13,[5.8561516],422
[0.39753625],19,19,17,5,[5.9719725],423
[0.30573466],19,19,12,18,[5.971405],424
[0.4321553],19,19,4,18,[5.9508505],425
[0.447124],19,19,8,4,[5.946559],426
[0.4004311],19,19,16,8,[5.965986],427
[0.28728732],19,19,16,11,[5.9909997],428
[0.41363424],19,19,3,1,[5.8433075],429
[0.3229832],19,19,8,12,[5.970472],430
[0.41706812],19,19,13,1,[5.8570375],431
[0.43845308],19,19,14,8,[5.932766],432
[0.3924631],19,19,8,15,[5.948167],433
[0.39488462],19,19,8,19,[5.4392176],434
[0.33617476],19,19,6,8,[5.849332],435
[0.4219073],19,19,14,8,[5.9278736],436
[0.40601328],19,19,3,7,[5.941644],437
[0.39457035],19,19,4,5,[5.966193],438
[0.37781549],19,19,15,13,[5.9765553],439
[0.36753276],19,19,3,9,[5.9573536],440
[0.37071365],19,19,7,19,[5.4463654],441
[0.3271299],19,19,15,10,[5.8949184],442
[0.27804413],19,2,12,18,[5.970605],443
[0.2610658],19,19,15,11,[5.9701443],444
[0.37449592],19,19,3,14,[5.9284353],445
[0.3743395],19,19,18,4,[5.945535],446
[0.32964125],19,19,16,19,[5.4799075],447
[0.432192],2,19,2,10,[5.462017],448
[0.3733406],19,19,9,14,[5.929263],449
[0.36621836],19,19,9,8,[5.9359484],450
[0.25234783],19,19,9,12,[5.97488],451
[0.36340782],19,19,5,13,[5.9912205],452
[0.33934316],19,19,15,8,[5.924469],453
[0.43463987],2,19,9,2,[5.530274],454
[0.3217777],19,19,13,15,[5.968401],455
[0.32512233],19,19,13,5,[5.9892316],456
[0.2924959],19,19,3,15,[5.9439607],457
[0.33580655],19,2,9,12,[5.972331],458
[0.25365943],19,19,10,1,[5.7971916],459
[0.22223303],19,19,9,6,[5.8493385],460
[0.22973318],19,19,8,6,[5.808186],461
[0.32532617],2,19,9,11,[5.9635677],462
[0.20049572],19,19,5,6,[5.8633327],463
[0.19008318],19,19,17,6,[5.8233004],464
[0.30206108],2,19,9,2,[5.4115286],465
[0.20960666],19,2,10,6,[5.7271066],466
[0.2274044],19,2,17,19,[5.557716],467
[0.21111692],2,2,17,11,[5.96502],468
[0.19802624],19,19,15,7,[5.929982],469
[0.20431997],19,19,14,8,[5.8826075],470
[0.2005178],19,19,17,1,[5.8349295],471
[0.18466458],19,19,9,4,[5.9238296],472
[0.19484723],19,19,7,9,[5.918502],473
[0.16624974],2,19,5,11,[5.9893622],474
[0.24341589],6,19,6,18,[5.7266183],475
[0.18754458],19,6,19,17,[5.571597],476
[0.3698548],19,2,19,12,[5.7367363],477
[0.1801836],19,19,9,4,[5.920678],478
[0.20568687],6,6,14,6,[5.635228],479
[0.20510188],6,19,4,16,[5.9554214],480
[0.21044868],2,6,11,5,[5.9878874],481
[0.27957678],2,19,9,2,[5.4581733],482
[0.20967205],6,6,16,3,[5.9652834],483
[0.23597884],2,6,2,17,[5.405415],484
[0.23906088],2,6,11,8,[5.9408264],485
[0.21364777],19,6,13,9,[5.9483843],486
[0.23729561],6,6,5,6,[5.6336145],487
[0.24560218],6,6,6,5,[5.62158],488
[0.25082844],6,19,10,6,[5.534176],489
[0.24607304],19,6,7,10,[5.861804],490
[0.26078194],2,19,18,2,[5.3806815],491
[0.24973367],6,6,18,6,[5.5422583],492
[0.27914235],6,6,9,8,[5.9163933],493
[0.3455418],6,2,6,12,[5.5728884],494
[0.3723901],6,6,16,3,[5.9780464],495
[0.4401022],6,6,17,6,[5.3877935],496
[0.36974314],6,6,1,3,[5.8946056],497
[0.3475612],6,6,11,16,[5.9949665],498
[0.27354172],6,6,12,19,[5.7841787],499
[0.44670942],6,6,7,4,[5.9497547],500
[0.48054838],6,6,8,9,[5.94155],501
[0.5076813],6,6,14,10,[5.8703322],502
[0.3591394],6,6,18,1,[5.886932],503
[0.4988111],6,6,14,11,[5.9700937],504
[0.43830654],6,6,17,1,[5.8981647],505
[0.538139],6,6,13,6,[5.295966],506
[0.43900326],6,6,11,6,[5.329921],507
[0.35351184],6,6,10,9,[5.88481],508
[0.42816952],6,6,18,3,[5.966731],509
[0.43812218],6,6,11,4,[5.978413],510
[0.39851403],6,6,1,7,[5.865241],511
[0.47248116],6,6,12,17,[5.984071],512
[0.6263107],6,6,6,8,[5.2213297],513
[0.411712],6,6,3,1,[5.874815],514
[0.48132086],2,6,7,2,[5.4277244],515
[0.49373302],6,6,15,12,[5.9976263],516
[0.3031459],6,6,19,14,[5.6863856],517
[0.36818507],2,6,2,1,[5.302194],518
[0.41020402],6,6,3,17,[5.962001],519
[0.3452368],2,6,2,7,[5.3216367],520
[0.3607557],19,6,3,19,[5.6310835],521
[0.2635175],6,6,7,3,[5.927672],522
[0.23281209],6,6,7,13,[5.9470634],523
[0.19214655],6,6,1,4,[5.7910976],524
[0.21009222],6,19,6,7,[5.380192],525
[0.24773572],19,6,10,3,[5.87583],526
[0.18697579],19,19,9,4,[5.918047],527
[0.21488774],6,6,13,15,[5.9821754],528
[0.2067541],6,6,3,15,[5.958291],529
[0.20064218],6,6,5,13,[5.989417],530
[0.19543496],19,1,1,18,[5.777816],531
[0.23760629],19,6,18,5,[5.971737],532
[0.22577004],19,6,5,10,[5.8777685],533
[0.20552963],19,19,14,17,[5.933868],534
[0.20539635],19,19,17,4,[5.939827],535
[0.20654795],6,19,7,15,[5.9332523],536
[0.18171854],19,19,9,4,[5.914609],537
[0.20000497],19,19,3,17,[5.9420843],538
[0.1887927],19,19,5,13,[5.9882317],539
[0.19170688],19,6,5,18,[5.96927],540
[0.2813318],19,6,10,16,[5.8755045],541
[0.18892393],6,2,7,6,[5.45008],542
[0.25434965],2,19,2,9,[5.2016473],543
[0.23492713],19,1,19,1,[5.4253283],544
[0.23845653],2,19,11,18,[5.969276],545
[0.17624919],2,2,2,7,[5.154067],546
[0.20824891],19,2,10,7,[5.8144617],547
[0.24017166],6,1,1,6,[5.312252],548
[0.19575271],19,6,3,10,[5.8403244],549
[0.2116267],6,19,16,10,[5.848748],550
[0.1662073],6,6,17,4,[5.9367146],551
[0.333968],6,6,14,8,[5.933921],552
[0.19079284],19,6,19,7,[5.574473],553
[0.24069205],6,6,3,14,[5.922333],554
[0.26091218],6,6,4,8,[5.9442263],555
[0.19275613],6,6,14,1,[5.774167],556
[0.22358038],6,6,4,5,[5.96408],557
[0.23397993],19,6,7,10,[5.7523108],558
[0.25449654],6,6,4,8,[5.9439974],559
[0.25076512],2,6,17,2,[5.187606],560
[0.27039337],2,6,12,8,[5.970417],561
[0.4463639],2,6,2,16,[5.2430387],562
[0.18375035],19,6,19,7,[5.5545835],563
[0.19695938],6,6,6,3,[5.3179092],564
[0.16995783],19,6,7,9,[5.8801155],565
[0.2085949],2,1,11,3,[5.963254],566
[0.24325842],6,6,6,5,[5.331667],567
[0.2282693],6,6,8,7,[5.896748],568
[0.1832839],6,6,6,13,[5.331394],569
[0.24638173],19,6,19,14,[5.5883656],570
[0.21588057],2,19,10,11,[5.8246946],571
[0.2804867],6,6,15,17,[5.971402],572
[0.29627272],19,6,10,17,[5.7853355],573
[0.26805165],6,6,17,6,[5.2349033],574
[0.2850121],19,6,14,19,[5.5638676],575
[0.29132152],19,6,3,18,[5.945768],576
[0.23715214],19,6,13,19,[5.5601835],577
[0.24100597],2,6,17,11,[5.9741735],578
[0.2264378],6,6,7,15,[5.9168873],579
[0.2377033],19,19,3,7,[5.872353],580
[0.38038412],6,19,16,18,[5.9820404],581
[0.1948437],19,19,9,1,[5.7915735],582
[0.2086659],6,19,6,1,[5.126417],583
[0.27331278],19,19,7,4,[5.8802943],584
[0.21343298],6,19,4,15,[5.963961],585
[0.269576],2,6,2,17,[5.1597476],586
[0.309826],6,6,5,6,[5.220703],587
[0.30381927],6,19,10,16,[5.8179197],588
[0.29740688],2,19,10,11,[5.8395557],589
[0.26495656],19,6,9,17,[5.9475756],590
[0.59016347],19,6,16,19,[5.5654902],591
[0.30230114],6,6,13,8,[5.972288],592
