probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.09824353],4,4,7,11,[5.9310317],172
[0.09934969],18,18,17,5,[5.928623],173
[0.09910232],4,4,7,14,[5.9334655],174
[0.09729064],18,18,11,18,[5.869506],175
[0.09860873],18,4,8,16,[5.8853803],176
[0.10346419],18,18,1,3,[5.8355746],177
[0.09870191],18,18,16,19,[5.863226],178
[0.09906581],18,18,3,16,[5.8463573],179
[0.10152919],12,18,4,11,[5.875477],180
[0.10374424],18,18,12,18,[5.782791],181
[0.1050685],18,18,12,18,[5.7802095],182
[0.10536232],12,18,3,4,[5.8147745],183
[0.10328259],12,12,16,4,[5.831132],184
[0.11290971],18,18,5,13,[5.92873],185
[0.11071821],18,12,19,4,[5.8320775],186
[0.11263444],18,18,3,18,[5.78792],187
[0.1122148],12,18,4,2,[5.881334],188
[0.11360228],18,18,10,6,[5.9047556],189
[0.11564934],18,18,19,7,[5.8884125],190
[0.11779738],18,18,14,19,[5.9140177],191
[0.12261355],18,18,6,5,[5.9241433],192
[0.11812111],18,18,6,19,[5.896655],193
[0.12114865],18,18,13,9,[5.9419484],194
[0.11886509],18,18,13,2,[5.9607115],195
[0.11972044],18,18,1,15,[5.872691],196
[0.12420172],18,18,1,12,[5.820369],197
[0.11615103],18,18,2,14,[5.967969],198
[0.1197373],18,18,6,1,[5.896045],199
[0.11691192],18,18,19,4,[5.8099146],200
[0.11322228],18,18,8,6,[5.924178],201
[0.11210649],18,18,16,3,[5.8378286],202
[0.11312937],18,18,17,11,[5.950873],203
[0.11322708],18,18,3,14,[5.886121],204
[0.10868075],18,18,16,12,[5.822793],205
[0.11125807],4,18,4,6,[5.848359],206
[0.11321472],4,4,2,10,[5.929035],207
[0.11145566],4,4,12,4,[5.7709064],208
[0.11292186],4,4,10,16,[5.8678436],209
[0.11621761],18,4,17,19,[5.8949356],210
[0.11555754],4,4,19,7,[5.8777723],211
[0.11907136],4,4,9,2,[5.958003],212
[0.11769469],4,4,11,16,[5.9004974],213
[0.12344266],4,4,5,2,[5.9469304],214
[0.11863042],4,4,16,8,[5.8845105],215
[0.11290791],4,4,6,19,[5.8758],216
[0.12066088],4,4,7,13,[5.932807],217
[0.11908931],4,4,5,8,[5.9184217],218
[0.11463661],4,12,13,19,[5.8799477],219
[0.1099032],12,12,18,10,[5.841323],220
[0.11594259],4,4,16,11,[5.891661],221
[0.11298866],4,4,11,10,[5.913907],222
[0.11373857],4,4,6,4,[5.8398256],223
[0.11022968],4,4,17,13,[5.9515896],224
[0.11258383],4,4,17,15,[5.928599],225
[0.11706285],4,4,10,14,[5.918266],226
[0.11669187],4,4,12,5,[5.848056],227
[0.11254848],4,4,12,9,[5.859524],228
[0.10946348],4,4,17,3,[5.889588],229
[0.11634592],4,4,2,10,[5.9157305],230
[0.10497846],4,4,6,18,[5.866232],231
[0.11300787],4,4,9,16,[5.881198],232
[0.11436678],4,4,7,12,[5.8522034],233
[0.11110492],4,4,1,10,[5.8623734],234
[0.11185246],12,12,19,15,[5.859947],235
[0.11482139],4,4,7,4,[5.838193],236
[0.11246432],4,4,16,1,[5.8427615],237
[0.1098344],12,12,10,8,[5.8854227],238
[0.11069324],12,12,1,17,[5.9080358],239
[0.11241972],4,4,7,11,[5.9364347],240
[0.11839773],12,4,11,4,[5.853692],241
[0.117742],4,4,2,7,[5.946493],242
[0.11719247],4,4,14,16,[5.887575],243
[0.1156265],4,4,8,5,[5.9197025],244
[0.1122362],4,4,10,16,[5.815325],245
[0.11138804],4,4,10,6,[5.871558],246
[0.11422335],4,4,16,8,[5.860534],247
[0.12040449],4,4,5,7,[5.919656],248
[0.11383236],4,4,13,8,[5.9344788],249
[0.11102598],4,4,19,15,[5.867195],250
[0.10700347],12,4,18,11,[5.8930473],251
[0.10914911],4,4,11,6,[5.9350395],252
[0.11564632],4,4,14,16,[5.871649],253
[0.10441215],16,4,18,6,[5.877136],254
[0.11007128],16,16,7,10,[5.858663],255
[0.11131272],4,4,2,8,[5.94333],256
[0.11070752],4,4,13,15,[5.927307],257
[0.10678779],16,16,1,17,[5.908606],258
[0.11069945],4,16,15,13,[5.9266615],259
[0.1060819],16,16,18,1,[5.8476696],260
[0.10883013],16,4,1,15,[5.8848534],261
[0.11183322],16,16,7,11,[5.929814],262
[0.11020522],4,16,4,12,[5.7896943],263
[0.10872509],4,16,1,4,[5.814565],264
[0.1089194],4,16,12,4,[5.7874117],265
[0.10789257],16,16,11,18,[5.8869495],266
[0.1130181],4,4,9,14,[5.9542475],267
[0.11281516],4,4,5,10,[5.8661695],268
[0.10887948],16,16,8,10,[5.8552804],269
[0.11648831],4,4,5,8,[5.9179306],270
[0.11388951],4,4,9,16,[5.8628798],271
[0.11322445],4,4,2,17,[5.9602404],272
[0.12430961],4,4,14,2,[5.966084],273
[0.11856689],4,4,2,9,[5.9592886],274
[0.12481882],4,4,14,2,[5.965583],275
[0.11041498],16,4,6,17,[5.932294],276
[0.11752135],4,4,4,11,[5.845026],277
[0.11850298],4,4,4,9,[5.844411],278
[0.1171113],4,4,2,17,[5.9581738],279
[0.1267915],4,4,14,12,[5.879703],280
[0.12099931],4,4,1,6,[5.8831997],281
[0.12348663],4,4,12,9,[5.871146],282
[0.12729788],4,4,1,12,[5.8227234],283
[0.13276197],4,4,2,4,[5.8384314],284
[0.13903435],4,4,2,14,[5.9627085],285
[0.12650292],4,4,1,19,[5.849946],286
[0.13310081],4,4,13,9,[5.947413],287
[0.14175253],4,4,1,14,[5.894909],288
[0.1305124],4,4,1,19,[5.8455696],289
[0.12583317],4,4,18,11,[5.892624],290
[0.13559373],4,4,11,16,[5.8722944],291
[0.13794611],4,4,14,6,[5.935033],292
[0.13956031],4,4,11,13,[5.9491425],293
[0.1399696],4,4,12,15,[5.8402514],294
[0.13799134],4,4,13,8,[5.935852],295
[0.14148049],4,4,8,14,[5.937937],296
[0.13779183],4,4,7,11,[5.933964],297
[0.13362883],4,4,8,9,[5.9311924],298
[0.1336495],4,4,16,11,[5.87181],299
[0.13052996],4,4,13,6,[5.930251],300
[0.1396177],4,4,11,14,[5.9478087],301
[0.13936809],4,4,4,2,[5.829111],302
[0.1298977],4,4,1,10,[5.81085],303
[0.1288677],4,4,7,19,[5.8906603],304
[0.1352204],4,4,9,7,[5.9311934],305
[0.13056296],4,4,6,7,[5.9148617],306
[0.12981752],4,4,7,10,[5.862463],307
[0.12565874],4,4,8,10,[5.8608],308
[0.13642277],4,4,4,12,[5.7393494],309
[0.13227691],4,4,6,5,[5.9212503],310
[0.13208614],4,4,16,9,[5.871319],311
[0.12552433],4,4,16,19,[5.8297615],312
[0.13092029],4,4,4,10,[5.747636],313
[0.1403691],4,4,5,3,[5.9161367],314
[0.13670886],4,4,16,13,[5.871192],315
[0.13686584],4,4,13,9,[5.944154],316
[0.12731846],4,4,11,17,[5.946723],317
[0.13118185],4,4,6,7,[5.908319],318
[0.13867843],4,4,2,8,[5.9396057],319
[0.1327124],4,4,19,2,[5.911755],320
[0.11807427],4,4,18,6,[5.8848825],321
[0.14243224],4,4,5,7,[5.921995],322
[0.121161],4,4,6,17,[5.927002],323
[0.12031751],4,4,17,6,[5.92595],324
[0.13909985],4,4,3,2,[5.935767],325
[0.12644033],4,4,10,3,[5.847072],326
[0.13590032],4,4,13,15,[5.9274125],327
[0.12795311],4,4,19,5,[5.893823],328
[0.12790622],4,4,7,11,[5.922489],329
[0.12667191],4,4,1,16,[5.80707],330
[0.13021119],4,4,2,7,[5.9325786],331
[0.11580724],4,4,17,11,[5.9445243],332
[0.12193747],4,4,4,16,[5.745663],333
[0.1233969],4,4,7,3,[5.8976583],334
[0.11983116],4,4,2,19,[5.9046826],335
[0.12298962],4,4,10,5,[5.8540144],336
[0.1144496],4,4,12,18,[5.8347282],337
[0.11546329],4,4,19,3,[5.873931],338
[0.11269305],4,4,9,6,[5.91215],339
[0.11258572],4,4,18,15,[5.893281],340
[0.11458457],16,4,3,6,[5.891931],341
[0.12511235],4,4,11,14,[5.945514],342
[0.11752299],4,4,8,4,[5.821143],343
[0.11239453],4,4,15,17,[5.9354496],344
[0.11496352],4,4,11,16,[5.8513813],345
[0.12245671],4,4,9,5,[5.9326286],346
[0.11371809],4,4,10,12,[5.805086],347
[0.11887145],16,4,6,2,[5.9171543],348
[0.1234365],10,4,10,2,[5.8564043],349
[0.11839904],10,4,7,10,[5.8182135],350
[0.11321619],4,4,16,3,[5.828393],351
[0.10712615],4,4,18,3,[5.8683476],352
[0.11729158],10,4,10,12,[5.7883983],353
[0.10482736],16,16,7,18,[5.8764253],354
[0.10983458],10,4,19,12,[5.826315],355
[0.12424107],10,10,7,6,[5.8835754],356
[0.10423075],4,4,5,18,[5.8834085],357
[0.11824051],4,10,4,1,[5.800954],358
[0.10619901],10,10,18,1,[5.8530464],359
[0.10571616],4,4,8,3,[5.8995247],360
[0.11785792],10,10,19,6,[5.8621035],361
[0.11452182],10,10,2,9,[5.9484386],362
[0.1218759],10,10,1,7,[5.8677588],363
[0.11615323],10,10,10,11,[5.822564],364
[0.11860866],10,10,15,7,[5.9017267],365
[0.11133387],10,4,10,5,[5.823118],366
[0.11232318],4,10,14,1,[5.902235],367
[0.11590051],10,10,1,15,[5.8880415],368
[0.1143015],10,10,5,10,[5.8149786],369
[0.11662428],4,10,11,13,[5.9448996],370
[0.11553586],10,10,17,3,[5.913002],371
[0.11818983],10,10,1,18,[5.835793],372
[0.12176535],10,10,13,7,[5.908636],373
[0.13656369],10,10,15,7,[5.896543],374
[0.11224677],10,10,18,5,[5.8684626],375
[0.14105217],10,10,7,8,[5.894188],376
[0.13834327],10,10,2,1,[5.893599],377
[0.11104797],10,10,3,18,[5.8391476],378
[0.13888107],10,10,1,7,[5.8365326],379
[0.10904741],10,10,18,3,[5.8332214],380
[0.12872715],10,10,19,7,[5.849068],381
[0.13638096],10,10,8,16,[5.87503],382
[0.1113094],10,10,11,3,[5.904127],383
[0.11767044],10,10,8,15,[5.9218116],384
[0.10564012],10,10,19,4,[5.8201685],385
[0.10949232],10,10,15,12,[5.885416],386
[0.1113041],10,10,8,15,[5.9200497],387
[0.11815418],10,10,6,12,[5.876487],388
[0.10151946],10,18,12,19,[5.8383875],389
[0.11077213],4,10,4,1,[5.7909575],390
[0.10257238],10,10,9,11,[5.944375],391
[0.09763164],10,10,19,11,[5.8856754],392
[0.10152348],10,10,17,1,[5.879387],393
[0.10005243],4,4,5,2,[5.9468164],394
[0.10083678],10,10,10,17,[5.836686],395
[0.09848099],4,4,14,12,[5.8973675],396
[0.09589111],4,4,9,14,[5.9580793],397
[0.10755043],10,10,6,1,[5.8416057],398
[0.10090881],10,10,16,12,[5.843584],399
[0.09441966],10,1,19,15,[5.8738832],400
[0.10761526],1,1,5,7,[5.87537],401
[0.10075386],4,1,15,4,[5.837062],402
[0.10516424],4,1,2,4,[5.8631134],403
[0.1059426],4,1,2,4,[5.8609667],404
[0.09915256],1,1,15,17,[5.934349],405
[0.09812158],1,1,16,12,[5.837949],406
[0.0998065],1,1,17,15,[5.9326878],407
[0.10206425],10,1,10,3,[5.8068733],408
[0.11072676],4,1,4,7,[5.780902],409
[0.09629618],4,18,18,13,[5.8818865],410
[0.0999008],4,10,19,13,[5.8883286],411
[0.10383197],10,4,10,17,[5.8411775],412
[0.11519354],4,4,9,5,[5.9402866],413
[0.11075162],10,4,19,11,[5.8780627],414
[0.11877671],4,4,5,13,[5.9424644],415
[0.10582384],4,4,3,9,[5.905324],416
[0.12011598],10,4,15,10,[5.8078957],417
[0.10795423],4,4,7,3,[5.841361],418
[0.10761455],10,4,19,16,[5.839736],419
[0.11304782],10,4,8,10,[5.811105],420
[0.11414645],4,4,5,8,[5.92562],421
[0.10789569],4,10,17,4,[5.846641],422
[0.1115265],4,4,11,7,[5.8835335],423
[0.09729131],4,4,18,1,[5.810612],424
[0.10151888],4,4,13,17,[5.958498],425
[0.10554332],10,4,12,19,[5.80173],426
[0.12663539],4,10,19,14,[5.8886805],427
[0.1096893],4,4,3,14,[5.9103146],428
[0.10862499],10,10,19,7,[5.8048162],429
[0.11187336],4,4,15,12,[5.857873],430
[0.12044717],10,10,10,2,[5.8080893],431
[0.10695429],10,10,7,18,[5.826127],432
[0.12360116],10,10,16,8,[5.8928714],433
[0.11759707],10,10,19,6,[5.844836],434
[0.10980212],10,10,6,13,[5.937746],435
[0.10879511],10,10,2,18,[5.8927217],436
[0.09969123],10,10,8,3,[5.8865967],437
[0.12532833],10,10,8,16,[5.8929644],438
[0.10760104],19,19,3,11,[5.8999453],439
[0.13601723],10,10,2,6,[5.939201],440
[0.1097975],10,10,11,8,[5.9349985],441
[0.11360124],10,10,12,16,[5.8464804],442
[0.11960433],19,10,9,17,[5.9550943],443
[0.10219879],19,10,15,18,[5.854451],444
[0.10321466],19,4,13,9,[5.9552517],445
[0.10451299],4,19,13,5,[5.9389334],446
[0.12313581],10,10,10,6,[5.779834],447
[0.0989355],19,4,14,18,[5.8854055],448
[0.12257982],10,10,6,8,[5.913789],449
[0.10914241],19,19,12,19,[5.7759314],450
[0.11387064],4,10,17,4,[5.873748],451
[0.10615411],19,19,3,6,[5.876486],452
[0.10630775],19,19,3,19,[5.7816086],453
[0.10469472],10,10,5,2,[5.9466376],454
[0.12249545],4,10,16,4,[5.816628],455
[0.11080121],4,10,17,4,[5.873364],456
[0.10975955],10,10,10,17,[5.8049383],457
[0.11613623],19,10,6,18,[5.83724],458
[0.1162293],10,10,8,7,[5.867307],459
[0.1167708],19,4,4,19,[5.754099],460
[0.10135589],19,19,13,7,[5.8863544],461
[0.11092794],19,10,11,9,[5.9491014],462
[0.11231302],4,19,2,13,[5.962515],463
[0.12256005],10,10,6,17,[5.92813],464
[0.11028849],19,19,8,3,[5.8662148],465
[0.11328489],4,19,7,13,[5.8831983],466
[0.11234622],19,19,12,8,[5.877078],467
[0.12378175],10,10,10,6,[5.7627416],468
[0.11328759],10,19,10,11,[5.793764],469
[0.12079924],19,10,6,18,[5.830727],470
[0.11308552],4,10,4,1,[5.8007016],471
[0.12107443],10,19,19,1,[5.7942815],472
[0.1127288],4,10,13,2,[5.9609637],473
[0.11968823],10,10,12,16,[5.8550644],474
[0.11157629],19,10,18,1,[5.8083267],475
[0.12598215],10,10,11,7,[5.8827276],476
[0.12189496],10,10,2,1,[5.9110985],477
[0.10475592],10,19,19,15,[5.8328867],478
[0.10961246],19,4,9,5,[5.9420547],479
[0.12001979],10,10,10,8,[5.7532115],480
[0.12123289],10,10,2,1,[5.906839],481
[0.11584215],4,10,2,13,[5.9602923],482
[0.12535061],10,4,19,4,[5.746929],483
[0.11294118],10,10,15,8,[5.9164085],484
[0.12658992],10,10,8,10,[5.741562],485
[0.11827774],10,19,19,17,[5.835038],486
[0.14834067],10,10,2,7,[5.8959475],487
[0.11521304],10,10,5,10,[5.759862],488
[0.12484975],10,10,6,14,[5.9333725],489
[0.14502256],10,10,7,11,[5.8852143],490
[0.13138933],10,10,17,15,[5.9403353],491
[0.1446922],10,10,1,7,[5.818285],492
[0.15237366],10,10,9,6,[5.9277086],493
[0.16342826],10,10,2,17,[5.95939],494
[0.15302558],10,10,16,1,[5.8605156],495
[0.13028896],10,10,2,13,[5.96029],496
[0.13807659],10,10,14,6,[5.9316015],497
[0.18010132],10,10,16,2,[5.917656],498
[0.11555328],4,10,5,13,[5.940362],499
[0.12721044],10,10,1,12,[5.8458576],500
[0.13065292],10,10,2,13,[5.958535],501
[0.12908886],10,10,9,1,[5.8926363],502
[0.16507044],10,10,17,2,[5.956396],503
[0.1251856],10,4,10,14,[5.7656355],504
[0.11078443],19,10,13,18,[5.875391],505
[0.12521745],10,10,8,3,[5.8848286],506
[0.17247085],10,10,8,2,[5.9380136],507
[0.11290586],10,10,13,19,[5.8342857],508
[0.13116583],10,10,1,19,[5.758762],509
[0.13320486],4,10,14,11,[5.9618216],510
[0.18567908],10,10,2,16,[5.912757],511
[0.13009952],10,19,1,19,[5.746786],512
[0.15200822],10,10,2,1,[5.869318],513
[0.16129139],10,10,8,7,[5.8576527],514
[0.1209479],10,10,4,1,[5.7608786],515
[0.1322386],4,10,5,4,[5.846237],516
[0.17393051],10,10,6,10,[5.6791697],517
[0.13099547],10,10,18,16,[5.856482],518
[0.10737596],1,1,14,3,[5.916417],519
[0.12315331],10,10,8,5,[5.921632],520
[0.12262239],10,10,16,13,[5.9119277],521
[0.13041434],10,10,8,15,[5.9183607],522
[0.12732296],10,10,4,7,[5.785367],523
[0.11790707],1,1,8,13,[5.9272833],524
[0.13366643],10,10,1,16,[5.8096666],525
[0.12874717],10,10,9,2,[5.9601703],526
[0.11981063],19,1,9,5,[5.9478464],527
[0.13232622],10,10,4,6,[5.832344],528
[0.12557994],19,1,13,19,[5.8150396],529
[0.13528773],10,10,12,6,[5.892061],530
[0.118403],1,1,4,3,[5.8140154],531
[0.12652816],10,10,6,9,[5.924485],532
[0.12197958],1,1,5,8,[5.9150724],533
[0.13104746],4,10,2,4,[5.8272314],534
[0.13357385],4,1,11,14,[5.964119],535
[0.11865617],4,1,14,17,[5.9654417],536
[0.11911171],19,10,16,18,[5.848999],537
[0.11000182],4,19,4,3,[5.789708],538
[0.11801716],4,4,5,12,[5.903453],539
[0.10961518],4,4,2,3,[5.908726],540
[0.12766384],4,4,14,7,[5.892928],541
[0.11422236],4,4,16,9,[5.9171553],542
[0.12270918],1,4,16,1,[5.7948346],543
[0.12626517],4,4,8,14,[5.935513],544
[0.13457946],4,4,4,2,[5.795651],545
[0.12261266],10,10,2,6,[5.9111457],546
[0.12891579],4,4,12,15,[5.9005623],547
[0.10361791],10,19,19,6,[5.7984104],548
[0.11617153],10,4,10,3,[5.7386556],549
[0.11173114],4,4,17,13,[5.952462],550
[0.1217716],4,4,2,17,[5.9516926],551
[0.13408458],10,4,7,10,[5.701814],552
[0.14279915],4,19,14,19,[5.840398],553
[0.11666507],4,10,6,4,[5.7691917],554
[0.11933798],10,10,6,10,[5.696785],555
[0.13791643],4,4,1,4,[5.674515],556
[0.12233106],4,19,13,18,[5.8696613],557
[0.11825554],4,4,9,8,[5.9344025],558
[0.14740278],4,4,2,4,[5.766719],559
[0.11954805],10,4,19,12,[5.774146],560
[0.14711909],4,4,1,7,[5.7789927],561
[0.1538102],4,4,16,5,[5.906289],562
[0.12779464],4,4,16,3,[5.8598075],563
[0.1381414],4,4,9,7,[5.9011736],564
[0.14066762],4,4,13,16,[5.9048414],565
[0.15722524],10,4,10,1,[5.628169],566
[0.12918636],19,4,19,3,[5.7556324],567
[0.22208686],10,4,4,10,[5.5566688],568
[0.21023113],10,4,10,14,[5.761098],569
[0.14560203],4,4,4,7,[5.701597],570
[0.1492287],4,10,4,7,[5.6983824],571
[0.13060884],4,19,4,18,[5.7233605],572
[0.13633339],4,4,3,16,[5.858842],573
[0.17155609],4,4,1,7,[5.7775664],574
[0.15283142],4,4,3,2,[5.9066896],575
[0.16558363],4,4,2,8,[5.9380608],576
[0.14122428],4,4,8,3,[5.8739185],577
[0.1436422],10,4,8,19,[5.8010836],578
[0.14544092],10,10,19,6,[5.7983117],579
[0.17562243],4,4,14,17,[5.969954],580
[0.1647888],4,4,3,11,[5.9040723],581
[0.14463992],4,4,12,17,[5.927505],582
[0.19728291],10,4,10,11,[5.68652],583
[0.16217065],4,4,9,4,[5.721875],584
[0.18971835],4,4,4,2,[5.6867437],585
[0.16516232],10,10,7,6,[5.861536],586
[0.18019615],4,4,15,8,[5.931572],587
[0.18280917],4,4,5,17,[5.955483],588
[0.20179562],4,4,7,4,[5.6046534],589
[0.15364489],4,4,18,11,[5.900405],590
[0.18209091],4,4,17,4,[5.674862],591
[0.20299911],10,4,1,19,[5.720435],592
