probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.12187129],7,7,11,15,[5.879593],89
[0.12353411],7,7,6,2,[5.8700695],90
[0.12237813],7,7,13,5,[5.925285],91
[0.12541234],7,7,6,4,[5.886129],92
[0.12338103],7,7,17,3,[5.9138165],93
[0.12368829],7,7,6,12,[5.887766],94
[0.12054962],7,7,15,3,[5.8773956],95
[0.12726265],7,7,19,14,[5.8820934],96
[0.12541533],7,7,18,11,[5.9334283],97
[0.12108367],7,7,5,12,[5.907187],98
[0.12700139],7,7,10,11,[5.9140577],99
[0.12512974],7,7,19,4,[5.891529],100
[0.1211264],7,7,5,10,[5.89511],101
[0.11657806],7,7,17,15,[5.824356],102
[0.11587977],7,7,5,18,[5.913559],103
[0.12101074],7,7,10,18,[5.899007],104
[0.11334033],7,7,15,8,[5.849782],105
[0.12020838],7,7,19,1,[5.9077973],106
[0.11685719],7,7,6,2,[5.867593],107
[0.11599226],7,7,5,10,[5.892075],108
[0.1169455],7,7,19,2,[5.8749385],109
[0.11761393],7,7,10,1,[5.9072304],110
[0.11282224],7,7,5,2,[5.889418],111
[0.11197282],7,7,15,13,[5.863448],112
[0.10969034],7,7,12,15,[5.8434143],113
[0.11141957],15,7,12,16,[5.8818865],114
[0.1148634],7,7,10,11,[5.9086647],115
[0.11049797],15,15,7,1,[5.8563337],116
[0.11333619],15,15,5,7,[5.8424215],117
[0.11485274],7,7,10,4,[5.883315],118
[0.11566164],7,7,4,10,[5.8825645],119
[0.11407187],15,15,5,7,[5.8390584],120
[0.11348886],7,7,8,11,[5.9346666],121
[0.1134115],15,7,5,18,[5.907723],122
[0.11569705],7,7,5,11,[5.9256134],123
[0.11748163],15,7,3,15,[5.862894],124
[0.11802699],7,7,16,13,[5.903246],125
[0.11661588],15,15,7,18,[5.8377023],126
[0.12065451],7,7,17,1,[5.9088173],127
[0.11957709],7,7,4,8,[5.9127955],128
[0.12245438],7,7,18,13,[5.929282],129
[0.12152968],7,7,10,8,[5.889087],130
[0.122556],7,7,14,17,[5.884989],131
[0.12020542],7,7,14,8,[5.9045997],132
[0.12289648],7,7,17,19,[5.877613],133
[0.12113417],15,7,17,6,[5.871978],134
[0.1235294],7,7,19,2,[5.873871],135
[0.1252482],7,7,11,4,[5.927046],136
[0.1213665],7,7,17,9,[5.910819],137
[0.1227789],7,7,19,14,[5.8847203],138
[0.12010771],7,7,13,16,[5.9051466],139
[0.11761773],7,7,3,18,[5.9345417],140
[0.11717372],7,7,9,6,[5.908171],141
[0.11562356],7,7,7,5,[5.8296657],142
[0.11891747],7,7,2,7,[5.812504],143
[0.11677899],7,7,15,1,[5.858301],144
[0.12297703],7,7,1,7,[5.843936],145
[0.12187014],7,7,3,4,[5.9313793],146
[0.12042806],7,7,12,6,[5.890921],147
[0.12249904],7,7,8,7,[5.832967],148
[0.12600608],7,7,14,3,[5.92387],149
[0.12876701],7,7,18,4,[5.907981],150
[0.12678601],7,7,4,5,[5.8981752],151
[0.12983577],7,7,3,2,[5.9131613],152
[0.12958884],7,7,1,5,[5.9160814],153
[0.1303517],7,7,9,6,[5.907133],154
[0.13389754],7,7,17,11,[5.9102597],155
[0.13157012],7,7,17,3,[5.9131117],156
[0.12776475],7,7,15,17,[5.8183727],157
[0.13688193],7,7,4,7,[5.8091946],158
[0.13406453],7,7,13,6,[5.907212],159
[0.12948197],7,7,3,15,[5.86808],160
[0.13656853],7,7,18,4,[5.9049416],161
[0.13786244],7,7,11,14,[5.9203014],162
[0.13633333],7,7,19,17,[5.8698654],163
[0.13829978],7,7,12,10,[5.890227],164
[0.137422],7,7,14,2,[5.8811836],165
[0.13298573],7,7,9,6,[5.903228],166
[0.13370834],7,7,11,6,[5.9047785],167
[0.1339168],7,7,13,8,[5.9324646],168
[0.13820592],7,7,7,1,[5.828969],169
[0.13460593],7,7,1,8,[5.9302425],170
[0.13132808],7,7,8,9,[5.933508],171
[0.13422677],7,7,8,11,[5.934292],172
[0.13180597],7,7,15,7,[5.749352],173
[0.13430539],7,7,11,5,[5.9204283],174
[0.14205144],7,7,4,1,[5.913848],175
[0.13713],7,7,2,9,[5.9099646],176
[0.13625236],7,7,6,19,[5.865392],177
[0.14010803],7,7,18,13,[5.9297476],178
[0.13614233],7,7,16,3,[5.92287],179
[0.13364303],7,7,3,15,[5.8640585],180
[0.13739632],7,7,2,16,[5.8832273],181
[0.14109887],7,7,9,13,[5.943912],182
[0.13573739],7,7,4,5,[5.8926315],183
[0.13808255],7,7,2,17,[5.8671913],184
[0.13027366],7,7,8,5,[5.903554],185
[0.14203912],7,7,1,7,[5.823808],186
[0.12979983],7,7,18,15,[5.837919],187
[0.14110026],7,7,1,2,[5.903803],188
[0.1396405],7,7,11,17,[5.9045954],189
[0.13723814],7,7,18,14,[5.9034033],190
[0.132612],7,7,18,6,[5.8786926],191
[0.14307182],7,7,10,1,[5.9087152],192
[0.13605233],7,7,18,14,[5.9020576],193
[0.13050574],7,7,12,5,[5.9026423],194
[0.13199565],7,7,6,9,[5.896375],195
[0.13924061],7,7,1,19,[5.910474],196
[0.12665437],7,7,9,15,[5.8552556],197
[0.13197961],7,7,3,9,[5.9473324],198
[0.13030766],7,7,19,8,[5.8996453],199
[0.13383675],7,7,19,4,[5.8912334],200
[0.13026468],7,7,10,5,[5.8865113],201
[0.1330802],7,7,10,17,[5.873127],202
[0.12699026],7,7,17,3,[5.9067497],203
[0.12963417],7,7,4,19,[5.8889184],204
[0.12452763],7,7,11,16,[5.9205317],205
[0.12258477],7,7,3,18,[5.924082],206
[0.12623732],7,7,1,18,[5.9135027],207
[0.12847121],7,7,10,7,[5.8124094],208
[0.11701351],7,7,6,12,[5.884225],209
[0.11852393],7,7,5,13,[5.9129763],210
[0.12555431],7,7,11,4,[5.919721],211
[0.12507926],7,7,4,11,[5.9192915],212
[0.11793493],7,7,3,8,[5.9325523],213
[0.12492142],7,7,2,10,[5.876053],214
[0.12358435],7,7,4,7,[5.8176546],215
[0.11225098],7,7,15,18,[5.8320866],216
[0.1258553],7,7,4,1,[5.9037046],217
[0.11830206],7,7,5,4,[5.884203],218
[0.11610611],7,7,16,18,[5.8943067],219
[0.11897352],7,7,6,4,[5.8634377],220
[0.11909138],15,7,16,5,[5.8905115],221
[0.11546083],7,7,17,5,[5.870472],222
[0.11712223],7,7,3,18,[5.915345],223
[0.11093499],7,7,15,12,[5.8529],224
[0.11870342],7,7,7,3,[5.8509626],225
[0.11718092],7,7,16,2,[5.8889003],226
[0.11608741],7,7,6,13,[5.895137],227
[0.12028358],7,7,13,9,[5.941891],228
[0.11772723],7,7,16,13,[5.9194927],229
[0.12508617],7,7,10,13,[5.9136887],230
[0.11873344],7,7,8,11,[5.932536],231
[0.11547018],15,7,16,8,[5.907593],232
[0.1146599],7,7,13,6,[5.8916273],233
[0.11714978],7,7,12,4,[5.8976393],234
[0.1148748],7,7,12,8,[5.9202514],235
[0.10866977],7,7,5,6,[5.8540688],236
[0.11525927],7,7,19,12,[5.9050617],237
[0.11522255],7,7,12,7,[5.8425484],238
[0.11230006],7,7,6,2,[5.863601],239
[0.1124772],7,7,8,3,[5.9324665],240
[0.11213057],15,7,6,17,[5.8429685],241
[0.10683501],7,7,5,6,[5.846328],242
[0.11487786],7,7,13,17,[5.9045086],243
[0.11279996],7,7,17,9,[5.9053283],244
[0.11109531],7,7,14,16,[5.894928],245
[0.11124835],7,7,18,13,[5.9105673],246
[0.11354527],7,7,1,12,[5.920989],247
[0.10580575],7,7,5,17,[5.8639703],248
[0.10776186],15,7,16,5,[5.874716],249
[0.10910605],7,7,1,3,[5.9361877],250
[0.09951778],7,7,15,9,[5.8713093],251
[0.10886604],6,7,19,6,[5.8397903],252
[0.10143021],7,7,15,4,[5.839872],253
[0.10532454],6,7,16,11,[5.9108133],254
[0.10588899],7,7,11,8,[5.931727],255
[0.10810344],7,7,7,1,[5.8538976],256
[0.10167927],6,7,19,16,[5.883662],257
[0.10797442],7,7,8,10,[5.9065175],258
[0.10130233],6,6,17,19,[5.8708434],259
[0.10179403],15,7,6,8,[5.85779],260
[0.10481574],7,7,17,2,[5.8766146],261
[0.09813332],7,7,13,5,[5.893345],262
[0.10195139],7,7,8,13,[5.926324],263
[0.10354857],7,7,2,17,[5.874858],264
[0.1011785],6,7,8,6,[5.852263],265
[0.09945143],6,6,14,18,[5.8999915],266
[0.10646603],6,6,19,7,[5.842028],267
[0.10229932],6,6,9,4,[5.912999],268
[0.10162324],6,6,18,1,[5.908825],269
[0.10644206],6,6,16,19,[5.878808],270
[0.10451353],6,6,3,7,[5.8727055],271
[0.10347758],7,7,13,1,[5.9289384],272
[0.10183984],6,6,14,17,[5.878311],273
[0.10170168],6,6,12,16,[5.893361],274
[0.09730186],6,6,12,5,[5.88436],275
[0.09595808],6,6,8,5,[5.8853674],276
[0.10407752],7,7,11,13,[5.939596],277
[0.09951356],7,7,19,8,[5.8950467],278
[0.10326053],7,7,10,18,[5.898918],279
[0.10152307],7,7,5,10,[5.8791018],280
[0.0980094],6,7,11,15,[5.8779745],281
[0.10103027],6,6,15,7,[5.8047814],282
[0.09967026],7,7,10,15,[5.8575764],283
[0.10052114],7,7,8,4,[5.897078],284
[0.10005077],6,6,16,5,[5.8584976],285
[0.10063484],6,7,6,12,[5.8528585],286
[0.10173116],7,7,14,7,[5.8516817],287
[0.10112115],7,7,12,4,[5.900358],288
[0.10177597],15,7,16,2,[5.88494],289
[0.1099828],7,7,10,7,[5.8375225],290
[0.10132198],15,7,16,8,[5.8879943],291
[0.09975472],6,7,6,5,[5.816922],292
[0.10871273],7,7,18,10,[5.89878],293
[0.1045016],7,7,2,18,[5.897848],294
[0.10649592],7,7,17,13,[5.8942013],295
[0.10584772],7,7,12,19,[5.9001293],296
[0.10103934],7,7,6,14,[5.852935],297
[0.10604376],6,7,16,14,[5.8870897],298
[0.10648979],7,7,3,19,[5.920577],299
[0.11432206],7,7,10,4,[5.8877287],300
[0.10614739],7,7,8,13,[5.917433],301
[0.10337507],6,7,16,3,[5.905555],302
[0.10597565],7,7,8,4,[5.8952255],303
[0.10996809],7,7,7,1,[5.8538313],304
[0.10874857],7,7,13,11,[5.941194],305
[0.10498297],6,7,6,9,[5.865448],306
[0.10630391],6,7,6,8,[5.8453054],307
[0.10503933],7,7,12,4,[5.8991804],308
[0.10528845],7,7,3,11,[5.9507923],309
[0.10469089],7,7,7,3,[5.868944],310
[0.10742003],7,7,4,19,[5.8838987],311
[0.10498062],7,7,12,19,[5.8994055],312
[0.10323777],6,6,15,7,[5.7992396],313
[0.11123394],7,7,13,1,[5.92964],314
[0.10723945],7,7,9,11,[5.949599],315
[0.1074371],6,7,16,19,[5.865592],316
[0.11146522],7,7,17,2,[5.882164],317
[0.10922328],6,7,16,11,[5.898499],318
[0.11069839],7,7,4,9,[5.9143167],319
[0.10654299],6,7,15,7,[5.7954807],320
[0.11742052],7,7,14,1,[5.922138],321
[0.10819445],7,7,5,4,[5.8669744],322
[0.11008067],7,7,9,14,[5.931899],323
[0.11303855],7,7,4,3,[5.9120483],324
[0.11543328],7,7,1,18,[5.9155674],325
[0.10827685],7,7,7,5,[5.819599],326
[0.11024362],6,7,16,9,[5.897553],327
[0.11449602],7,7,3,14,[5.9330463],328
[0.10663532],7,7,9,5,[5.901098],329
[0.11812688],7,7,18,1,[5.9144487],330
[0.11622279],7,7,8,2,[5.89896],331
[0.10785409],7,7,6,3,[5.87092],332
[0.11308537],7,7,12,9,[5.9302235],333
[0.11591901],7,7,7,9,[5.855335],334
[0.10868523],7,7,16,9,[5.8947306],335
[0.11526299],7,7,12,17,[5.8932095],336
[0.10666057],7,7,6,12,[5.8527365],337
[0.11257973],7,7,5,17,[5.8620377],338
[0.11550781],7,7,2,5,[5.8791037],339
[0.12340459],7,7,1,17,[5.900411],340
[0.11683277],7,7,1,5,[5.8858614],341
[0.11067222],7,7,6,13,[5.862894],342
[0.12148743],7,7,7,2,[5.8305516],343
[0.12330198],7,7,4,1,[5.8899336],344
[0.1232833],7,7,1,17,[5.897415],345
[0.11706018],7,7,17,9,[5.9047637],346
[0.11680241],7,7,12,8,[5.906417],347
[0.11657891],7,7,9,8,[5.9212575],348
[0.11655413],7,7,3,1,[5.9319787],349
[0.11859956],7,7,10,6,[5.8517427],350
[0.113392],6,7,5,6,[5.806801],351
[0.11283165],7,7,1,6,[5.8522863],352
[0.11334589],7,7,18,13,[5.919168],353
[0.12051374],7,7,4,2,[5.8854218],354
[0.10948857],7,7,8,16,[5.8817673],355
[0.10844494],7,7,8,5,[5.8665814],356
[0.10859253],6,7,17,15,[5.8478193],357
[0.11223042],7,7,19,17,[5.876088],358
[0.10949708],7,7,5,2,[5.865146],359
[0.11468114],7,7,3,10,[5.928299],360
[0.10615064],6,7,3,15,[5.899764],361
[0.10802317],7,7,7,12,[5.8443127],362
[0.10907277],7,7,3,2,[5.9277325],363
[0.10733651],7,7,8,3,[5.9244146],364
[0.10836365],7,7,18,11,[5.9292],365
[0.10948548],7,7,9,11,[5.943139],366
[0.10723281],7,7,1,3,[5.9262433],367
[0.11413541],7,7,10,12,[5.906252],368
[0.1174863],6,7,10,6,[5.8356767],369
[0.11317656],7,7,1,4,[5.886942],370
[0.10992901],7,7,2,8,[5.892154],371
[0.10547692],6,7,13,15,[5.897542],372
[0.10865203],6,6,19,16,[5.876829],373
[0.11641379],7,7,1,10,[5.9009304],374
[0.11007167],7,7,1,19,[5.9003277],375
[0.10762753],6,7,6,14,[5.8449955],376
[0.10690416],7,7,7,4,[5.8273325],377
[0.1053367],6,6,6,17,[5.800696],378
[0.10578538],7,7,14,11,[5.9369564],379
[0.10406866],6,7,12,6,[5.831257],380
[0.10636203],6,6,11,16,[5.9041467],381
[0.10673922],7,7,10,5,[5.8639455],382
[0.10357184],6,7,15,2,[5.8711243],383
[0.10787988],6,6,14,7,[5.855461],384
[0.11209159],7,7,11,10,[5.922306],385
[0.10478096],6,6,5,13,[5.87974],386
[0.11290415],6,6,17,11,[5.9040956],387
[0.10864455],6,7,6,1,[5.8166122],388
[0.10580856],6,6,5,1,[5.8615847],389
[0.11177877],6,6,1,18,[5.902482],390
[0.10870091],6,6,11,15,[5.8995075],391
[0.12340442],6,6,9,17,[5.900138],392
[0.12072149],6,6,6,19,[5.802147],393
[0.11864909],6,6,9,4,[5.909787],394
[0.11512882],6,6,5,4,[5.849784],395
[0.13142163],6,6,18,7,[5.85611],396
[0.10900221],6,6,8,11,[5.9259143],397
[0.11097481],6,6,10,11,[5.9202213],398
[0.11334623],6,6,10,5,[5.856552],399
[0.11386798],6,6,12,10,[5.9034877],400
[0.1314599],6,6,17,5,[5.834335],401
[0.10817344],6,6,2,14,[5.9115186],402
[0.11237469],6,6,15,1,[5.8749294],403
[0.11854797],6,6,16,8,[5.8867664],404
[0.12495303],6,6,9,5,[5.8654785],405
[0.11528052],6,6,5,12,[5.85035],406
[0.1268398],6,6,7,3,[5.8757544],407
[0.11350928],6,6,12,5,[5.8455343],408
[0.12901868],6,6,16,18,[5.8882384],409
[0.1073321],6,6,11,4,[5.915753],410
[0.10549655],5,6,8,5,[5.8368397],411
[0.10817624],7,7,1,10,[5.8868833],412
[0.10448015],7,7,10,8,[5.893403],413
[0.11394115],6,5,14,6,[5.8285255],414
[0.10886266],5,5,1,9,[5.908676],415
[0.10698713],7,7,10,1,[5.88381],416
[0.11195489],5,5,2,19,[5.9070425],417
[0.11219133],5,5,3,8,[5.925515],418
[0.12086668],5,6,13,15,[5.9066105],419
[0.11573283],6,6,3,17,[5.9067],420
[0.11506762],5,5,9,2,[5.9191656],421
[0.11692671],5,5,3,5,[5.843517],422
[0.11486699],5,5,4,8,[5.8944225],423
[0.11359902],5,5,7,13,[5.8761644],424
[0.11699533],5,5,3,1,[5.9104185],425
[0.11757524],5,5,3,19,[5.9304705],426
[0.11478336],5,5,9,1,[5.8985386],427
[0.11301474],5,5,1,19,[5.8899074],428
[0.11689904],5,5,13,2,[5.919183],429
[0.11277777],6,5,16,11,[5.9093666],430
[0.11734343],5,5,9,2,[5.913259],431
[0.11743396],5,5,12,18,[5.915941],432
[0.1093907],5,5,17,19,[5.8843436],433
[0.1173644],5,5,19,12,[5.912741],434
[0.11717916],5,5,5,18,[5.8224444],435
[0.11194715],5,5,12,17,[5.8893895],436
[0.11601297],5,5,9,2,[5.9086027],437
[0.11598197],5,5,4,9,[5.9076653],438
[0.11045133],5,5,1,19,[5.876583],439
[0.11044365],5,5,5,10,[5.80824],440
[0.11187511],5,5,2,1,[5.864071],441
[0.1148456],5,5,15,8,[5.8815804],442
[0.11625592],5,5,8,4,[5.8918705],443
[0.11543692],5,5,9,16,[5.904808],444
[0.11280295],6,5,6,17,[5.8126445],445
[0.11585701],5,5,14,18,[5.921219],446
[0.12194118],5,5,11,6,[5.8672037],447
[0.10913939],5,5,14,16,[5.902695],448
[0.11396899],5,5,9,16,[5.90302],449
[0.10540799],5,5,7,10,[5.8434916],450
[0.10799572],5,5,19,1,[5.8660364],451
[0.10934305],5,5,4,2,[5.881193],452
[0.11329399],5,5,4,5,[5.8121734],453
[0.11500486],5,5,9,3,[5.92885],454
[0.11861461],5,5,4,6,[5.833782],455
[0.10615514],5,5,2,17,[5.8737144],456
[0.11493605],5,5,15,3,[5.9113803],457
[0.10416124],5,5,10,11,[5.911969],458
[0.10762549],6,5,16,18,[5.8904495],459
[0.10965116],5,5,10,6,[5.836921],460
[0.10901257],5,5,2,18,[5.896662],461
[0.10806728],5,5,15,11,[5.9132557],462
[0.10338566],6,5,10,6,[5.820885],463
[0.10013419],5,5,19,1,[5.8640127],464
[0.10225982],5,5,17,5,[5.806911],465
[0.10492024],5,5,12,7,[5.8788633],466
[0.10762105],5,5,12,8,[5.9051204],467
[0.10840231],6,5,16,14,[5.895898],468
[0.09887349],5,5,19,1,[5.863611],469
[0.10877135],5,5,8,3,[5.9193754],470
[0.10047605],5,5,8,10,[5.8772135],471
[0.10290103],5,6,5,17,[5.8064146],472
[0.10475541],6,5,16,3,[5.901078],473
[0.10465387],6,6,18,7,[5.8766713],474
[0.09931742],5,5,17,14,[5.896496],475
[0.10038076],5,5,9,10,[5.8894563],476
[0.11109754],6,5,3,6,[5.8394203],477
[0.11045691],6,5,12,6,[5.8307133],478
[0.10001814],6,5,16,11,[5.903882],479
[0.09703073],5,5,4,1,[5.8492584],480
[0.11080538],6,6,17,19,[5.877335],481
[0.10209604],5,5,9,4,[5.901238],482
[0.11338813],5,6,15,8,[5.8852053],483
[0.10216718],6,5,6,19,[5.805748],484
[0.10178466],5,5,8,5,[5.818447],485
[0.10503698],6,6,6,19,[5.800933],486
[0.10016692],6,5,11,6,[5.8361316],487
[0.12075185],6,6,16,3,[5.8962126],488
[0.09753974],6,6,4,11,[5.9198494],489
[0.10950144],6,6,6,4,[5.7842875],490
[0.11097523],6,6,2,3,[5.9188914],491
[0.12502474],6,6,18,12,[5.917259],492
[0.12242775],5,6,12,5,[5.831652],493
[0.13971436],6,6,7,5,[5.810216],494
[0.11832564],6,6,9,11,[5.9361215],495
[0.11325049],6,6,13,10,[5.9135175],496
[0.1420488],6,6,4,16,[5.8672132],497
[0.11987998],6,6,10,4,[5.8763475],498
[0.11958558],6,6,15,10,[5.876658],499
[0.13504703],6,6,1,16,[5.8491173],500
[0.12292783],6,6,1,6,[5.741631],501
[0.13093251],6,6,2,7,[5.879547],502
[0.14888404],6,6,15,7,[5.86834],503
[0.13560447],6,6,13,19,[5.93084],504
[0.14942728],6,6,15,7,[5.8666687],505
[0.14055303],6,6,5,9,[5.8307867],506
[0.13112526],6,6,1,18,[5.8790703],507
[0.13922061],6,6,9,5,[5.828998],508
[0.15175341],6,6,16,5,[5.789839],509
[0.13399643],6,6,7,11,[5.90032],510
[0.11851761],6,6,1,12,[5.8782506],511
[0.1165287],6,6,1,9,[5.8685136],512
[0.12543628],6,6,2,16,[5.8706336],513
[0.12993458],6,6,14,16,[5.887029],514
[0.14433488],6,6,5,17,[5.7948375],515
[0.12491408],6,6,2,17,[5.886055],516
[0.13946438],6,6,17,6,[5.7458544],517
[0.12069239],5,5,9,8,[5.9137216],518
[0.12466682],5,5,3,2,[5.9228883],519
[0.1393601],6,6,18,7,[5.8862667],520
[0.1242703],6,6,6,19,[5.766944],521
[0.1157589],6,5,2,16,[5.862795],522
[0.12125846],5,5,3,1,[5.8800263],523
[0.12556194],5,5,9,5,[5.7979016],524
[0.11350121],5,5,2,14,[5.90901],525
[0.12052933],5,5,13,19,[5.935852],526
[0.13134082],6,5,6,12,[5.78082],527
[0.11591148],5,5,1,18,[5.863918],528
[0.12157809],5,5,5,11,[5.822068],529
[0.11720849],5,5,19,14,[5.925284],530
[0.12148844],5,5,12,10,[5.8978834],531
[0.12406261],5,5,18,11,[5.93946],532
[0.1349107],5,5,3,8,[5.9280195],533
[0.1292795],6,6,17,11,[5.9152136],534
[0.14076139],6,6,17,6,[5.730424],535
[0.13306466],5,5,5,8,[5.7829933],536
[0.12390652],6,5,6,10,[5.751399],537
[0.14238201],6,5,12,6,[5.7630677],538
[0.15100014],6,5,15,17,[5.873747],539
[0.14383009],6,5,6,3,[5.754735],540
[0.14402111],5,5,3,5,[5.7941713],541
[0.12859857],5,5,11,4,[5.9285593],542
[0.13917634],5,5,9,2,[5.903941],543
[0.15336384],6,6,18,13,[5.9409084],544
[0.1536874],6,6,11,7,[5.9075994],545
[0.12686102],6,6,2,10,[5.868726],546
[0.16649646],6,6,12,19,[5.9224396],547
[0.16065195],6,6,3,9,[5.9332085],548
[0.15555574],6,6,16,1,[5.839496],549
[0.14801566],5,6,9,14,[5.930884],550
[0.1746567],6,6,16,4,[5.8772087],551
[0.14601195],6,6,6,10,[5.6946726],552
[0.19517396],6,6,3,17,[5.910783],553
[0.16777176],6,6,4,18,[5.9136353],554
[0.1428972],6,6,15,10,[5.886514],555
[0.13025658],6,6,4,1,[5.850564],556
[0.12011015],6,6,1,2,[5.8442307],557
[0.19311802],6,6,16,3,[5.8949223],558
[0.14367804],6,6,18,1,[5.863144],559
[0.15374233],6,6,6,12,[5.6987514],560
[0.16080208],6,6,16,11,[5.8963985],561
[0.15231547],6,6,4,3,[5.918167],562
[0.13546433],6,6,1,19,[5.849789],563
[0.16019449],6,6,5,19,[5.8057404],564
[0.13431917],6,6,8,10,[5.88492],565
[0.1408124],6,6,4,12,[5.913969],566
[0.13224465],6,6,8,13,[5.941699],567
[0.12357501],6,6,13,11,[5.9615946],568
[0.15520424],6,6,16,8,[5.877769],569
[0.1202104],6,6,10,1,[5.811434],570
[0.12943217],6,6,10,9,[5.8830595],571
[0.18462756],6,6,17,3,[5.9104066],572
[0.15169322],6,6,12,18,[5.9237022],573
[0.12415218],6,6,4,10,[5.866377],574
[0.1617914],6,6,16,5,[5.769141],575
[0.12375344],1,6,1,4,[5.808194],576
[0.11929355],6,5,11,15,[5.9313793],577
[0.12248971],6,1,13,6,[5.742181],578
[0.16174755],6,6,18,16,[5.869732],579
[0.16258138],6,6,18,16,[5.86851],580
[0.12082128],6,6,18,11,[5.938732],581
[0.11861298],6,6,8,12,[5.9185114],582
[0.11371242],6,6,6,8,[5.710535],583
[0.13011266],6,6,17,1,[5.823365],584
[0.16614735],6,6,7,18,[5.9013834],585
[0.1222416],5,6,10,5,[5.77964],586
[0.12054679],1,6,1,14,[5.8273897],587
[0.12313109],5,1,14,8,[5.9277062],588
[0.12701587],6,5,8,15,[5.901235],589
[0.11624774],1,6,8,1,[5.809826],590
[0.14703469],1,5,1,5,[5.7174063],591
[0.11607019],6,6,15,10,[5.871163],592
