probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.3091269],14,14,1,19,[5.9502125],71
[0.288263],14,14,8,15,[5.7210064],72
[0.25663266],14,14,11,16,[5.9070377],73
[0.27149272],15,14,18,15,[5.7335157],74
[0.2604244],15,15,10,12,[5.976989],75
[0.29782513],15,15,8,6,[5.947489],76
[0.3229593],15,15,4,6,[5.972943],77
[0.3213273],15,15,16,5,[5.9834237],78
[0.32390606],15,15,2,5,[5.9251738],79
[0.33426994],15,15,14,1,[5.749937],80
[0.36350268],15,15,6,7,[5.984084],81
[0.3346445],15,15,4,17,[5.9159493],82
[0.33516553],15,15,16,4,[5.9756675],83
[0.32345012],15,15,12,9,[5.985626],84
[0.32442632],15,15,6,11,[5.8918943],85
[0.30936673],15,15,1,5,[5.946355],86
[0.30700815],15,15,6,18,[5.9762764],87
[0.2939005],15,15,19,7,[5.974398],88
[0.26822442],15,15,1,3,[5.935031],89
[0.25650492],15,15,13,18,[5.945464],90
[0.25494778],15,15,9,8,[5.9486003],91
[0.23454505],15,15,9,11,[5.8810406],92
[0.21590771],15,15,2,8,[5.8579273],93
[0.21670143],15,15,9,13,[5.942402],94
[0.1945188],15,15,1,12,[5.910269],95
[0.18365699],15,15,18,12,[5.9706306],96
[0.16841842],15,15,13,17,[5.86395],97
[0.18030012],15,15,7,6,[5.958727],98
[0.15876159],15,15,13,8,[5.8782845],99
[0.15080452],15,15,9,16,[5.9769473],100
[0.14500524],15,15,10,15,[5.794296],101
[0.1438984],15,15,14,9,[5.844039],102
[0.14605886],15,15,19,1,[5.8803325],103
[0.13726948],15,15,14,16,[5.851141],104
[0.13345908],15,15,1,12,[5.8648605],105
[0.14822057],15,15,4,7,[5.967631],106
[0.13664518],14,15,4,2,[5.885512],107
[0.12906301],14,14,2,8,[5.8383756],108
[0.13574556],15,14,15,7,[5.8146977],109
[0.13478407],14,1,14,8,[5.7598104],110
[0.13544954],15,14,5,16,[5.965705],111
[0.14081012],14,14,2,9,[5.877776],112
[0.14407827],15,15,6,5,[5.9523134],113
[0.16695958],14,14,1,13,[5.777893],114
[0.15819249],15,14,9,15,[5.7982826],115
[0.15447757],15,14,16,19,[5.960154],116
[0.14669676],14,14,5,17,[5.9281206],117
[0.1549888],14,14,7,3,[5.978668],118
[0.16592634],14,14,10,5,[5.971587],119
[0.14999667],14,14,19,14,[5.7798157],120
[0.14855908],1,14,11,7,[5.9165745],121
[0.16350047],14,14,1,12,[5.8138094],122
[0.16322424],15,14,16,8,[5.9079666],123
[0.16787666],15,14,15,9,[5.7462044],124
[0.15753165],15,15,16,5,[5.9616776],125
[0.1663595],14,1,12,5,[5.9556212],126
[0.17677307],14,1,1,5,[5.8048677],127
[0.17319433],15,1,9,15,[5.6880646],128
[0.18681024],14,1,10,14,[5.766508],129
[0.19561958],1,1,2,4,[5.8906956],130
[0.19646111],1,1,1,12,[5.755457],131
[0.20349234],15,1,15,3,[5.647902],132
[0.23024133],15,15,8,6,[5.918244],133
[0.22748114],1,1,12,8,[5.907924],134
[0.22653934],1,1,4,2,[5.9049015],135
[0.22789168],1,1,13,8,[5.893752],136
[0.24921687],15,15,3,9,[5.980434],137
[0.2682029],15,15,13,7,[5.9503574],138
[0.2889217],15,15,14,7,[5.8320985],139
[0.25983414],15,15,6,17,[5.953008],140
[0.22228858],1,1,2,18,[5.8939133],141
[0.21613514],15,15,15,10,[5.478313],142
[0.21180648],15,1,17,14,[5.785666],143
[0.19450955],15,15,16,2,[5.8685846],144
[0.19299528],15,15,2,9,[5.8598785],145
[0.20750299],15,15,8,19,[5.899951],146
[0.211978],15,14,14,10,[5.7430077],147
[0.21475837],15,15,13,6,[5.939907],148
[0.18812594],15,15,3,15,[5.402157],149
[0.18937781],14,15,13,5,[5.9402437],150
[0.1866653],14,14,10,9,[5.9736123],151
[0.2242263],15,14,13,16,[5.938035],152
[0.20496784],15,15,19,6,[5.969927],153
[0.19154961],14,2,14,19,[5.669458],154
[0.20441034],2,2,17,19,[5.9396367],155
[0.21545145],14,14,10,18,[5.9851923],156
[0.20176624],2,14,18,2,[5.7759724],157
[0.28699222],15,14,4,15,[5.4471383],158
[0.19634424],15,2,7,6,[5.9819627],159
[0.23821276],2,2,17,19,[5.9330263],160
[0.24509732],2,2,17,9,[5.932278],161
[0.2162713],2,2,1,7,[5.9101644],162
[0.22552565],14,2,13,5,[5.937088],163
[0.25514853],15,2,12,6,[5.959425],164
[0.23236905],15,2,15,7,[5.2297177],165
[0.23272619],14,2,13,1,[5.8465443],166
[0.25079864],2,2,9,11,[5.929834],167
[0.20530654],2,2,2,4,[5.7326975],168
[0.25794607],2,2,12,18,[5.9706554],169
[0.26117578],2,2,10,9,[5.957006],170
[0.28122652],15,2,12,16,[5.9614162],171
[0.28312612],2,2,18,1,[5.9083986],172
[0.27431056],15,2,9,16,[5.9555063],173
[0.25667748],15,2,6,13,[5.9201574],174
[0.29318202],2,2,10,18,[5.9818316],175
[0.28164908],15,2,10,5,[5.972341],176
[0.2862856],2,2,17,9,[5.877877],177
[0.26087272],2,2,4,11,[5.9458594],178
[0.24814655],2,2,3,7,[5.976343],179
[0.26188263],15,2,15,9,[5.1059155],180
[0.23156613],2,2,3,4,[5.981959],181
[0.23655166],2,2,12,17,[5.888542],182
[0.21584329],15,2,10,14,[5.7786565],183
[0.20577417],2,2,3,1,[5.8868723],184
[0.19780336],15,2,16,14,[5.931009],185
[0.18323447],2,2,10,1,[5.8597875],186
[0.18235523],15,2,5,18,[5.9751577],187
[0.17358041],15,2,5,11,[5.929841],188
[0.14660817],15,2,4,15,[5.125897],189
[0.13905229],2,2,7,12,[5.9337544],190
[0.14613031],2,2,18,10,[5.963538],191
[0.13373469],1,1,7,10,[5.949109],192
[0.14700513],15,2,2,6,[5.8289757],193
[0.14560075],15,2,16,2,[5.8347077],194
[0.13582835],15,2,5,16,[5.9930143],195
[0.1395554],14,2,4,9,[5.8777475],196
[0.14802267],14,1,14,10,[5.632329],197
[0.15374918],2,2,7,18,[5.971328],198
[0.15233581],2,2,19,11,[5.927019],199
[0.15692025],2,2,8,3,[5.952873],200
[0.15301393],2,2,11,3,[5.9317656],201
[0.15857415],2,2,3,19,[5.967184],202
[0.1541666],2,2,7,12,[5.9131327],203
[0.15958308],14,2,4,5,[5.9592304],204
[0.16017595],2,2,2,7,[5.791174],205
[0.17065428],14,2,14,8,[5.61144],206
[0.17816505],15,2,8,6,[5.9441395],207
[0.17291793],2,2,7,19,[5.936736],208
[0.18300216],15,2,6,8,[5.942203],209
[0.22554033],2,14,2,4,[5.803214],210
[0.20520279],14,2,14,2,[5.369643],211
[0.20552477],14,2,14,12,[5.404213],212
[0.2170472],14,14,1,12,[5.844095],213
[0.48525602],15,14,4,15,[5.257778],214
[0.5471795],2,15,2,16,[5.8097143],215
[0.24560845],14,2,14,2,[5.090977],216
[0.25764754],15,14,19,6,[5.9607906],217
[0.41373068],14,14,1,7,[5.9023104],218
[0.6561091],15,14,15,13,[5.316785],219
[0.303604],14,2,18,5,[5.988785],220
[0.28582984],2,2,7,10,[5.943348],221
[0.34969926],14,2,5,4,[5.9802823],222
[0.5025345],15,14,15,13,[5.119072],223
[0.35107943],2,2,8,1,[5.896719],224
[0.8251244],2,15,2,6,[5.7091703],225
[0.3104191],2,2,13,19,[5.9670086],226
[0.4646227],15,2,10,15,[5.0720434],227
[0.45761812],15,2,14,6,[5.9096336],228
[0.47262016],15,2,14,6,[5.916616],229
[0.42621684],2,2,9,13,[5.963451],230
[0.49768198],2,2,10,9,[5.965098],231
[0.50374794],15,2,8,15,[5.0582404],232
[0.3817751],2,2,16,9,[5.9627223],233
[0.4889481],2,2,3,9,[5.9713407],234
[0.45945626],2,2,9,1,[5.9000425],235
[0.46274203],15,2,8,5,[5.96503],236
[0.39125803],2,2,4,12,[5.9441557],237
[0.3722741],2,2,8,6,[5.9445224],238
[0.3794457],2,2,18,1,[5.9021287],239
[0.39690006],2,2,9,17,[5.9299],240
[0.3759004],2,2,7,9,[5.901125],241
[0.29689527],2,2,6,11,[5.9321594],242
[0.33378714],14,2,14,17,[5.582609],243
[0.2886108],2,2,19,6,[5.951914],244
[0.27954122],2,2,17,12,[5.900242],245
[0.2459599],2,2,4,17,[5.956235],246
[0.24845229],15,2,12,15,[5.0766993],247
[0.24641542],14,14,8,1,[5.814151],248
[0.19916736],2,2,9,11,[5.876269],249
[0.18653618],2,2,7,12,[5.8490734],250
[0.22695151],14,14,1,19,[5.823266],251
[0.16460916],14,14,13,18,[5.971511],252
[0.1593347],14,1,11,5,[5.9338007],253
[0.15485768],1,1,3,2,[5.83589],254
[0.16423233],1,1,1,3,[5.796012],255
[0.17244531],1,1,1,7,[5.73437],256
[0.20566034],1,1,4,11,[5.9445963],257
[0.2110289],1,1,7,10,[5.918956],258
[0.22289339],1,1,19,2,[5.8475947],259
[0.17147604],1,1,4,16,[5.975772],260
[0.25977302],14,1,3,14,[5.5051622],261
[0.2819427],15,1,16,14,[5.816387],262
[0.27891314],15,1,12,15,[4.9775934],263
[0.26812047],1,1,7,3,[5.9107246],264
[0.23460267],1,1,6,10,[5.9598045],265
[0.26754886],1,1,9,3,[5.923264],266
[0.24478541],1,1,18,6,[5.9779797],267
[0.2590176],1,1,8,16,[5.9569883],268
[0.49125686],15,14,4,15,[5.1282578],269
[0.25158057],1,1,11,8,[5.930496],270
[0.236905],14,1,4,10,[5.9788866],271
[0.286194],14,1,1,4,[5.710992],272
[0.32430068],14,14,14,1,[4.9672947],273
[0.27570635],14,1,13,17,[5.9592304],274
[0.27286127],14,14,14,10,[5.210344],275
[0.29873464],15,1,3,15,[5.0637155],276
[0.2974401],15,1,15,17,[5.260214],277
[0.30019236],14,1,14,7,[5.1243963],278
[0.27574527],1,1,11,19,[5.93277],279
[0.2758421],14,1,5,9,[5.9364443],280
[0.26138717],15,1,6,5,[6.0082083],281
[0.26242623],1,1,9,10,[5.908268],282
[0.22986484],15,1,6,7,[5.8703957],283
[0.33208987],15,1,5,1,[5.672558],284
[0.2572378],15,1,11,6,[5.907593],285
[0.24606171],15,1,10,16,[5.9707594],286
[0.24826881],15,1,3,15,[5.032749],287
[0.2680774],15,1,16,14,[5.7917128],288
[0.23396608],1,1,7,11,[5.7729654],289
[0.24604511],1,1,2,8,[5.872792],290
[0.23449922],15,1,5,3,[6.008106],291
[0.33326027],15,1,15,1,[4.7143526],292
[0.22059731],14,1,17,4,[5.9586496],293
[0.2696275],15,1,5,8,[5.9914875],294
[0.2791894],14,1,10,13,[5.9874573],295
[0.28197816],1,1,12,8,[5.9235735],296
[0.22246076],15,1,19,6,[5.9994974],297
[0.27938655],15,1,5,12,[5.976429],298
[0.26423192],1,1,3,1,[5.5782995],299
[0.30712333],1,1,3,18,[5.9853497],300
[0.34106615],1,1,8,3,[5.954561],301
[0.45969954],15,1,15,1,[4.5907035],302
[0.33012965],1,1,9,12,[5.886985],303
[0.38011643],14,1,8,4,[5.9637957],304
[0.34256166],1,1,2,19,[5.907835],305
[0.39828414],15,1,15,7,[4.935942],306
[0.35210776],1,1,9,11,[5.8848677],307
[0.32110062],15,1,6,9,[5.9286165],308
[0.42931834],1,1,8,10,[5.94086],309
[0.38157037],1,1,10,17,[5.946134],310
[0.34842613],14,1,14,17,[5.250331],311
[0.28777403],15,1,19,6,[5.933688],312
[0.3160374],1,1,17,12,[5.9101877],313
[0.16888918],1,1,16,8,[5.93273],314
[0.2552555],15,1,7,6,[5.7664957],315
[0.25664255],14,1,4,5,[5.9907913],316
[0.19399594],1,1,2,16,[5.8981276],317
[0.20346732],1,1,5,11,[5.9220467],318
[0.22045954],1,1,7,1,[5.493949],319
[0.36420664],14,1,1,14,[4.8473873],320
[0.1714117],7,1,10,16,[5.954039],321
[0.18148817],1,7,6,11,[5.8787384],322
[0.27510184],1,1,10,11,[5.9039383],323
[0.3196746],1,1,2,4,[5.916931],324
[0.26154983],15,1,15,2,[5.0608206],325
[0.29383528],1,1,12,19,[5.9275246],326
[0.34741625],14,1,18,5,[5.987916],327
[0.3184243],14,1,5,12,[5.933468],328
[0.26898172],15,1,2,15,[4.98147],329
[0.40736145],15,14,16,14,[5.6201735],330
[0.35139337],14,1,14,3,[5.12516],331
[0.32839176],14,1,17,5,[5.980129],332
[0.21372943],14,1,9,4,[5.9309263],333
[0.24583569],1,1,17,11,[5.8960476],334
[0.34319946],14,1,8,13,[5.9826345],335
[0.21935625],15,1,12,16,[5.920162],336
[0.20858166],1,1,7,12,[5.823314],337
[0.18249655],14,1,14,2,[4.9667406],338
[0.16241509],1,1,11,17,[5.8724375],339
[0.19114232],14,14,9,8,[5.9085584],340
[0.22996493],14,1,13,11,[5.933654],341
[0.6616279],14,14,10,1,[5.8633986],342
[0.15581651],14,2,2,14,[4.9328465],343
[0.15865771],14,1,13,11,[5.8983564],344
[0.15757872],2,2,3,9,[5.9091825],345
[0.23708141],15,1,16,1,[5.759732],346
[0.16412888],15,2,5,8,[5.9602776],347
[0.17214699],15,2,6,10,[5.8538246],348
[0.16573662],15,2,7,15,[4.9281907],349
[0.6964583],2,15,2,6,[5.7620234],350
[0.17207165],14,2,14,18,[5.092272],351
[0.17768756],1,2,19,1,[5.7488637],352
[0.17506193],15,2,16,5,[6.010104],353
[0.19781646],15,1,13,6,[5.844474],354
[0.17605557],14,2,8,14,[5.0508065],355
[0.18007046],1,2,18,11,[5.853677],356
[0.27305543],1,1,8,13,[5.9548388],357
[0.17503221],6,2,6,9,[5.687945],358
[0.19600587],2,6,11,6,[5.663905],359
[0.16720936],2,2,7,9,[5.7917004],360
[0.1909428],15,1,11,15,[5.042941],361
[0.17450726],6,11,2,16,[5.8257923],362
[0.17537414],15,11,2,15,[5.0217333],363
[0.17378555],6,1,6,11,[5.3790874],364
[0.18098707],11,11,8,2,[5.7853246],365
[0.19528526],15,6,7,15,[5.009425],366
[0.36685267],15,14,14,16,[5.6590242],367
[0.19628018],15,6,5,18,[6.0015116],368
[0.20886555],11,11,17,19,[5.960322],369
[0.35479033],15,6,12,15,[5.0521364],370
[0.16583827],11,6,2,8,[5.760787],371
[0.23466864],15,6,5,19,[6.007985],372
[0.24892706],6,6,7,9,[5.907852],373
[0.33769298],14,14,7,13,[6.0050125],374
[0.5325288],15,14,1,16,[5.806508],375
[0.2246258],15,14,15,19,[5.0514174],376
[0.17178953],14,6,13,19,[6.0129223],377
[0.31109053],14,1,1,4,[5.7093334],378
[0.35991964],15,14,16,5,[6.0224266],379
[0.47376177],15,1,1,15,[4.585086],380
[0.22751403],14,1,7,4,[5.979623],381
[0.35208592],1,1,3,7,[5.942963],382
[0.44073254],15,1,5,7,[5.9708385],383
[0.88411736],15,14,13,15,[5.1120634],384
[0.45388022],14,1,17,5,[6.0047855],385
[0.5569409],14,1,7,13,[5.971552],386
[0.28657556],15,1,16,12,[5.9754143],387
[0.53054905],14,1,10,13,[6.0036955],388
[0.44264725],1,1,7,18,[5.915653],389
[0.2193018],1,1,19,12,[5.9623127],390
[0.4742093],1,1,18,1,[5.2914696],391
[0.21695146],1,2,11,19,[5.8528023],392
[0.38602933],6,1,17,6,[5.5515223],393
[0.21426405],15,2,6,9,[5.6237726],394
[0.26344746],1,1,10,3,[5.9833994],395
[0.544735],1,1,4,17,[5.995609],396
[0.23126684],1,1,1,3,[5.3085938],397
[0.20102805],1,1,1,12,[5.3166466],398
[0.41576675],1,1,19,5,[5.990817],399
[0.3709206],6,1,8,6,[5.3385134],400
[0.22580783],6,1,2,6,[5.231743],401
[0.39971566],14,1,14,8,[5.166191],402
[0.39945647],6,1,16,11,[5.9042435],403
[0.502736],6,1,6,11,[5.0740876],404
[0.25829712],15,6,19,15,[5.1807814],405
[0.4245204],6,6,12,9,[5.936214],406
[0.5752994],1,1,18,4,[6.0106645],407
[0.67292404],6,6,5,19,[6.0154123],408
[0.6065449],6,6,5,17,[5.9996815],409
[0.40938827],6,6,6,10,[5.0726886],410
[0.75424874],14,6,14,12,[5.1610565],411
[0.3005022],1,1,4,19,[5.9893503],412
[0.5101494],6,6,7,3,[5.9471],413
[0.72938615],1,6,3,1,[5.2084007],414
[0.6261842],6,6,3,5,[6.0193124],415
[0.3208208],6,6,18,16,[6.025717],416
[0.7099631],1,15,1,5,[5.278028],417
[0.26912975],6,6,17,3,[5.978436],418
[0.25892517],6,6,7,8,[5.891003],419
[0.27523854],6,1,6,17,[5.0492907],420
[0.9546913],1,6,1,16,[5.526757],421
[0.7330018],14,1,11,14,[5.130883],422
[0.49087223],6,1,10,16,[6.009818],423
[0.5757425],14,1,7,14,[5.0599613],424
[0.70665187],1,1,17,4,[6.0155535],425
[0.84449536],15,1,15,11,[5.1682825],426
[0.44905078],1,1,17,12,[5.9528656],427
[0.48573238],1,1,18,7,[5.9224443],428
[0.44742802],14,1,9,14,[5.060688],429
[0.4895476],1,1,12,1,[5.0815253],430
[0.41825202],6,1,19,6,[5.145932],431
[0.25471717],1,1,2,7,[5.7232833],432
[0.411446],14,1,17,14,[5.061021],433
[0.21387838],6,1,16,2,[5.8452053],434
[0.367102],14,1,17,13,[5.9820104],435
[0.20103414],14,1,19,4,[5.990328],436
[0.20924394],14,1,19,14,[5.0586863],437
[0.26597798],15,1,15,10,[5.040102],438
[0.19423339],7,7,3,2,[5.8009834],439
[0.19097643],2,2,3,19,[5.9810066],440
[0.20639431],14,2,4,9,[5.94606],441
[0.21780159],14,2,18,14,[5.062276],442
[0.223058],1,2,1,17,[5.2494206],443
[0.24340679],14,2,14,9,[5.008095],444
[0.24712624],6,2,9,16,[5.9485016],445
[0.22459279],15,1,11,15,[4.938451],446
[0.68679506],15,14,15,4,[5.0918875],447
[0.24775167],14,2,9,13,[5.9374275],448
[0.25140566],15,2,8,15,[5.019932],449
[0.25399143],6,2,8,16,[5.971744],450
[0.21281612],14,2,11,14,[4.9451704],451
[0.23636495],14,2,13,17,[5.9610353],452
[0.36851814],2,1,18,11,[5.8665934],453
[0.2076958],2,2,9,4,[5.9361067],454
[0.23227555],6,2,3,6,[5.1440907],455
[0.8602125],1,14,1,5,[5.284581],456
[0.23490474],6,2,6,9,[5.02458],457
[0.22112009],14,2,18,14,[5.0650043],458
[0.19164819],2,2,8,4,[5.9638453],459
[0.21177746],6,2,16,19,[5.9950857],460
[0.19796088],14,2,5,10,[5.981369],461
[0.18892512],2,2,19,3,[5.979818],462
[0.17520243],2,2,2,3,[5.799807],463
[0.3229449],1,1,8,13,[5.9645085],464
[0.18948162],14,2,7,14,[4.960498],465
[0.19938505],1,1,4,1,[5.099395],466
[0.19194733],6,2,18,16,[6.0025253],467
[0.3008308],1,1,7,13,[5.9095526],468
[0.20617619],14,2,14,2,[4.9100513],469
[0.20224153],1,2,10,1,[5.1242213],470
[0.21457683],6,2,16,10,[5.983943],471
[0.22245681],1,2,18,11,[5.8454895],472
[0.22976387],1,1,5,10,[5.9779797],473
[0.22139564],2,2,18,10,[5.98425],474
[0.20413429],2,2,3,18,[5.9910035],475
[0.21278],2,2,18,4,[5.9951],476
[0.22898093],15,2,6,14,[5.973221],477
[0.223783],6,2,6,7,[5.0104322],478
[0.24989824],1,1,13,18,[5.9940963],479
[0.2379764],1,2,10,11,[5.8133936],480
[0.24010874],1,2,1,2,[4.940668],481
[0.22002994],15,2,10,15,[5.03174],482
[0.22117838],15,2,15,10,[5.030225],483
[0.21988979],1,2,17,1,[5.049526],484
[0.24972844],1,1,11,13,[5.866297],485
[0.21454462],15,2,15,18,[5.052643],486
[0.24887124],1,2,7,11,[5.684654],487
[0.8465954],1,6,11,16,[5.8755293],488
[0.20951416],6,11,6,3,[5.0761967],489
[0.36988512],1,1,13,18,[5.997221],490
[0.61446196],6,1,13,6,[5.3021765],491
[0.281869],11,11,8,10,[5.954198],492
[0.2948332],6,11,16,9,[5.9527884],493
[0.29594192],6,11,9,6,[5.0070324],494
[0.30156153],11,11,8,9,[5.912483],495
[0.8113712],11,6,11,16,[5.73062],496
[0.34185007],11,11,11,7,[5.530178],497
[0.37321204],1,11,10,1,[5.077177],498
[0.39510083],14,11,12,14,[5.194249],499
[0.38695434],6,11,13,6,[5.2304974],500
[0.42216218],11,11,8,4,[5.9828873],501
[0.44193393],11,11,10,2,[5.8298798],502
[0.43636784],11,11,3,18,[5.9984818],503
[0.4303759],1,11,8,1,[5.106074],504
[0.9676481],1,14,14,1,[4.270266],505
[0.42025048],11,11,9,4,[5.9329696],506
[0.42682254],11,11,7,19,[5.891285],507
[0.39748713],1,11,4,1,[5.0719514],508
[0.38330644],11,11,2,4,[5.8525705],509
[0.37270465],15,11,15,19,[5.409436],510
[0.37974492],11,11,7,3,[5.8724585],511
[0.36587086],6,11,16,12,[6.0109596],512
[0.3498258],6,11,16,10,[5.9860406],513
[0.3114174],14,11,14,19,[5.059887],514
[0.3155747],1,11,11,10,[5.6637697],515
[0.97029334],1,6,6,1,[4.1336327],516
[0.2605693],15,6,6,5,[5.7684383],517
[0.2835598],15,11,15,18,[5.0456705],518
[0.3001894],1,1,10,4,[5.95759],519
[0.2643877],11,11,2,3,[5.8542614],520
[0.87752885],1,15,5,11,[6.0344906],521
[0.4166446],6,6,8,3,[5.9846416],522
[0.72446823],1,1,13,1,[5.0630655],523
[0.68831486],14,6,14,9,[5.275091],524
[0.4148735],15,6,9,5,[5.9716797],525
[0.3880473],6,6,9,3,[5.937249],526
[0.24626999],11,11,19,3,[5.9851],527
[0.24107894],11,11,8,3,[5.9717727],528
[0.27012014],6,11,16,18,[6.0224547],529
[0.2521962],11,11,2,8,[5.7835693],530
[0.257657],14,11,10,5,[5.9549537],531
[0.20919377],15,11,14,6,[5.9623404],532
[0.6184783],1,1,17,5,[6.0090523],533
[0.98520285],1,15,15,1,[4.562458],534
[0.22194156],15,11,15,8,[5.0203123],535
[0.22137432],15,1,17,15,[5.0911994],536
[0.4645746],1,1,5,11,[5.982832],537
[0.2725186],6,1,6,7,[5.0520377],538
[0.19491972],11,11,18,16,[5.9952164],539
[0.21387088],11,1,2,10,[5.692174],540
[0.24204163],1,1,7,1,[4.9315796],541
[0.19823767],11,11,7,19,[5.8564095],542
[0.19309755],11,11,3,9,[5.901877],543
[0.21403931],2,2,7,9,[5.753763],544
[0.18687777],2,2,3,16,[5.985732],545
[0.19116123],2,2,3,8,[5.959163],546
[0.19652696],14,7,7,14,[4.93598],547
[0.21640605],6,7,7,6,[5.0127497],548
[0.23897292],2,7,2,10,[5.668786],549
[0.22740896],7,7,2,5,[5.776619],550
[0.2701744],7,7,18,10,[5.910756],551
[0.2881011],14,7,17,14,[5.077242],552
[0.2823862],1,7,9,1,[4.972696],553
[0.22999193],6,7,13,6,[5.242724],554
[0.27862197],2,7,2,9,[5.6366615],555
[0.26000988],2,7,2,8,[5.698261],556
[0.2768058],15,2,15,9,[5.2071323],557
[0.24692386],2,7,13,2,[5.672658],558
[0.33353153],2,2,9,8,[5.8776965],559
[0.34297287],1,2,8,1,[5.050273],560
[0.3810196],2,2,17,19,[5.98464],561
[0.3972449],2,2,17,10,[5.9299183],562
[0.37131453],2,2,3,19,[5.989666],563
[0.4219401],14,2,2,14,[4.6246943],564
[0.9618691],1,6,16,1,[5.09777],565
[0.35515043],14,2,5,13,[6.0292597],566
[0.41234547],14,2,13,7,[5.913575],567
[0.7720141],2,1,11,13,[5.9659195],568
[0.4473865],2,2,13,2,[5.4580755],569
[0.45487672],1,2,1,8,[5.0529795],570
[0.49132633],14,2,14,12,[5.0421433],571
[0.5848096],15,2,15,2,[4.4659185],572
[0.5306393],15,2,15,8,[5.030202],573
[0.6327316],2,2,7,18,[5.95467],574
[0.65983564],1,2,17,1,[5.068967],575
[0.61629295],14,2,14,8,[5.036259],576
[0.6930216],2,2,9,4,[5.968154],577
[0.7135215],1,2,2,1,[4.434648],578
[0.68447345],2,2,3,17,[6.0097847],579
[0.77237415],1,6,6,1,[4.315022],580
[0.89491963],2,1,13,11,[5.995269],581
[0.7301572],2,2,10,4,[5.998769],582
[0.24924332],2,2,3,5,[5.995116],583
[0.74576616],6,2,6,9,[5.0429],584
[0.6968735],1,14,1,5,[5.0590763],585
[0.75675803],2,2,9,4,[5.9767766],586
[0.6631781],2,2,8,13,[5.9969606],587
[0.6858262],2,2,19,13,[6.0151806],588
[0.6573598],2,2,2,4,[5.253438],589
[0.69597554],14,2,7,14,[4.99275],590
[0.6071537],2,2,17,13,[6.001666],591
[0.6607294],15,2,15,10,[5.0295477],592
