probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.14292361],1,1,14,7,[5.847448],70
[0.14609842],1,1,11,14,[5.885376],71
[0.14419141],1,1,5,11,[5.933294],72
[0.1356558],1,1,9,17,[5.901967],73
[0.14386912],1,1,1,9,[5.7915306],74
[0.14522322],1,1,6,12,[5.9085655],75
[0.13768265],1,1,18,12,[5.918332],76
[0.1393934],1,1,3,11,[5.8983574],77
[0.13586307],1,1,10,17,[5.880971],78
[0.14432566],1,1,14,17,[5.8766775],79
[0.13728558],1,1,13,17,[5.908491],80
[0.13910885],1,1,10,13,[5.8600063],81
[0.14769337],1,1,1,2,[5.8130407],82
[0.1498324],1,1,14,19,[5.882222],83
[0.14748603],1,1,11,9,[5.9066076],84
[0.1485653],1,1,8,15,[5.957925],85
[0.15056716],1,1,4,1,[5.810911],86
[0.14794862],1,1,12,9,[5.8676996],87
[0.14417766],1,1,13,7,[5.8766255],88
[0.15451759],1,1,6,19,[5.945996],89
[0.14616711],1,1,8,9,[5.910186],90
[0.15586226],1,1,9,4,[5.8972816],91
[0.15389156],1,1,15,18,[5.964246],92
[0.14868912],1,1,1,7,[5.78335],93
[0.14527774],1,1,10,13,[5.85942],94
[0.15239283],1,1,7,6,[5.9081984],95
[0.14993173],1,1,17,5,[5.9243507],96
[0.14654484],1,1,13,10,[5.858449],97
[0.15423739],1,1,3,15,[5.908991],98
[0.1586555],1,1,2,6,[5.9361706],99
[0.14412312],1,1,7,10,[5.844429],100
[0.1539175],1,1,3,15,[5.908472],101
[0.15326713],1,1,1,13,[5.7860503],102
[0.15695031],1,1,4,1,[5.803919],103
[0.15283473],1,1,8,5,[5.941948],104
[0.14522131],1,1,3,10,[5.835597],105
[0.15902445],1,1,5,9,[5.892298],106
[0.15531625],1,1,7,1,[5.77151],107
[0.16261747],1,1,11,6,[5.946596],108
[0.1608778],1,1,4,16,[5.8772974],109
[0.15385044],1,1,17,9,[5.8922987],110
[0.1669427],1,1,1,6,[5.803607],111
[0.15784845],1,1,13,7,[5.868677],112
[0.16622384],1,1,14,8,[5.8949423],113
[0.17223029],1,1,15,11,[5.953884],114
[0.15682147],1,1,10,12,[5.847683],115
[0.17243733],1,1,9,14,[5.8448243],116
[0.16763836],1,1,17,15,[5.943374],117
[0.16662244],1,1,8,6,[5.951564],118
[0.16578072],1,1,14,10,[5.8234835],119
[0.16775791],1,1,6,7,[5.901939],120
[0.16414183],1,1,3,4,[5.891289],121
[0.15925387],1,1,7,18,[5.912063],122
[0.17382981],1,1,9,15,[5.908001],123
[0.16321051],1,1,11,16,[5.8897724],124
[0.16451891],1,1,18,4,[5.9502287],125
[0.15666899],1,1,8,16,[5.8927336],126
[0.16417924],1,1,5,7,[5.8867817],127
[0.16279545],1,1,6,3,[5.8989034],128
[0.16884048],1,1,6,4,[5.9376035],129
[0.16269079],1,1,12,14,[5.8529844],130
[0.15856001],1,1,16,19,[5.890729],131
[0.15470657],1,1,17,19,[5.9384804],132
[0.15378508],1,1,5,10,[5.86903],133
[0.15489791],1,1,2,18,[5.951645],134
[0.154867],1,1,1,12,[5.7816477],135
[0.15143436],1,1,11,10,[5.8767214],136
[0.16199349],1,1,14,9,[5.839674],137
[0.16100244],1,1,4,9,[5.891082],138
[0.15805602],1,1,11,5,[5.936098],139
[0.15468435],1,1,5,18,[5.947971],140
[0.14804871],1,1,12,7,[5.86168],141
[0.15188952],1,1,11,16,[5.8859415],142
[0.15873805],1,1,15,13,[5.926633],143
[0.15019883],1,1,8,4,[5.9420877],144
[0.152304],1,1,3,6,[5.8976684],145
[0.15660633],1,1,15,13,[5.9264717],146
[0.15311575],1,1,5,9,[5.8866253],147
[0.14648092],1,1,10,2,[5.8702164],148
[0.13996121],1,1,17,10,[5.8678217],149
[0.15323818],1,1,15,13,[5.9256053],150
[0.15305232],1,1,6,9,[5.892056],151
[0.15413481],1,1,15,2,[5.947897],152
[0.14619382],1,1,4,16,[5.8757954],153
[0.1379795],1,1,18,3,[5.909951],154
[0.14932689],1,1,6,9,[5.89011],155
[0.13602895],1,1,16,3,[5.8377295],156
[0.13853917],1,1,8,9,[5.8985806],157
[0.1473742],1,1,14,1,[5.7640276],158
[0.14563063],1,1,14,11,[5.884837],159
[0.13486673],1,1,10,18,[5.88599],160
[0.13926013],1,1,6,8,[5.948001],161
[0.1385241],1,1,18,2,[5.951797],162
[0.141986],1,1,9,1,[5.7738914],163
[0.13339657],1,1,18,3,[5.9076643],164
[0.13798836],1,1,13,18,[5.930187],165
[0.14069472],1,1,5,7,[5.8856525],166
[0.14078382],1,1,13,2,[5.9134483],167
[0.14131653],1,1,17,15,[5.943409],168
[0.13720907],1,1,1,3,[5.7805777],169
[0.13431096],1,1,10,13,[5.8443203],170
[0.14305057],1,1,6,12,[5.9130974],171
[0.1384852],1,1,2,10,[5.8655653],172
[0.14287844],1,1,13,1,[5.7946806],173
[0.14142796],1,1,2,16,[5.8816743],174
[0.14328709],1,1,12,4,[5.907547],175
[0.14321001],1,1,14,10,[5.814435],176
[0.13903014],1,1,17,9,[5.880988],177
[0.14356637],1,1,16,9,[5.8277273],178
[0.1415041],1,1,4,17,[5.9284496],179
[0.1489539],1,1,14,19,[5.891942],180
[0.14045407],1,1,9,10,[5.8165274],181
[0.14465363],1,1,14,17,[5.8793693],182
[0.15268984],1,1,6,14,[5.881831],183
[0.14865981],1,1,15,19,[5.9574676],184
[0.13805144],1,1,18,12,[5.926478],185
[0.1494945],1,1,15,9,[5.8905697],186
[0.14464165],1,1,11,5,[5.9379377],187
[0.13927868],1,1,6,10,[5.8643427],188
[0.141355],1,1,9,12,[5.851575],189
[0.13833325],1,1,2,8,[5.9448476],190
[0.1424062],1,1,1,9,[5.762762],191
[0.14128402],1,1,11,19,[5.9518027],192
[0.13884725],1,1,6,7,[5.9034414],193
[0.14272854],1,1,19,1,[5.8308306],194
[0.13744292],1,1,17,19,[5.9414806],195
[0.14519209],1,1,6,1,[5.8195505],196
[0.13996108],1,1,8,4,[5.9439507],197
[0.14240715],1,1,8,19,[5.9569054],198
[0.1465524],1,1,19,2,[5.9424477],199
[0.14173268],1,1,9,7,[5.8342395],200
[0.14462416],1,1,9,16,[5.8182006],201
[0.14939837],1,1,14,8,[5.888629],202
[0.14952616],1,1,19,1,[5.822582],203
[0.14697485],1,1,12,1,[5.78808],204
[0.13774225],1,1,3,17,[5.894076],205
[0.15190418],1,1,13,19,[5.9246902],206
[0.15614724],1,1,4,9,[5.8625298],207
[0.1580759],1,1,19,15,[5.9560184],208
[0.1485097],1,1,5,3,[5.895958],209
[0.15934877],1,1,9,14,[5.8027105],210
[0.14587787],1,1,7,8,[5.9123535],211
[0.15050057],1,1,16,13,[5.868602],212
[0.15614937],1,1,15,8,[5.95874],213
[0.15440285],1,1,6,18,[5.9553103],214
[0.1484409],1,1,18,16,[5.903091],215
[0.15892518],1,1,5,6,[5.9361296],216
[0.15034793],1,1,11,16,[5.893668],217
[0.1554489],1,1,19,2,[5.9408107],218
[0.15093397],1,1,6,7,[5.906498],219
[0.15233813],1,1,11,4,[5.9412813],220
[0.14939295],1,1,2,16,[5.8847876],221
[0.14694634],1,1,5,10,[5.871131],222
[0.13925378],1,1,10,3,[5.832384],223
[0.15530768],1,1,15,4,[5.9451017],224
[0.15390308],1,1,9,14,[5.797306],225
[0.15069287],1,1,14,16,[5.8208303],226
[0.15032555],1,1,13,6,[5.9187536],227
[0.1440997],1,1,8,1,[5.8264484],228
[0.150747],1,1,6,5,[5.93371],229
[0.14979652],1,1,19,1,[5.8194294],230
[0.14767155],1,1,17,15,[5.94466],231
[0.14681464],1,1,12,5,[5.910664],232
[0.14395843],1,1,2,3,[5.899488],233
[0.14685619],1,1,19,16,[5.885254],234
[0.14867218],1,1,3,14,[5.839029],235
[0.15207139],1,1,15,18,[5.964984],236
[0.14315596],1,1,17,11,[5.939996],237
[0.13999227],1,1,8,7,[5.913477],238
[0.1513974],1,1,2,1,[5.808714],239
[0.1562955],1,1,1,14,[5.7425222],240
[0.14990453],1,1,14,10,[5.8140097],241
[0.14727549],1,1,3,2,[5.8982058],242
[0.14455286],1,1,12,10,[5.853595],243
[0.15417585],1,1,9,11,[5.870286],244
[0.1580773],1,1,6,19,[5.942894],245
[0.15383334],1,1,7,5,[5.902251],246
[0.1440551],1,1,7,10,[5.8419056],247
[0.15733899],1,1,6,2,[5.9327526],248
[0.15718168],1,1,2,19,[5.9389153],249
[0.14841941],1,1,7,18,[5.9228287],250
[0.1532937],1,1,5,12,[5.912116],251
[0.15780209],1,1,1,6,[5.801882],252
[0.1507957],1,1,1,10,[5.743471],253
[0.14923544],1,1,7,12,[5.88157],254
[0.14783673],1,1,3,8,[5.907145],255
[0.15382586],1,1,7,11,[5.9108562],256
[0.16418791],1,1,15,4,[5.9473224],257
[0.15385047],1,1,3,5,[5.89296],258
[0.15420528],1,1,18,16,[5.9001684],259
[0.15681571],1,1,6,17,[5.9349003],260
[0.16803496],1,1,1,15,[5.805141],261
[0.15646827],1,1,18,12,[5.9305434],262
[0.15736876],1,1,7,11,[5.907571],263
[0.15958616],1,1,16,2,[5.883235],264
[0.16137636],1,1,11,13,[5.9308643],265
[0.15781543],1,1,2,3,[5.8939257],266
[0.16012517],1,1,3,1,[5.758423],267
[0.15801683],1,1,11,3,[5.9042854],268
[0.16661331],1,1,15,17,[5.947773],269
[0.16390595],1,1,11,13,[5.930128],270
[0.16898006],1,1,9,4,[5.8727884],271
[0.15956874],1,1,17,9,[5.8731194],272
[0.16336764],1,1,6,17,[5.9349823],273
[0.16459192],1,1,1,8,[5.804826],274
[0.16562189],1,1,11,4,[5.9432135],275
[0.1704038],1,1,9,5,[5.8687024],276
[0.16947696],1,1,6,18,[5.952859],277
[0.16489221],1,1,8,11,[5.9527187],278
[0.16510613],1,1,11,8,[5.9524193],279
[0.16305141],1,1,3,5,[5.8865848],280
[0.17134269],1,1,2,19,[5.9375887],281
[0.1631147],1,1,13,8,[5.932265],282
[0.1644059],1,1,10,1,[5.73028],283
[0.15998353],1,1,13,10,[5.856937],284
[0.17890298],1,1,15,1,[5.792427],285
[0.16927376],1,1,9,12,[5.848761],286
[0.1728064],1,1,4,19,[5.944022],287
[0.17667456],1,1,12,15,[5.9289083],288
[0.1731501],1,1,18,2,[5.947703],289
[0.177272],1,1,5,9,[5.865094],290
[0.17905162],1,1,16,14,[5.8395514],291
[0.16635208],1,1,10,16,[5.8257313],292
[0.17056166],1,1,8,4,[5.9471273],293
[0.17494717],1,1,13,5,[5.91751],294
[0.16903351],1,1,11,10,[5.8749657],295
[0.1690814],1,1,9,10,[5.8103337],296
[0.17390735],1,1,4,19,[5.9436536],297
[0.17047048],1,1,1,17,[5.7846975],298
[0.17435153],1,1,15,3,[5.9045563],299
[0.16442712],1,1,13,17,[5.919036],300
[0.16799344],1,1,10,11,[5.8706894],301
[0.17066255],1,1,16,2,[5.88674],302
[0.1736523],1,1,12,6,[5.9168205],303
[0.17656584],1,1,7,14,[5.857465],304
[0.17202918],1,1,3,14,[5.8456545],305
[0.17214894],1,1,12,6,[5.916698],306
[0.16652273],1,1,2,17,[5.929904],307
[0.16822757],1,1,13,2,[5.9150505],308
[0.17597263],1,1,14,18,[5.9051943],309
[0.17176326],1,1,1,18,[5.8034015],310
[0.17247377],1,1,9,5,[5.8626595],311
[0.16000876],1,1,3,8,[5.900441],312
[0.16907842],1,1,17,19,[5.941845],313
[0.1713046],1,1,13,19,[5.9280252],314
[0.17549357],1,1,6,5,[5.9325542],315
[0.16522464],1,1,12,18,[5.9327474],316
[0.17415455],1,1,15,13,[5.931631],317
[0.16273345],1,1,5,3,[5.8854394],318
[0.1723381],1,1,16,14,[5.8395977],319
[0.16738687],1,1,1,8,[5.797655],320
[0.16118485],1,1,4,3,[5.8885827],321
[0.17547794],1,1,11,15,[5.9536204],322
[0.16985698],1,1,13,19,[5.9257584],323
[0.16889074],1,1,14,10,[5.816926],324
[0.16695565],1,1,17,1,[5.7846084],325
[0.1737928],1,1,15,13,[5.9294024],326
[0.15917903],1,1,4,10,[5.8622046],327
[0.16711536],1,1,3,19,[5.8952017],328
[0.17428227],1,1,5,18,[5.94907],329
[0.16943206],1,1,16,19,[5.898882],330
[0.16813008],1,1,9,8,[5.881388],331
[0.16184942],1,1,7,8,[5.9165654],332
[0.1658753],1,1,7,18,[5.9261007],333
[0.16998656],1,1,2,9,[5.866679],334
[0.17275055],1,1,15,17,[5.944725],335
[0.16537055],1,1,9,12,[5.8492255],336
[0.16467896],1,1,8,11,[5.950162],337
[0.15558606],1,1,10,4,[5.8601665],338
[0.16484122],1,1,6,12,[5.9177647],339
[0.16517518],1,1,14,10,[5.814431],340
[0.16098468],1,1,12,9,[5.8452168],341
[0.16742639],1,1,8,15,[5.9570255],342
[0.15337284],1,1,7,8,[5.914006],343
[0.1629425],1,1,15,12,[5.9272833],344
[0.15882507],1,1,1,13,[5.7713914],345
[0.14875007],1,1,4,10,[5.8556223],346
[0.1611785],1,1,2,6,[5.9311447],347
[0.14712788],1,1,17,3,[5.8838477],348
[0.16348039],1,1,15,8,[5.9558163],349
[0.16087808],1,1,2,5,[5.9284134],350
[0.15257692],1,1,7,4,[5.904178],351
[0.15872464],1,1,5,11,[5.937695],352
[0.1647649],1,1,15,18,[5.964381],353
[0.15932049],1,1,5,9,[5.8582087],354
[0.16015933],1,1,8,15,[5.9545],355
[0.14701915],1,1,12,17,[5.9102387],356
[0.15264724],1,1,8,9,[5.8698425],357
[0.15668865],1,1,19,11,[5.947276],358
[0.15440674],1,1,17,19,[5.939291],359
[0.14979848],1,1,18,10,[5.876873],360
[0.1514505],1,1,1,8,[5.8073144],361
[0.15719932],1,1,11,15,[5.9507036],362
[0.14621776],1,1,17,9,[5.855563],363
[0.1559103],1,1,18,5,[5.948221],364
[0.15003787],1,1,13,18,[5.935363],365
[0.15784767],1,1,15,2,[5.939664],366
[0.1525085],1,1,12,15,[5.9216385],367
[0.14495288],1,1,9,17,[5.8517475],368
[0.14658707],1,1,16,9,[5.8165655],369
[0.1503451],1,1,18,11,[5.955904],370
[0.14612652],1,1,10,5,[5.8516984],371
[0.14477992],1,1,13,2,[5.911991],372
[0.14407283],1,1,13,2,[5.911701],373
[0.15061763],1,1,11,14,[5.892547],374
[0.14414367],1,1,6,8,[5.943617],375
[0.14694968],1,1,19,17,[5.9361334],376
[0.14330766],1,1,4,18,[5.9516],377
[0.14192982],1,1,8,6,[5.94322],378
[0.13897711],1,1,10,2,[5.849008],379
[0.14457887],1,1,10,15,[5.865703],380
[0.14171274],1,1,5,17,[5.9226294],381
[0.13445097],1,1,7,4,[5.9063034],382
[0.13134949],1,1,3,16,[5.8568535],383
[0.14369549],1,1,15,11,[5.9459743],384
[0.13547294],1,1,16,1,[5.7803516],385
[0.12952219],1,1,10,13,[5.8305693],386
[0.14561291],1,1,15,1,[5.8132043],387
[0.13425362],1,1,3,1,[5.771918],388
[0.13744842],1,1,5,4,[5.9280787],389
[0.13937059],1,1,18,10,[5.8693676],390
[0.1397239],1,1,10,5,[5.8425455],391
[0.14691477],1,1,1,18,[5.82135],392
[0.14135446],1,1,12,18,[5.930549],393
[0.1389896],1,1,5,3,[5.8839335],394
[0.14593191],1,1,9,2,[5.848812],395
[0.14615233],1,1,16,5,[5.89355],396
[0.1445194],1,1,6,3,[5.894904],397
[0.14854656],1,1,14,10,[5.8042283],398
[0.14399077],1,1,1,10,[5.71146],399
[0.1495559],1,1,8,1,[5.805041],400
[0.15875445],1,1,1,14,[5.7495375],401
[0.15194085],1,1,1,13,[5.7747965],402
[0.16162539],1,1,5,1,[5.778961],403
[0.15958321],1,1,5,16,[5.893688],404
[0.15477794],1,1,16,10,[5.8032503],405
[0.1694195],1,1,15,4,[5.942919],406
[0.16631794],1,1,12,5,[5.9100904],407
[0.16461669],1,1,7,4,[5.9115543],408
[0.17739016],1,1,1,6,[5.773675],409
[0.17889103],1,1,1,9,[5.6961517],410
[0.17315932],1,1,2,4,[5.9284225],411
[0.17326476],1,1,4,3,[5.8919735],412
[0.17826506],1,1,10,11,[5.8402157],413
[0.18587247],1,1,8,11,[5.950858],414
[0.18272643],1,1,10,2,[5.8243675],415
[0.19206789],1,1,3,15,[5.90559],416
[0.19489273],1,1,15,10,[5.8414907],417
[0.18793072],1,1,10,1,[5.6488085],418
[0.19056368],1,1,3,19,[5.9050713],419
[0.19238259],1,1,16,9,[5.8396006],420
[0.20303494],1,1,15,8,[5.954897],421
[0.19997185],1,1,12,15,[5.9316344],422
[0.1983309],1,1,6,17,[5.9434233],423
[0.18750042],1,1,3,11,[5.90279],424
[0.19759154],1,1,6,4,[5.941626],425
[0.19650093],1,1,8,2,[5.939079],426
[0.19789658],1,1,15,3,[5.9027967],427
[0.19582666],1,1,16,19,[5.919491],428
[0.19192907],1,1,2,16,[5.9039145],429
[0.18664286],1,1,7,12,[5.9020824],430
[0.17786427],1,1,3,10,[5.758729],431
[0.19125418],1,1,8,9,[5.880471],432
[0.20007293],1,1,15,11,[5.9534254],433
[0.1924834],1,1,7,19,[5.927647],434
[0.18838589],1,1,4,1,[5.7462873],435
[0.19372183],1,1,7,15,[5.925948],436
[0.18596782],1,1,16,9,[5.8404665],437
[0.18896644],1,1,2,9,[5.8660426],438
[0.18737225],1,1,10,18,[5.8330774],439
[0.18650293],1,1,11,17,[5.9444914],440
[0.18353343],1,1,3,1,[5.705612],441
[0.1897001],1,1,15,10,[5.8179793],442
[0.18666479],1,1,2,8,[5.9377546],443
[0.17749779],1,1,4,3,[5.8821535],444
[0.18080166],1,1,16,4,[5.9044347],445
[0.18324852],1,1,19,3,[5.8951864],446
[0.19504282],1,1,19,14,[5.919326],447
[0.18437935],1,1,13,18,[5.9459906],448
[0.1840547],1,1,11,6,[5.9509096],449
[0.18192972],1,1,6,7,[5.922805],450
[0.18323103],1,1,19,12,[5.9357038],451
[0.17709269],1,1,17,9,[5.8705907],452
[0.18329436],1,1,17,5,[5.932164],453
[0.17269707],1,1,2,4,[5.926696],454
[0.1796463],1,1,14,12,[5.896298],455
[0.17055064],1,1,2,10,[5.7920513],456
[0.17323439],1,1,3,6,[5.885705],457
[0.16619071],1,1,3,4,[5.8739786],458
[0.16151337],1,1,8,3,[5.881769],459
[0.17164904],1,1,7,1,[5.742037],460
[0.1747494],1,1,5,17,[5.931693],461
[0.16802649],1,1,3,6,[5.880651],462
[0.17783776],1,1,14,8,[5.918893],463
[0.169766],10,1,10,4,[5.7922792],464
[0.16812839],1,1,5,12,[5.9206257],465
[0.1648605],1,1,2,16,[5.9026303],466
[0.17317067],1,1,17,14,[5.911472],467
[0.16032149],1,1,4,2,[5.924228],468
[0.17114763],1,1,6,19,[5.9538727],469
[0.16465129],1,1,11,8,[5.950059],470
[0.16393465],10,1,10,16,[5.7638416],471
[0.16950753],1,1,18,11,[5.960981],472
[0.15815134],1,10,11,4,[5.9380527],473
[0.16440484],10,10,5,3,[5.860057],474
[0.17571102],1,10,11,10,[5.797121],475
[0.15929188],1,1,18,4,[5.9503613],476
[0.16729334],1,1,6,14,[5.9144588],477
[0.16363555],10,10,8,4,[5.937462],478
[0.1660437],1,1,18,5,[5.9490194],479
[0.1699627],10,10,4,3,[5.8550415],480
[0.16433033],10,10,7,10,[5.760392],481
[0.17086999],10,10,16,13,[5.9012446],482
[0.161508],10,10,19,5,[5.9410763],483
[0.15544964],1,1,9,5,[5.8687124],484
[0.16948135],10,10,4,15,[5.9371424],485
[0.1691884],10,10,7,12,[5.9017076],486
[0.1566329],10,10,9,8,[5.880415],487
[0.1773571],10,10,2,7,[5.90551],488
[0.1696941],10,10,15,13,[5.9396605],489
[0.17027041],10,10,15,8,[5.9520874],490
[0.17555769],10,10,2,15,[5.938835],491
[0.17795183],10,10,2,13,[5.9222674],492
[0.17120805],10,10,15,10,[5.785905],493
[0.17071484],10,1,1,10,[5.6468277],494
[0.17281778],10,10,12,5,[5.9195876],495
[0.1774768],10,10,19,2,[5.9371853],496
[0.17577563],10,10,7,12,[5.8991027],497
[0.18369095],10,10,3,19,[5.872203],498
[0.18093659],10,10,13,10,[5.7582808],499
[0.17367697],10,10,18,15,[5.9639473],500
[0.19282682],10,10,15,3,[5.8701706],501
[0.18972999],10,10,2,15,[5.9354258],502
[0.17295127],10,10,14,18,[5.931151],503
[0.18573982],10,10,7,13,[5.8978424],504
[0.18356895],10,10,14,12,[5.9028873],505
[0.18731149],10,10,13,5,[5.9212193],506
[0.17591342],10,10,8,1,[5.813813],507
[0.18768278],10,10,12,8,[5.933201],508
[0.19043793],10,10,6,13,[5.9364324],509
[0.1771236],10,10,12,1,[5.79836],510
[0.1901436],10,10,11,3,[5.8751364],511
[0.1682747],10,10,5,9,[5.8713036],512
[0.19149579],10,10,6,10,[5.7622313],513
[0.18883252],10,10,11,3,[5.8748946],514
[0.1860298],10,10,19,6,[5.9548016],515
[0.16629952],10,10,9,14,[5.8516793],516
[0.18360741],10,10,6,11,[5.9509163],517
[0.17214826],10,10,6,9,[5.882635],518
[0.18097436],1,10,18,1,[5.814439],519
[0.17801304],10,10,15,19,[5.953827],520
[0.1920432],10,10,4,2,[5.918213],521
[0.17500304],10,10,5,19,[5.9395733],522
[0.17021967],10,10,12,1,[5.7899427],523
[0.17052874],10,10,18,13,[5.945284],524
[0.18247621],10,10,11,3,[5.873437],525
[0.17924853],10,10,2,19,[5.934067],526
[0.18570654],10,10,2,10,[5.7516785],527
[0.18388554],10,10,16,12,[5.904462],528
[0.17615356],10,10,15,4,[5.9349585],529
[0.17999654],10,10,4,17,[5.933343],530
[0.16445214],10,10,19,14,[5.920735],531
[0.16916196],10,10,19,15,[5.9521675],532
[0.17231058],1,10,14,11,[5.9157467],533
[0.1848152],10,10,3,5,[5.8509436],534
[0.16640967],10,10,15,18,[5.9610596],535
[0.1644401],10,1,11,19,[5.9513454],536
[0.17369507],1,10,11,15,[5.947092],537
[0.16422185],10,10,7,18,[5.931073],538
[0.17347014],10,10,17,10,[5.779769],539
[0.17663613],10,10,5,2,[5.9169984],540
[0.17304581],10,10,17,13,[5.930265],541
[0.17359988],10,10,18,2,[5.939124],542
[0.17629524],10,10,12,6,[5.928158],543
[0.17975548],10,10,10,6,[5.7680693],544
[0.16828129],10,10,7,11,[5.919285],545
[0.15891115],10,10,9,12,[5.85815],546
[0.16951],10,10,12,18,[5.939128],547
[0.178498],10,10,17,12,[5.9262753],548
[0.18695812],10,10,2,17,[5.9277067],549
[0.17131767],10,10,11,7,[5.917888],550
[0.17152269],10,1,1,19,[5.8033915],551
[0.1738722],10,10,2,1,[5.7877684],552
[0.15740588],10,10,15,9,[5.8770437],553
[0.16713163],10,10,8,11,[5.9470997],554
[0.17247507],10,10,14,6,[5.915947],555
[0.17684743],10,10,7,10,[5.7365513],556
[0.17534587],10,10,6,5,[5.933077],557
[0.1738041],10,10,12,4,[5.911238],558
[0.16616029],10,10,15,11,[5.943814],559
[0.19163784],10,10,3,6,[5.8700504],560
[0.17676039],10,10,2,19,[5.9248347],561
[0.17273055],10,10,15,12,[5.9208617],562
[0.17370154],10,10,7,13,[5.897855],563
[0.17281969],10,10,12,4,[5.9094095],564
[0.1554612],10,10,7,9,[5.8469677],565
[0.1570407],1,10,11,9,[5.874365],566
[0.18215302],10,10,2,10,[5.743462],567
[0.16938643],10,10,6,11,[5.9417715],568
[0.17657863],1,10,17,1,[5.8062],569
[0.17303513],10,10,15,8,[5.947734],570
[0.16764611],10,10,8,19,[5.953187],571
[0.16423944],10,10,18,12,[5.93058],572
[0.17245457],10,10,5,6,[5.9325113],573
[0.1847405],10,10,3,15,[5.871935],574
[0.15580848],10,10,14,18,[5.929551],575
[0.17875706],10,10,6,8,[5.9481544],576
[0.15157753],10,10,4,9,[5.8606024],577
[0.17938244],1,10,2,1,[5.7812853],578
[0.16559505],10,10,1,16,[5.790093],579
[0.17181611],10,10,17,6,[5.9428587],580
[0.15169123],10,10,16,9,[5.849848],581
[0.1573758],10,10,19,4,[5.937248],582
[0.16418138],10,10,12,6,[5.9125853],583
[0.1532511],10,10,14,7,[5.8885746],584
[0.16537094],10,10,12,16,[5.8971257],585
[0.139616],10,10,12,9,[5.8330393],586
[0.17004023],10,10,2,16,[5.904381],587
[0.15201887],10,10,5,8,[5.9394016],588
[0.15900487],10,10,2,8,[5.9246135],589
[0.1505254],10,10,4,5,[5.922539],590
[0.13307273],1,1,9,12,[5.8250093],591
[0.14563426],10,10,19,6,[5.942342],592
