probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.19020635],5,5,10,5,[5.7731466],119
[0.19468632],5,5,2,8,[5.8973064],120
[0.1946353],5,5,10,6,[5.8357706],121
[0.18935776],5,5,1,6,[5.839731],122
[0.1968915],5,5,10,6,[5.8304567],123
[0.2011182],5,5,10,11,[5.921282],124
[0.19195372],5,5,18,7,[5.935161],125
[0.19318087],5,5,7,8,[5.916378],126
[0.1968138],5,5,8,13,[5.913676],127
[0.19492133],5,5,5,2,[5.7518845],128
[0.19834912],5,5,12,8,[5.9013834],129
[0.19568247],5,5,9,14,[5.9627657],130
[0.20103271],5,5,13,11,[5.9288263],131
[0.19885331],5,5,14,8,[5.9068136],132
[0.19030227],5,5,16,1,[5.960185],133
[0.19481908],5,5,15,18,[5.942785],134
[0.19382551],5,5,7,18,[5.9339323],135
[0.19622135],5,5,7,14,[5.9489937],136
[0.19779956],5,5,13,7,[5.9508324],137
[0.19616485],5,5,9,2,[5.9430957],138
[0.19216377],5,5,9,17,[5.9549036],139
[0.1946389],5,5,11,15,[5.9373],140
[0.18995908],5,5,15,9,[5.973013],141
[0.18575464],5,5,7,6,[5.807816],142
[0.19401062],5,5,10,12,[5.929857],143
[0.18590078],5,5,4,11,[5.882681],144
[0.1867813],5,5,2,14,[5.924124],145
[0.17450526],5,5,6,1,[5.807776],146
[0.17421487],5,5,7,6,[5.795866],147
[0.17820969],5,5,2,14,[5.9221606],148
[0.17318936],5,5,2,9,[5.93783],149
[0.17718191],6,6,9,7,[5.9556303],150
[0.18129136],6,6,2,14,[5.9190774],151
[0.18608421],6,6,2,7,[5.916335],152
[0.18422121],6,6,19,5,[5.7858925],153
[0.1826191],6,6,15,17,[5.9517155],154
[0.1888982],6,6,16,8,[5.907819],155
[0.18179893],6,6,1,18,[5.9302816],156
[0.18460013],6,6,11,17,[5.913377],157
[0.18781534],6,6,1,12,[5.94179],158
[0.18942472],6,6,11,10,[5.9123764],159
[0.19155057],6,6,1,6,[5.7773333],160
[0.19500782],6,6,2,6,[5.735461],161
[0.1976533],6,6,4,19,[5.8967233],162
[0.19335195],6,6,11,17,[5.910363],163
[0.20914549],6,6,6,4,[5.7232275],164
[0.21028204],6,6,9,6,[5.769683],165
[0.22182062],6,6,12,6,[5.7372446],166
[0.23046684],6,6,6,19,[5.7206063],167
[0.24108155],6,6,11,10,[5.9126573],168
[0.2550038],6,6,1,13,[5.956305],169
[0.2579902],6,6,8,11,[5.878787],170
[0.27423903],6,6,10,5,[5.830427],171
[0.2836878],6,6,7,2,[5.9049063],172
[0.28580943],6,6,1,10,[5.946312],173
[0.29334483],6,6,13,15,[5.967768],174
[0.29237682],6,6,10,14,[5.941442],175
[0.28797954],6,6,10,18,[5.928397],176
[0.28684604],6,6,17,19,[5.9302645],177
[0.3054298],6,6,6,5,[5.559432],178
[0.31082636],6,6,5,6,[5.5541735],179
[0.3046639],6,6,17,2,[5.9132557],180
[0.31146544],6,6,17,2,[5.9135046],181
[0.32785827],6,6,16,11,[5.9361243],182
[0.32733148],6,6,19,2,[5.9044776],183
[0.33971113],6,6,10,12,[5.936239],184
[0.333529],6,6,14,10,[5.9421754],185
[0.32331848],6,6,18,2,[5.90287],186
[0.3382819],6,6,2,15,[5.922816],187
[0.3455269],6,6,16,13,[5.971573],188
[0.3362464],6,6,5,12,[5.8433075],189
[0.34059128],6,6,16,12,[5.9601536],190
[0.32075047],6,6,19,14,[5.939801],191
[0.32691935],6,6,12,14,[5.9483647],192
[0.31656235],6,6,8,9,[5.9364853],193
[0.32454926],6,6,10,16,[5.9482565],194
[0.32877943],6,6,3,6,[5.6135983],195
[0.32446086],6,6,3,16,[5.9410715],196
[0.31320485],6,6,1,5,[5.85155],197
[0.30372912],6,6,8,11,[5.8930264],198
[0.31714728],6,6,15,7,[5.959938],199
[0.30157188],6,6,18,4,[5.920696],200
[0.2953521],6,6,17,4,[5.9243383],201
[0.3077879],6,6,6,14,[5.650001],202
[0.29976174],6,6,17,3,[5.918911],203
[0.28961453],6,6,18,1,[5.9429274],204
[0.29866046],6,6,4,18,[5.9182053],205
[0.30002457],6,6,11,14,[5.9223423],206
[0.302162],6,6,5,11,[5.811095],207
[0.30421236],6,6,8,7,[5.917307],208
[0.30255458],6,6,11,3,[5.895509],209
[0.2977453],6,6,16,11,[5.930197],210
[0.29724],6,6,1,6,[5.6606483],211
[0.28994858],6,6,15,19,[5.950465],212
[0.27983415],6,6,17,4,[5.916361],213
[0.2977468],6,6,2,4,[5.873665],214
[0.2751516],6,6,11,17,[5.8990145],215
[0.27827352],6,6,9,11,[5.9221587],216
[0.28575695],6,6,11,4,[5.877491],217
[0.28578877],6,6,8,6,[5.6326346],218
[0.2871116],6,6,8,6,[5.6306562],219
[0.29839763],6,6,7,5,[5.843393],220
[0.27189755],6,6,18,14,[5.932927],221
[0.29408202],6,6,19,15,[5.9513106],222
[0.3102938],6,6,6,5,[5.533433],223
[0.30299553],6,6,14,16,[5.96062],224
[0.299497],6,6,9,14,[5.9652357],225
[0.30980468],6,6,11,4,[5.864382],226
[0.30873972],6,6,3,17,[5.914321],227
[0.29581907],6,6,11,17,[5.8818808],228
[0.30007884],6,6,19,17,[5.9290366],229
[0.3250863],6,6,2,10,[5.906206],230
[0.33479482],6,6,3,4,[5.8925104],231
[0.30557337],6,6,15,8,[5.936229],232
[0.3154712],6,6,5,12,[5.8453684],233
[0.30663878],6,6,9,12,[5.9651356],234
[0.307178],6,6,9,13,[5.9759364],235
[0.29640788],6,6,11,6,[5.578471],236
[0.3187176],6,6,7,3,[5.92487],237
[0.28062022],6,6,12,18,[5.934943],238
[0.29660687],6,6,1,16,[5.9688287],239
[0.28392157],6,6,6,17,[5.6385145],240
[0.31040028],6,6,10,12,[5.942799],241
[0.30113724],6,6,4,1,[5.9165664],242
[0.30884138],6,6,9,7,[5.966872],243
[0.3059198],6,6,10,1,[5.9514813],244
[0.2856069],6,6,17,2,[5.908165],245
[0.30555835],6,6,16,11,[5.892147],246
[0.30455765],6,6,1,16,[5.968893],247
[0.30338535],6,6,13,8,[5.9361334],248
[0.30075946],6,6,2,15,[5.931038],249
[0.30149904],6,6,11,13,[5.8869324],250
[0.27785304],6,6,17,5,[5.8378243],251
[0.2989304],6,6,5,13,[5.8604536],252
[0.2930225],6,6,7,1,[5.954297],253
[0.27491173],6,6,15,9,[5.9771967],254
[0.28233373],6,6,10,15,[5.955954],255
[0.27200207],6,6,16,4,[5.9195747],256
[0.2757609],6,6,3,14,[5.9225216],257
[0.26829958],6,6,9,7,[5.9641037],258
[0.2542775],6,6,19,2,[5.9030437],259
[0.25016755],6,6,16,14,[5.9589624],260
[0.24757574],6,6,11,6,[5.592599],261
[0.24865128],6,6,10,1,[5.9426756],262
[0.24125642],6,6,9,5,[5.853783],263
[0.25092655],6,6,5,12,[5.8339925],264
[0.24235617],6,6,5,4,[5.7928686],265
[0.2556555],6,6,7,13,[5.957158],266
[0.25260785],6,6,19,3,[5.9085407],267
[0.23426801],6,6,19,12,[5.9324045],268
[0.21618755],6,6,9,11,[5.8620586],269
[0.22213654],6,6,19,1,[5.9338436],270
[0.20822223],6,6,9,11,[5.8577194],271
[0.20605958],6,6,10,17,[5.923051],272
[0.2053925],6,6,11,5,[5.7142935],273
[0.19298941],6,6,12,18,[5.9352846],274
[0.19220452],6,6,13,17,[5.940545],275
[0.20047198],6,6,5,16,[5.8164635],276
[0.20174794],6,6,8,3,[5.8918276],277
[0.18422075],6,6,5,1,[5.807761],278
[0.18810964],6,6,6,5,[5.5844164],279
[0.17700998],6,6,18,3,[5.901689],280
[0.1849319],5,6,5,2,[5.745545],281
[0.18091562],5,5,12,8,[5.9260283],282
[0.19145331],6,6,10,3,[5.9085493],283
[0.19500855],5,5,13,2,[5.9232273],284
[0.21055485],6,5,6,14,[5.764739],285
[0.19984384],6,5,6,7,[5.747841],286
[0.20573668],5,5,9,12,[5.9597406],287
[0.20764674],5,5,17,2,[5.90625],288
[0.203562],5,5,2,7,[5.9173813],289
[0.19803268],5,5,7,1,[5.9509687],290
[0.20878097],5,5,18,5,[5.7336836],291
[0.21999864],5,5,2,10,[5.90357],292
[0.2206622],5,5,19,14,[5.938546],293
[0.22071427],5,5,10,9,[5.9557934],294
[0.22559713],5,5,3,9,[5.930188],295
[0.22475225],5,5,11,8,[5.8329906],296
[0.22793101],5,5,4,5,[5.688328],297
[0.22567327],5,5,7,4,[5.9224997],298
[0.22578976],5,5,2,7,[5.90585],299
[0.23750585],5,5,15,8,[5.944628],300
[0.24404487],5,5,13,15,[5.9761877],301
[0.2377894],5,5,2,4,[5.8696384],302
[0.23173624],5,5,17,1,[5.9361353],303
[0.2316783],5,5,10,6,[5.73701],304
[0.23952872],5,5,8,19,[5.9141474],305
[0.2376141],5,5,9,4,[5.9317017],306
[0.2252224],5,5,6,18,[5.7643423],307
[0.23686866],5,5,5,8,[5.6834173],308
[0.23936921],5,5,10,4,[5.908365],309
[0.22029027],5,5,1,7,[5.9489803],310
[0.23876366],5,5,3,11,[5.84566],311
[0.23333414],5,5,3,7,[5.922204],312
[0.23818633],5,5,10,17,[5.9284334],313
[0.23633194],5,5,13,9,[5.973878],314
[0.23181401],5,5,18,2,[5.89277],315
[0.23525953],5,5,12,17,[5.939666],316
[0.22787952],5,5,4,18,[5.905243],317
[0.23107746],6,5,6,17,[5.742652],318
[0.20971973],5,5,2,1,[5.890046],319
[0.22083779],5,5,11,8,[5.84355],320
[0.21708076],5,5,9,17,[5.9477005],321
[0.21411468],5,5,11,10,[5.8582983],322
[0.20601359],5,5,14,2,[5.8891115],323
[0.19511764],6,5,6,1,[5.728812],324
[0.20297542],5,5,19,14,[5.943989],325
[0.18701664],5,5,1,12,[5.9477944],326
[0.19492352],5,5,19,12,[5.937179],327
[0.20712882],6,5,15,10,[5.950488],328
[0.18547554],5,5,17,2,[5.8694234],329
[0.18215871],5,6,18,5,[5.7526407],330
[0.19619195],5,6,2,5,[5.682623],331
[0.2031122],6,6,16,12,[5.961994],332
[0.19143482],6,6,10,1,[5.9309587],333
[0.2020085],6,6,16,13,[5.974563],334
[0.21237917],6,6,10,7,[5.9287853],335
[0.1923289],6,5,16,4,[5.92379],336
[0.18508592],6,6,16,2,[5.876899],337
[0.19140017],6,6,7,11,[5.876414],338
[0.23021293],6,5,6,5,[5.5250306],339
[0.20008247],6,6,19,7,[5.934755],340
[0.20000963],6,6,19,7,[5.934419],341
[0.1878437],5,5,2,4,[5.809536],342
[0.18820915],5,5,11,14,[5.8804274],343
[0.19657904],5,5,12,8,[5.926178],344
[0.18895666],6,5,11,6,[5.6625032],345
[0.18599607],6,5,6,2,[5.6266575],346
[0.18598406],5,5,10,9,[5.944313],347
[0.18479262],5,5,9,12,[5.9611635],348
[0.18919691],5,5,13,8,[5.941597],349
[0.21254112],6,6,19,7,[5.931719],350
[0.18898624],6,6,6,11,[5.6345954],351
[0.20164262],6,6,4,10,[5.8951235],352
[0.17954746],6,6,8,11,[5.8389406],353
[0.2146613],5,6,5,19,[5.7588415],354
[0.19257459],6,6,11,15,[5.878853],355
[0.19194888],6,6,8,2,[5.8217835],356
[0.21015856],6,6,2,13,[5.84352],357
[0.21303323],6,6,16,19,[5.9508834],358
[0.22428255],6,6,3,19,[5.9247274],359
[0.19606166],6,6,17,3,[5.9217563],360
[0.18484658],6,6,19,11,[5.8321724],361
[0.20975843],6,6,9,7,[5.9567957],362
[0.17934282],6,6,17,12,[5.9396105],363
[0.18721339],6,6,15,4,[5.9301057],364
[0.22117144],6,6,3,10,[5.9170284],365
[0.19290349],6,6,13,2,[5.8261],366
[0.17802973],6,6,15,2,[5.834138],367
[0.17211883],6,6,2,14,[5.8168316],368
[0.18094851],6,6,4,10,[5.8944016],369
[0.17770933],6,6,10,1,[5.9303603],370
[0.1595517],6,6,17,6,[5.727517],371
[0.17005174],6,6,9,16,[5.977201],372
[0.18069941],6,6,1,13,[5.962494],373
[0.17958198],2,6,5,12,[5.799799],374
[0.17261966],2,6,8,12,[5.929379],375
[0.15944405],6,6,18,10,[5.9256988],376
[0.1750497],2,2,4,9,[5.924547],377
[0.16436513],2,2,17,14,[5.9476204],378
[0.16496728],6,2,6,18,[5.7432165],379
[0.18557389],6,6,7,1,[5.9443054],380
[0.16019122],2,2,17,9,[5.9501677],381
[0.17569153],2,2,9,4,[5.9213457],382
[0.17483631],5,6,5,9,[5.818631],383
[0.19005677],6,6,10,6,[5.670326],384
[0.16418129],2,2,18,13,[5.959402],385
[0.17367558],6,6,8,13,[5.9427786],386
[0.1758311],6,6,10,11,[5.8231897],387
[0.15471019],6,6,14,18,[5.9557133],388
[0.15910907],6,6,18,4,[5.9011736],389
[0.2041268],6,6,16,13,[5.976223],390
[0.18708007],5,6,5,8,[5.779674],391
[0.18695487],2,6,2,8,[5.774918],392
[0.19012935],2,6,4,2,[5.7336783],393
[0.18124852],6,6,11,6,[5.6064396],394
[0.17726953],6,6,8,12,[5.927637],395
[0.20891318],6,6,7,1,[5.9458923],396
[0.17693463],6,6,14,19,[5.9465446],397
[0.16054122],6,6,4,17,[5.8836966],398
[0.21542254],6,6,7,12,[5.9448214],399
[0.20631583],2,6,2,13,[5.779707],400
[0.17967965],6,6,9,1,[5.9610453],401
[0.15768783],6,6,4,17,[5.879309],402
[0.20348221],6,2,16,2,[5.785395],403
[0.18973024],2,6,9,12,[5.961602],404
[0.21711981],6,6,6,3,[5.6566653],405
[0.17373338],2,6,12,18,[5.9446025],406
[0.18515359],2,2,13,8,[5.9381056],407
[0.19851822],6,2,12,15,[5.966206],408
[0.20913193],6,6,7,13,[5.95707],409
[0.19108218],6,2,15,11,[5.886418],410
[0.172919],2,6,2,18,[5.75215],411
[0.17832355],2,2,8,5,[5.7883344],412
[0.17433578],6,2,15,18,[5.9610467],413
[0.18026227],2,2,2,17,[5.729931],414
[0.20131567],2,2,14,11,[5.884875],415
[0.21298148],6,6,7,6,[5.6571803],416
[0.19534847],6,2,1,16,[5.9666467],417
[0.21330658],2,2,10,13,[5.9427857],418
[0.21823256],6,2,16,11,[5.8883963],419
[0.22703095],2,6,15,2,[5.7321653],420
[0.2039998],2,2,9,5,[5.833374],421
[0.19779293],6,2,16,19,[5.958058],422
[0.21564071],6,2,3,15,[5.9626427],423
[0.21914911],2,2,15,2,[5.711422],424
[0.2226315],2,2,10,3,[5.927652],425
[0.2258597],6,2,16,10,[5.9468617],426
[0.24741344],2,2,4,3,[5.89923],427
[0.25753057],2,2,11,13,[5.8888607],428
[0.24774496],2,2,2,10,[5.6366286],429
[0.22253934],2,2,19,16,[5.9615235],430
[0.27201793],2,2,15,4,[5.9246845],431
[0.23997639],2,2,19,11,[5.8551474],432
[0.2632322],2,2,3,7,[5.944225],433
[0.27902567],2,2,3,4,[5.8977346],434
[0.2694862],2,2,9,8,[5.9451866],435
[0.24454455],2,2,19,17,[5.930054],436
[0.2670876],2,2,10,5,[5.8045864],437
[0.27807662],2,2,4,9,[5.9094667],438
[0.26842126],2,2,18,13,[5.9579554],439
[0.2713651],2,2,8,2,[5.6110725],440
[0.2629293],2,2,8,3,[5.918092],441
[0.24290563],2,2,16,18,[5.962785],442
[0.25939572],2,2,18,4,[5.8839264],443
[0.27730155],2,2,6,14,[5.7893944],444
[0.25530276],2,2,8,6,[5.7443986],445
[0.27554655],2,2,4,15,[5.906145],446
[0.27142125],2,2,9,14,[5.976734],447
[0.2494038],2,2,2,19,[5.6333885],448
[0.23635064],2,2,18,1,[5.9445915],449
[0.27964804],2,2,12,14,[5.9685426],450
[0.26039305],2,2,17,13,[5.953146],451
[0.23333532],2,2,17,19,[5.9274154],452
[0.2566003],2,2,2,18,[5.62782],453
[0.25424847],2,2,17,4,[5.8623986],454
[0.27018726],2,2,7,11,[5.880804],455
[0.2633176],2,2,5,7,[5.847362],456
[0.26064634],2,2,15,10,[5.9451156],457
[0.2509806],2,2,3,19,[5.9314117],458
[0.25021446],2,2,18,15,[5.959666],459
[0.26122636],2,2,6,13,[5.7495747],460
[0.24737567],2,2,3,17,[5.9238906],461
[0.27276477],2,2,9,2,[5.621892],462
[0.24661493],2,2,1,16,[5.9715753],463
[0.2701555],2,2,4,1,[5.87342],464
[0.2691534],2,2,9,8,[5.942359],465
[0.26672402],2,2,13,16,[5.978298],466
[0.25776768],2,2,12,5,[5.839571],467
[0.26881835],2,2,1,4,[5.8686566],468
[0.2703349],2,2,4,12,[5.867655],469
[0.2413802],2,2,16,1,[5.970643],470
[0.2470316],2,2,5,13,[5.8431664],471
[0.2606312],2,2,8,12,[5.933184],472
[0.25543678],2,2,7,14,[5.9620833],473
[0.23156968],2,2,14,19,[5.950147],474
[0.22182724],2,2,11,5,[5.765036],475
[0.25450814],2,2,13,2,[5.625973],476
[0.21559143],2,2,3,19,[5.9253216],477
[0.24177133],2,2,10,13,[5.9442263],478
[0.22478244],2,2,17,2,[5.626844],479
[0.24038738],2,2,7,9,[5.963248],480
[0.22610654],2,2,1,5,[5.8303614],481
[0.26254097],2,6,6,12,[5.7169766],482
[0.25602275],2,2,12,14,[5.968356],483
[0.24415652],2,2,7,8,[5.9254513],484
[0.25582927],2,2,2,1,[5.6007023],485
[0.24103267],2,2,17,12,[5.941862],486
[0.22403187],2,2,5,16,[5.817378],487
[0.24909453],2,2,3,4,[5.840504],488
[0.2461635],2,2,9,17,[5.948619],489
[0.2576284],2,2,10,3,[5.924652],490
[0.2744157],2,2,8,2,[5.548074],491
[0.25295097],2,2,3,11,[5.8846607],492
[0.25013],2,2,19,7,[5.938321],493
[0.24614108],2,2,12,5,[5.783276],494
[0.25969872],2,2,18,10,[5.930775],495
[0.2519314],2,2,17,11,[5.8777027],496
[0.27021083],2,2,10,9,[5.9479256],497
[0.2692272],2,2,1,8,[5.928087],498
[0.27133873],2,2,7,9,[5.9642725],499
[0.23813693],2,2,15,17,[5.9535503],500
[0.26938495],2,2,10,13,[5.946334],501
[0.25546715],2,2,11,10,[5.873839],502
[0.27140474],2,2,2,14,[5.565662],503
[0.26042715],2,2,8,4,[5.8396015],504
[0.24170727],2,2,13,6,[5.7585692],505
[0.22855915],2,2,6,18,[5.783492],506
[0.2249775],2,2,18,6,[5.7773213],507
[0.2319912],2,2,11,17,[5.866585],508
[0.24527933],2,2,10,1,[5.9290876],509
[0.2357423],2,2,18,1,[5.9426436],510
[0.2257176],2,2,18,7,[5.9447117],511
[0.23855904],2,2,4,8,[5.8362894],512
[0.21576664],2,2,1,17,[5.9265375],513
[0.21277991],2,2,16,9,[5.9771695],514
[0.20615731],2,2,9,3,[5.946206],515
[0.19218396],2,2,17,15,[5.946297],516
[0.20950305],2,2,1,12,[5.9535217],517
[0.19175565],2,2,10,17,[5.90073],518
[0.1894947],5,2,19,5,[5.778985],519
[0.18748371],2,2,1,15,[5.96762],520
[0.1779615],2,2,18,7,[5.937557],521
[0.18289344],2,2,14,17,[5.929672],522
[0.18725294],2,2,14,10,[5.9334173],523
[0.17116755],2,2,9,17,[5.925821],524
[0.18415312],2,2,8,14,[5.931969],525
[0.16646072],2,2,9,11,[5.8834934],526
[0.1657913],2,2,13,18,[5.9462814],527
[0.17019543],2,2,2,1,[5.6479063],528
[0.16682297],2,6,12,10,[5.920155],529
[0.16223776],2,2,10,2,[5.6176224],530
[0.15506431],2,6,11,3,[5.8599367],531
[0.17084819],2,2,8,1,[5.911917],532
[0.1727029],2,6,12,7,[5.9441357],533
[0.17052594],2,2,8,11,[5.8408966],534
[0.16708027],2,2,19,13,[5.9463634],535
[0.17226434],2,2,11,8,[5.8368397],536
[0.17033021],2,2,16,9,[5.9736767],537
[0.16086318],2,2,17,11,[5.817378],538
[0.17988658],2,2,7,2,[5.612079],539
[0.17508794],2,2,7,12,[5.943227],540
[0.18818107],2,2,7,14,[5.953859],541
[0.20218264],6,2,14,6,[5.7319703],542
[0.17847228],2,2,10,12,[5.9148555],543
[0.19349654],6,2,6,8,[5.67749],544
[0.17180683],2,2,12,17,[5.9083104],545
[0.18033756],2,2,3,10,[5.8977737],546
[0.1738291],2,2,2,17,[5.5829535],547
[0.1972761],2,2,13,9,[5.9698033],548
[0.1661701],2,2,19,7,[5.924962],549
[0.20837264],6,2,6,13,[5.6656795],550
[0.17087743],2,2,5,18,[5.819309],551
[0.19890128],6,2,8,6,[5.6271806],552
[0.18392271],2,2,14,16,[5.973605],553
[0.19012009],2,2,13,11,[5.8804865],554
[0.16582105],2,2,3,18,[5.9202394],555
[0.17662494],6,2,6,17,[5.6031003],556
[0.18192385],2,2,8,4,[5.8552427],557
[0.16694131],2,2,8,11,[5.82104],558
[0.2439781],6,2,6,11,[5.5279245],559
[0.17846176],2,6,4,2,[5.543276],560
[0.16858824],6,6,10,17,[5.871804],561
[0.18745907],6,6,16,9,[5.977154],562
[0.21753378],2,6,13,11,[5.876755],563
[0.20010215],2,6,2,14,[5.5977435],564
[0.21013817],6,6,5,13,[5.846776],565
[0.23560655],6,6,12,6,[5.5208845],566
[0.22382647],2,6,2,8,[5.5734367],567
[0.17866527],2,6,11,17,[5.7974167],568
[0.30733082],6,6,7,10,[5.9153533],569
[0.23187186],6,6,15,10,[5.9423943],570
[0.17302941],6,6,1,17,[5.8996687],571
[0.2316961],6,6,6,1,[5.4860487],572
[0.2177457],6,6,13,8,[5.929461],573
[0.24415877],2,6,4,12,[5.9058213],574
[0.22289449],6,6,15,19,[5.965561],575
[0.22671026],2,6,2,14,[5.547577],576
[0.2665101],6,6,12,6,[5.459058],577
[0.2791535],6,6,5,7,[5.859455],578
[0.24928308],6,6,10,5,[5.8206396],579
[0.2948559],6,6,1,7,[5.951977],580
[0.2535717],6,6,9,6,[5.4359174],581
[0.30472833],6,6,5,3,[5.8425965],582
[0.17518997],2,2,18,4,[5.8893204],583
[0.3034123],6,6,3,8,[5.913902],584
[0.24603845],2,6,12,18,[5.9521503],585
[0.25736097],6,6,16,8,[5.9365892],586
[0.28371206],6,6,1,6,[5.3876934],587
[0.2569912],6,6,19,1,[5.951059],588
[0.23733687],6,6,1,8,[5.9173403],589
[0.2343795],6,6,4,19,[5.896711],590
[0.36775035],6,6,12,7,[5.958303],591
[0.3200151],2,6,19,2,[5.6060834],592
