probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.19852607],6,6,18,11,[5.940684],78
[0.1923806],6,6,8,5,[5.953685],79
[0.184006],6,6,1,7,[5.9242854],80
[0.18635176],15,6,11,15,[5.7892513],81
[0.18259178],6,6,9,16,[5.8717585],82
[0.18309212],6,6,10,4,[5.9333544],83
[0.19011842],15,15,12,8,[5.943714],84
[0.18534237],6,15,6,18,[5.761969],85
[0.18436134],15,15,16,1,[5.8437862],86
[0.18495657],15,15,15,1,[5.755534],87
[0.18565017],15,15,5,11,[5.9677467],88
[0.18392895],15,15,4,10,[5.9288464],89
[0.19021653],15,15,13,2,[5.935755],90
[0.18893813],15,15,9,15,[5.7648096],91
[0.1937703],15,15,7,11,[5.9420524],92
[0.1973275],15,15,16,19,[5.8616495],93
[0.20425637],15,15,2,19,[5.976061],94
[0.20694882],15,15,12,14,[5.9010735],95
[0.20745796],15,15,8,4,[5.9249763],96
[0.21315838],15,15,15,10,[5.729488],97
[0.21082237],15,15,4,1,[5.9148235],98
[0.22075321],15,15,16,11,[5.837245],99
[0.21808463],15,15,13,18,[5.9091954],100
[0.22739562],15,15,18,10,[5.9191427],101
[0.22407912],15,15,16,19,[5.8368464],102
[0.21917868],15,15,14,7,[5.889948],103
[0.22280689],15,15,3,14,[5.90434],104
[0.22994202],15,15,15,2,[5.7326736],105
[0.22778383],15,15,15,19,[5.736424],106
[0.23978591],15,15,10,11,[5.932498],107
[0.25585884],15,15,12,8,[5.945221],108
[0.25360724],15,15,3,16,[5.808392],109
[0.2682078],15,15,2,3,[5.966829],110
[0.27263528],15,15,8,15,[5.664405],111
[0.28369114],15,15,2,15,[5.6710105],112
[0.2911266],15,15,6,11,[5.885021],113
[0.3063268],15,15,1,19,[5.9499784],114
[0.31879482],15,15,14,8,[5.8936567],115
[0.3179755],15,15,1,14,[5.8932676],116
[0.34653044],15,15,19,2,[5.9803133],117
[0.35612008],15,15,8,19,[5.951897],118
[0.3491688],15,15,1,19,[5.950776],119
[0.35192606],15,15,3,10,[5.939494],120
[0.34627828],15,15,6,9,[5.895852],121
[0.36738327],15,15,1,8,[5.918393],122
[0.34509882],15,15,3,6,[5.896852],123
[0.3328621],15,15,9,7,[5.951128],124
[0.32717806],15,15,4,10,[5.9319057],125
[0.33454397],15,15,9,1,[5.9317913],126
[0.3340908],15,15,5,6,[5.905095],127
[0.32415372],15,15,17,15,[5.619016],128
[0.317236],15,15,13,5,[5.958296],129
[0.32684815],15,15,11,9,[5.958068],130
[0.30908418],15,15,16,14,[5.7949715],131
[0.30300105],15,15,14,9,[5.8975377],132
[0.32187212],15,15,19,11,[5.965144],133
[0.2973239],15,15,4,10,[5.9266577],134
[0.2914366],15,15,4,17,[5.9559913],135
[0.2936657],15,15,7,10,[5.924043],136
[0.27589595],15,15,19,4,[5.9530087],137
[0.28002557],15,15,18,14,[5.8751583],138
[0.27911323],15,15,8,13,[5.908682],139
[0.25705266],15,15,10,4,[5.9130487],140
[0.24777585],15,15,16,13,[5.827979],141
[0.25240836],15,15,10,16,[5.8143578],142
[0.24672562],15,15,15,1,[5.6314163],143
[0.23091055],15,15,6,9,[5.8631926],144
[0.23059379],15,15,7,1,[5.908287],145
[0.24067175],15,15,10,12,[5.9210105],146
[0.24369314],15,15,2,3,[5.963877],147
[0.22630213],15,15,11,10,[5.9007683],148
[0.2231459],15,15,9,12,[5.957782],149
[0.2253071],15,15,10,5,[5.9096527],150
[0.22150265],15,15,2,10,[5.9000463],151
[0.21998514],15,15,2,3,[5.9635677],152
[0.2177309],15,15,18,5,[5.962081],153
[0.1889709],15,15,9,10,[5.855147],154
[0.21034095],15,15,8,12,[5.9384117],155
[0.18456726],15,15,10,11,[5.8408093],156
[0.16935368],15,15,16,13,[5.8042383],157
[0.16645202],15,15,3,14,[5.8893423],158
[0.15734236],15,15,1,14,[5.846796],159
[0.15905488],15,15,18,14,[5.879735],160
[0.16634274],15,10,16,19,[5.8320847],161
[0.16225058],10,10,7,14,[5.877636],162
[0.1605322],10,10,16,4,[5.805132],163
[0.17905447],10,10,10,9,[5.775893],164
[0.17353053],10,10,13,10,[5.781789],165
[0.19600445],10,10,11,8,[5.9318666],166
[0.19731879],10,10,12,8,[5.9442143],167
[0.20394832],10,10,13,10,[5.7510695],168
[0.20311145],10,10,13,15,[5.8195944],169
[0.23322746],10,10,3,19,[5.966171],170
[0.23327282],10,10,7,15,[5.8339977],171
[0.25388223],10,10,19,5,[5.9781933],172
[0.27037185],10,10,9,3,[5.947959],173
[0.25275132],10,10,5,18,[5.9675303],174
[0.2588863],10,10,17,5,[5.977746],175
[0.27837333],10,10,4,10,[5.6774273],176
[0.26516593],10,10,6,17,[5.923221],177
[0.30620417],10,10,10,1,[5.6377506],178
[0.2865284],10,10,6,18,[5.9061413],179
[0.31740093],10,10,8,5,[5.949276],180
[0.34362146],10,10,2,18,[5.96837],181
[0.35975945],10,10,3,19,[5.9723787],182
[0.3697344],10,10,2,14,[5.9156146],183
[0.3573462],10,10,17,19,[5.976879],184
[0.35802007],10,10,8,5,[5.9494267],185
[0.38217932],10,10,5,2,[5.985253],186
[0.3973099],10,10,10,1,[5.550658],187
[0.40079767],10,10,11,6,[5.9236774],188
[0.40851593],10,10,11,17,[5.972],189
[0.4029286],10,10,7,8,[5.9393435],190
[0.38634095],10,10,18,5,[5.9696684],191
[0.41161394],10,10,9,17,[5.963448],192
[0.40801683],10,10,10,18,[5.5420847],193
[0.4200714],10,10,17,1,[5.9552994],194
[0.43367708],10,10,13,7,[5.954835],195
[0.41641197],10,10,10,15,[5.4337044],196
[0.47982234],10,10,4,19,[5.974964],197
[0.47672823],10,10,14,2,[5.9347553],198
[0.47661516],10,10,13,7,[5.9592915],199
[0.4512174],10,10,14,17,[5.921588],200
[0.47133556],10,10,6,19,[5.933076],201
[0.5006838],10,10,3,1,[5.96095],202
[0.45278528],10,10,15,12,[5.8849897],203
[0.5108798],10,10,2,4,[5.9806104],204
[0.5050159],10,10,9,3,[5.9727306],205
[0.50397414],10,10,9,10,[5.4479456],206
[0.49304858],10,10,10,12,[5.474916],207
[0.48397315],10,10,13,1,[5.9411397],208
[0.44839177],10,10,6,8,[5.8987856],209
[0.44364944],10,10,6,17,[5.9284587],210
[0.4804887],10,10,1,16,[5.9133825],211
[0.4331942],10,10,8,15,[5.8251667],212
[0.5196196],10,10,4,10,[5.4246144],213
[0.5145624],10,10,12,7,[5.9849725],214
[0.45360744],10,10,18,14,[5.9109354],215
[0.5467864],10,10,9,12,[5.9866624],216
[0.49667022],10,10,14,2,[5.93772],217
[0.53898114],10,10,4,2,[5.983984],218
[0.4542521],10,10,17,3,[5.9743013],219
[0.52110153],10,10,2,1,[5.9653845],220
[0.4457302],10,10,13,5,[5.965288],221
[0.45833287],10,10,16,11,[5.9387693],222
[0.4421631],10,10,17,2,[5.9798117],223
[0.40486014],10,10,5,3,[5.977092],224
[0.3491863],10,10,5,6,[5.9125032],225
[0.34736615],10,10,16,5,[5.9378023],226
[0.38258237],10,10,10,14,[5.4434824],227
[0.4516792],10,10,19,11,[5.981043],228
[0.44924816],10,10,9,12,[5.9765444],229
[0.3790973],10,10,19,5,[5.981535],230
[0.41931558],10,10,3,19,[5.975255],231
[0.31878522],10,10,19,15,[5.8396673],232
[0.29481092],10,10,6,17,[5.889351],233
[0.40140477],10,10,4,12,[5.9715033],234
[0.33552533],10,10,19,5,[5.975625],235
[0.29329947],10,10,15,11,[5.815317],236
[0.3806085],10,10,9,12,[5.9701853],237
[0.2678914],10,10,7,6,[5.870942],238
[0.24490379],10,10,15,4,[5.804626],239
[0.33584067],10,10,9,12,[5.9662743],240
[0.29819986],10,10,7,1,[5.926692],241
[0.23601629],10,10,1,5,[5.9387474],242
[0.295013],10,10,11,3,[5.959697],243
[0.23852599],10,10,13,7,[5.9331474],244
[0.29158],15,10,15,19,[5.7545204],245
[0.2247132],15,10,3,5,[5.956813],246
[0.19662406],10,15,10,8,[5.649064],247
[0.22561605],15,10,11,5,[5.9690866],248
[0.22388354],10,10,11,10,[5.647349],249
[0.21571694],10,10,7,3,[5.9448304],250
[0.18993329],15,15,17,15,[5.694267],251
[0.2294158],15,10,2,5,[5.9733047],252
[0.23142989],15,10,3,14,[5.885639],253
[0.24304199],10,10,10,4,[5.592286],254
[0.22994697],10,15,10,8,[5.604849],255
[0.2837894],15,10,6,19,[5.8626943],256
[0.2694308],10,15,5,19,[5.964548],257
[0.22116229],10,10,17,19,[5.9600935],258
[0.2943389],10,10,19,1,[5.9342575],259
[0.2540655],10,10,14,2,[5.92354],260
[0.31596568],10,10,1,13,[5.9144163],261
[0.32717904],15,10,15,3,[5.6633863],262
[0.27073857],10,10,18,2,[5.9654145],263
[0.32077003],10,10,2,19,[5.967696],264
[0.28002405],10,10,7,19,[5.951594],265
[0.35418245],10,10,9,3,[5.9514647],266
[0.30565995],10,10,1,10,[5.4639225],267
[0.29991645],15,10,15,13,[5.6388125],268
[0.32577363],15,10,16,11,[5.938467],269
[0.2814265],10,15,10,16,[5.567966],270
[0.33156005],15,10,11,6,[5.8892584],271
[0.3820647],10,10,4,2,[5.972025],272
[0.34922254],10,10,19,2,[5.96426],273
[0.273928],10,15,10,16,[5.5070734],274
[0.3466938],15,10,5,16,[5.9427996],275
[0.32855234],10,10,10,18,[5.425433],276
[0.29654962],10,10,16,12,[5.949053],277
[0.35389045],10,10,18,12,[5.976529],278
[0.3746624],10,10,5,4,[5.972554],279
[0.42496118],10,10,14,9,[5.941269],280
[0.48243895],10,10,7,4,[5.97095],281
[0.4644115],10,10,17,1,[5.952094],282
[0.5410914],10,10,10,3,[5.2889194],283
[0.331583],10,10,17,6,[5.8981056],284
[0.5046097],10,10,7,12,[5.986088],285
[0.552063],10,10,4,12,[5.9878654],286
[0.41528592],10,10,3,5,[5.967331],287
[0.4994432],10,10,10,17,[5.287983],288
[0.46691132],10,10,9,6,[5.9061155],289
[0.6092473],10,10,8,9,[5.9842157],290
[0.6212178],10,10,2,4,[5.991418],291
[0.36293364],10,10,18,6,[5.870905],292
[0.5267378],10,10,12,7,[5.9875994],293
[0.6157792],10,10,8,11,[5.986681],294
[0.3359733],10,10,10,15,[5.102285],295
[0.35992002],10,10,6,13,[5.862136],296
[0.48817545],15,10,15,17,[5.713945],297
[0.5948799],10,10,1,2,[5.9750977],298
[0.4785387],10,10,17,2,[5.982507],299
[0.5585896],10,10,2,10,[5.245709],300
[0.3762658],10,10,14,1,[5.91413],301
[0.3667406],10,10,13,18,[5.9509783],302
[0.42956337],10,10,18,4,[5.9617386],303
[0.28795034],10,10,10,6,[5.1792746],304
[0.34838638],10,10,14,9,[5.9402623],305
[0.32557192],10,10,14,1,[5.9056845],306
[0.49052182],10,10,4,10,[5.213993],307
[0.4448897],10,10,9,13,[5.961377],308
[0.24834731],10,10,7,14,[5.9205303],309
[0.27555716],10,10,7,5,[5.968568],310
[0.36850032],10,10,12,7,[5.9755096],311
[0.27472878],10,10,5,3,[5.9620867],312
[0.51087916],15,10,9,15,[5.6792536],313
[0.35657096],10,10,4,7,[5.9560204],314
[0.38077453],15,10,8,15,[5.5918493],315
[0.2994685],10,10,3,18,[5.950411],316
[0.267629],10,10,17,3,[5.954684],317
[0.3581097],15,10,2,16,[5.94701],318
[0.2286373],10,10,13,19,[5.9469495],319
[0.25791764],10,10,10,8,[5.220885],320
[0.2508046],15,15,18,7,[5.944456],321
[0.2638323],15,15,13,17,[5.944975],322
[0.23070185],15,15,4,17,[5.9576354],323
[0.2396881],15,15,9,17,[5.9654846],324
[0.260415],15,15,7,12,[5.961446],325
[0.2775805],15,10,14,11,[5.9247646],326
[0.27445883],10,10,3,1,[5.913254],327
[0.24533391],10,10,1,12,[5.9389634],328
[0.2604994],15,15,3,5,[5.9474497],329
[0.24149567],10,10,10,1,[5.1943374],330
[0.26737836],15,10,11,5,[5.9800816],331
[0.28930667],15,15,8,6,[5.847579],332
[0.42413548],15,10,14,19,[5.917431],333
[0.20883887],15,15,9,6,[5.8376827],334
[0.21853603],15,10,9,14,[5.898349],335
[0.23726885],10,10,1,8,[5.902396],336
[0.1813998],15,15,13,9,[5.9245296],337
[0.1821588],15,15,3,14,[5.8506308],338
[0.22340044],15,15,18,3,[5.914838],339
[0.20954652],15,15,12,17,[5.967853],340
[0.1634505],15,10,6,9,[5.807826],341
[0.17310785],10,15,19,3,[5.9234724],342
[0.17067485],15,15,6,13,[5.785833],343
[0.16701004],15,15,8,7,[5.9230824],344
[0.378073],15,10,15,19,[5.69271],345
[0.23823425],10,10,2,1,[5.906296],346
[0.16618422],15,15,12,7,[5.952475],347
[0.15114325],6,6,6,9,[5.758857],348
[0.1675352],15,15,3,5,[5.899353],349
[0.16629542],10,15,10,17,[5.3983707],350
[0.1844143],15,15,8,5,[5.941535],351
[0.16625024],15,15,8,3,[5.8671875],352
[0.20871228],10,15,14,10,[5.3948364],353
[0.18595834],15,6,5,9,[5.9615827],354
[0.20562997],15,10,2,5,[5.9748573],355
[0.18506406],10,10,8,2,[5.9434166],356
[0.16854481],15,6,5,12,[5.968568],357
[0.26830608],6,10,6,2,[5.741063],358
[0.17791475],15,10,7,5,[5.9461365],359
[0.1968687],6,6,12,18,[5.9577284],360
[0.18003194],6,15,5,6,[5.732115],361
[0.21122363],10,10,17,1,[5.909068],362
[0.1659233],10,10,17,3,[5.8855352],363
[0.23747796],10,10,19,4,[5.9717865],364
[0.19237423],6,6,7,5,[5.9428644],365
[0.2950077],10,10,10,9,[5.1515007],366
[0.25434542],10,10,10,3,[5.1000934],367
[0.2138337],10,6,19,7,[5.9594603],368
[0.20984577],6,6,5,16,[5.9477096],369
[0.34083763],10,6,10,6,[4.8900313],370
[0.23042446],6,6,18,7,[5.9413896],371
[0.35250035],10,10,8,11,[5.954605],372
[0.2455181],6,6,5,12,[5.960084],373
[0.229348],10,10,9,17,[5.9580545],374
[0.21539065],6,6,7,15,[5.807721],375
[0.25507587],10,6,10,18,[5.12844],376
[0.21450178],10,10,7,3,[5.860284],377
[0.2393395],6,6,5,8,[5.917663],378
[0.21454602],6,6,15,13,[5.797938],379
[0.42346957],10,10,4,11,[5.981054],380
[0.29152477],10,10,13,2,[5.9570284],381
[0.19931209],6,6,14,11,[5.92394],382
[0.38900882],6,10,9,6,[5.5973787],383
[0.23156147],6,6,5,12,[5.951951],384
[0.26813066],6,10,12,6,[5.621402],385
[0.25316566],10,10,11,13,[5.9547276],386
[0.4306747],6,10,15,19,[5.837552],387
[0.27712625],10,6,5,10,[5.1370363],388
[0.24916118],6,10,1,16,[5.9209604],389
[0.23835959],10,6,8,10,[5.075392],390
[0.2943404],10,10,11,4,[5.97569],391
[0.22474025],10,10,7,11,[5.9495387],392
[0.24718414],10,6,10,7,[5.099181],393
[0.29988432],6,6,9,12,[5.9693108],394
[0.3103285],6,6,4,18,[5.9592533],395
[0.2476062],10,6,8,10,[5.0611267],396
[0.25862727],6,6,3,5,[5.858428],397
[0.31423524],6,10,11,6,[5.533411],398
[0.32225165],10,6,14,19,[5.931386],399
[0.26500645],10,6,10,12,[5.101519],400
[0.30737525],6,6,12,9,[5.9683814],401
[0.24749342],6,6,6,7,[5.498563],402
[0.31364474],10,6,13,19,[5.9521217],403
[0.3119189],6,6,12,15,[5.7797775],404
[0.24517053],6,6,6,3,[5.438795],405
[0.31952384],6,10,15,19,[5.823158],406
[0.36019424],10,6,19,7,[5.9494743],407
[0.3171071],6,6,19,14,[5.946188],408
[0.35396615],6,6,1,18,[5.9466867],409
[0.404618],6,6,14,9,[5.9387336],410
[0.32256794],6,6,8,11,[5.9458723],411
[0.44966912],10,6,15,10,[5.0597076],412
[0.43281415],10,6,2,19,[5.995578],413
[0.29080236],10,6,1,19,[5.9674034],414
[0.3323606],6,6,6,5,[5.457117],415
[0.5825595],10,6,10,6,[4.5704584],416
[0.4620001],10,6,16,10,[5.1034403],417
[0.36800218],10,6,19,8,[5.9565935],418
[0.7428791],6,10,6,19,[5.4819546],419
[0.3949539],6,6,12,9,[5.974532],420
[0.39412275],6,6,5,6,[5.362684],421
[0.41254938],10,6,4,19,[5.986966],422
[0.5538162],10,6,15,10,[4.9772296],423
[0.47457954],6,6,17,9,[5.9823465],424
[0.48733214],6,6,2,9,[5.9915695],425
[0.30393273],6,6,16,1,[5.9456935],426
[0.3228543],6,6,11,4,[5.9812026],427
[0.29105988],10,10,1,10,[5.0438857],428
[0.4345444],6,6,12,17,[5.981477],429
[0.4628941],10,6,10,5,[5.071492],430
[0.50617516],6,6,9,5,[5.972083],431
[0.45113325],6,6,9,12,[5.977943],432
[0.2649861],6,6,13,1,[5.9124355],433
[0.3585741],6,6,15,4,[5.8339977],434
[0.3216107],6,6,14,11,[5.9320917],435
[0.34136674],6,6,9,7,[5.9391184],436
[0.38111925],6,6,7,18,[5.946494],437
[0.37021837],10,10,1,10,[5.0239954],438
[0.27532804],10,10,2,8,[5.9508743],439
[0.2850079],10,10,19,11,[5.999698],440
[0.46152073],10,10,2,1,[5.9515123],441
[0.17988901],10,10,1,13,[5.8831706],442
[0.38864565],10,6,10,15,[4.8555803],443
[0.20906818],6,6,16,14,[5.9042883],444
[0.19979168],6,15,15,12,[5.7059274],445
[0.23682758],10,10,11,19,[5.993572],446
[0.17745851],10,6,4,19,[5.979582],447
[0.17934327],10,10,3,9,[5.8973446],448
[0.2571924],6,10,1,6,[5.5075636],449
[0.15449622],15,6,7,5,[5.894951],450
[0.21669069],6,10,6,1,[5.484193],451
[0.26091355],6,6,2,18,[5.971977],452
[0.21042839],10,10,10,11,[5.0661697],453
[0.20807399],6,6,2,17,[5.9788814],454
[0.18566689],6,6,13,9,[5.9196157],455
[0.25093982],10,15,5,19,[5.946313],456
[0.19293857],15,6,8,14,[5.872109],457
[0.1830873],6,6,3,2,[5.9290247],458
[0.27886835],6,15,18,15,[5.659857],459
[0.24887991],6,15,6,5,[5.422805],460
[0.21780054],6,6,9,6,[5.3299503],461
[0.26967296],6,6,18,16,[5.965481],462
[0.24392332],15,6,2,14,[5.919195],463
[0.20632227],6,6,16,13,[5.9387784],464
[0.1936776],6,6,1,2,[5.8699226],465
[0.4040053],10,6,15,10,[4.8397417],466
[0.3335795],6,6,6,18,[5.279404],467
[0.24217546],6,6,8,12,[5.9370875],468
[0.17658088],6,6,4,1,[5.8474493],469
[0.21699409],6,6,6,11,[5.2814894],470
[0.2630728],10,6,19,13,[5.9376364],471
[0.25429875],6,6,8,12,[5.9389],472
[0.33068782],10,6,17,19,[5.9712753],473
[0.24414383],6,6,5,13,[5.919114],474
[0.36942956],6,6,11,18,[5.976349],475
[0.28004226],6,6,5,8,[5.922468],476
[0.28935316],6,6,8,2,[5.9483147],477
[0.31511813],6,6,2,5,[5.9604836],478
[0.30693],6,6,5,2,[5.957638],479
[0.2165695],6,6,1,5,[5.811009],480
[0.18426779],6,6,14,11,[5.9093876],481
[0.17637646],6,6,3,6,[5.246192],482
[0.23350123],6,6,5,8,[5.887556],483
[0.32720736],6,10,19,15,[5.7942624],484
[0.46429637],10,6,10,16,[5.0768676],485
[0.1870606],6,10,6,11,[5.2266903],486
[0.19760685],10,10,1,2,[5.818474],487
[0.16613828],6,6,14,6,[5.2255993],488
[0.21784322],10,6,19,14,[5.8999643],489
[0.21698453],6,6,17,12,[5.973119],490
[0.18450928],6,6,1,5,[5.7425184],491
[0.22387013],6,6,5,8,[5.8597813],492
[0.21669342],1,6,17,1,[5.792095],493
[0.18724847],6,6,6,8,[5.1381035],494
[0.19876727],1,1,7,13,[5.9210978],495
[0.19593062],1,1,9,3,[5.930125],496
[0.19859454],1,1,14,17,[5.900607],497
[0.204293],1,1,17,13,[5.9417486],498
[0.21114501],10,6,13,19,[5.9335384],499
[0.2091161],6,1,6,2,[5.1479664],500
[0.22777468],1,1,4,12,[5.9778605],501
[0.25912103],6,1,6,1,[4.9413424],502
[0.24867661],1,1,4,7,[5.964183],503
[0.27246106],6,6,18,15,[5.8685503],504
[0.2602231],1,6,5,11,[5.9009676],505
[0.26078728],6,1,6,7,[5.1675234],506
[0.25613132],6,6,18,14,[5.899436],507
[0.27299368],6,6,15,18,[5.8703275],508
[0.23806679],6,6,9,8,[5.926034],509
[0.23825295],1,1,13,17,[5.9355264],510
[0.23857833],6,1,9,6,[5.0967083],511
[0.24922052],6,1,3,6,[5.1117086],512
[0.29133108],6,1,6,1,[4.860568],513
[0.2411625],6,1,12,6,[5.113123],514
[0.2687406],6,1,11,6,[5.1058407],515
[0.26580167],6,1,15,4,[5.8585052],516
[0.24471682],1,1,13,8,[5.8878326],517
[0.22970834],1,1,14,8,[5.845194],518
[0.27772284],6,1,11,16,[5.9874873],519
[0.24916612],1,1,7,14,[5.8703303],520
[0.2581788],6,1,6,7,[5.090659],521
[0.22878243],1,1,17,1,[5.707631],522
[0.2597261],10,1,13,10,[5.1039886],523
[0.21801497],1,1,8,3,[5.8935347],524
[0.25022468],1,1,3,1,[5.6582956],525
[0.21515156],6,1,8,15,[5.7305636],526
[0.2785573],6,6,11,18,[5.979043],527
[0.2607311],6,1,6,5,[5.057227],528
[0.3268818],6,1,16,11,[5.9862523],529
[0.28331015],1,1,13,17,[5.92946],530
[0.27416912],1,1,9,12,[5.967622],531
[0.28631932],6,6,18,2,[5.9792767],532
[0.27536836],10,1,19,3,[5.953269],533
[0.26686367],10,1,19,17,[5.9775],534
[0.2941069],1,1,3,11,[5.9522343],535
[0.295285],1,1,1,8,[5.5719986],536
[0.31121293],1,1,14,7,[5.860923],537
[0.3407907],10,1,10,13,[5.0841594],538
[0.3172342],6,1,5,16,[5.93287],539
[0.27647808],10,1,19,8,[5.90389],540
[0.3555604],6,1,16,4,[5.977931],541
[0.329007],10,6,15,10,[4.8486843],542
[0.30139858],15,1,15,8,[5.586316],543
[0.23736058],1,1,18,14,[5.8734574],544
[0.29152837],15,1,15,3,[5.6136637],545
[0.28163108],1,1,3,9,[5.923666],546
[0.2704358],1,1,17,9,[5.961961],547
[0.24293157],1,1,12,9,[5.9616323],548
[0.25376472],1,1,1,17,[5.687456],549
[0.2016361],10,1,10,18,[5.0782986],550
[0.27521184],10,1,10,7,[5.085248],551
[0.25006622],1,1,13,2,[5.937806],552
[0.5238072],10,15,10,15,[4.593592],553
[0.24973373],6,10,6,11,[5.1894493],554
[0.20487227],1,1,11,9,[5.9599705],555
[0.24762754],1,1,7,9,[5.9335413],556
[0.22287077],10,1,17,10,[5.0804224],557
[0.20932944],15,15,2,8,[5.8826456],558
[0.2521522],15,1,4,16,[5.97571],559
[0.24738976],10,15,8,19,[5.8831253],560
[0.1934007],6,1,6,17,[5.1970844],561
[0.18497086],10,1,19,4,[5.993824],562
[0.20136353],15,15,9,12,[5.955172],563
[0.21334837],6,10,16,11,[5.9767604],564
[0.16696522],15,1,2,14,[5.9138184],565
[0.3300398],15,10,15,11,[5.4107294],566
[0.19644609],15,15,14,18,[5.891141],567
[0.17266878],10,10,19,11,[6.0013437],568
[0.18991782],1,15,17,11,[5.9775124],569
[0.18089887],15,15,9,3,[5.905031],570
[0.16506416],6,1,6,4,[5.1706386],571
[0.2640473],10,15,12,19,[5.986649],572
[0.18208322],10,1,1,10,[4.8888617],573
[0.26756942],6,15,6,18,[5.1293955],574
[0.1977973],15,15,13,8,[5.7949014],575
[0.18643983],15,15,15,2,[5.4091063],576
[0.17734428],1,15,11,17,[5.976022],577
[0.24213971],10,15,18,10,[5.051785],578
[0.1568376],15,15,17,15,[5.3908277],579
[0.16900483],6,1,16,9,[5.948285],580
[0.16154876],15,15,3,11,[5.934472],581
[0.20152201],6,1,1,6,[4.9679346],582
[0.16803837],1,15,17,1,[5.772401],583
[0.2220206],15,15,3,2,[5.936325],584
[0.18332861],6,1,6,17,[5.1204414],585
[0.20439363],6,1,11,6,[5.108959],586
[0.4028653],10,6,16,10,[5.0593596],587
[0.17527373],6,1,16,18,[5.976674],588
[0.20847556],15,1,9,15,[5.3481693],589
[0.20371799],1,1,3,1,[5.66375],590
[0.23212604],1,1,2,13,[5.9376707],591
[0.21078849],15,15,8,2,[5.8794394],592
[0.29107112],10,1,4,10,[5.0749598],593
