probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.22364235],2,2,9,16,[5.911173],402
[0.21679936],7,1,7,1,[4.9316635],403
[0.24180979],2,2,16,5,[5.8990226],404
[0.24356793],2,2,2,3,[5.685135],405
[0.1785265],8,2,17,4,[5.8702207],406
[0.17230546],2,1,2,4,[5.6112466],407
[0.30758047],2,2,3,18,[5.930314],408
[0.28380108],2,2,17,9,[5.9728193],409
[0.24172422],7,1,7,1,[4.813676],410
[0.2638365],2,2,15,10,[5.9486356],411
[0.3341119],2,2,17,15,[5.9720716],412
[0.32690355],2,2,15,2,[5.632306],413
[0.33444503],8,2,3,17,[5.9600277],414
[0.3916324],1,2,9,1,[5.7316594],415
[0.2512053],8,1,1,17,[5.738593],416
[0.36838648],2,2,19,12,[5.9136543],417
[0.35346827],2,2,12,19,[5.9131308],418
[0.25937137],7,2,11,7,[5.0189886],419
[0.3627729],2,8,17,12,[5.945191],420
[0.32570115],2,2,3,15,[5.9439526],421
[0.24145524],2,2,9,10,[5.955674],422
[0.29388496],1,1,13,6,[5.939775],423
[0.3449414],2,2,17,6,[5.956937],424
[0.2564675],1,2,1,5,[5.547492],425
[0.2604513],1,1,13,5,[5.9560804],426
[0.452399],7,1,4,7,[4.906594],427
[0.31437215],1,1,16,14,[5.945739],428
[0.28514796],1,2,16,11,[5.9065485],429
[0.25503206],1,2,11,15,[5.944747],430
[0.37621567],1,1,6,19,[5.921439],431
[0.2210603],2,2,9,12,[5.930298],432
[0.46628553],1,1,4,3,[5.8427486],433
[0.2677522],7,1,3,7,[5.012595],434
[0.2118958],1,2,11,19,[5.9012356],435
[0.28401643],2,2,17,9,[5.947158],436
[0.20482855],2,2,16,5,[5.900883],437
[0.50828093],8,1,8,1,[4.572748],438
[0.2204607],2,2,3,5,[5.913069],439
[0.22662868],2,2,14,17,[5.955431],440
[0.16760339],1,1,10,5,[5.9356403],441
[0.17155579],2,2,16,2,[5.695978],442
[0.21539661],1,2,1,9,[5.4725657],443
[0.20380324],1,1,1,10,[5.4153833],444
[0.20679921],1,1,1,13,[5.396201],445
[0.23967704],2,2,16,18,[5.9152174],446
[0.25647482],1,1,15,10,[5.9433703],447
[0.27857116],7,1,14,7,[5.0415945],448
[0.5593905],1,1,19,4,[5.8709955],449
[0.23308083],1,2,11,9,[5.924638],450
[0.31357026],2,1,10,2,[5.7599635],451
[0.20585117],1,2,5,1,[5.247243],452
[0.2267034],2,1,2,19,[5.7147818],453
[0.19273037],1,2,1,18,[5.2673655],454
[0.43573177],1,1,18,4,[5.908992],455
[0.68199176],1,1,4,6,[5.925025],456
[0.27958387],1,2,12,1,[5.185392],457
[0.20949282],1,1,9,6,[5.9422135],458
[0.47708067],1,1,13,6,[5.967393],459
[0.3060679],1,1,9,13,[5.9617662],460
[0.23442477],1,1,9,6,[5.9423018],461
[0.29554498],1,1,13,9,[5.959361],462
[0.23590882],1,7,17,11,[5.933014],463
[0.27576992],1,2,19,11,[5.929208],464
[0.2825097],1,1,19,1,[5.100544],465
[0.67857605],1,1,19,4,[5.927575],466
[0.28869838],1,2,11,15,[5.940935],467
[0.26877233],2,2,2,3,[5.6489553],468
[0.59146845],8,1,8,4,[4.9721055],469
[0.32715496],7,2,2,7,[4.7274685],470
[0.3359022],2,2,2,9,[5.608035],471
[0.26724586],1,2,1,17,[5.138135],472
[0.37753242],2,2,13,5,[5.9541717],473
[0.41398296],2,2,19,12,[5.913397],474
[0.40050676],1,2,1,13,[5.1262417],475
[0.429381],1,2,1,15,[5.1477737],476
[0.398148],7,1,4,7,[4.9680696],477
[0.38417172],8,2,10,8,[5.036171],478
[0.40581676],1,2,6,1,[5.093404],479
[0.42688692],2,2,3,6,[5.946856],480
[0.47421235],2,2,17,15,[5.9569416],481
[0.4672088],1,2,15,11,[5.9543962],482
[0.3294114],1,1,6,10,[5.9519787],483
[0.4311524],1,1,10,13,[5.9666014],484
[0.3206513],2,2,10,17,[5.936125],485
[0.9408494],8,1,8,1,[4.4681816],486
[0.36458942],8,2,8,19,[5.0075245],487
[0.2967229],2,2,17,12,[5.8857174],488
[0.33460858],2,2,10,2,[5.5275493],489
[0.48618823],1,1,4,1,[5.0127487],490
[0.38723648],2,2,18,12,[5.929652],491
[0.4342932],2,2,16,18,[5.9644156],492
[0.33264977],8,7,17,10,[5.950426],493
[0.46297342],8,2,15,8,[5.022477],494
[0.2244398],1,1,10,4,[5.915307],495
[0.4688783],2,2,19,5,[5.943653],496
[0.4230834],8,2,8,6,[5.023858],497
[0.44712487],2,2,9,5,[5.9473844],498
[0.31486437],8,7,6,17,[5.9033294],499
[0.30687216],1,2,16,1,[5.117034],500
[0.22354051],2,2,4,10,[5.9193535],501
[0.30184484],2,8,11,3,[5.957657],502
[0.3813392],8,2,19,8,[5.001541],503
[0.39177668],2,2,14,19,[5.9511027],504
[0.36086318],7,2,7,2,[4.7218113],505
[0.3887117],8,2,18,13,[5.963252],506
[0.35517365],1,2,13,1,[5.1199093],507
[0.39871818],2,2,6,9,[5.940112],508
[0.48669598],2,8,18,2,[5.6251283],509
[0.29214144],2,8,2,18,[5.5841007],510
[0.41996232],7,2,7,3,[5.0399356],511
[0.40866354],1,2,10,1,[5.1016073],512
[0.43624765],2,2,3,14,[5.9673133],513
[0.42976874],8,2,8,14,[5.0393457],514
[0.4782585],7,2,7,3,[5.0364704],515
[0.46364897],7,2,7,15,[5.071133],516
[0.4853973],2,2,14,17,[5.931485],517
[0.4244741],1,2,1,10,[5.073435],518
[0.43523508],8,2,6,8,[5.0149827],519
[0.42613664],8,2,19,8,[4.9941096],520
[0.34954247],2,1,4,12,[5.87996],521
[0.45915478],1,1,3,4,[5.896435],522
[0.38673395],8,2,15,8,[5.015133],523
[0.45099428],1,2,15,11,[5.944483],524
[0.47867134],7,2,2,7,[4.581935],525
[0.39725035],2,2,19,12,[5.8995724],526
[0.32891273],2,2,15,19,[5.9029784],527
[0.503403],2,2,17,9,[5.9243784],528
[0.42532635],2,2,5,3,[5.9350247],529
[0.3347058],2,2,9,13,[5.9498014],530
[0.47749063],2,2,2,18,[5.482633],531
[0.49480107],2,1,4,12,[5.8710403],532
[0.47663346],2,2,6,18,[5.957534],533
[0.4122736],1,2,3,1,[5.03496],534
[0.46129403],2,2,14,18,[5.977884],535
[0.41485348],2,8,11,17,[5.929347],536
[0.48950616],2,2,15,17,[5.920105],537
[0.2663146],2,2,10,2,[5.525275],538
[0.3413728],2,2,12,10,[5.937156],539
[0.47254267],2,2,18,10,[5.962517],540
[0.30470353],2,2,2,10,[5.490326],541
[0.47627684],1,2,14,11,[5.9716825],542
[0.5494964],1,2,12,1,[5.074527],543
[0.51826334],8,1,8,4,[4.933978],544
[0.46089646],7,2,7,15,[5.013379],545
[0.4208473],2,2,15,19,[5.906559],546
[0.55553335],2,2,18,2,[5.397335],547
[0.36318132],2,2,19,14,[5.9328814],548
[0.40047827],1,1,4,3,[5.8640327],549
[0.53432965],2,2,15,12,[5.9366436],550
[0.43107706],2,2,19,15,[5.9004517],551
[0.37962765],7,2,10,7,[5.022153],552
[0.6037482],1,2,1,12,[5.0659943],553
[0.39825085],7,2,7,6,[5.0185747],554
[0.37729803],2,2,9,13,[5.961894],555
[0.22935979],2,1,2,14,[5.435892],556
[0.26999763],2,2,6,19,[5.889771],557
[0.31885377],1,1,13,10,[5.952331],558
[0.23307101],2,2,19,16,[5.9155045],559
[0.40031344],2,2,12,19,[5.8821325],560
[0.51428735],2,2,9,12,[5.945427],561
[0.3211067],2,2,14,3,[5.9590697],562
[0.54269487],2,2,17,19,[5.8892856],563
[0.21971275],8,1,10,8,[5.0079308],564
[0.3535781],1,8,17,1,[5.235717],565
[0.677012],1,1,10,4,[5.909999],566
[0.3317073],2,2,5,19,[5.8618298],567
[0.2039917],1,1,10,1,[5.0535746],568
[0.25512943],2,2,3,19,[5.822009],569
[0.26496887],2,2,15,3,[5.906543],570
[0.39587617],1,2,11,10,[5.9594746],571
[0.24637718],1,2,1,5,[5.079013],572
[0.17941163],7,2,7,10,[5.0163956],573
[0.28336275],2,2,14,18,[5.975028],574
[0.20315431],2,2,19,3,[5.770951],575
[0.39338434],2,2,9,17,[5.9309225],576
[0.33122683],7,2,12,7,[4.9948373],577
[0.20892534],1,19,1,15,[5.048129],578
[0.29577872],1,2,11,19,[5.7645144],579
[0.3388825],2,2,17,9,[5.926795],580
[0.23376124],1,19,1,6,[5.054735],581
[0.2459753],19,19,13,19,[5.7291346],582
[0.27323866],1,19,5,1,[5.069625],583
[0.33756414],1,1,6,4,[5.866008],584
[0.3004531],19,19,16,9,[5.9581404],585
[0.30078554],19,19,13,16,[5.968171],586
[0.31230274],19,19,14,9,[5.974344],587
[0.3138691],7,19,7,15,[5.0211506],588
[0.31822246],7,19,7,15,[5.0165367],589
[0.33937705],19,19,4,2,[5.7682056],590
[0.31700975],19,19,19,6,[5.6490927],591
[0.30313623],19,19,16,12,[5.9234066],592
[0.32052654],1,19,1,12,[5.0369024],593
