probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.7171778],13,2,18,13,[5.048028],23247
[0.9704635],8,2,2,8,[4.0892353],23248
[0.97075325],9,2,2,9,[4.0891857],23249
[0.99967575],19,11,19,11,[4.0624905],23250
[0.9922387],3,16,16,3,[4.069415],23251
[0.9913531],1,15,1,15,[4.0700545],23252
[0.99904937],19,12,12,19,[4.066112],23253
[0.9997048],3,11,11,3,[4.0631227],23254
[0.9755457],4,2,4,2,[4.089692],23255
[0.99188215],13,16,13,16,[4.1000147],23256
[0.97818494],10,14,10,14,[4.0822115],23257
[0.99710387],1,6,1,6,[4.064843],23258
[0.99146944],10,16,16,10,[4.069969],23259
[0.99639624],8,4,4,8,[4.065474],23260
[0.9964606],10,4,10,4,[4.067851],23261
[0.9924936],11,17,17,11,[4.0750866],23262
[0.9924178],10,17,17,10,[4.06909],23263
[0.9804012],14,2,2,14,[4.1983013],23264
[0.9995797],1,9,9,1,[4.065241],23265
[0.99879897],9,12,12,9,[4.072054],23266
[0.9934115],9,15,9,15,[4.0946712],23267
[0.6362487],5,2,18,5,[5.041457],23268
[0.9970017],7,6,7,6,[4.07901],23269
[0.9926144],5,17,5,17,[4.076786],23270
[0.55974954],11,2,18,11,[5.039763],23271
[0.5322856],13,2,13,18,[5.0414486],23272
[0.99953175],10,9,9,10,[4.063756],23273
[0.9926844],17,15,15,17,[4.2697983],23274
[0.53029466],13,2,13,18,[5.0417776],23275
[0.9854639],3,14,3,14,[4.076401],23276
[0.9970849],3,6,6,3,[4.0663347],23277
[0.63166237],6,2,6,18,[5.044806],23278
[0.985932],1,15,1,15,[4.075033],23279
[0.99205714],3,16,3,16,[4.0700145],23280
[0.987354],3,14,14,3,[4.0746803],23281
[0.9974903],10,13,13,10,[4.0644336],23282
[0.9994562],13,11,11,13,[4.0641885],23283
[0.99108523],9,16,9,16,[4.082621],23284
[0.98649174],3,14,14,3,[4.0754757],23285
[0.9918389],5,4,5,4,[4.074785],23286
[0.9987686],19,7,7,19,[4.0633087],23287
[0.9462301],19,2,2,19,[4.111638],23288
[0.9909361],13,16,13,16,[4.075607],23289
[0.9993923],10,11,11,10,[4.062804],23290
[0.9998481],3,19,3,19,[4.064789],23291
[0.9974957],1,13,1,13,[4.064555],23292
[0.96200097],8,2,2,8,[4.0970383],23293
[0.99903643],19,12,19,12,[4.064593],23294
[0.9975776],7,6,7,6,[4.071721],23295
[0.9977558],8,13,13,8,[4.0641494],23296
[0.9998487],3,19,19,3,[4.0646048],23297
[0.81818485],4,2,4,18,[5.058472],23298
[0.9805966],4,15,15,4,[4.1104445],23299
[0.9989195],9,12,9,12,[4.067884],23300
[0.9960984],12,17,17,12,[4.2501],23301
[0.9998271],19,5,5,19,[4.0640855],23302
[0.9871952],8,15,15,8,[4.0738153],23303
[0.77776015],11,2,18,11,[5.0474787],23304
[0.99971753],10,1,1,10,[4.064995],23305
[0.9998342],10,11,11,10,[4.062302],23306
[0.989965],8,16,8,16,[4.071324],23307
[0.9998561],10,5,5,10,[4.0622277],23308
[0.9977168],5,12,12,5,[4.0667653],23309
[0.9981092],7,6,6,7,[4.0846105],23310
[0.99984753],19,11,11,19,[4.062538],23311
[0.9913024],13,17,17,13,[4.074427],23312
[0.98804617],19,16,16,19,[4.073451],23313
[0.9881771],9,16,16,9,[4.0878477],23314
[0.99903595],10,7,10,7,[4.063261],23315
[0.99793833],7,6,7,6,[4.084279],23316
[0.9984151],8,4,4,8,[4.06365],23317
[0.9998622],1,5,1,5,[4.0669994],23318
[0.9990482],1,7,1,7,[4.069183],23319
[0.99834085],6,4,4,6,[4.314996],23320
[0.99864084],19,13,13,19,[4.114256],23321
[0.9982653],5,6,6,5,[4.070461],23322
[0.99809664],10,6,10,6,[4.063825],23323
[0.9666557],6,14,14,6,[4.106558],23324
[0.993137],6,17,17,6,[4.0795937],23325
[0.9877856],8,15,15,8,[4.07328],23326
[0.9636883],12,14,12,14,[4.10017],23327
[0.9850054],17,15,17,15,[4.234607],23328
[0.99938595],10,9,9,10,[4.0630684],23329
[0.999445],3,9,9,3,[4.066622],23330
[0.9988543],7,12,7,12,[4.0688477],23331
[0.60523945],3,2,18,3,[5.04152],23332
[0.6391223],5,2,5,18,[5.041566],23333
[0.9973072],8,13,13,8,[4.064596],23334
[0.68144435],4,2,4,18,[5.0573893],23335
[0.99860376],11,6,11,6,[4.0748873],23336
[0.9665992],17,2,17,2,[4.09896],23337
[0.98856795],3,16,16,3,[4.0732613],23338
[0.3400389],13,9,4,12,[5.8862967],23339
[0.9633843],4,2,4,2,[4.1083403],23340
[0.96547145],19,15,19,15,[4.0948133],23341
[0.99991035],3,8,3,8,[4.073271],23342
[0.9617975],3,15,15,3,[4.0978565],23343
[0.9994449],19,12,19,12,[4.0645285],23344
[0.98566335],11,14,14,11,[4.0865097],23345
[0.96430445],9,2,2,9,[4.0951276],23346
[0.7586812],5,2,5,18,[5.0464306],23347
[0.9994777],8,12,12,8,[4.063508],23348
[0.99960107],10,1,1,10,[4.065387],23349
[0.7616737],13,2,18,13,[5.056106],23350
[0.9986437],19,7,19,7,[4.0636578],23351
[0.48791185],13,9,4,12,[5.6894417],23352
[0.999655],7,9,9,7,[4.1011744],23353
[0.9658865],17,15,17,15,[4.099873],23354
[0.97798413],11,4,4,11,[4.1076193],23355
[0.96364623],10,15,15,10,[4.095501],23356
[0.9996723],10,3,10,3,[4.066067],23357
[0.9838246],10,14,14,10,[4.076954],23358
[0.9549736],5,13,13,5,[4.1318808],23359
[0.96790355],7,15,15,7,[4.094658],23360
[0.97038525],9,15,9,15,[4.1077213],23361
[0.9790075],9,4,4,9,[4.084087],23362
[0.7406833],6,2,18,6,[5.04672],23363
[0.9995171],8,1,1,8,[4.070695],23364
[0.9668378],13,2,2,13,[4.123662],23365
[0.99773115],1,17,17,1,[4.0686245],23366
[0.9995932],13,9,9,13,[4.3333874],23367
[0.99981135],19,11,11,19,[4.062546],23368
[0.98649967],7,15,15,7,[4.0764136],23369
[0.99982005],19,5,5,19,[4.064925],23370
[0.80771834],2,2,2,18,[5.067165],23371
[0.9992336],10,6,10,6,[4.062801],23372
[0.99570256],6,4,6,4,[4.091259],23373
[0.999371],19,12,19,12,[4.064681],23374
[0.9939116],6,17,17,6,[4.121299],23375
[0.99349976],12,17,17,12,[4.0741987],23376
[0.97452635],19,16,19,16,[4.0858064],23377
[0.9743566],8,16,8,16,[4.0857573],23378
[0.9992085],11,6,11,6,[4.0818768],23379
[0.9872348],7,15,15,7,[4.0753846],23380
[0.9499328],17,14,17,14,[4.184168],23381
[0.98872954],11,15,15,11,[4.0737114],23382
[0.9942367],8,4,4,8,[4.067621],23383
[0.9637275],11,14,14,11,[4.0970864],23384
[0.70854956],11,2,11,18,[5.0439],23385
[0.99450195],3,4,3,4,[4.0677166],23386
[0.9991425],19,6,6,19,[4.0635233],23387
[0.68669784],1,2,18,1,[5.04319],23388
[0.99909866],1,6,1,6,[4.0630207],23389
[0.9990716],9,6,9,6,[4.076583],23390
[0.99944633],1,7,7,1,[4.08136],23391
[0.9990225],8,6,6,8,[4.063059],23392
[0.9980629],3,17,17,3,[4.0640974],23393
[0.9756752],17,15,15,17,[4.0979047],23394
[0.98214906],9,14,9,14,[4.080267],23395
[0.9902046],3,4,4,3,[4.0716553],23396
[0.9998136],1,5,5,1,[4.1049814],23397
[0.9904767],10,4,4,10,[4.0716553],23398
[0.9990159],13,6,6,13,[4.0646133],23399
[0.9698798],8,15,15,8,[4.0897713],23400
[0.96154326],4,2,2,4,[4.104235],23401
[0.9634438],7,2,2,7,[4.0963674],23402
[0.98375136],8,14,14,8,[4.077017],23403
[0.98368293],11,14,11,14,[4.081894],23404
[0.999466],19,7,19,7,[4.0629416],23405
[0.99961615],10,3,10,3,[4.0662937],23406
[0.97257924],19,2,19,2,[4.087516],23407
[0.99927706],10,12,12,10,[4.062716],23408
[0.9754347],9,2,9,2,[4.0849056],23409
[0.99990094],19,8,19,8,[4.079176],23410
[0.97817457],19,2,2,19,[4.0823603],23411
[0.4769513],13,9,4,12,[5.8261175],23412
[0.8036507],2,2,2,18,[5.068902],23413
[0.99331206],10,13,10,13,[4.06823],23414
[0.9821721],3,14,3,14,[4.0787888],23415
[0.9991035],10,6,10,6,[4.0629406],23416
[0.99959475],8,9,8,9,[4.063655],23417
[0.9872204],10,4,10,4,[4.0747824],23418
[0.80038893],7,2,18,7,[5.0490537],23419
[0.9976077],4,17,17,4,[4.282627],23420
[0.97834516],5,2,5,2,[4.0821805],23421
[0.9998311],10,5,10,5,[4.0622416],23422
[0.97610676],9,2,2,9,[4.084323],23423
[0.98717713],16,14,16,14,[4.1588764],23424
[0.99984264],10,5,10,5,[4.0622263],23425
[0.98091084],19,15,19,15,[4.08014],23426
[0.9952178],8,4,4,8,[4.0667048],23427
[0.9998406],1,5,5,1,[4.069991],23428
[0.99651706],9,4,9,4,[4.0687866],23429
[0.9655708],5,2,5,2,[4.0939083],23430
[0.9652586],7,2,7,2,[4.0947337],23431
[0.9922401],5,17,5,17,[4.0983667],23432
[0.9889853],12,16,16,12,[4.083247],23433
[0.9991689],3,6,6,3,[4.063265],23434
[0.97404456],3,14,3,14,[4.086176],23435
[0.99948585],8,7,7,8,[4.1283793],23436
[0.9712545],9,2,2,9,[4.0888357],23437
[0.98527205],13,15,15,13,[4.1054],23438
[0.98985237],10,13,10,13,[4.071394],23439
[0.7446558],10,2,18,10,[5.04566],23440
[0.9997626],13,11,11,13,[4.0716286],23441
[0.99880743],9,6,9,6,[4.097143],23442
[0.7394922],11,2,18,11,[5.0456047],23443
[0.9985114],13,6,13,6,[4.067258],23444
[0.9783044],15,2,15,2,[4.2366667],23445
[0.98893636],8,15,8,15,[4.072211],23446
[0.99374044],5,16,5,16,[4.0729055],23447
[0.9940236],10,16,10,16,[4.0675497],23448
[0.9806159],12,15,15,12,[4.080721],23449
[0.99986494],3,5,5,3,[4.0641403],23450
[0.99373055],10,16,10,16,[4.067816],23451
[0.4943387],4,2,18,4,[5.051956],23452
[0.9993617],3,7,7,3,[4.06351],23453
[0.99656844],9,17,17,9,[4.0661755],23454
[0.44247708],5,2,18,5,[5.0379324],23455
[0.99984694],3,5,3,5,[4.063921],23456
[0.929441],17,15,15,17,[4.1559134],23457
[0.97623026],9,9,7,5,[6.058161],23458
[0.43870044],13,2,13,18,[5.067479],23459
[0.98750067],8,4,4,8,[4.073566],23460
[0.9996674],19,12,19,12,[4.0711713],23461
[0.98990506],8,6,6,8,[4.0713286],23462
[0.9464791],7,2,7,2,[4.112196],23463
[0.99728894],5,17,5,17,[4.104187],23464
[0.9918338],12,4,4,12,[4.4259405],23465
[0.9542558],10,2,2,10,[4.104203],23466
[0.9542766],10,2,10,2,[4.1041946],23467
[0.9855877],17,15,17,15,[4.1145134],23468
[0.98487663],17,15,17,15,[4.113123],23469
[0.6021984],13,2,13,18,[5.095995],23470
[0.9915931],10,16,10,16,[4.069834],23471
[0.94809467],5,13,5,13,[4.1296225],23472
[0.99988484],19,5,5,19,[4.0633984],23473
[0.97200495],11,14,11,14,[4.1224594],23474
[0.9999758],10,8,10,8,[4.063136],23475
[0.78840303],11,2,11,18,[5.0485],23476
[0.99489886],11,6,6,11,[4.0747924],23477
[0.9954856],8,6,8,6,[4.0662093],23478
[0.976916],7,13,7,13,[4.0869656],23479
[0.9943151],11,17,17,11,[4.079159],23480
[0.9937884],9,17,17,9,[4.0685253],23481
[0.9972179],5,6,5,6,[4.066095],23482
[0.99973494],3,11,11,3,[4.0630703],23483
[0.9995455],1,9,1,9,[4.0646048],23484
[0.96608204],8,14,8,14,[4.093238],23485
[0.96602184],17,14,14,17,[4.1699295],23486
[0.88555676],6,2,6,18,[5.0556026],23487
[0.88643175],6,2,18,6,[5.0557394],23488
[0.9997383],19,1,19,1,[4.2068224],23489
[0.9998871],19,5,19,5,[4.0630198],23490
[0.9852911],12,15,15,12,[4.076907],23491
[0.9661433],17,14,17,14,[4.1036663],23492
[0.98978055],13,16,16,13,[4.101101],23493
[0.99965465],9,12,9,12,[4.069398],23494
[0.93644994],8,2,8,2,[4.120668],23495
[0.99985695],19,5,5,19,[4.063135],23496
[0.8373725],7,2,18,7,[5.0510144],23497
[0.9994168],9,11,11,9,[4.081355],23498
[0.9996526],19,1,19,1,[4.070506],23499
[0.9998621],3,5,3,5,[4.065717],23500
[0.9996928],8,9,9,8,[4.063051],23501
[0.99923754],9,11,11,9,[4.074582],23502
[0.97182524],10,14,14,10,[4.0882983],23503
[0.99986744],10,5,10,5,[4.0625215],23504
[0.9958235],12,6,12,6,[4.0999746],23505
[0.99583685],8,6,6,8,[4.0658884],23506
[0.99971825],5,9,5,9,[4.06692],23507
[0.99580705],7,6,6,7,[4.0681324],23508
[0.99972683],3,9,3,9,[4.064441],23509
[0.9990439],19,7,19,7,[4.063052],23510
[0.994317],19,17,17,19,[4.068428],23511
[0.9498728],16,2,2,16,[4.154758],23512
[0.972635],13,16,13,16,[4.1036363],23513
[0.99895215],8,11,8,11,[4.0630665],23514
[0.99989665],3,19,19,3,[4.068862],23515
[0.9997009],5,12,12,5,[4.063617],23516
[0.9990932],19,7,19,7,[4.063011],23517
[0.9680302],7,2,2,7,[4.0927086],23518
[0.98076594],7,13,13,7,[4.08251],23519
[0.99255025],7,4,7,4,[4.072715],23520
[0.99990165],10,5,10,5,[4.0625],23521
[0.8097564],6,2,18,6,[5.0513563],23522
[0.9871581],8,13,8,13,[4.0738573],23523
[0.9797696],17,2,2,17,[4.0895076],23524
[0.99808806],9,6,6,9,[4.070301],23525
[0.99605525],8,4,4,8,[4.0657387],23526
[0.9999685],3,8,3,8,[4.0683174],23527
[0.9996326],1,9,1,9,[4.064993],23528
[0.9982589],1,6,1,6,[4.0637646],23529
[0.8390595],16,2,16,18,[5.059556],23530
[0.999775],9,11,9,11,[4.081111],23531
[0.9791439],19,14,14,19,[4.0813003],23532
[0.99996734],10,8,10,8,[4.0642643],23533
[0.99835014],3,6,3,6,[4.0647006],23534
[0.9832607],8,2,2,8,[4.0774417],23535
[0.9930646],19,13,13,19,[4.0713425],23536
[0.9834548],8,2,8,2,[4.077263],23537
[0.9991924],19,7,7,19,[4.062929],23538
[0.9984086],8,6,6,8,[4.0635386],23539
[0.99952364],19,12,19,12,[4.0628233],23540
[0.99977],8,1,8,1,[4.0672398],23541
[0.9970897],19,4,19,4,[4.0661287],23542
[0.98738146],12,15,15,12,[4.074646],23543
[0.9971071],10,4,10,4,[4.071025],23544
[0.99713373],12,4,4,12,[4.5440826],23545
[0.9961922],3,4,4,3,[4.0664673],23546
[0.9968335],10,17,17,10,[4.065039],23547
[0.99964654],5,12,12,5,[4.063389],23548
[0.9966577],12,6,12,6,[4.1110783],23549
[0.9767138],7,14,7,14,[4.0858865],23550
[0.9973935],19,17,19,17,[4.067217],23551
[0.9773532],3,14,3,14,[4.083246],23552
[0.9862554],13,16,16,13,[4.0963354],23553
[0.98603255],12,16,16,12,[4.0784435],23554
[0.9997271],19,1,19,1,[4.068597],23555
[0.9859088],12,16,16,12,[4.078389],23556
[0.999974],19,8,19,8,[4.067459],23557
[0.94756174],7,15,7,15,[4.1134567],23558
[0.9866284],5,16,5,16,[4.078857],23559
[0.999635],1,9,1,9,[4.0661883],23560
[0.9959447],1,6,6,1,[4.0658803],23561
[0.9998667],3,19,19,3,[4.068614],23562
[0.9996289],1,9,9,1,[4.0659437],23563
[0.96088403],16,2,2,16,[4.1235495],23564
[0.5869658],4,2,4,18,[5.0758715],23565
[0.9653788],5,2,2,5,[4.0939837],23566
[0.9644104],9,15,9,15,[4.105006],23567
[0.9973597],13,6,13,6,[4.07115],23568
[0.9998714],3,19,3,19,[4.06656],23569
[0.9997707],10,1,1,10,[4.0655136],23570
[0.9788598],10,15,15,10,[4.081497],23571
[0.98072827],11,14,14,11,[4.088722],23572
[0.99996996],10,8,10,8,[4.0624323],23573
[0.9961727],6,17,6,17,[4.142943],23574
[0.9878727],1,15,1,15,[4.073228],23575
[0.99976474],1,12,1,12,[4.0623207],23576
[0.98230904],6,2,2,6,[4.079203],23577
[0.9812936],13,2,2,13,[4.1125617],23578
[0.98898053],3,15,3,15,[4.072488],23579
[0.99717015],7,6,7,6,[4.090622],23580
[0.9861857],11,15,15,11,[4.0766106],23581
[0.9989759],19,7,19,7,[4.0631714],23582
[0.9730823],13,2,2,13,[4.1059804],23583
[0.9971834],13,6,6,13,[4.0722637],23584
[0.76371855],4,2,18,4,[5.0501432],23585
[0.7656751],7,2,18,7,[5.0471992],23586
[0.76181614],15,2,18,15,[5.058694],23587
[0.9856141],7,13,13,7,[4.082428],23588
[0.9956969],3,4,3,4,[4.0666466],23589
[0.9824739],4,17,4,17,[4.1716356],23590
[0.98155713],11,17,11,17,[4.0797873],23591
[0.94920355],10,14,10,14,[4.1088543],23592
[0.98566276],1,16,1,16,[4.0754232],23593
[0.9997683],19,11,11,19,[4.062387],23594
[0.99769753],9,9,5,7,[6.0616474],23595
[0.989101],10,16,10,16,[4.0720806],23596
[0.98599374],19,13,19,13,[4.082398],23597
[0.9999032],3,5,3,5,[4.0651317],23598
[0.97662884],7,14,14,7,[4.084631],23599
[0.9841749],19,17,17,19,[4.0796466],23600
[0.98499006],6,17,6,17,[4.138422],23601
[0.98730683],4,17,17,4,[4.0837574],23602
[0.99738353],13,6,13,6,[4.067393],23603
[0.98516095],11,14,11,14,[4.106266],23604
[0.99947065],9,11,11,9,[4.0733595],23605
[0.99956053],7,9,9,7,[4.0741587],23606
[0.9934095],3,17,3,17,[4.0684156],23607
[0.99953973],1,9,1,9,[4.063879],23608
[0.9751149],5,13,13,5,[4.133305],23609
[0.9449209],16,2,16,2,[4.1369333],23610
[0.9927343],19,16,16,19,[4.068859],23611
[0.5755943],11,14,18,11,[5.0409126],23612
[0.9999255],8,5,5,8,[4.06223],23613
[0.9994942],13,9,9,13,[4.324362],23614
[0.9998765],10,1,10,1,[4.0636272],23615
[0.9675202],7,2,2,7,[4.0929585],23616
[0.99636817],11,6,11,6,[4.109159],23617
[0.9966614],3,4,4,3,[4.065857],23618
[0.99951553],3,9,3,9,[4.063772],23619
[0.9973815],9,4,4,9,[4.068816],23620
[0.9928342],10,13,10,13,[4.0686607],23621
[0.9999615],3,8,8,3,[4.065976],23622
[0.996976],10,17,10,17,[4.0648413],23623
[0.9995474],9,12,9,12,[4.076763],23624
[0.99955624],7,9,7,9,[4.06739],23625
[0.99701095],13,17,17,13,[4.09126],23626
[0.9956779],1,13,1,13,[4.0662203],23627
[0.99979657],9,11,11,9,[4.131201],23628
[0.99944836],8,12,12,8,[4.062854],23629
[0.9999589],19,8,19,8,[4.0712185],23630
[0.9999589],10,8,10,8,[4.0622826],23631
[0.98254126],8,2,8,2,[4.0781126],23632
[0.9994216],10,12,10,12,[4.062587],23633
[0.9992397],3,7,7,3,[4.064651],23634
[0.9915513],3,15,15,3,[4.070343],23635
[0.99822897],8,4,4,8,[4.0637746],23636
[0.99681467],19,13,19,13,[4.0675154],23637
[0.9991177],1,7,1,7,[4.071434],23638
[0.9997875],8,1,1,8,[4.065943],23639
[0.99647754],13,17,17,13,[4.07942],23640
[0.99992573],1,5,1,5,[4.0754504],23641
[0.99719894],8,13,13,8,[4.0646453],23642
[0.99967706],5,9,5,9,[4.066842],23643
[0.98614174],19,2,2,19,[4.0748425],23644
[0.9998066],19,1,1,19,[4.088171],23645
[0.9621708],11,14,14,11,[4.099827],23646
[0.8321582],11,2,18,11,[5.050376],23647
[0.9907039],17,15,17,15,[4.096819],23648
[0.998075],8,4,4,8,[4.0639124],23649
[0.9913209],5,16,16,5,[4.0719776],23650
[0.9998086],10,1,1,10,[4.0641375],23651
[0.9866195],8,2,2,8,[4.074362],23652
[0.9965268],3,17,17,3,[4.0658183],23653
[0.9997217],13,9,9,13,[4.106588],23654
[0.9888109],11,15,11,15,[4.0735946],23655
[0.99933606],7,12,7,12,[4.068062],23656
[0.99752706],1,13,1,13,[4.064516],23657
[0.44652143],13,9,4,12,[5.715026],23658
[0.9999287],10,5,10,5,[4.062168],23659
[0.9995733],13,11,13,11,[4.0645685],23660
[0.9793168],19,2,19,2,[4.081108],23661
[0.99979097],10,1,1,10,[4.063709],23662
[0.99662775],1,6,6,1,[4.065235],23663
[0.9593992],1,15,1,15,[4.099451],23664
[0.961559],7,14,7,14,[4.101198],23665
[0.99992585],1,5,5,1,[4.112543],23666
[0.9999236],10,5,5,10,[4.0621667],23667
[0.98919183],11,16,11,16,[4.077932],23668
[0.99856657],1,7,1,7,[4.0752797],23669
[0.9976876],19,6,6,19,[4.064288],23670
[0.97987396],19,15,15,19,[4.0811577],23671
[0.99969566],5,12,5,12,[4.063681],23672
[0.9926824],19,4,19,4,[4.069352],23673
[0.98057497],13,15,13,15,[4.1151466],23674
[0.99424404],6,4,6,4,[4.200261],23675
[0.9794725],11,14,11,14,[4.0923543],23676
[0.9969817],6,17,17,6,[4.1002903],23677
[0.98379874],13,2,13,2,[4.086506],23678
[0.9999069],1,5,5,1,[4.0658684],23679
[0.98792213],4,16,16,4,[4.0888047],23680
[0.995544],7,4,4,7,[4.0722322],23681
[0.99113876],4,15,4,15,[4.172781],23682
[0.9958682],11,4,4,11,[4.1359253],23683
[0.99977535],5,11,5,11,[4.0714893],23684
[0.99962616],10,9,9,10,[4.063044],23685
[0.9942245],12,17,12,17,[4.0938644],23686
[0.9974476],7,4,7,4,[4.069542],23687
[0.9945834],19,13,19,13,[4.0707183],23688
[0.9909072],11,15,15,11,[4.0714054],23689
[0.9979358],11,4,11,4,[4.1080666],23690
[0.99983156],5,11,11,5,[4.073057],23691
[0.9988844],10,6,6,10,[4.063121],23692
[0.9888208],17,15,17,15,[4.1302967],23693
[0.9803956],13,2,2,13,[4.084271],23694
[0.987222],17,15,17,15,[4.113174],23695
[0.9883421],12,16,12,16,[4.0813317],23696
[0.98525226],3,15,3,15,[4.0760927],23697
[0.8247888],16,2,18,16,[5.058579],23698
[0.98926127],1,16,16,1,[4.0723333],23699
[0.9996008],8,12,12,8,[4.0628934],23700
[0.98198974],10,15,10,15,[4.078603],23701
[0.98401326],6,2,6,2,[4.0792737],23702
[0.9937184],1,13,1,13,[4.0679574],23703
[0.9904207],9,16,16,9,[4.1084223],23704
[0.9830057],11,15,11,15,[4.0780306],23705
[0.9696134],17,14,17,14,[4.1158514],23706
[0.8809332],12,2,12,18,[5.053513],23707
[0.9957885],7,4,7,4,[4.073861],23708
[0.9975068],11,17,17,11,[4.1002727],23709
[0.9997266],1,9,1,9,[4.067102],23710
[0.9975019],13,17,17,13,[4.121498],23711
[0.9999486],3,8,3,8,[4.0670586],23712
[0.99957603],7,12,7,12,[4.071357],23713
[0.85620433],3,2,3,18,[5.052265],23714
[0.9993344],10,3,10,3,[4.0698457],23715
[0.99840397],10,7,10,7,[4.064188],23716
[0.9962048],10,17,17,10,[4.065549],23717
[0.9956447],7,13,7,13,[4.079939],23718
[0.9972485],1,4,1,4,[4.0646534],23719
[0.98543906],15,2,2,15,[4.221252],23720
[0.9915462],17,15,17,15,[4.0911417],23721
[0.9920161],7,15,7,15,[4.071908],23722
[0.9998975],1,5,5,1,[4.0660114],23723
[0.9769985],17,14,17,14,[4.1156917],23724
[0.97848046],19,2,19,2,[4.081911],23725
[0.99971575],1,9,1,9,[4.0656137],23726
[0.9924247],4,16,4,16,[4.1038837],23727
[0.99972075],13,9,13,9,[4.1376915],23728
[0.9872989],17,15,17,15,[4.0934634],23729
[0.59961206],5,2,18,5,[5.040079],23730
[0.9947678],1,13,1,13,[4.067175],23731
[0.99996066],10,8,10,8,[4.0621634],23732
[0.9853535],7,15,7,15,[4.07844],23733
[0.9988782],10,7,10,7,[4.063364],23734
[0.548673],7,2,7,18,[5.0395174],23735
[0.9995049],9,12,9,12,[4.076171],23736
[0.99245656],12,16,12,16,[4.074788],23737
[0.961018],14,2,14,2,[4.1765976],23738
[0.47977567],16,2,16,18,[5.0433917],23739
[0.9879523],17,15,15,17,[4.09933],23740
[0.99239665],5,16,5,16,[4.073916],23741
[0.98891944],12,15,15,12,[4.0741234],23742
[0.95208395],19,2,2,19,[4.10627],23743
[0.9998325],9,11,9,11,[4.066473],23744
[0.99465007],6,4,6,4,[4.1381006],23745
[0.99622476],7,13,7,13,[4.1026516],23746
[0.9942095],7,4,4,7,[4.072811],23747
[0.99984527],10,11,10,11,[4.062211],23748
[0.9938176],13,15,15,13,[4.0785217],23749
[0.97112954],17,14,17,14,[4.1124763],23750
[0.9962872],12,6,6,12,[4.228238],23751
[0.99837273],3,17,17,3,[4.064165],23752
[0.9818704],12,14,14,12,[4.0801864],23753
[0.9933444],11,4,11,4,[4.091367],23754
[0.46586508],12,2,12,18,[5.039035],23755
[0.99974126],19,1,19,1,[4.0779877],23756
[0.9972772],10,6,6,10,[4.064563],23757
[0.99527776],8,13,13,8,[4.0664587],23758
[0.9998766],10,5,5,10,[4.062169],23759
[0.4523938],13,2,18,13,[5.042385],23760
[0.9952679],1,6,1,6,[4.066512],23761
[0.7295607],11,15,15,11,[4.3170357],23762
[0.9822093],17,14,17,14,[4.09408],23763
[0.99599385],5,13,5,13,[4.1666317],23764
[0.9998872],19,5,19,5,[4.06974],23765
[0.9983512],10,6,10,6,[4.063592],23766
[0.9996233],3,1,1,3,[4.0646353],23767
[0.9892056],7,4,4,7,[4.079488],23768
[0.9414644],11,16,16,11,[4.1163726],23769
[0.8812484],12,14,14,12,[4.1770086],23770
[0.95682716],3,2,2,3,[4.1032553],23771
[0.9856472],1,4,4,1,[4.0753226],23772
[0.9995436],10,9,9,10,[4.063305],23773
[0.99725014],10,13,10,13,[4.064642],23774
[0.99809295],7,12,12,7,[4.065915],23775
[0.9976942],5,6,5,6,[4.0669603],23776
[0.7779972],12,2,12,18,[5.049547],23777
[0.95220953],10,16,10,16,[4.1061077],23778
[0.99370414],6,17,6,17,[4.0746174],23779
[0.9998227],19,11,19,11,[4.062333],23780
[0.97888947],9,14,14,9,[4.083319],23781
[0.98027223],6,14,14,6,[4.08712],23782
[0.9988268],3,7,7,3,[4.067172],23783
[0.9999316],19,8,19,8,[4.0812445],23784
[0.9833574],1,14,1,14,[4.07746],23785
[0.999931],3,8,3,8,[4.067959],23786
[0.96785164],13,15,15,13,[4.096236],23787
[0.95726895],7,2,7,2,[4.1032968],23788
[0.9992398],10,3,10,3,[4.071973],23789
[0.96163183],4,2,2,4,[4.108635],23790
[0.99993134],10,8,8,10,[4.0624857],23791
[0.9993136],11,6,6,11,[4.071228],23792
[0.9942246],19,4,19,4,[4.0691676],23793
[0.9997863],9,11,9,11,[4.068346],23794
[0.99519867],13,17,13,17,[4.071535],23795
[0.99918944],1,7,7,1,[4.0843873],23796
[0.9834856],9,14,14,9,[4.078743],23797
[0.9952453],3,4,4,3,[4.0674076],23798
[0.9808764],6,2,2,6,[4.0806246],23799
[0.9882047],9,16,16,9,[4.08677],23800
[0.9826743],6,14,6,14,[4.0864363],23801
[0.80486554],10,2,10,18,[5.0488324],23802
[0.99993265],19,8,8,19,[4.0676775],23803
[0.9997985],7,11,11,7,[4.065695],23804
[0.99674976],1,17,1,17,[4.0669303],23805
[0.9981887],8,13,8,13,[4.0637684],23806
[0.99464744],5,4,4,5,[4.070074],23807
[0.9826801],1,2,2,1,[4.0787],23808
[0.78939575],13,2,18,13,[5.049782],23809
[0.78630835],2,2,2,18,[5.067008],23810
[0.9970805],10,17,10,17,[4.0647545],23811
[0.9828917],19,2,19,2,[4.0778346],23812
[0.78338206],10,2,10,18,[5.0476665],23813
[0.77947974],10,2,10,18,[5.0474663],23814
[0.9883708],10,16,16,10,[4.0727673],23815
[0.99814546],19,13,13,19,[4.064867],23816
[0.7505867],2,2,18,2,[5.065828],23817
