probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.14732963],19,19,6,17,[5.880149],50
[0.1514592],19,19,6,5,[5.8034153],51
[0.15753983],19,19,12,15,[5.9353476],52
[0.14133115],19,19,2,10,[5.962159],53
[0.13314736],19,19,9,14,[5.961426],54
[0.13594583],19,18,1,10,[5.9117947],55
[0.13454148],19,19,19,3,[5.781171],56
[0.13344191],18,18,7,10,[5.9109683],57
[0.13068259],19,19,9,4,[5.9172115],58
[0.12642151],19,19,7,4,[5.885975],59
[0.13725622],19,19,12,4,[5.891466],60
[0.13188018],19,19,7,12,[5.8771553],61
[0.13511288],18,18,18,11,[5.7917495],62
[0.13337432],18,18,7,2,[5.9213667],63
[0.13234667],18,18,17,9,[5.9384046],64
[0.13557595],19,19,10,6,[5.8840218],65
[0.12882577],19,18,9,16,[5.9547377],66
[0.13681652],18,18,2,10,[5.9565296],67
[0.1312204],18,18,7,19,[5.783925],68
[0.1247929],18,18,3,7,[5.8427505],69
[0.12731132],18,19,17,15,[5.9608293],70
[0.13144223],18,18,15,11,[5.9314384],71
[0.12733582],19,19,16,12,[5.917588],72
[0.12425722],19,19,3,4,[5.868174],73
[0.12414908],7,19,3,7,[5.809331],74
[0.12146866],7,19,15,17,[5.958759],75
[0.12964058],7,7,4,1,[5.871786],76
[0.13729838],19,7,4,19,[5.791963],77
[0.1301646],19,7,6,18,[5.810941],78
[0.14130737],7,7,3,14,[5.9197407],79
[0.13057281],7,7,16,10,[5.9488297],80
[0.14545932],7,7,8,2,[5.9497147],81
[0.14460362],7,7,14,18,[5.881773],82
[0.14385504],7,7,12,14,[5.923168],83
[0.14521705],7,7,5,11,[5.877476],84
[0.14405462],7,7,11,14,[5.9333234],85
[0.13063553],7,7,2,6,[5.912206],86
[0.13054322],7,7,2,15,[5.982199],87
[0.12719779],7,7,8,10,[5.9198713],88
[0.1286426],7,7,12,18,[5.7980947],89
[0.11847299],19,7,6,10,[5.8768463],90
[0.1215784],7,18,7,9,[5.831931],91
[0.12812252],7,7,11,14,[5.92179],92
[0.12785576],7,7,13,16,[5.979485],93
[0.12166797],18,7,8,19,[5.847623],94
[0.12443221],7,7,4,6,[5.8147106],95
[0.12096626],19,7,19,15,[5.8633194],96
[0.12730516],7,7,7,14,[5.8486414],97
[0.1282678],7,7,17,9,[5.93894],98
[0.12423971],7,7,11,6,[5.823347],99
[0.13206086],7,7,4,15,[5.898465],100
[0.13191427],7,7,16,2,[5.9754815],101
[0.14163968],7,7,14,17,[5.9623775],102
[0.14137584],7,7,13,1,[5.9548883],103
[0.14078525],6,7,6,2,[5.85633],104
[0.13563484],7,7,14,9,[5.9613147],105
[0.13640288],7,7,4,9,[5.8616166],106
[0.13634863],7,7,7,3,[5.7772393],107
[0.13679719],7,7,12,5,[5.8862033],108
[0.13314052],6,6,18,10,[5.8725967],109
[0.14195791],6,7,15,2,[5.9795957],110
[0.14500171],7,7,2,8,[5.9485464],111
[0.14648713],7,7,8,3,[5.8936415],112
[0.145455],6,6,10,6,[5.7934237],113
[0.14301111],6,6,1,2,[5.951686],114
[0.14605156],6,6,11,4,[5.8101406],115
[0.15433484],6,6,6,19,[5.710444],116
[0.16345216],6,6,9,6,[5.765184],117
[0.1712525],6,6,15,11,[5.9170527],118
[0.18525766],6,6,3,11,[5.8653145],119
[0.1928924],6,6,18,15,[5.915967],120
[0.21491519],6,6,1,13,[5.9623175],121
[0.2226286],6,6,7,14,[5.8646116],122
[0.23890175],6,6,3,10,[5.902496],123
[0.2251399],6,6,8,9,[5.921957],124
[0.23449902],6,6,19,14,[5.897272],125
[0.24237053],6,6,10,18,[5.895398],126
[0.22978808],6,6,4,12,[5.8432684],127
[0.22214285],6,6,5,8,[5.9172726],128
[0.20937471],6,6,3,18,[5.8582487],129
[0.20480376],6,6,4,18,[5.816203],130
[0.20146076],6,6,7,1,[5.845545],131
[0.19883193],6,6,19,16,[5.8858438],132
[0.17942306],6,6,3,5,[5.870615],133
[0.16335726],6,6,5,17,[5.9360476],134
[0.18759203],6,6,10,6,[5.7236495],135
[0.15477635],6,6,2,17,[5.9634686],136
[0.16326281],6,6,9,13,[5.956543],137
[0.14387855],6,6,17,11,[5.8895383],138
[0.15946089],6,6,16,9,[5.9510403],139
[0.16036342],6,6,19,5,[5.844871],140
[0.1516518],6,6,7,14,[5.8629436],141
[0.14476837],6,6,16,11,[5.901508],142
[0.14659339],6,6,1,14,[5.955576],143
[0.14504908],6,6,13,15,[5.985626],144
[0.13161668],6,6,15,11,[5.8953104],145
[0.14286174],6,6,1,4,[5.8449774],146
[0.14698675],6,6,4,6,[5.673036],147
[0.16007423],6,6,2,10,[5.9454393],148
[0.12906356],7,6,17,14,[5.9635878],149
[0.12968126],6,6,14,8,[5.9516573],150
[0.14086017],6,6,9,3,[5.868238],151
[0.1662866],6,6,10,1,[5.9162016],152
[0.13469927],6,6,13,8,[5.9532557],153
[0.15417816],6,6,3,10,[5.859672],154
[0.13501373],6,6,2,15,[5.979608],155
[0.13279955],6,6,13,15,[5.9849386],156
[0.13077284],6,6,2,14,[5.9780884],157
[0.1518629],6,6,13,10,[5.9426785],158
[0.11308537],6,6,2,18,[5.8975477],159
[0.12971497],4,4,1,7,[5.8405123],160
[0.11506815],4,4,1,8,[5.9059744],161
[0.11698559],7,4,7,12,[5.8429832],162
[0.10886125],4,4,9,17,[5.9253645],163
[0.11274796],7,4,1,17,[5.9090633],164
[0.11246101],4,4,2,13,[5.979352],165
[0.11804961],6,7,16,18,[5.894395],166
[0.11013067],4,7,8,4,[5.8331394],167
[0.1213389],7,7,17,14,[5.9527006],168
[0.12192276],6,7,6,13,[5.82094],169
[0.12320304],7,6,16,11,[5.8964443],170
[0.11887714],7,7,17,12,[5.924839],171
[0.11812493],6,7,10,16,[5.9203005],172
[0.12043732],6,6,15,10,[5.9190054],173
[0.10812016],4,7,4,18,[5.7716064],174
[0.11205807],4,7,4,5,[5.8293195],175
[0.11804126],4,4,12,1,[5.8874288],176
[0.10983207],4,4,3,19,[5.824601],177
[0.11686227],4,4,16,12,[5.952695],178
[0.11510468],6,4,8,15,[5.9389772],179
[0.1305165],18,4,18,11,[5.7814384],180
[0.12272244],4,4,11,8,[5.8619156],181
[0.12642242],4,4,2,14,[5.9742355],182
[0.13286853],4,4,5,3,[5.8623595],183
[0.13214625],4,4,3,11,[5.814471],184
[0.12230638],4,4,11,16,[5.8842287],185
[0.12198726],4,4,14,12,[5.944379],186
[0.13579915],6,4,7,6,[5.7562437],187
[0.1266633],11,4,12,5,[5.9141607],188
[0.1120695],11,11,5,10,[5.8846507],189
[0.12254617],11,11,17,11,[5.8169765],190
[0.11763692],11,11,7,10,[5.833876],191
[0.14421369],6,11,12,6,[5.8024464],192
[0.14338346],11,11,17,13,[5.9515266],193
[0.14326978],11,11,3,2,[5.8737993],194
[0.1479165],11,11,12,8,[5.8919544],195
[0.16255845],11,11,17,5,[5.911433],196
[0.12305626],11,11,19,3,[5.79857],197
[0.1563156],11,11,17,13,[5.946375],198
[0.15192606],11,11,8,7,[5.846527],199
[0.1466656],11,11,18,14,[5.8915396],200
[0.13015506],11,11,7,9,[5.867362],201
[0.1491158],11,11,1,17,[5.8897457],202
[0.17112258],6,11,11,6,[5.6597323],203
[0.13071226],3,11,12,19,[5.858033],204
[0.1320907],3,11,3,4,[5.7568536],205
[0.13642015],11,11,18,14,[5.89497],206
[0.13622591],11,11,17,3,[5.800538],207
[0.1537005],6,11,2,6,[5.763192],208
[0.13843104],6,11,5,16,[5.9404254],209
[0.13396361],11,3,17,12,[5.862829],210
[0.1528855],11,3,11,5,[5.788019],211
[0.1355082],11,3,9,11,[5.833682],212
[0.14755298],6,3,16,5,[5.9391646],213
[0.1898341],6,3,6,3,[5.558654],214
[0.16132984],3,11,3,1,[5.7768564],215
[0.15021978],11,11,17,14,[5.902249],216
[0.16363484],3,3,19,11,[5.775056],217
[0.17153032],6,3,16,19,[5.9085317],218
[0.17950442],3,3,12,4,[5.881462],219
[0.1621844],11,3,1,17,[5.86543],220
[0.2115485],3,3,19,5,[5.8648033],221
[0.16863582],3,3,9,17,[5.8768463],222
[0.19273296],3,3,12,19,[5.846854],223
[0.16343081],3,3,8,7,[5.8796277],224
[0.16095899],11,3,11,17,[5.667882],225
[0.16325563],6,3,15,17,[5.847563],226
[0.17285798],3,3,14,3,[5.749019],227
[0.18677641],3,3,4,19,[5.829294],228
[0.18172574],17,6,18,15,[5.945121],229
[0.16958775],17,17,2,17,[5.768282],230
[0.20361775],3,6,3,15,[5.7805977],231
[0.21591944],17,17,1,8,[5.9436607],232
[0.186377],3,3,10,9,[5.9558315],233
[0.2785156],3,17,8,3,[5.715294],234
[0.20315322],3,3,2,19,[5.8435397],235
[0.21798423],6,3,19,6,[5.63834],236
[0.26052666],17,17,14,1,[5.973977],237
[0.24016105],17,17,17,11,[5.542228],238
[0.22004566],3,17,9,3,[5.6730146],239
[0.22761038],3,17,12,9,[5.9499187],240
[0.2539831],3,3,4,9,[5.9418488],241
[0.28933367],3,3,10,4,[5.9430385],242
[0.2211686],17,19,18,16,[5.9600897],243
[0.26737437],17,17,11,7,[5.845206],244
[0.2585487],3,17,18,12,[5.920567],245
[0.25501677],17,3,7,9,[5.9368443],246
[0.24821563],3,3,1,19,[5.7762175],247
[0.24946102],3,17,13,1,[5.9793434],248
[0.24065675],3,17,13,1,[5.9785333],249
[0.25295717],17,3,2,17,[5.651161],250
[0.23414479],3,3,11,10,[5.87535],251
[0.2817014],17,3,5,8,[5.9485598],252
[0.21577205],3,19,9,12,[5.944766],253
[0.3234889],3,19,3,19,[5.3797197],254
[0.21930555],17,3,12,16,[5.962678],255
[0.2071112],17,19,15,8,[5.969214],256
[0.20676239],17,17,16,1,[5.972267],257
[0.24171413],17,3,8,14,[5.9694467],258
[0.22800915],19,3,14,10,[5.9767084],259
[0.26362747],3,19,10,12,[5.9414515],260
[0.2776111],17,19,17,9,[5.680354],261
[0.2715941],19,17,16,9,[5.9748416],262
[0.19735675],17,19,5,16,[5.9656],263
[0.19496796],17,17,6,11,[5.714158],264
[0.25152832],17,17,8,5,[5.945176],265
[0.25469694],17,17,7,8,[5.9139447],266
[0.32409054],19,17,10,18,[5.9367943],267
[0.1866768],17,19,15,8,[5.959986],268
[0.2121512],17,19,7,18,[5.9076743],269
[0.19078653],19,17,15,9,[5.971119],270
[0.35022214],19,17,19,7,[5.704601],271
[0.2408247],19,6,18,6,[5.725809],272
[0.24049175],17,17,1,17,[5.560811],273
[0.22342934],19,17,5,19,[5.638192],274
[0.23067087],19,6,10,15,[5.974063],275
[0.1869266],6,17,12,6,[5.6256065],276
[0.2532974],17,19,18,1,[5.916371],277
[0.23021805],17,17,14,2,[5.989029],278
[0.19569685],19,17,3,18,[5.766798],279
[0.17857607],6,19,6,14,[5.5672517],280
[0.17913227],3,6,3,5,[5.7271647],281
[0.28443748],6,17,2,16,[5.9891315],282
[0.28073403],17,19,18,7,[5.882867],283
[0.1922314],19,17,13,18,[5.942332],284
[0.25230992],6,3,6,3,[5.263968],285
[0.20678782],6,6,1,13,[5.9686003],286
[0.2676041],17,6,8,11,[5.8609066],287
[0.19429426],6,6,8,9,[5.9300747],288
[0.31997535],6,3,3,15,[5.6797],289
[0.24613547],6,6,1,13,[5.9692593],290
[0.28986767],3,6,5,12,[5.9344897],291
[0.21736094],17,6,11,18,[5.831191],292
[0.25997618],6,6,1,15,[5.973491],293
[0.29955345],6,6,2,4,[5.9554453],294
[0.29527935],3,6,3,5,[5.495255],295
[0.21633804],3,17,3,17,[5.4065733],296
[0.26921082],6,3,8,15,[5.9543304],297
[0.22442088],3,3,7,9,[5.888017],298
[0.2244296],6,3,1,16,[5.9583254],299
[0.3701621],6,3,15,8,[5.9578695],300
[0.2627372],6,3,16,1,[5.9568706],301
[0.34008253],3,3,18,3,[5.288752],302
[0.3993175],6,3,19,16,[5.853721],303
[0.5452081],3,3,5,9,[5.973247],304
[0.6058078],3,3,3,5,[5.220621],305
[0.43928963],3,3,5,16,[5.972187],306
[0.43680093],3,3,12,1,[5.947541],307
[0.62332875],3,3,10,14,[6.002254],308
[0.49106863],3,6,6,3,[4.900628],309
[0.38579243],3,3,7,11,[5.8476954],310
[0.59169424],3,3,1,5,[5.964692],311
[0.47444698],3,6,6,13,[5.5325465],312
[0.4223675],6,3,6,17,[5.4743137],313
[0.3614968],3,3,15,1,[5.9627113],314
[0.45569724],6,3,2,6,[5.381757],315
[0.42945883],3,3,13,9,[5.9889355],316
[0.3585453],3,3,5,17,[5.776892],317
[0.25590733],3,3,2,8,[5.9600644],318
[0.28694448],3,3,3,9,[5.237403],319
[0.3218799],3,3,4,10,[5.9620423],320
[0.20438583],3,3,13,18,[5.908142],321
[0.3089373],3,3,9,5,[5.9505167],322
[0.40170977],6,6,4,10,[5.9635344],323
[0.7180601],6,3,3,6,[4.608436],324
[0.31172943],6,3,6,13,[5.1673813],325
[0.2670097],6,6,15,11,[5.9106092],326
[0.17780015],6,6,18,15,[5.898508],327
[0.29427117],6,17,17,6,[4.8855505],328
[0.38120422],6,6,7,6,[5.066174],329
[0.5568499],6,3,16,3,[5.4528437],330
[0.239469],6,6,6,18,[5.0508237],331
[0.69496113],6,3,3,6,[4.4808984],332
[0.28753558],6,6,13,7,[5.9338675],333
[0.33296463],3,6,8,3,[5.286069],334
[0.559067],6,6,14,10,[6.0010223],335
[0.43861187],17,6,2,17,[5.6157465],336
[0.39260304],17,6,17,2,[5.5900025],337
[0.27168757],6,17,7,15,[5.9403276],338
[0.37388974],17,3,17,5,[5.542746],339
[0.29201645],17,17,7,11,[5.865052],340
[0.7710576],3,6,3,15,[5.2633743],341
[0.3783002],3,3,14,9,[5.9864845],342
[0.40570012],6,17,16,4,[5.9830613],343
[0.40550762],17,3,18,7,[5.868172],344
[0.33719465],17,17,4,2,[5.9800115],345
[0.44640496],17,17,11,8,[5.941036],346
[0.49559948],17,17,11,14,[5.951133],347
[0.40183353],17,17,1,4,[5.956094],348
[0.5072519],17,3,10,17,[5.460455],349
[0.47124946],3,3,19,13,[5.948124],350
[0.38784176],3,3,9,5,[5.986026],351
[0.5831026],6,17,11,6,[5.2140627],352
[0.358846],17,6,2,16,[6.005823],353
[0.5891372],17,17,11,17,[5.1905313],354
[0.415925],3,3,19,14,[5.925256],355
[0.35501394],17,6,16,18,[5.940745],356
[0.57730806],17,17,8,11,[5.94529],357
[0.602194],17,17,11,14,[5.94823],358
[0.5755066],17,17,1,7,[5.945071],359
[0.50320166],6,3,13,6,[5.137322],360
[0.26191533],17,3,19,7,[5.828195],361
[0.38863373],3,17,9,12,[5.970036],362
[0.36894214],17,17,13,11,[5.899561],363
[0.19267039],3,3,19,12,[5.8353815],364
[0.40265036],17,17,1,8,[5.963046],365
[0.4338151],6,3,15,12,[5.9846563],366
[0.42702943],17,6,18,15,[5.8863554],367
[0.34491083],3,17,3,18,[5.177184],368
[0.43408868],3,17,13,8,[5.9841404],369
[0.26578575],6,17,6,5,[5.078056],370
[0.23536354],3,17,13,2,[5.994553],371
[0.29948264],6,6,2,10,[5.9828806],372
[0.21244474],17,3,8,14,[5.9746246],373
[0.19375412],6,17,15,2,[6.0048666],374
[0.258219],6,3,12,16,[5.9739585],375
[0.37674245],3,6,13,10,[5.992129],376
[0.26035374],6,19,15,19,[5.740411],377
[0.20189983],6,6,16,10,[5.9951773],378
[0.18117481],18,6,18,2,[5.7599225],379
[0.25878257],3,18,18,12,[5.7125387],380
[0.17763908],19,18,1,19,[5.696087],381
[0.18930334],18,18,2,1,[5.9518147],382
[0.20207082],17,3,17,5,[5.5732555],383
[0.2626243],3,19,3,9,[5.2501745],384
[0.4246707],6,3,12,15,[5.9758663],385
[0.2717422],3,19,9,3,[5.2366695],386
[0.20035851],17,18,2,7,[5.8991437],387
[0.20217544],6,18,6,2,[5.1023235],388
[0.50792325],6,3,15,12,[5.980497],389
[0.22700484],3,18,1,12,[5.918723],390
[0.19225784],3,18,11,13,[5.876122],391
[0.3131486],3,18,18,13,[5.6879015],392
[0.24750139],3,3,3,5,[5.115342],393
[0.1916967],18,18,4,1,[5.9175653],394
[0.28281942],6,17,15,7,[5.8926024],395
[0.212618],6,6,2,10,[5.979354],396
[0.17462024],18,18,2,4,[5.958021],397
[0.19901817],18,18,10,1,[5.9401503],398
[0.18044694],3,18,14,3,[5.1252894],399
[0.19003722],17,18,2,7,[5.8724575],400
[0.27752474],6,18,16,19,[5.743293],401
[0.18589914],18,18,14,2,[5.9877787],402
[0.20160441],18,18,11,18,[5.5062532],403
[0.20772609],17,18,11,17,[5.4784307],404
[0.20996489],18,6,10,18,[5.676321],405
[0.2229327],6,3,6,4,[5.072419],406
[0.21253875],3,18,12,14,[5.961359],407
[0.31172365],6,18,16,19,[5.748101],408
[0.24103455],3,18,8,12,[5.9489846],409
[0.21691431],3,18,12,10,[5.958193],410
[0.24263354],18,18,1,10,[5.9304523],411
[0.16738153],17,3,7,8,[5.854039],412
[0.22174513],18,18,19,17,[5.6707134],413
[0.22834525],3,18,10,12,[5.9509225],414
[0.20242399],6,18,6,10,[5.109541],415
[0.2176135],17,17,1,2,[5.9294863],416
[0.1513477],19,18,19,4,[5.6644516],417
[0.1818705],17,17,11,7,[5.7244673],418
[0.49629393],6,3,13,15,[6.004009],419
[0.36417398],3,18,3,18,[4.8884015],420
[0.18884711],6,17,6,2,[5.1062326],421
[0.16940714],6,17,6,1,[5.0645456],422
[0.27583274],6,17,4,16,[5.960653],423
[0.31389144],19,17,19,7,[5.499325],424
[0.16013089],18,18,11,10,[5.858281],425
[0.14678499],6,11,6,1,[5.037767],426
[0.20457038],6,17,6,8,[5.0880594],427
[0.4200789],17,3,12,17,[5.6115446],428
[0.17157811],18,6,14,18,[5.6882763],429
[0.4372282],19,6,15,18,[5.7882156],430
[0.21143785],3,6,4,3,[5.0871305],431
[0.33161846],19,6,9,10,[5.973053],432
[0.17454852],6,11,15,11,[5.8262067],433
[0.16872181],18,11,11,9,[5.8190007],434
[0.30211332],18,6,8,10,[5.9619403],435
[0.20609862],18,11,11,18,[5.4173374],436
[0.27203488],6,18,6,9,[5.098484],437
[0.19384149],3,3,5,10,[5.9647746],438
[0.288273],18,17,9,17,[5.70636],439
[0.35345337],17,3,7,12,[5.831424],440
[0.21880776],6,18,8,15,[5.9787207],441
[0.1926072],17,11,8,14,[5.976675],442
[0.3506656],6,3,6,12,[5.056326],443
[0.67412305],17,6,17,15,[5.627091],444
[0.2998972],17,11,11,17,[5.2401857],445
[0.19715],6,18,15,10,[5.99077],446
[0.20154877],6,11,6,4,[5.031434],447
[0.28718293],18,11,18,1,[5.514974],448
[0.3748054],18,17,17,19,[5.505425],449
[0.33250907],6,17,6,2,[5.082922],450
[0.5319569],3,6,15,3,[5.1663303],451
[0.39863953],17,17,14,2,[5.9998045],452
[0.2581704],17,3,12,17,[5.287701],453
[0.37279266],17,6,16,9,[5.990241],454
[0.41910237],17,6,17,15,[5.2465477],455
[0.32991758],17,17,10,2,[5.9830027],456
[0.46623456],3,17,12,4,[5.951737],457
[0.5163075],17,6,16,13,[6.009061],458
[0.30504286],17,17,12,4,[5.9507084],459
[0.3949728],17,17,7,15,[5.9645395],460
[0.7372253],6,17,2,6,[5.117111],461
[0.72997546],17,17,5,7,[5.9910803],462
[0.41752428],3,17,13,9,[5.998191],463
[0.2974937],17,3,12,18,[5.735491],464
[0.65331805],17,17,14,11,[5.8987093],465
[0.52633786],17,17,11,15,[5.871601],466
[0.6521675],17,17,7,2,[5.980341],467
[0.33881468],3,17,12,10,[5.951822],468
[0.31787154],17,17,17,12,[5.1512127],469
[0.24055481],17,17,14,10,[5.979245],470
[0.34942687],17,6,15,7,[5.954494],471
[0.42746964],17,18,19,17,[5.394417],472
[0.26890713],18,17,19,2,[5.7835255],473
[0.36939314],17,6,16,1,[5.980831],474
[0.3926751],6,17,6,11,[4.859141],475
[0.8795845],6,3,3,6,[4.478712],476
[0.75274915],17,6,16,4,[5.9902296],477
[0.23318909],6,6,10,2,[5.976012],478
[0.2117756],17,18,9,8,[5.9758153],479
[0.28887466],19,6,9,10,[5.9720984],480
[0.29509073],6,3,15,13,[6.0146856],481
[0.1888434],17,19,8,9,[5.971347],482
[0.2471484],19,6,19,2,[5.604952],483
[0.24747977],6,19,9,15,[5.9936905],484
[0.22731672],3,6,9,13,[5.981141],485
[0.29719877],11,6,11,14,[5.637563],486
[0.3797962],11,6,14,2,[5.995579],487
[0.33079928],6,19,15,9,[5.992671],488
[0.8069511],3,6,3,16,[5.660122],489
[0.50759995],19,17,7,19,[5.4485598],490
[0.3350541],6,3,13,15,[6.01742],491
[0.39788395],6,11,1,15,[5.97622],492
[0.27921894],17,11,8,2,[5.9818726],493
[0.2612768],19,17,10,8,[5.9584885],494
[0.31853923],6,11,15,2,[6.006361],495
[0.39940798],6,3,13,6,[5.0667257],496
[0.4063936],6,19,10,6,[5.062445],497
[0.640675],3,6,3,15,[5.1946516],498
[0.39541996],6,17,2,16,[6.000624],499
[0.29899842],3,17,7,13,[5.867997],500
[0.42553642],6,17,5,16,[5.9917006],501
[0.6373575],19,17,19,17,[4.7763042],502
[0.51662844],17,3,17,12,[5.4859657],503
[0.59530634],19,3,19,13,[5.5365524],504
[0.47383338],19,6,16,19,[5.2205334],505
[0.2362646],19,11,18,1,[5.813451],506
[0.40195617],11,3,13,2,[5.9959583],507
[0.66166335],3,19,10,3,[5.210464],508
[0.39885265],11,19,4,11,[5.67513],509
[0.32232246],19,17,8,10,[5.975263],510
[0.34691313],19,11,10,11,[5.6386237],511
[0.24485248],19,19,2,10,[5.980621],512
[0.35951525],19,3,13,19,[5.293341],513
[0.21226192],11,11,4,5,[5.957901],514
[0.2916323],6,3,6,13,[5.082284],515
[0.47280678],3,11,3,11,[4.916461],516
[0.48013523],6,17,8,6,[5.104349],517
[0.53003377],6,11,6,11,[4.598054],518
[0.32123086],19,11,4,9,[5.9451885],519
[0.81509554],19,17,17,19,[4.5947857],520
[0.8122958],6,17,17,6,[4.482078],521
[0.47478905],3,11,12,5,[5.9741573],522
[0.32901025],6,11,4,15,[5.970175],523
[0.3372667],19,3,13,19,[5.3073597],524
[0.6931923],3,19,18,3,[5.216811],525
[0.34248757],6,11,6,5,[5.057027],526
[0.6563451],17,11,17,11,[4.688773],527
[0.3263204],19,11,9,4,[5.943945],528
[0.296242],3,11,13,8,[5.9869747],529
[0.34236953],19,11,10,14,[5.987439],530
[0.37711236],6,19,15,10,[6.003825],531
[0.35125586],11,17,1,8,[5.9733925],532
[0.29923612],19,11,5,10,[5.9783354],533
[0.37335408],17,6,7,10,[5.9249053],534
[0.6693931],3,11,3,11,[4.536916],535
[0.32189113],6,17,13,16,[6.016508],536
[0.50883096],11,19,11,9,[5.4638667],537
[0.71581286],3,11,3,11,[4.47174],538
[0.32950243],3,6,10,3,[5.089249],539
[0.66715354],11,3,14,12,[6.0041847],540
[0.4285097],17,11,17,4,[5.217926],541
[0.29622042],6,3,13,16,[6.01064],542
[0.4093992],11,11,8,4,[5.9629917],543
[0.41074792],11,11,4,5,[5.9714956],544
[0.3054747],19,6,18,15,[5.9551077],545
[0.7151901],3,11,12,14,[6.0075693],546
[0.4449039],17,6,16,18,[5.984291],547
[0.48270878],3,11,4,3,[5.042285],548
[0.29249117],11,11,8,15,[5.9880104],549
[0.44907415],3,3,9,5,[5.9958477],550
[0.6551325],17,11,2,7,[5.9804406],551
[0.64074683],11,19,19,11,[4.9185023],552
[0.42100435],11,17,8,1,[5.9909143],553
[0.4985569],11,6,11,16,[5.462954],554
[0.31516197],3,11,13,18,[5.9198976],555
[0.74628663],17,11,2,7,[5.9844837],556
[0.3026112],11,11,1,18,[5.8907585],557
[0.33080074],11,11,7,13,[5.956823],558
[0.5945164],11,11,10,4,[5.958069],559
[0.8205606],19,11,2,19,[5.5873184],560
[0.694254],17,11,17,14,[5.2138786],561
[0.8057147],3,11,3,2,[5.1366596],562
[0.5899253],17,11,7,4,[5.8707476],563
[0.3385827],11,11,9,11,[5.1862335],564
[0.40282676],19,17,18,10,[5.920478],565
[0.7485287],3,11,2,3,[5.115801],566
[0.7341132],3,11,2,3,[5.1110067],567
[0.4597591],3,11,13,10,[5.9932246],568
[0.5027779],11,6,15,2,[6.0074635],569
[0.40360734],6,19,9,6,[5.1047378],570
[0.85437965],3,17,17,3,[4.3756256],571
[0.3291611],6,3,4,15,[5.9333034],572
[0.44445953],6,3,6,5,[5.0819902],573
[0.5156268],17,19,7,18,[5.881919],574
[0.3629854],17,19,7,9,[5.8956137],575
[0.5097762],17,3,17,5,[5.168186],576
[0.5355869],19,17,7,19,[5.1483736],577
[0.4380999],6,11,2,15,[6.0038605],578
[0.29030383],11,19,10,11,[5.289339],579
[0.43041673],3,11,5,12,[6.0063286],580
[0.4963311],6,17,7,6,[4.9443045],581
[0.3228888],11,11,1,4,[5.86967],582
[0.5015907],3,11,3,2,[5.069277],583
[0.7585044],3,11,3,11,[4.3375],584
[0.5012485],3,6,12,15,[5.9997883],585
[0.5152655],6,11,6,2,[5.070572],586
[0.7781084],3,11,3,11,[4.3213015],587
[0.36659902],6,19,15,10,[5.994096],588
[0.6844926],3,6,3,15,[5.0838537],589
[0.28013167],6,11,4,6,[4.9326487],590
[0.48489276],6,19,6,9,[5.0760646],591
[0.5700447],6,11,15,2,[6.0094028],592
[0.30848077],17,11,7,5,[5.8279037],593
