probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.10803324],15,15,2,8,[5.8757687],189
[0.1055093],15,15,12,6,[5.933259],190
[0.1087219],15,15,6,17,[5.9272757],191
[0.10538043],15,15,12,6,[5.933022],192
[0.10467827],15,15,8,5,[5.821706],193
[0.10669502],15,15,12,14,[5.9036074],194
[0.10207109],15,15,5,18,[5.8380914],195
[0.10952755],15,15,16,8,[5.8533144],196
[0.10697701],15,15,3,4,[5.90833],197
[0.10472634],15,15,5,10,[5.8709493],198
[0.10408549],15,15,13,6,[5.908949],199
[0.10282022],15,15,6,19,[5.890855],200
[0.10524231],15,15,8,11,[5.845336],201
[0.10745262],15,15,17,15,[5.8497715],202
[0.10569565],15,15,3,15,[5.83689],203
[0.10607047],15,15,7,13,[5.897717],204
[0.10026621],15,15,9,12,[5.940404],205
[0.10526438],15,15,12,14,[5.903139],206
[0.10444131],15,15,2,4,[5.937873],207
[0.10359214],15,15,5,13,[5.8732004],208
[0.11011951],15,15,8,7,[5.8345823],209
[0.10494187],15,15,8,19,[5.827821],210
[0.11038065],15,15,17,3,[5.910299],211
[0.10590241],8,15,8,2,[5.86685],212
[0.10736245],15,15,3,10,[5.895036],213
[0.10648508],8,8,3,5,[5.8730106],214
[0.10717963],8,8,5,3,[5.8723526],215
[0.10528747],15,8,15,2,[5.8664007],216
[0.10682981],15,15,3,2,[5.925457],217
[0.10966515],15,8,7,6,[5.908086],218
[0.10960166],8,8,6,14,[5.897962],219
[0.10661626],8,8,11,4,[5.9142914],220
[0.10681045],8,8,10,12,[5.91636],221
[0.1075459],15,15,16,13,[5.9108243],222
[0.10808546],8,8,4,8,[5.8461103],223
[0.10770205],15,8,13,15,[5.8368235],224
[0.10830459],8,8,1,2,[5.929502],225
[0.11106329],8,8,14,8,[5.818101],226
[0.1118646],8,8,6,14,[5.8975763],227
[0.10927124],8,8,4,16,[5.9206176],228
[0.10975382],8,8,14,2,[5.9124746],229
[0.10813864],8,8,14,18,[5.8497343],230
[0.10928948],15,8,16,2,[5.938927],231
[0.11425079],8,8,7,10,[5.8930397],232
[0.10842773],8,8,10,9,[5.917384],233
[0.11456238],8,8,1,10,[5.9000173],234
[0.11148195],8,8,10,2,[5.9234676],235
[0.10555179],8,8,13,18,[5.863253],236
[0.1061757],8,8,9,4,[5.93005],237
[0.11339867],8,8,17,5,[5.887972],238
[0.10806666],8,8,17,12,[5.933556],239
[0.10600252],8,8,19,14,[5.8651085],240
[0.10400383],8,8,19,3,[5.8820224],241
[0.10907543],8,8,4,16,[5.9184427],242
[0.10947421],8,8,16,14,[5.8912334],243
[0.11241066],8,8,5,8,[5.8026485],244
[0.11130091],8,8,10,11,[5.9018946],245
[0.10318952],8,8,3,19,[5.881463],246
[0.11006253],8,8,15,3,[5.83753],247
[0.10210948],8,8,12,19,[5.903305],248
[0.10543513],8,8,9,17,[5.9363003],249
[0.10568677],8,8,15,19,[5.8279066],250
[0.10875108],8,8,16,14,[5.889086],251
[0.10571237],8,8,14,18,[5.843103],252
[0.108813],8,8,9,5,[5.895734],253
[0.10531043],8,8,9,10,[5.9128866],254
[0.10659859],15,8,13,16,[5.90907],255
[0.10911267],8,8,15,1,[5.8451786],256
[0.10862402],8,8,1,16,[5.9144297],257
[0.10611953],15,8,15,13,[5.839424],258
[0.10505578],8,8,5,19,[5.8584743],259
[0.10410216],8,8,11,9,[5.9264703],260
[0.10564837],8,8,12,1,[5.924902],261
[0.10209664],15,15,19,14,[5.8553705],262
[0.10776587],8,15,1,17,[5.917396],263
[0.0995074],8,8,9,2,[5.9469285],264
[0.10088292],15,15,3,9,[5.9161754],265
[0.10293918],15,15,19,15,[5.8200154],266
[0.10615118],15,15,18,16,[5.875036],267
[0.10179523],15,8,9,6,[5.9322195],268
[0.10741636],15,15,16,13,[5.9074326],269
[0.10872544],15,15,12,7,[5.919997],270
[0.10479695],15,15,3,19,[5.875328],271
[0.1037233],15,15,16,9,[5.9276323],272
[0.10388224],15,15,19,4,[5.885398],273
[0.10063803],15,15,6,9,[5.931161],274
[0.10181575],15,15,5,12,[5.8928127],275
[0.10881222],15,15,16,8,[5.845742],276
[0.10309421],15,15,18,11,[5.8776264],277
[0.10845282],15,15,8,16,[5.845212],278
[0.10913777],15,15,1,17,[5.9168735],279
[0.10040732],15,15,19,5,[5.851901],280
[0.10438978],15,15,6,3,[5.905827],281
[0.10317758],15,15,10,18,[5.862394],282
[0.10285031],15,15,10,18,[5.8621626],283
[0.10249172],15,15,10,18,[5.8615522],284
[0.10102724],15,15,6,12,[5.9319944],285
[0.10489713],15,15,1,3,[5.896319],286
[0.1058164],15,8,15,17,[5.851061],287
[0.10154576],15,8,15,18,[5.8096046],288
[0.10413653],8,8,5,6,[5.887018],289
[0.10413594],8,8,10,1,[5.8954],290
[0.09921877],15,15,9,15,[5.8611984],291
[0.1048492],15,15,3,11,[5.901828],292
[0.10854211],15,15,1,17,[5.9164295],293
[0.10427037],15,15,12,10,[5.9122086],294
[0.10829471],15,15,12,17,[5.93328],295
[0.10828906],15,15,17,2,[5.942328],296
[0.1013279],8,15,9,8,[5.863299],297
[0.10227337],15,15,2,18,[5.891246],298
[0.10066392],15,15,13,9,[5.920741],299
[0.1058833],15,15,10,4,[5.905158],300
[0.1042973],15,15,8,19,[5.825058],301
[0.1054985],15,15,10,11,[5.9005995],302
[0.10389934],15,15,18,13,[5.8629656],303
[0.10210068],15,15,1,9,[5.916767],304
[0.10397474],15,15,19,3,[5.8703585],305
[0.10803074],15,15,2,7,[5.9312654],306
[0.10456266],15,15,7,5,[5.8777475],307
[0.10028004],15,15,5,2,[5.898808],308
[0.10488567],15,15,4,17,[5.927435],309
[0.10514302],15,15,19,7,[5.8792653],310
[0.10565597],15,15,1,3,[5.8939395],311
[0.10289684],15,15,15,11,[5.845129],312
[0.10257277],15,15,14,2,[5.9123774],313
[0.10474728],8,15,14,8,[5.8261647],314
[0.1046047],15,15,19,7,[5.8776073],315
[0.10529557],15,15,7,14,[5.887805],316
[0.10787952],15,15,1,7,[5.901946],317
[0.10171212],15,8,1,5,[5.8703146],318
[0.10006088],15,15,5,13,[5.8735065],319
[0.10240911],15,15,18,3,[5.855439],320
[0.09931147],15,15,1,9,[5.9144974],321
[0.09994478],15,15,4,12,[5.931655],322
[0.10112584],15,15,14,12,[5.901927],323
[0.10449673],15,15,2,7,[5.926985],324
[0.10105539],8,15,8,11,[5.84916],325
[0.10438126],15,15,7,15,[5.8371325],326
[0.10051812],15,15,18,1,[5.863207],327
[0.09991792],15,15,10,18,[5.852708],328
[0.10161509],15,15,10,2,[5.91827],329
[0.10043012],15,15,1,18,[5.8616314],330
[0.09616301],15,15,5,19,[5.845415],331
[0.10509425],15,15,17,3,[5.9058304],332
[0.09996388],8,15,8,2,[5.87004],333
[0.09988011],8,15,8,12,[5.8644724],334
[0.09443033],15,15,2,9,[5.9433627],335
[0.09972554],8,15,17,4,[5.9280686],336
[0.0991821],15,15,15,12,[5.8621655],337
[0.09659421],15,15,13,19,[5.8763638],338
[0.10264799],15,15,2,7,[5.9240932],339
[0.09745788],15,15,9,16,[5.9280844],340
[0.09761061],8,15,11,18,[5.8692617],341
[0.10058133],15,15,16,18,[5.8670325],342
[0.10318974],8,15,17,1,[5.9095335],343
[0.09809206],15,15,2,13,[5.9301105],344
[0.10439099],8,8,11,5,[5.876479],345
[0.10096475],15,8,4,6,[5.92729],346
[0.10021843],8,8,2,1,[5.920985],347
[0.09709856],8,15,18,10,[5.84762],348
[0.10262567],15,8,15,1,[5.836342],349
[0.09662895],8,8,18,11,[5.86544],350
[0.09704937],15,8,9,15,[5.864309],351
[0.10043378],15,15,16,13,[5.9147177],352
[0.10117076],15,15,18,7,[5.848978],353
[0.09755388],15,15,13,18,[5.8552],354
[0.10482929],8,15,15,8,[5.7837896],355
[0.09953116],8,15,2,8,[5.867255],356
[0.10223299],15,15,7,18,[5.845866],357
[0.09918386],18,8,4,9,[5.929256],358
[0.1028652],15,8,7,6,[5.9144216],359
[0.09967995],15,15,14,11,[5.8941092],360
[0.10119937],8,8,4,5,[5.8865905],361
[0.1026379],15,8,1,15,[5.8319182],362
[0.10088248],18,15,13,18,[5.8477354],363
[0.09961716],18,18,2,4,[5.9378595],364
[0.10332167],8,8,1,10,[5.8879223],365
[0.10690904],15,15,7,1,[5.890459],366
[0.10348076],8,8,6,5,[5.890266],367
[0.10139032],15,8,5,16,[5.883577],368
[0.10187083],18,18,12,9,[5.9381843],369
[0.10196594],8,15,8,10,[5.8349867],370
[0.10641224],15,15,3,17,[5.9121943],371
[0.10304561],15,15,3,14,[5.887067],372
[0.10459662],15,15,2,7,[5.921431],373
[0.10150368],8,15,8,10,[5.8343363],374
[0.10505754],15,15,15,7,[5.831859],375
[0.10183161],18,8,18,10,[5.8378763],376
[0.10435349],8,8,1,5,[5.857194],377
[0.10398547],18,18,9,13,[5.9226913],378
[0.10337815],18,18,19,12,[5.899453],379
[0.10111862],15,18,15,4,[5.8543262],380
[0.10127777],18,18,3,9,[5.9155135],381
[0.1017669],15,15,4,1,[5.905214],382
[0.10659698],15,15,16,1,[5.9020996],383
[0.1039692],8,8,5,8,[5.8047304],384
[0.10416821],8,15,14,8,[5.8264656],385
[0.10080422],8,8,5,18,[5.815687],386
[0.10561037],8,8,11,5,[5.8753304],387
[0.10372026],15,15,16,14,[5.9000916],388
[0.10189799],15,15,15,12,[5.8591256],389
[0.10544579],15,8,1,6,[5.9068937],390
[0.10349488],18,15,17,19,[5.8994503],391
[0.10687469],8,8,7,5,[5.859485],392
[0.10341969],8,8,14,10,[5.882984],393
[0.10156292],8,15,18,1,[5.8359685],394
[0.10657088],8,8,8,5,[5.796835],395
[0.10433402],15,8,6,11,[5.9275117],396
[0.10471632],18,8,9,17,[5.934773],397
[0.10397817],18,15,6,19,[5.901067],398
[0.10294152],18,18,14,19,[5.869584],399
[0.102791],18,8,9,4,[5.9298477],400
[0.10514735],15,8,7,15,[5.8300457],401
[0.10131548],18,18,19,3,[5.8810263],402
[0.10313098],8,8,8,11,[5.8465314],403
[0.10638936],8,8,1,10,[5.882324],404
[0.09945533],8,15,18,11,[5.858144],405
[0.10499493],8,8,8,14,[5.821249],406
[0.10795961],8,8,7,5,[5.8546467],407
[0.10265762],15,18,13,15,[5.846777],408
[0.10208663],8,8,19,5,[5.844368],409
[0.09949678],15,15,1,19,[5.8676367],410
[0.10465536],8,8,8,11,[5.84424],411
[0.10152741],8,8,11,13,[5.916975],412
[0.1043413],15,8,16,18,[5.855612],413
[0.10283787],8,8,6,9,[5.936937],414
[0.1054992],8,8,3,17,[5.916897],415
[0.10607249],8,8,8,11,[5.8418636],416
[0.10401659],15,8,15,12,[5.8614902],417
[0.10835672],8,8,10,8,[5.82718],418
[0.11101768],8,8,17,5,[5.8766365],419
[0.10079583],8,18,18,2,[5.871438],420
[0.10948022],8,8,10,11,[5.9065843],421
[0.1055757],8,8,6,18,[5.864702],422
[0.10623908],8,8,9,14,[5.904501],423
[0.11187634],8,8,16,1,[5.9022884],424
[0.10774688],18,8,3,19,[5.8792596],425
[0.11054205],8,8,16,8,[5.8413906],426
[0.10493759],8,18,19,8,[5.813253],427
[0.1125081],8,8,3,6,[5.9190254],428
[0.11434884],8,8,16,1,[5.90209],429
[0.1094695],18,8,19,4,[5.892363],430
[0.11001051],8,8,4,11,[5.9239836],431
[0.10838121],8,8,18,10,[5.8370476],432
[0.11445792],8,8,10,11,[5.9055905],433
[0.11510056],8,8,6,17,[5.9372997],434
[0.10767223],8,8,4,12,[5.937784],435
[0.11211258],8,8,6,12,[5.94219],436
[0.11678815],8,8,12,5,[5.881977],437
[0.11301271],8,8,7,4,[5.915448],438
[0.11123785],8,8,8,12,[5.848417],439
[0.10888469],8,18,13,18,[5.846792],440
[0.1117814],8,8,16,2,[5.941514],441
[0.11247655],8,8,10,13,[5.9032564],442
[0.10910079],8,8,9,3,[5.9196434],443
[0.1135608],8,8,15,13,[5.8548684],444
[0.11494322],8,8,4,10,[5.910532],445
[0.11531207],8,8,15,12,[5.86684],446
[0.12004819],8,8,7,5,[5.8594923],447
[0.11499845],8,8,11,8,[5.8283057],448
[0.11131798],8,8,7,9,[5.916605],449
[0.11549407],8,8,17,11,[5.924451],450
[0.11778291],8,8,8,7,[5.8160915],451
[0.11820847],8,8,5,13,[5.8689985],452
[0.11980481],8,8,15,11,[5.848256],453
[0.11064028],8,8,16,18,[5.8532667],454
[0.11626594],18,8,9,13,[5.9270334],455
[0.11524893],8,8,12,7,[5.919123],456
[0.11543569],8,8,17,13,[5.926233],457
[0.11416312],8,8,12,16,[5.9352007],458
[0.11171365],8,8,13,2,[5.9353313],459
[0.11579841],8,8,17,13,[5.925379],460
[0.11252872],8,8,17,9,[5.9362345],461
[0.10670877],8,8,2,19,[5.9042954],462
[0.11235686],8,8,3,9,[5.9197536],463
[0.12233254],8,8,5,10,[5.854623],464
[0.11948036],8,8,10,15,[5.835931],465
[0.11818328],8,8,14,10,[5.888751],466
[0.10597809],8,8,19,2,[5.9038706],467
[0.11540746],8,8,10,2,[5.9195905],468
[0.10964808],8,8,12,9,[5.9385576],469
[0.12203416],8,8,8,5,[5.774621],470
[0.1163365],8,8,4,10,[5.907976],471
[0.11807085],8,8,15,10,[5.8323393],472
[0.11261741],8,8,9,14,[5.910488],473
[0.11554339],8,8,16,11,[5.9166994],474
[0.11884703],8,8,15,17,[5.8545394],475
[0.11771125],8,8,8,10,[5.808663],476
[0.11349352],8,8,9,6,[5.936986],477
[0.11976894],8,8,10,7,[5.883562],478
[0.11833607],8,8,15,10,[5.825879],479
[0.11242439],8,8,1,9,[5.90948],480
[0.11438864],8,8,16,2,[5.940533],481
[0.11131845],8,8,18,11,[5.8585386],482
[0.11651047],8,8,16,14,[5.9078236],483
[0.11628766],8,8,10,4,[5.9010677],484
[0.11727356],8,8,8,11,[5.8240933],485
[0.11375816],8,8,5,19,[5.8445683],486
[0.11817767],8,8,10,15,[5.818046],487
[0.10861213],8,8,4,18,[5.862797],488
[0.11312124],8,8,2,3,[5.9314737],489
[0.11412313],8,8,2,16,[5.939774],490
[0.1042846],8,8,13,19,[5.8834734],491
[0.12098175],8,8,5,3,[5.8662677],492
[0.11264005],8,8,9,7,[5.913648],493
[0.10412338],8,8,19,2,[5.9024973],494
[0.11878099],8,8,7,6,[5.920429],495
[0.10731222],8,8,11,19,[5.8823795],496
[0.11290015],8,8,12,8,[5.8444796],497
[0.10948572],8,8,4,2,[5.9409065],498
[0.11641363],8,8,4,5,[5.877857],499
[0.11681893],8,8,3,6,[5.9233103],500
[0.11892396],8,8,15,11,[5.8380957],501
[0.11507963],8,8,10,16,[5.8855076],502
[0.11587153],8,8,16,8,[5.8311434],503
[0.10639267],8,8,18,12,[5.8733997],504
[0.11662284],8,8,5,4,[5.876485],505
[0.12044614],8,8,3,5,[5.8638577],506
[0.1155102],8,8,13,1,[5.904156],507
[0.10641664],8,8,19,16,[5.8871517],508
[0.1143517],8,8,13,15,[5.844054],509
[0.11511102],8,8,10,4,[5.89419],510
[0.11599001],8,8,10,11,[5.884512],511
[0.10615686],8,8,13,9,[5.9244013],512
[0.11272533],8,8,10,2,[5.9023128],513
[0.11238214],8,8,16,2,[5.937769],514
[0.11791889],8,8,16,1,[5.9088755],515
[0.11538448],8,8,3,8,[5.822257],516
[0.11312572],8,8,15,13,[5.842408],517
[0.11977772],8,8,17,5,[5.876383],518
[0.11283451],8,8,6,13,[5.9235177],519
[0.1155876],8,8,17,3,[5.9195337],520
[0.12162045],8,8,7,5,[5.8564496],521
[0.11046244],8,8,14,9,[5.9157085],522
[0.11579271],8,8,10,8,[5.7943926],523
[0.1134881],8,8,12,6,[5.9437027],524
[0.11200118],8,8,19,5,[5.8368306],525
[0.11724503],8,8,11,7,[5.9046984],526
[0.11244468],8,8,9,6,[5.938096],527
[0.11980538],8,8,5,10,[5.8300095],528
[0.1157878],8,8,15,2,[5.8626537],529
[0.10911795],8,8,2,4,[5.9390335],530
[0.10500623],15,8,19,16,[5.885493],531
[0.11468934],8,8,3,10,[5.8757977],532
[0.11704026],8,8,14,8,[5.818901],533
[0.1170638],8,8,13,5,[5.8557262],534
[0.10876053],8,8,4,2,[5.938733],535
[0.11266276],8,8,8,4,[5.8364697],536
[0.11010608],8,8,16,9,[5.9279146],537
[0.11604381],8,8,1,4,[5.914627],538
[0.10931735],8,8,10,18,[5.8314466],539
[0.11644639],8,8,11,10,[5.8777018],540
[0.1060425],8,8,13,18,[5.8627906],541
[0.11997149],8,8,14,7,[5.902435],542
[0.11442027],8,8,12,8,[5.8424406],543
[0.12127138],8,8,5,10,[5.820917],544
[0.11961656],8,8,5,13,[5.852771],545
[0.12090059],8,8,16,1,[5.9101334],546
[0.12296021],8,8,5,3,[5.8518114],547
[0.11535264],8,8,4,17,[5.933097],548
[0.11678532],8,8,5,18,[5.8115416],549
[0.11864597],8,8,3,16,[5.911974],550
[0.11518345],8,8,17,13,[5.9238434],551
[0.12330353],8,8,17,5,[5.862877],552
[0.11699246],8,8,11,10,[5.874861],553
[0.11030265],8,8,2,13,[5.9291835],554
[0.10686175],8,8,19,16,[5.888953],555
[0.11533329],8,8,8,2,[5.8434563],556
[0.12065402],8,8,17,1,[5.920043],557
[0.12049512],8,8,1,6,[5.923734],558
[0.11157104],8,8,18,1,[5.8660927],559
[0.11555506],8,8,13,6,[5.921277],560
[0.11284985],8,8,11,13,[5.906929],561
[0.11908647],8,8,6,10,[5.8853717],562
[0.11835994],8,8,11,6,[5.9250345],563
[0.11897788],8,8,5,9,[5.854747],564
[0.11189076],8,8,1,9,[5.9157715],565
[0.10764456],8,8,9,4,[5.9286995],566
[0.11569748],8,8,7,2,[5.928071],567
[0.1201068],8,8,12,5,[5.8569984],568
[0.10659026],8,8,14,19,[5.881445],569
[0.10465055],8,8,3,19,[5.883914],570
[0.11700963],8,8,7,3,[5.905325],571
[0.11370495],8,8,1,12,[5.9239063],572
[0.10553994],8,8,1,19,[5.8783736],573
[0.11793732],8,8,5,16,[5.8463345],574
[0.11065601],8,5,2,18,[5.886971],575
[0.11156854],8,8,3,11,[5.9078646],576
[0.11493389],8,8,10,7,[5.8668966],577
[0.1127707],5,5,12,5,[5.850234],578
[0.11177024],5,5,3,2,[5.927906],579
[0.11043938],8,8,4,1,[5.91091],580
[0.10723834],5,5,3,19,[5.879857],581
[0.11106926],8,8,10,15,[5.8194666],582
[0.10952722],5,5,2,16,[5.936104],583
[0.1076233],5,5,13,6,[5.9188194],584
[0.11262669],8,5,8,1,[5.820436],585
[0.11101325],8,8,10,7,[5.865268],586
[0.11689259],5,5,9,11,[5.92039],587
[0.10911097],5,5,13,18,[5.862402],588
[0.10915532],8,5,10,17,[5.8821774],589
[0.11023819],8,5,8,4,[5.842175],590
[0.11569909],5,5,2,9,[5.9395504],591
[0.10917108],5,5,3,10,[5.865948],592
