probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.0897066],14,14,12,14,[5.8741],42
[0.09021676],14,14,15,18,[5.8894205],43
[0.0902119],14,14,16,3,[5.841548],44
[0.09076259],14,14,16,13,[5.8920765],45
[0.08890631],14,14,3,11,[5.843775],46
[0.09335273],14,14,17,4,[5.8671913],47
[0.09333817],14,14,17,2,[5.880576],48
[0.09165335],14,14,7,19,[5.902434],49
[0.09024917],14,14,2,1,[5.9153595],50
[0.08941329],14,14,19,16,[5.8843603],51
[0.08943725],14,14,16,1,[5.8624353],52
[0.08955695],14,14,4,1,[5.898727],53
[0.09038275],14,14,3,7,[5.852717],54
[0.08915394],14,14,8,15,[5.9076405],55
[0.08779512],14,16,13,19,[5.9469557],56
[0.08824357],14,14,2,16,[5.872787],57
[0.086844],16,16,3,9,[5.8794594],58
[0.08936548],16,16,1,14,[5.8609676],59
[0.08960195],16,16,10,9,[5.906068],60
[0.09061951],16,16,11,4,[5.872143],61
[0.09211129],16,16,6,7,[5.865334],62
[0.08981531],16,16,13,15,[5.907175],63
[0.09176011],16,16,8,11,[5.894542],64
[0.09020711],16,16,2,4,[5.910763],65
[0.09348927],16,16,11,18,[5.875123],66
[0.09233015],16,16,5,9,[5.937735],67
[0.08950496],16,16,14,3,[5.8260446],68
[0.09157121],16,16,5,17,[5.889631],69
[0.09134819],16,16,1,10,[5.888213],70
[0.08920944],16,16,4,16,[5.855708],71
[0.09204283],16,16,16,12,[5.8734818],72
[0.09253833],16,16,7,1,[5.8744698],73
[0.09089319],16,16,13,19,[5.9468517],74
[0.09474953],16,16,12,15,[5.9031777],75
[0.09295842],16,16,16,9,[5.866562],76
[0.0925743],16,16,16,4,[5.8510275],77
[0.09499605],16,16,10,16,[5.843371],78
[0.09746833],16,16,17,12,[5.886883],79
[0.09797668],16,16,6,14,[5.853771],80
[0.099935],16,16,2,19,[5.934946],81
[0.10152131],16,16,1,19,[5.9150667],82
[0.10444362],16,16,6,11,[5.858434],83
[0.10042879],16,16,9,4,[5.9086266],84
[0.10318229],16,16,1,10,[5.8847933],85
[0.10340956],16,16,4,19,[5.9147935],86
[0.1028674],16,16,4,1,[5.8859453],87
[0.10448784],16,16,9,5,[5.9383445],88
[0.10347452],16,16,13,11,[5.894106],89
[0.10643253],16,16,12,5,[5.9407053],90
[0.10158435],16,16,9,3,[5.88027],91
[0.1043559],16,16,17,6,[5.8572626],92
[0.10314716],16,16,9,17,[5.8820896],93
[0.10342253],16,16,12,8,[5.944278],94
[0.10096422],16,16,16,3,[5.8152056],95
[0.10442476],16,16,8,19,[5.9449377],96
[0.10705638],16,16,5,11,[5.8915396],97
[0.10118268],16,16,13,16,[5.871464],98
[0.1037209],16,16,10,17,[5.856886],99
[0.10532966],16,16,1,17,[5.854876],100
[0.10684065],16,16,12,7,[5.902935],101
[0.10638572],16,16,12,14,[5.8889875],102
[0.10439833],16,16,13,5,[5.946802],103
[0.10346591],16,16,9,3,[5.8782253],104
[0.10658225],16,16,11,14,[5.839428],105
[0.10587912],16,16,9,2,[5.9259186],106
[0.10329354],16,16,13,6,[5.9147096],107
[0.10561141],16,16,19,2,[5.9353347],108
[0.10255408],16,16,1,13,[5.9154634],109
[0.10633254],16,16,19,15,[5.9127297],110
[0.10514934],16,16,15,18,[5.9043393],111
[0.10553572],16,16,19,15,[5.9119954],112
[0.10569132],16,16,19,12,[5.935661],113
[0.10312817],16,16,10,1,[5.881716],114
[0.10319699],16,16,7,2,[5.900227],115
[0.10348199],16,16,19,6,[5.9055834],116
[0.10033555],16,16,19,14,[5.8884163],117
[0.10201672],16,16,19,16,[5.8603735],118
[0.10119067],16,16,5,10,[5.9157944],119
[0.10185876],16,16,2,16,[5.8592215],120
[0.10190055],16,16,9,15,[5.899005],121
[0.10359642],16,16,11,7,[5.854892],122
[0.1009936],16,16,4,16,[5.838608],123
[0.10197609],16,16,1,3,[5.8612328],124
[0.10263771],16,16,3,1,[5.8608813],125
[0.10468014],16,16,1,2,[5.900395],126
[0.10182995],16,16,8,4,[5.9204373],127
[0.10332154],16,16,4,10,[5.887683],128
[0.10430957],16,16,16,8,[5.8675747],129
[0.10695527],16,16,1,6,[5.8697863],130
[0.10739997],16,16,1,2,[5.8965306],131
[0.10793202],16,16,9,2,[5.922868],132
[0.10453039],16,16,8,3,[5.8981028],133
[0.1061284],16,16,17,3,[5.8415155],134
[0.10782515],16,16,7,8,[5.9093943],135
[0.10653967],16,16,3,17,[5.840394],136
[0.10743886],16,16,5,13,[5.9473295],137
[0.10959856],16,16,4,11,[5.8618703],138
[0.1095488],16,16,12,14,[5.8938966],139
[0.10532043],16,16,13,17,[5.8948765],140
[0.10734822],16,16,7,14,[5.8601236],141
[0.10771002],16,16,1,7,[5.8604813],142
[0.10685335],16,16,8,1,[5.9020114],143
[0.10668293],16,16,10,8,[5.921569],144
[0.10683972],16,16,9,5,[5.935649],145
[0.1051946],16,16,18,3,[5.8773313],146
[0.10855841],16,16,5,12,[5.940113],147
[0.10458654],16,16,18,4,[5.903493],148
[0.10582259],16,16,7,12,[5.9004374],149
[0.10353866],16,16,4,7,[5.869478],150
[0.10441977],16,16,17,12,[5.884813],151
[0.10151133],16,16,4,10,[5.883503],152
[0.10366204],16,16,15,19,[5.911381],153
[0.10385913],16,16,6,5,[5.915683],154
[0.10001121],16,16,14,17,[5.840723],155
[0.09811067],16,16,8,14,[5.899227],156
[0.09987428],16,16,10,16,[5.8393755],157
[0.1005311],16,16,17,19,[5.882613],158
[0.10097658],16,16,16,2,[5.858244],159
[0.10169188],16,16,11,7,[5.8528123],160
[0.09898715],16,16,3,16,[5.8092184],161
[0.10219005],16,16,11,14,[5.85061],162
[0.10297939],16,16,1,15,[5.87393],163
[0.10297471],16,16,4,2,[5.898465],164
[0.10316058],16,16,2,9,[5.925498],165
[0.10053825],16,16,6,13,[5.922471],166
[0.10077386],16,16,13,7,[5.900796],167
[0.10490384],16,16,11,7,[5.8506722],168
[0.10570725],16,16,19,5,[5.9392753],169
[0.10297837],16,16,17,1,[5.837457],170
[0.10436215],16,16,15,7,[5.871049],171
[0.10276087],16,16,17,6,[5.8592005],172
[0.10057165],16,16,3,17,[5.8311243],173
[0.09901901],16,16,13,8,[5.951668],174
[0.10217506],16,16,12,1,[5.8910747],175
[0.10421896],16,16,12,5,[5.9388094],176
[0.09975144],16,16,17,14,[5.8307447],177
[0.09994868],16,16,6,9,[5.907917],178
[0.10028813],16,16,11,8,[5.8976755],179
[0.09803271],16,16,11,13,[5.8968186],180
[0.09966855],16,16,7,15,[5.8672423],181
[0.09981754],16,16,15,2,[5.9116144],182
[0.09609763],16,16,4,9,[5.899609],183
[0.09781976],16,16,11,17,[5.822523],184
[0.09836092],16,16,15,11,[5.866726],185
[0.09326953],17,17,8,13,[5.9514537],186
[0.09633958],16,16,5,18,[5.9410186],187
[0.09721003],17,17,8,10,[5.927005],188
[0.09090867],17,17,9,13,[5.9377484],189
[0.09736735],17,17,2,14,[5.8890896],190
[0.0958687],17,17,4,17,[5.837121],191
[0.09984185],17,17,7,14,[5.84219],192
[0.10048798],17,17,14,7,[5.8413954],193
[0.09428576],17,17,9,16,[5.8652287],194
[0.10020138],17,17,12,14,[5.8900037],195
[0.09550363],17,17,19,15,[5.911771],196
[0.10108187],17,17,10,6,[5.8985124],197
[0.10014035],17,17,11,4,[5.8527308],198
[0.09881727],17,17,16,5,[5.8754826],199
[0.09985342],17,17,14,6,[5.865017],200
[0.09959202],17,17,12,16,[5.871371],201
[0.09589594],17,17,3,14,[5.8411536],202
[0.09787397],17,17,13,8,[5.950619],203
[0.09738072],17,17,2,15,[5.9087644],204
[0.09916151],17,17,7,13,[5.889731],205
[0.09409837],17,17,15,18,[5.9143295],206
[0.09911556],17,17,5,7,[5.8887424],207
[0.09722316],17,17,8,6,[5.9208612],208
[0.09435987],17,17,2,19,[5.9339166],209
[0.09755138],17,17,6,10,[5.89764],210
[0.09367184],17,17,9,10,[5.913621],211
[0.09546753],17,17,1,14,[5.846588],212
[0.09475018],17,17,12,4,[5.90738],213
[0.09460376],17,17,1,8,[5.9051704],214
[0.09031412],16,16,3,10,[5.878501],215
[0.09283936],16,16,19,12,[5.9364696],216
[0.09382474],17,17,8,7,[5.8843746],217
[0.0909688],16,16,7,19,[5.878977],218
[0.08993091],16,16,10,9,[5.9114485],219
[0.09092247],16,16,11,9,[5.881192],220
[0.0904085],17,17,2,10,[5.91366],221
[0.08912823],16,16,3,5,[5.895779],222
[0.09056843],16,17,12,17,[5.8743534],223
[0.09009582],16,16,11,19,[5.889045],224
[0.09173386],16,7,16,9,[5.8655043],225
[0.08912012],7,7,14,9,[5.870717],226
[0.08775699],16,16,5,3,[5.8945303],227
[0.08856529],14,7,5,4,[5.912592],228
[0.08878708],16,16,2,15,[5.9074955],229
[0.08967721],14,7,2,14,[5.872854],230
[0.08938763],7,7,19,11,[5.8873262],231
[0.08901846],7,7,2,4,[5.9025607],232
[0.09320831],7,7,8,1,[5.906798],233
[0.08758095],14,14,6,10,[5.8936505],234
[0.09134427],7,7,8,10,[5.9221373],235
[0.08847737],7,7,9,11,[5.8752556],236
[0.08804546],14,14,15,12,[5.9080677],237
[0.0878033],7,7,11,8,[5.888414],238
[0.09065403],7,7,8,7,[5.87881],239
[0.09003484],7,7,8,10,[5.920108],240
[0.08865169],7,7,10,3,[5.8700705],241
[0.09070911],7,7,17,9,[5.871523],242
[0.08912394],7,7,13,10,[5.9231024],243
[0.09022268],11,7,12,1,[5.899721],244
[0.08727782],7,14,2,16,[5.8729506],245
[0.08741941],7,7,9,11,[5.868952],246
[0.08918317],14,7,14,10,[5.8520823],247
[0.08600821],14,14,12,4,[5.9057145],248
[0.08547392],14,14,6,10,[5.8889275],249
[0.08603457],11,7,6,1,[5.8782177],250
[0.08578958],14,7,15,13,[5.9193625],251
[0.08904392],7,7,7,8,[5.87799],252
[0.08581725],14,14,5,4,[5.913166],253
[0.08586338],14,11,14,12,[5.87501],254
[0.08586013],7,7,6,18,[5.9195824],255
[0.08937003],7,7,1,19,[5.8987155],256
[0.08575606],14,11,5,13,[5.9484224],257
[0.08730511],14,14,4,2,[5.899858],258
[0.08735254],7,14,8,16,[5.884364],259
[0.08581448],14,14,3,14,[5.8341026],260
[0.08620428],14,14,15,3,[5.864233],261
[0.0872177],14,14,5,4,[5.9108453],262
[0.08813052],14,14,10,8,[5.908398],263
[0.08589938],14,14,15,1,[5.876625],264
[0.08804478],14,14,18,5,[5.945114],265
[0.08744433],14,14,12,5,[5.9339943],266
[0.08781037],14,14,4,12,[5.9003496],267
[0.08504046],14,14,11,3,[5.837948],268
[0.08684212],14,14,19,8,[5.9375587],269
[0.08726632],14,14,1,17,[5.8529663],270
[0.08598213],14,14,3,5,[5.888399],271
[0.0869733],14,14,5,18,[5.9434595],272
[0.08593687],14,14,18,6,[5.918036],273
[0.08577033],14,14,18,13,[5.950432],274
[0.08339223],14,14,5,9,[5.926975],275
[0.08689842],14,14,15,17,[5.8679843],276
[0.08466273],11,14,12,1,[5.8915863],277
[0.08719894],14,14,7,8,[5.8825645],278
[0.08420546],14,14,10,12,[5.899769],279
[0.08313368],14,14,3,5,[5.881008],280
[0.08332859],14,14,19,2,[5.930648],281
[0.08396608],14,14,14,18,[5.883646],282
[0.08306215],14,14,2,19,[5.9303474],283
[0.0829986],14,14,1,7,[5.8421226],284
[0.08332638],14,14,14,16,[5.8314223],285
[0.0839075],14,14,18,12,[5.9318533],286
[0.08216323],14,14,6,11,[5.860867],287
[0.08446044],14,14,12,18,[5.9309883],288
[0.08524031],14,14,14,8,[5.8774843],289
[0.08359171],3,14,3,11,[5.830243],290
[0.08561054],14,14,14,12,[5.867709],291
[0.08737893],14,14,17,11,[5.843671],292
[0.08520889],14,14,10,1,[5.864522],293
[0.0861071],14,14,6,19,[5.9120326],294
[0.08937124],14,14,2,4,[5.898802],295
[0.0894324],14,14,10,2,[5.90156],296
[0.09084992],14,14,17,15,[5.8710566],297
[0.09060337],14,14,4,7,[5.8569355],298
[0.08777773],14,14,18,1,[5.8953414],299
[0.08816118],14,14,9,8,[5.9255195],300
[0.09054878],14,14,8,2,[5.929391],301
[0.09010455],14,14,4,8,[5.9062114],302
[0.09004065],14,14,15,2,[5.903933],303
[0.08931293],14,14,6,2,[5.9059725],304
[0.08912882],14,14,2,6,[5.905303],305
[0.08619499],14,14,8,1,[5.8907366],306
[0.08818545],14,14,17,9,[5.886338],307
[0.08751299],14,14,9,7,[5.8758097],308
[0.08527055],14,14,1,4,[5.855833],309
[0.08692417],14,14,4,16,[5.8615265],310
[0.0854794],14,14,9,8,[5.922065],311
[0.08274662],14,14,19,1,[5.885518],312
[0.08249137],14,14,1,13,[5.897229],313
[0.08481605],14,14,18,13,[5.948449],314
[0.08620207],14,14,17,14,[5.833418],315
[0.08250315],14,14,9,12,[5.9154263],316
[0.08608416],14,14,15,7,[5.865608],317
[0.08402469],14,14,5,8,[5.934478],318
[0.08446085],14,14,8,3,[5.891223],319
[0.08467065],14,1,1,15,[5.859373],320
[0.08394074],14,14,19,2,[5.924183],321
[0.08526369],14,14,13,17,[5.904089],322
[0.08233061],14,1,15,11,[5.8624716],323
[0.08499692],14,1,14,9,[5.8670483],324
[0.08590671],14,1,7,14,[5.8251925],325
[0.08416699],1,1,10,12,[5.901293],326
[0.08619869],1,14,5,1,[5.8799887],327
[0.08768869],14,1,10,14,[5.851572],328
[0.08778083],14,14,18,2,[5.925879],329
[0.08875076],1,1,9,10,[5.8963604],330
[0.08919874],1,1,9,10,[5.8955984],331
[0.08912849],14,14,7,5,[5.887188],332
[0.0882562],14,14,16,4,[5.865945],333
[0.08854214],14,1,13,5,[5.946631],334
[0.09037037],1,1,6,9,[5.8999643],335
[0.08912484],14,14,12,4,[5.8941517],336
[0.08961235],14,14,15,12,[5.899028],337
[0.0907184],1,14,18,11,[5.892363],338
[0.0903177],14,14,7,13,[5.891114],339
[0.08853006],14,14,12,6,[5.9040365],340
[0.08972208],1,14,10,11,[5.8608046],341
[0.09054475],14,14,7,15,[5.8589396],342
[0.0898978],14,1,11,4,[5.8570137],343
[0.08815289],14,14,13,15,[5.918515],344
[0.08944516],14,14,16,2,[5.886855],345
[0.08801541],7,7,9,8,[5.9114275],346
[0.08920215],1,1,6,10,[5.8881493],347
[0.08626842],14,14,16,19,[5.9015465],348
[0.08630287],14,14,19,2,[5.9263897],349
[0.08641509],7,7,19,7,[5.878827],350
[0.08276549],14,14,3,11,[5.8524218],351
[0.08596751],1,14,1,13,[5.8873873],352
[0.08541934],7,7,9,13,[5.9261827],353
[0.0878401],14,7,10,14,[5.8462496],354
[0.08655777],1,7,11,9,[5.865754],355
[0.08423404],14,1,6,13,[5.92496],356
[0.08450335],7,7,5,9,[5.91869],357
[0.08782732],7,7,16,18,[5.9003496],358
[0.08681518],7,7,3,9,[5.8772073],359
[0.08665426],14,7,19,5,[5.9395294],360
[0.08487611],14,7,4,3,[5.86903],361
[0.08443973],1,14,13,1,[5.8870196],362
[0.08250731],14,14,14,12,[5.8673983],363
[0.08365021],7,7,12,10,[5.894235],364
[0.08416068],1,1,6,9,[5.889297],365
[0.08373795],14,14,16,5,[5.8998137],366
[0.08593324],1,1,6,10,[5.8847003],367
[0.08438511],14,7,9,15,[5.8828883],368
[0.08303108],14,14,3,14,[5.8414345],369
[0.08729027],1,7,1,18,[5.8789415],370
[0.08396167],1,1,6,19,[5.9146204],371
[0.08459757],14,14,4,10,[5.8692455],372
[0.08320539],14,14,5,12,[5.923376],373
[0.08638915],14,14,7,12,[5.873311],374
[0.08605342],7,7,9,8,[5.9012604],375
[0.08570956],14,14,10,2,[5.8914337],376
[0.08469703],14,14,19,15,[5.9121003],377
[0.0870878],14,14,17,3,[5.873398],378
[0.08546071],14,7,13,7,[5.888354],379
[0.0828382],14,14,8,5,[5.936203],380
[0.08585358],14,14,13,17,[5.915151],381
[0.08377881],7,7,3,18,[5.8987494],382
[0.08706286],7,7,9,8,[5.89838],383
[0.08624943],7,7,18,7,[5.878389],384
[0.08398825],14,14,2,3,[5.885851],385
[0.08514604],14,14,15,17,[5.882775],386
[0.08324355],14,14,15,10,[5.8755555],387
[0.08180501],14,14,4,12,[5.8904343],388
[0.08222714],14,14,13,2,[5.933206],389
[0.08231004],7,14,7,2,[5.8699026],390
[0.08425827],7,7,18,11,[5.8946114],391
[0.08068652],14,14,6,10,[5.8771124],392
[0.08272434],7,7,6,8,[5.9127398],393
[0.08028027],14,7,2,5,[5.924773],394
[0.085765],7,7,16,8,[5.8985243],395
[0.08399583],7,7,11,19,[5.8949623],396
[0.08510032],7,7,3,10,[5.8540163],397
[0.09098219],7,7,9,8,[5.8952904],398
[0.0833231],7,7,9,5,[5.906783],399
[0.07930064],14,7,5,11,[5.8891826],400
[0.08297428],7,7,17,13,[5.913522],401
[0.08500037],7,7,9,3,[5.8536243],402
[0.084603],7,7,9,4,[5.8737106],403
[0.08769801],7,7,19,17,[5.907796],404
[0.08518873],7,7,3,18,[5.888368],405
[0.07861619],7,7,10,6,[5.872739],406
[0.08137127],7,7,10,2,[5.881485],407
[0.07817645],7,7,17,5,[5.903447],408
[0.0802993],7,14,17,14,[5.8523316],409
[0.07896322],7,7,5,19,[5.9354644],410
[0.08086836],7,7,8,12,[5.920864],411
[0.0776656],3,7,2,3,[5.870384],412
[0.07471012],7,7,6,7,[5.859088],413
[0.08065655],7,7,8,2,[5.9159517],414
[0.07906906],7,7,19,4,[5.9069858],415
[0.08209494],7,7,10,1,[5.8515215],416
[0.07918034],3,3,5,11,[5.8881445],417
[0.07853062],7,3,14,7,[5.837103],418
[0.08017872],7,7,4,8,[5.9018583],419
[0.08261441],3,3,14,9,[5.854828],420
[0.0825756],7,3,3,17,[5.8516483],421
[0.07708415],3,14,2,13,[5.9258423],422
[0.08204225],3,3,3,15,[5.848406],423
[0.07968304],3,3,15,10,[5.870966],424
[0.07966007],7,7,18,11,[5.8961973],425
[0.07771848],3,3,1,5,[5.8973093],426
[0.07835051],3,7,16,13,[5.9154663],427
[0.08568214],7,3,16,9,[5.8683786],428
[0.0830972],7,7,18,7,[5.8805704],429
[0.08256026],3,3,19,5,[5.932729],430
[0.08219931],7,7,1,10,[5.8511233],431
[0.08002776],3,3,11,13,[5.9001803],432
[0.07917698],3,3,19,6,[5.911363],433
[0.07760284],3,7,12,16,[5.8938146],434
[0.07885416],7,3,7,4,[5.853298],435
[0.08238605],3,3,4,5,[5.9067307],436
[0.08152231],3,3,10,15,[5.868611],437
[0.07792979],7,3,6,7,[5.858826],438
[0.08280201],7,7,16,18,[5.9062204],439
[0.08202063],7,7,18,13,[5.945999],440
[0.08118852],7,7,18,5,[5.9331427],441
[0.08849471],7,7,8,19,[5.928981],442
[0.08635646],7,7,10,9,[5.8523965],443
[0.08166759],3,3,15,13,[5.914255],444
[0.08352166],7,7,8,12,[5.922847],445
[0.0882982],7,7,18,7,[5.8731327],446
[0.0858313],3,3,15,9,[5.8772025],447
[0.08902418],7,7,9,1,[5.8532763],448
[0.08097047],3,3,15,3,[5.8473225],449
[0.08430199],7,7,17,3,[5.855351],450
[0.08118745],7,7,5,17,[5.89981],451
[0.0811518],7,7,19,6,[5.911723],452
[0.08354542],7,7,8,5,[5.9227057],453
[0.09255131],7,7,9,8,[5.881221],454
[0.09106339],7,7,8,19,[5.9272404],455
[0.08317199],7,7,12,19,[5.9257693],456
[0.08357582],7,7,1,4,[5.868057],457
[0.08583468],3,7,9,13,[5.9003997],458
[0.08945963],3,7,18,3,[5.876344],459
[0.0798899],3,7,11,3,[5.8342767],460
[0.08271687],3,3,6,9,[5.8666406],461
[0.07989284],3,3,13,11,[5.902263],462
[0.08246555],3,3,5,12,[5.9168315],463
[0.08602323],7,7,19,7,[5.871126],464
[0.08182821],3,3,13,11,[5.900982],465
[0.08693156],7,7,1,19,[5.8913846],466
[0.08204803],7,7,4,10,[5.864726],467
[0.08335252],3,3,14,2,[5.8870187],468
[0.08886475],3,3,19,15,[5.9057474],469
[0.08627438],7,7,7,19,[5.868622],470
[0.08683024],3,3,11,5,[5.88161],471
[0.08141466],7,7,8,5,[5.917955],472
[0.08733543],7,7,1,8,[5.887435],473
[0.08276793],7,7,11,8,[5.881241],474
[0.0842789],3,3,5,12,[5.9141808],475
[0.08881108],7,7,18,7,[5.870286],476
[0.08650367],7,3,16,9,[5.859784],477
[0.08439946],3,3,5,18,[5.9258413],478
[0.0813745],3,3,16,14,[5.875402],479
[0.08010517],3,7,2,13,[5.9312563],480
[0.08131956],7,7,6,10,[5.8767548],481
[0.09133857],3,7,3,9,[5.8185606],482
[0.08771135],3,7,3,16,[5.8486214],483
[0.08402113],3,3,5,11,[5.8720913],484
[0.08630437],3,7,1,3,[5.8344126],485
[0.08270118],7,7,10,13,[5.9052296],486
[0.08580104],3,7,3,1,[5.83191],487
[0.08234779],7,7,14,8,[5.8900037],488
[0.08379502],3,7,13,16,[5.915053],489
[0.09021112],7,3,13,7,[5.882303],490
[0.08780993],3,3,16,5,[5.894428],491
[0.08912434],3,3,9,2,[5.8788996],492
[0.09315106],3,3,11,9,[5.8385267],493
[0.09180401],3,3,5,18,[5.922134],494
[0.09308857],3,3,5,11,[5.8693175],495
[0.0845658],7,7,4,10,[5.8718395],496
[0.08891544],3,3,18,11,[5.8867006],497
[0.08633711],3,3,4,12,[5.9047556],498
[0.09094941],3,3,2,15,[5.9061513],499
[0.08688793],3,3,10,14,[5.8643537],500
[0.08747507],7,3,17,12,[5.9081364],501
[0.08137894],3,7,16,12,[5.8962417],502
[0.08160269],3,7,10,12,[5.8878717],503
[0.08619905],3,3,6,4,[5.8923926],504
[0.08378398],7,7,2,18,[5.927593],505
[0.08375368],3,3,11,19,[5.8784313],506
[0.09541586],3,3,9,15,[5.866769],507
[0.08276812],11,11,1,6,[5.8739715],508
[0.07813781],3,7,12,16,[5.8924837],509
[0.0801813],7,3,4,17,[5.890307],510
[0.08528443],3,3,13,5,[5.920371],511
[0.08033729],11,7,16,11,[5.849741],512
[0.08325795],7,3,16,4,[5.876954],513
[0.08384097],3,3,5,18,[5.91696],514
[0.07861436],3,7,3,16,[5.838772],515
[0.08237705],11,7,17,11,[5.858919],516
[0.08169659],11,11,13,8,[5.932321],517
[0.08655336],3,11,6,3,[5.849556],518
[0.08074896],7,11,4,7,[5.854806],519
[0.08388627],3,3,15,2,[5.905112],520
[0.08115815],7,11,17,10,[5.86788],521
[0.07888035],11,11,13,7,[5.891615],522
[0.08403821],11,11,1,18,[5.8943367],523
[0.08318584],11,11,18,11,[5.8731585],524
[0.08703627],3,3,18,14,[5.904781],525
[0.09226213],3,11,3,1,[5.8292913],526
[0.08369929],3,11,3,10,[5.831172],527
[0.08741528],3,3,14,19,[5.904871],528
[0.07956615],3,3,19,16,[5.895235],529
[0.08504035],3,3,14,16,[5.867687],530
[0.08643065],3,11,12,19,[5.9230967],531
[0.08398928],11,3,19,2,[5.925091],532
[0.08448906],11,3,19,2,[5.9246197],533
[0.07898901],3,7,7,13,[5.8895435],534
[0.0947426],3,3,15,13,[5.912181],535
[0.09501379],3,3,13,15,[5.9116735],536
[0.08300499],11,3,11,16,[5.83562],537
[0.09098624],3,3,19,5,[5.915909],538
[0.09551632],3,3,15,4,[5.8881717],539
[0.09264588],3,3,14,3,[5.8218822],540
[0.093479],3,3,5,6,[5.8980465],541
[0.08831429],3,3,5,10,[5.882161],542
[0.08894628],3,3,4,12,[5.895749],543
[0.0844238],11,11,11,8,[5.86609],544
[0.08711596],11,11,6,8,[5.914873],545
[0.09161419],3,3,14,2,[5.891388],546
[0.08215355],11,11,17,6,[5.8987265],547
[0.09159199],3,3,16,9,[5.8593097],548
[0.09920085],3,3,15,4,[5.88451],549
[0.0855623],7,11,8,7,[5.8771305],550
[0.09570555],3,3,5,6,[5.8926907],551
[0.08645705],3,3,13,10,[5.8968143],552
[0.07971659],3,3,13,17,[5.9133596],553
[0.08960752],3,11,6,12,[5.899152],554
[0.08926206],3,11,12,6,[5.898284],555
[0.09093993],3,3,6,13,[5.909301],556
[0.0853034],3,3,4,10,[5.863825],557
[0.07867274],11,11,7,11,[5.830453],558
[0.0926494],3,11,3,11,[5.793273],559
[0.09437499],3,3,5,11,[5.8515997],560
[0.09073115],3,3,15,8,[5.903323],561
[0.08920625],3,3,16,9,[5.862131],562
[0.08368766],11,3,4,1,[5.8705373],563
[0.08438592],3,11,3,10,[5.8217564],564
[0.09085663],3,3,2,9,[5.8981533],565
[0.09473702],3,3,5,6,[5.8809958],566
[0.08089369],11,11,19,7,[5.8821115],567
[0.09598906],3,3,9,6,[5.874379],568
[0.0908784],3,3,5,2,[5.906741],569
[0.09666507],3,3,14,18,[5.9056473],570
[0.08638911],11,11,7,6,[5.8663855],571
[0.08017305],11,11,2,7,[5.878387],572
[0.08415493],3,3,16,13,[5.894022],573
[0.08514826],3,3,19,2,[5.9236693],574
[0.09038568],11,11,6,8,[5.8999815],575
[0.09689022],3,3,4,15,[5.8823595],576
[0.10099349],3,3,9,15,[5.880305],577
[0.0872862],3,3,19,13,[5.929693],578
[0.08732183],11,11,8,5,[5.906496],579
[0.08119929],11,11,12,7,[5.877058],580
[0.08641573],11,11,5,8,[5.9055147],581
[0.08065055],3,3,17,5,[5.8922234],582
[0.09327991],3,3,12,15,[5.8919764],583
[0.08947316],3,3,9,4,[5.8697104],584
[0.09214588],3,11,3,1,[5.8332996],585
[0.08510055],11,3,11,18,[5.877772],586
[0.08349109],3,3,3,19,[5.854763],587
[0.09040789],3,3,5,3,[5.8259535],588
[0.08159197],11,3,11,10,[5.8407764],589
[0.09226958],7,3,7,9,[5.835646],590
[0.09257198],3,11,3,1,[5.8281326],591
[0.0866773],3,3,13,10,[5.9006786],592
