probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.5490075],2,2,5,6,[5.8633127],242
[0.2705735],4,2,17,4,[5.8187857],243
[0.19240922],2,4,12,14,[5.969925],244
[0.44927838],7,2,12,7,[5.051473],245
[0.24955575],8,4,8,10,[5.0141854],246
[0.2859024],7,4,7,19,[5.1012063],247
[0.2826806],4,4,3,1,[5.958894],248
[0.97410834],8,7,7,8,[4.0953774],249
[0.27559808],4,4,16,5,[5.939433],250
[0.24169943],4,4,11,3,[5.9693823],251
[0.30959374],4,4,17,14,[5.9352016],252
[0.24653472],4,4,4,12,[5.6826835],253
[0.33636495],2,4,18,2,[5.378363],254
[0.32292944],7,4,1,16,[5.971319],255
[0.35437164],7,4,7,19,[4.988997],256
[0.24737027],4,2,12,14,[5.967904],257
[0.31585792],4,4,1,3,[5.9502316],258
[0.3522007],4,4,4,10,[5.583315],259
[0.5148273],7,2,11,17,[5.985606],260
[0.36177754],4,4,1,3,[5.9504957],261
[0.39928],4,4,13,9,[5.96692],262
[0.35982126],2,4,18,12,[5.9481783],263
[0.56069976],4,2,12,14,[5.9758387],264
[0.4095361],4,2,6,14,[5.819223],265
[0.45395267],7,4,19,7,[4.9972744],266
[0.700208],7,2,12,16,[5.9945326],267
[0.4678997],4,4,4,9,[5.461178],268
[0.34811094],2,2,18,15,[5.933293],269
[0.38139793],4,4,18,1,[5.9097576],270
[0.28432363],4,4,12,10,[5.9790077],271
[0.40093932],4,4,17,13,[5.9682975],272
[0.5159827],4,4,16,19,[5.9256725],273
[0.24630019],4,4,14,18,[5.826802],274
[0.49447727],8,4,8,13,[5.044017],275
[0.40375718],2,4,14,2,[5.3564377],276
[0.33371618],4,4,1,5,[5.9727945],277
[0.26204655],4,8,14,17,[5.9121914],278
[0.3488431],8,4,17,5,[5.9533353],279
[0.35110772],7,2,7,18,[5.093892],280
[0.23909694],4,4,5,19,[5.9315963],281
[0.27919662],4,4,10,9,[5.9466763],282
[0.2911107],2,2,13,15,[5.9822083],283
[0.61366034],8,2,8,15,[5.067498],284
[0.67070156],2,2,18,6,[5.831665],285
[0.15916486],4,2,1,13,[5.954343],286
[0.38846058],2,2,5,6,[5.8384595],287
[0.30410147],2,2,6,1,[5.8281956],288
[0.15553628],7,7,9,6,[5.8363333],289
[0.30547315],7,18,17,5,[5.991708],290
[0.17594375],7,6,16,10,[5.9919286],291
[0.5464285],8,7,8,1,[5.0532007],292
[0.16770557],4,18,18,4,[5.634695],293
[0.15528303],18,4,14,18,[5.6884985],294
[0.31919715],7,18,1,17,[5.968404],295
[0.28420916],18,18,13,15,[5.975067],296
[0.2726742],18,18,4,15,[5.854966],297
[0.23138419],7,18,9,16,[5.9812326],298
[0.21730506],2,4,19,2,[5.644903],299
[0.27268046],2,18,6,2,[5.271382],300
[0.34980482],7,18,7,14,[4.973591],301
[0.5811009],7,8,17,3,[5.9878006],302
[0.5327011],7,8,14,17,[5.852996],303
[0.5417895],7,8,17,10,[5.884095],304
[0.30070478],8,18,8,15,[5.042145],305
[0.24618258],2,18,9,11,[5.9681044],306
[0.26618087],2,18,4,12,[5.8331943],307
[0.37436938],2,18,11,18,[5.6304607],308
[0.27643386],18,18,5,4,[5.8260746],309
[0.38900015],7,18,17,9,[5.7885256],310
[0.28850743],18,18,3,19,[5.947567],311
[0.2569849],4,4,9,10,[5.9599586],312
[0.25138515],2,4,11,19,[5.964096],313
[0.38671112],2,2,6,2,[4.830043],314
[0.38224995],2,4,2,4,[4.7687225],315
[0.37242702],2,6,11,6,[5.639834],316
[0.35937107],2,4,3,11,[5.9969845],317
[0.32571876],6,4,15,1,[5.982729],318
[0.25558826],6,4,6,18,[5.32168],319
[0.39992204],4,4,3,14,[5.968195],320
[0.4980156],6,6,19,12,[5.986945],321
[0.4303288],2,4,12,17,[5.7492833],322
[0.47735292],4,4,16,19,[5.960453],323
[0.2460411],6,6,18,5,[5.797596],324
[0.4244918],8,4,8,19,[5.102745],325
[0.4775812],6,6,12,10,[6.00422],326
[0.2804474],6,6,11,13,[5.996248],327
[0.31267503],4,6,4,16,[5.474343],328
[0.26771122],17,17,17,14,[5.42437],329
[0.29785007],6,6,12,14,[5.979909],330
[0.41248807],17,17,9,14,[5.9745674],331
[0.58995485],17,17,10,13,[6.0089617],332
[0.52023745],17,17,17,5,[5.36594],333
[0.6273924],8,17,9,8,[5.081094],334
[0.79981893],17,17,7,13,[5.5875864],335
[0.3177288],6,17,6,12,[5.444088],336
[0.7603712],17,6,17,6,[4.8548365],337
[0.46478578],17,6,15,18,[5.7793694],338
[0.28097412],17,17,15,1,[5.987913],339
[0.85525894],6,17,6,18,[5.537686],340
[0.5009879],4,17,4,9,[5.5101566],341
[0.4078005],4,4,1,4,[5.4391546],342
[0.547094],4,4,3,19,[5.974882],343
[0.30517864],4,4,5,18,[5.8976274],344
[0.37233418],6,6,5,18,[5.9090104],345
[0.5408864],7,4,1,7,[5.040071],346
[0.648097],6,6,2,18,[5.6795416],347
[0.52176607],8,4,8,3,[5.159356],348
[0.5233829],8,6,2,8,[4.7060595],349
[0.8890799],8,7,16,8,[5.2059216],350
[0.7582332],7,6,19,17,[5.9394417],351
[0.4691317],7,6,9,7,[5.033863],352
[0.27009776],7,4,13,17,[5.817421],353
[0.65652126],8,6,19,8,[5.026363],354
[0.76073384],6,4,6,4,[4.5911016],355
[0.54388565],4,4,13,9,[6.008146],356
[0.6226259],6,6,9,15,[6.017356],357
[0.9544106],8,7,17,9,[5.80893],358
[0.6811413],7,6,15,7,[5.046761],359
[0.41686302],7,6,7,9,[5.024552],360
[0.781303],2,6,6,11,[5.245531],361
[0.2738095],6,18,10,15,[6.0049534],362
[0.27726403],4,18,14,10,[5.979521],363
[0.8582892],4,2,4,11,[5.622959],364
[0.36296195],8,4,8,10,[5.0305343],365
[0.834601],7,6,6,7,[4.2226996],366
[0.8394865],8,6,6,8,[4.2123117],367
[0.81966525],6,4,14,6,[5.3239284],368
[0.71869016],4,4,5,1,[6.017578],369
[0.6855069],2,4,2,5,[5.181014],370
[0.8694896],7,8,18,7,[5.057932],371
[0.39578816],4,4,14,11,[6.001423],372
[0.56145054],6,4,10,15,[6.0155487],373
[0.778835],6,4,6,14,[5.0928726],374
[0.7002511],4,4,5,9,[6.0091076],375
[0.95593554],2,6,2,6,[4.37093],376
[0.77587724],4,4,4,9,[5.1544266],377
[0.69752353],2,4,13,2,[5.1013384],378
[0.6105228],6,17,6,17,[5.0753284],379
[0.69611555],7,8,7,18,[4.982533],380
[0.91187173],7,6,16,3,[6.018757],381
[0.8493079],6,6,6,5,[5.1009026],382
[0.849477],8,6,8,10,[5.051682],383
[0.9034976],7,6,10,7,[5.064073],384
[0.89860934],8,6,15,8,[5.0571795],385
[0.7417581],8,6,4,8,[4.8464146],386
[0.9374652],6,6,9,5,[6.049431],387
[0.9216315],2,6,14,2,[5.0673857],388
[0.34009477],6,4,17,6,[5.0161314],389
[0.93704575],4,6,19,4,[5.5029755],390
[0.46689853],6,6,1,10,[6.0044575],391
[0.798381],6,6,18,6,[5.036303],392
[0.4761464],4,17,4,17,[4.7246113],393
[0.55061],4,4,19,11,[5.9986563],394
[0.3987155],6,17,6,18,[4.8908844],395
[0.70469314],7,4,19,7,[5.0577],396
[0.6666836],2,4,2,16,[5.0474668],397
[0.714457],17,17,3,5,[6.021926],398
[0.48009667],17,17,4,3,[5.580893],399
[0.7989428],8,4,4,8,[4.3545294],400
[0.5153245],7,4,7,14,[5.062269],401
[0.643645],8,4,1,8,[5.0440474],402
[0.90570325],17,4,18,13,[5.9480176],403
[0.81025344],7,4,19,7,[5.06242],404
[0.3471662],4,17,14,3,[6.001581],405
[0.8620825],4,4,3,9,[6.0367537],406
[0.9132901],6,4,9,6,[5.1392527],407
[0.52112645],6,4,6,10,[5.1226654],408
[0.33859783],6,4,6,5,[5.0905604],409
[0.414455],4,4,4,10,[5.0585604],410
[0.36512193],8,4,10,8,[5.0319967],411
[0.3108902],4,6,16,14,[6.010443],412
[0.5826822],4,4,19,16,[5.993358],413
[0.46735936],4,4,16,19,[5.9863453],414
[0.47804907],6,17,6,17,[4.691246],415
[0.91181535],8,4,8,13,[5.056482],416
[0.33803394],8,4,8,10,[5.0299015],417
[0.7190991],4,4,3,1,[6.0183134],418
[0.5005808],17,4,17,3,[5.237425],419
[0.258591],4,6,3,14,[5.992938],420
[0.43443412],17,4,10,17,[5.1921196],421
[0.8845572],2,17,2,17,[4.2985864],422
[0.81204027],17,4,17,14,[5.2101617],423
[0.42288232],17,17,3,5,[5.997739],424
[0.98025644],8,2,2,8,[4.083604],425
[0.6883444],17,17,10,17,[5.0665703],426
[0.90210414],6,4,4,6,[4.174908],427
[0.43379602],8,7,16,8,[5.031991],428
[0.61272687],6,17,18,6,[4.938657],429
[0.78208447],17,17,10,17,[5.058505],430
[0.78573537],17,6,18,5,[5.8443317],431
[0.6481526],17,6,10,18,[5.8654747],432
[0.78190356],17,2,11,17,[5.087949],433
[0.51257473],17,17,1,3,[5.997155],434
[0.88720006],6,6,19,6,[5.058576],435
[0.7445504],6,6,19,1,[6.013692],436
[0.518815],7,6,7,3,[5.0614853],437
[0.35877973],6,6,13,15,[6.028283],438
[0.3796131],7,4,13,7,[5.0638676],439
[0.60146236],7,6,7,14,[5.0534472],440
[0.39493474],18,4,13,18,[5.4439483],441
[0.80469596],4,6,19,4,[5.143923],442
[0.49282762],2,18,2,10,[5.050195],443
[0.9419953],6,17,17,6,[4.1525483],444
[0.46205124],2,18,3,11,[6.001606],445
[0.63118184],2,18,2,10,[5.0501175],446
[0.7162303],6,2,12,6,[5.0983667],447
[0.72164327],18,18,5,10,[6.018999],448
[0.59443134],6,17,5,16,[5.9975185],449
[0.92645174],7,6,15,7,[5.073763],450
[0.2429334],2,4,12,16,[5.9882],451
[0.37829563],7,18,7,1,[5.0407486],452
[0.39242527],7,18,12,7,[5.0426292],453
[0.65729797],17,18,17,5,[5.117072],454
[0.60980684],8,4,8,13,[5.0500035],455
[0.33699957],17,17,14,3,[5.983569],456
[0.93579805],2,4,4,2,[4.292472],457
[0.45234546],17,17,1,3,[5.991586],458
[0.5066266],18,18,1,5,[6.0024447],459
[0.94108707],2,4,2,4,[4.1276045],460
[0.5567693],6,18,15,1,[6.020338],461
[0.6497577],18,18,5,3,[6.0086365],462
[0.52809995],4,18,1,14,[5.9807057],463
[0.55993813],4,18,10,4,[5.0735884],464
[0.41811568],6,18,3,15,[6.0137715],465
[0.30988264],18,2,18,3,[5.1638317],466
[0.35533723],17,2,17,3,[5.066231],467
[0.3185851],2,18,2,14,[5.0104384],468
[0.9873934],8,2,12,8,[5.0687957],469
[0.92636997],6,7,19,16,[6.0043173],470
[0.6244748],4,4,9,1,[5.997084],471
[0.5560526],2,18,5,12,[6.026517],472
[0.6406592],18,2,15,17,[5.9550266],473
[0.3664643],7,4,13,7,[5.0380845],474
[0.3199754],4,6,4,19,[5.034566],475
[0.3234045],2,17,5,11,[6.003044],476
[0.37280515],6,17,13,6,[5.073759],477
[0.45382693],4,4,9,10,[5.978388],478
[0.22715648],8,4,8,19,[4.9973426],479
[0.37439388],17,17,5,1,[5.9763737],480
[0.36068586],8,17,8,10,[5.0030093],481
[0.7178952],7,6,5,16,[6.0000668],482
[0.24202506],7,17,7,14,[4.9724264],483
[0.76376873],7,18,7,18,[4.302537],484
[0.91323495],4,2,4,11,[5.2922716],485
[0.38146734],4,18,10,14,[5.9008074],486
[0.63904345],2,4,2,13,[5.043309],487
[0.8329168],2,18,2,18,[4.2270575],488
[0.31549102],17,17,10,3,[5.925542],489
[0.8541532],18,6,18,15,[5.3045936],490
[0.4567139],4,4,19,5,[5.9611855],491
[0.37571],6,18,3,6,[5.076375],492
[0.5020429],2,6,2,15,[5.051051],493
[0.52979004],8,18,3,8,[5.0236254],494
[0.5684692],2,18,2,3,[5.0229554],495
[0.9424343],7,18,7,18,[4.233558],496
[0.55002064],4,4,11,9,[6.0023637],497
[0.9074805],18,6,6,18,[4.413636],498
[0.45118552],18,18,9,5,[5.9936666],499
[0.92859656],8,18,8,15,[5.075924],500
[0.73756725],18,18,5,3,[5.9933286],501
[0.67933536],8,18,8,19,[5.043074],502
[0.6651418],18,4,16,18,[5.135498],503
[0.6319912],18,18,18,14,[5.048647],504
[0.5587571],8,18,1,8,[5.0463376],505
[0.89023274],18,18,5,18,[5.06898],506
[0.60258704],8,18,8,1,[5.0476236],507
[0.9582403],18,18,10,6,[6.033573],508
[0.8447032],18,18,1,6,[5.940845],509
[0.97672844],18,18,15,10,[6.055486],510
[0.78120667],2,18,2,10,[5.0381513],511
[0.4916217],4,4,3,1,[5.8985033],512
[0.70747894],7,18,7,12,[5.0449843],513
[0.42193198],4,4,3,9,[5.856324],514
[0.9939412],7,2,2,7,[4.0736437],515
[0.53677946],8,4,8,14,[5.003121],516
[0.45726168],18,2,18,12,[5.0833006],517
[0.34699407],8,4,8,1,[5.024086],518
[0.994352],8,2,8,2,[4.0753956],519
[0.8996375],7,4,7,4,[4.1584826],520
[0.3979692],7,6,16,11,[6.000762],521
[0.45973504],18,3,5,18,[5.0609636],522
[0.3708882],2,3,2,13,[5.0380907],523
[0.40365264],4,3,19,4,[5.1007643],524
[0.3735713],18,3,1,18,[5.093211],525
[0.33717054],4,3,1,4,[5.0793066],526
[0.29215485],2,3,1,2,[5.011738],527
[0.3257361],6,18,5,6,[5.3261566],528
[0.5070035],4,18,15,4,[5.586586],529
[0.4663719],7,6,16,10,[5.9716425],530
[0.97337604],4,18,18,4,[4.2644362],531
[0.3906101],7,7,7,3,[4.966275],532
[0.42161253],7,18,14,17,[5.891972],533
[0.47637448],4,4,4,3,[5.0318623],534
[0.4399086],7,4,17,11,[5.977066],535
[0.793096],4,4,5,3,[6.0064073],536
[0.96886796],4,4,1,18,[6.0524464],537
[0.9750357],7,4,10,16,[6.0318985],538
[0.97608316],7,4,7,10,[5.0624437],539
[0.97584707],7,4,19,16,[6.029915],540
[0.9211038],7,4,11,7,[5.059635],541
[0.9595252],4,4,9,5,[6.0535955],542
[0.997442],7,8,7,8,[4.1324406],543
[0.96386117],4,4,10,5,[6.053654],544
[0.919672],4,4,10,9,[6.04759],545
[0.9024616],7,4,7,10,[5.056204],546
[0.868754],7,4,17,10,[6.009669],547
[0.72703403],7,7,2,14,[5.81485],548
[0.91399145],8,2,8,2,[4.1438694],549
[0.86170036],7,4,7,6,[4.9686055],550
[0.5265648],8,7,9,8,[5.041541],551
[0.6704644],7,7,11,3,[5.987073],552
[0.7279604],4,4,11,19,[6.003321],553
[0.45270568],2,7,3,2,[4.9811573],554
[0.5425576],4,2,18,14,[5.993379],555
[0.71450347],4,2,14,18,[6.006072],556
[0.8328712],4,4,19,1,[6.0058775],557
[0.8089969],7,4,7,13,[5.06496],558
[0.34485066],7,4,14,17,[5.8093343],559
[0.43342313],2,2,2,5,[5.0124607],560
[0.6696806],6,2,6,10,[5.1731186],561
[0.41478398],6,4,15,1,[5.97369],562
[0.51062244],2,2,12,16,[6.0169454],563
[0.45083255],6,4,1,6,[5.055702],564
[0.31692785],2,2,16,5,[5.9332457],565
[0.1797812],14,14,1,18,[5.8087664],566
[0.20386241],2,2,15,17,[5.8674803],567
[0.7635502],7,2,11,7,[5.527488],568
[0.95868325],6,4,4,6,[4.4106417],569
[0.92208296],17,6,17,15,[5.5312743],570
[0.9467604],8,4,8,4,[4.113739],571
[0.2790113],8,17,8,10,[4.9843855],572
[0.54106003],4,17,1,13,[5.9241085],573
[0.51931995],6,17,6,5,[5.007161],574
[0.93647563],6,17,17,6,[4.4600744],575
[0.48025113],17,17,17,3,[5.0447598],576
[0.28136376],4,17,1,14,[5.819272],577
[0.39658847],6,6,19,15,[5.9925375],578
[0.30798122],4,4,10,9,[5.961939],579
[0.5682693],6,6,6,10,[5.0187874],580
[0.47750401],6,6,15,1,[5.9046097],581
[0.45671138],6,6,6,14,[5.0194106],582
[0.96354574],17,6,17,11,[5.2310686],583
[0.7532253],8,4,8,4,[4.2960324],584
[0.24930522],6,1,13,15,[6.0236635],585
[0.3811248],6,6,6,3,[5.006362],586
[0.9160214],8,6,11,8,[5.0577707],587
[0.92365605],7,6,7,12,[5.0647845],588
[0.33507475],4,6,11,13,[5.9983892],589
[0.4318548],8,6,19,8,[5.0085225],590
[0.32496226],8,17,5,8,[5.0053377],591
[0.97858685],8,6,15,8,[5.062815],592
[0.2836603],1,4,9,1,[5.7168503],593
[0.5668328],8,6,8,12,[5.039253],594
