probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.18727948],11,11,18,11,[5.7456303],116
[0.17921284],11,11,14,8,[5.946856],117
[0.17840941],11,11,13,10,[5.935796],118
[0.18570742],11,11,19,16,[5.9023333],119
[0.17238098],11,11,13,17,[5.923442],120
[0.17744274],11,11,12,19,[5.901788],121
[0.17267494],11,11,7,12,[5.853396],122
[0.17850894],11,11,5,1,[5.895166],123
[0.17430544],11,11,2,10,[5.8563805],124
[0.1748715],11,11,17,4,[5.9373813],125
[0.17098083],11,11,16,14,[5.952177],126
[0.1729274],11,11,6,4,[5.9324603],127
[0.16461258],11,11,19,8,[5.882768],128
[0.16297528],11,11,7,11,[5.674124],129
[0.15808137],11,11,18,13,[5.9291973],130
[0.15446816],11,11,1,3,[5.8322334],131
[0.17359191],11,11,10,9,[5.951599],132
[0.16643298],11,11,10,4,[5.944826],133
[0.16078097],11,11,10,6,[5.9025874],134
[0.15952156],11,11,14,7,[5.8446302],135
[0.15945387],11,11,14,11,[5.785575],136
[0.1587419],11,11,8,15,[5.925256],137
[0.16349338],11,11,19,1,[5.830393],138
[0.16859731],11,11,9,8,[5.9597282],139
[0.17640644],11,11,9,16,[5.9628134],140
[0.16023543],11,11,15,10,[5.9103494],141
[0.16646661],11,11,10,4,[5.9356647],142
[0.16234872],11,11,7,19,[5.7641954],143
[0.15644208],11,11,18,12,[5.9395533],144
[0.15480766],11,11,19,12,[5.873502],145
[0.15742148],11,11,6,1,[5.8681808],146
[0.15953296],11,11,5,2,[5.8991203],147
[0.15627597],11,11,19,14,[5.8655324],148
[0.15594637],11,11,6,4,[5.932664],149
[0.14648223],11,11,5,8,[5.944763],150
[0.15143965],11,11,6,4,[5.9313717],151
[0.14712708],11,11,9,3,[5.923523],152
[0.13739944],11,11,12,1,[5.8910856],153
[0.14013547],11,11,5,10,[5.9233513],154
[0.13654348],11,11,8,1,[5.8758254],155
[0.13447338],11,11,8,1,[5.8727837],156
[0.14044344],11,11,4,11,[5.8093977],157
[0.1317124],7,7,16,13,[5.9410954],158
[0.136259],11,11,15,1,[5.8597994],159
[0.13552237],11,11,6,1,[5.8428907],160
[0.13121149],11,11,12,15,[5.930193],161
[0.13590837],11,11,2,18,[5.894642],162
[0.12720732],11,11,3,1,[5.8091674],163
[0.1304306],11,11,6,17,[5.897686],164
[0.13041788],11,11,15,8,[5.9158435],165
[0.13391599],11,11,5,2,[5.9029174],166
[0.14117701],11,11,9,16,[5.9639993],167
[0.1244037],11,1,7,12,[5.858781],168
[0.12434762],11,11,17,19,[5.8457675],169
[0.13974646],1,1,13,1,[5.8130903],170
[0.13989459],11,1,11,18,[5.806865],171
[0.13690162],1,1,16,3,[5.9027767],172
[0.1465329],1,1,9,5,[5.972672],173
[0.15611614],1,1,3,8,[5.8877354],174
[0.15453702],1,1,4,6,[5.923433],175
[0.15294603],11,1,9,11,[5.8198543],176
[0.15050097],1,1,13,16,[5.943052],177
[0.16423075],1,1,4,15,[5.940011],178
[0.16201769],1,1,14,11,[5.814848],179
[0.15815115],1,1,3,2,[5.846697],180
[0.15345803],1,1,5,9,[5.972162],181
[0.15831855],1,1,14,12,[5.9540734],182
[0.14762753],1,1,7,5,[5.883705],183
[0.15296848],1,1,13,15,[5.9243627],184
[0.15224572],11,1,15,11,[5.7694283],185
[0.14192422],11,11,13,16,[5.9401636],186
[0.15057507],11,11,19,1,[5.7479467],187
[0.16173108],1,11,1,4,[5.8036814],188
[0.1578597],11,11,19,14,[5.8847265],189
[0.15084288],11,11,8,6,[5.8957415],190
[0.1570102],1,11,16,1,[5.7948856],191
[0.15127909],11,11,17,19,[5.8669586],192
[0.166094],11,1,11,10,[5.759676],193
[0.16170646],1,1,8,16,[5.9280324],194
[0.18177441],1,1,5,8,[5.938329],195
[0.16418876],1,1,14,16,[5.950143],196
[0.16807194],1,1,5,16,[5.948012],197
[0.16621922],1,1,14,16,[5.9485025],198
[0.18769588],11,1,3,11,[5.730644],199
[0.16855828],1,1,18,15,[5.926284],200
[0.17096268],1,1,10,5,[5.9391913],201
[0.16935931],11,11,16,2,[5.9012384],202
[0.19153187],11,1,4,2,[5.9203243],203
[0.17836264],11,1,14,12,[5.9550695],204
[0.17272626],11,11,18,7,[5.891003],205
[0.17359458],11,11,7,11,[5.6882744],206
[0.1649891],11,11,10,3,[5.889363],207
[0.17619166],11,11,18,12,[5.9483595],208
[0.19761771],11,11,9,15,[5.9472184],209
[0.18791296],11,11,3,9,[5.921027],210
[0.18828076],11,11,14,18,[5.951376],211
[0.18847537],11,11,18,2,[5.9084992],212
[0.18786219],11,11,6,11,[5.6949816],213
[0.20609696],11,11,4,11,[5.717346],214
[0.19610098],11,11,6,5,[5.9244213],215
[0.20498282],11,11,16,14,[5.9360785],216
[0.21554159],11,11,11,6,[5.655509],217
[0.22188704],11,11,2,6,[5.881956],218
[0.21699636],11,11,13,8,[5.9343977],219
[0.24322891],11,11,15,11,[5.627756],220
[0.24730913],11,11,14,6,[5.9166393],221
[0.2568228],11,11,16,5,[5.9381037],222
[0.2711684],11,11,17,1,[5.8538103],223
[0.3008293],11,11,1,4,[5.861702],224
[0.27197775],11,11,14,8,[5.944043],225
[0.2826121],11,11,19,13,[5.9003587],226
[0.31513226],11,11,14,9,[5.9747286],227
[0.31559536],11,11,12,9,[5.973033],228
[0.27829304],11,11,17,12,[5.9504986],229
[0.28919277],11,11,16,14,[5.9370747],230
[0.29181448],11,11,17,1,[5.85279],231
[0.27621382],11,11,3,18,[5.905292],232
[0.27823836],11,11,15,12,[5.932371],233
[0.30338392],11,11,7,4,[5.9201384],234
[0.28325075],11,11,14,19,[5.900038],235
[0.25711516],11,11,15,13,[5.9277754],236
[0.25706798],11,11,7,8,[5.8945727],237
[0.28669795],11,11,9,10,[5.9581776],238
[0.25783086],11,11,5,19,[5.9004383],239
[0.26938888],11,11,10,4,[5.948719],240
[0.2649251],11,11,9,13,[5.9684587],241
[0.25005502],11,11,19,11,[5.5648193],242
[0.2577166],11,11,6,4,[5.917505],243
[0.2507061],11,11,4,5,[5.9639807],244
[0.22009517],11,11,13,17,[5.939309],245
[0.22992802],11,11,2,8,[5.9044538],246
[0.2360285],11,11,11,13,[5.630102],247
[0.25572956],11,11,8,9,[5.955897],248
[0.2416566],11,11,2,10,[5.902856],249
[0.2500886],11,11,5,1,[5.8524013],250
[0.2560468],11,11,18,1,[5.8540144],251
[0.23500213],11,11,16,10,[5.912834],252
[0.24109402],11,11,17,11,[5.5986648],253
[0.24395303],11,11,19,13,[5.874505],254
[0.22963822],11,11,3,5,[5.9144783],255
[0.25257733],11,11,7,18,[5.8968816],256
[0.23803125],11,11,17,12,[5.943117],257
[0.2663255],11,11,18,1,[5.845713],258
[0.27823508],11,11,13,9,[5.9638953],259
[0.30090138],11,11,9,4,[5.976837],260
[0.23507573],11,11,8,12,[5.9336166],261
[0.23682263],11,11,6,13,[5.9056315],262
[0.23982409],11,11,19,7,[5.8259706],263
[0.2422523],11,11,19,14,[5.871518],264
[0.2537654],11,11,16,4,[5.9418344],265
[0.2559601],11,11,9,10,[5.948572],266
[0.2176503],11,11,14,6,[5.909238],267
[0.20856413],11,11,17,14,[5.9386806],268
[0.20899682],11,11,11,3,[5.601086],269
[0.20095031],11,11,8,14,[5.9274144],270
[0.19518277],11,11,3,14,[5.910018],271
[0.24278982],11,11,9,16,[5.949044],272
[0.25414237],11,11,9,1,[5.865738],273
[0.2032242],11,11,8,10,[5.9094186],274
[0.19553307],11,11,15,17,[5.921073],275
[0.2394564],11,11,2,9,[5.9403906],276
[0.24890931],11,11,11,9,[5.5976334],277
[0.19553989],11,11,10,3,[5.890089],278
[0.21577944],11,11,15,4,[5.9411354],279
[0.22122014],11,11,17,4,[5.9428616],280
[0.19787368],11,11,5,17,[5.9374785],281
[0.20710582],11,11,19,5,[5.8589315],282
[0.2133567],11,11,3,1,[5.79222],283
[0.19759722],11,11,16,14,[5.922594],284
[0.19431879],11,11,17,6,[5.890674],285
[0.22720194],11,11,9,14,[5.9578323],286
[0.19813722],11,11,10,18,[5.9178953],287
[0.24775442],11,11,9,11,[5.5786157],288
[0.20487046],11,11,15,4,[5.9380894],289
[0.20872363],11,11,1,15,[5.8169093],290
[0.19455989],11,11,8,12,[5.928994],291
[0.20585932],11,11,11,5,[5.5965357],292
[0.254532],11,11,12,9,[5.9680805],293
[0.27242702],11,11,9,11,[5.5378447],294
[0.2138226],11,11,13,6,[5.9059825],295
[0.22215837],11,11,2,8,[5.9109936],296
[0.2594053],11,11,6,1,[5.810246],297
[0.22465946],11,11,17,6,[5.8863044],298
[0.22721452],11,11,17,6,[5.8842006],299
[0.27685165],11,11,18,11,[5.4868145],300
[0.23357433],11,11,8,3,[5.8898206],301
[0.23505645],11,11,14,3,[5.896165],302
[0.23257098],11,11,15,3,[5.883019],303
[0.25470492],11,11,7,6,[5.8643785],304
[0.27234024],11,11,6,2,[5.892835],305
[0.26107344],11,11,2,14,[5.927889],306
[0.26972827],11,11,12,10,[5.9344015],307
[0.27794933],11,11,17,1,[5.825655],308
[0.26635754],11,11,18,15,[5.930112],309
[0.2710531],11,11,12,19,[5.9037905],310
[0.29179353],11,11,11,18,[5.4378843],311
[0.24592489],11,11,2,16,[5.9270506],312
[0.23548257],11,11,14,10,[5.914389],313
[0.25458908],11,11,16,18,[5.9341664],314
[0.26013917],11,11,8,11,[5.4556036],315
[0.23259635],11,11,3,8,[5.876532],316
[0.26519597],11,11,11,17,[5.411889],317
[0.25533542],11,11,8,6,[5.8588796],318
[0.26360163],11,11,5,8,[5.9342813],319
[0.24577276],11,11,10,15,[5.905864],320
[0.32824346],11,11,19,1,[5.838244],321
[0.2568551],11,11,16,13,[5.9408455],322
[0.29018024],11,11,18,16,[5.934653],323
[0.24779588],11,11,3,14,[5.881138],324
[0.25071892],11,11,14,6,[5.8619647],325
[0.3173994],11,11,8,1,[5.8402996],326
[0.25794724],11,11,19,3,[5.855245],327
[0.2697087],11,11,11,16,[5.3688817],328
[0.2718563],11,11,8,19,[5.8717375],329
[0.22830848],11,11,14,16,[5.9247074],330
[0.3002786],11,11,11,19,[5.3064585],331
[0.23436749],11,11,13,6,[5.868792],332
[0.2401104],11,11,10,17,[5.904399],333
[0.2948473],11,11,5,18,[5.9539127],334
[0.2946105],11,11,17,4,[5.942879],335
[0.33710134],11,11,10,9,[5.948371],336
[0.28288266],11,11,7,11,[5.310834],337
[0.26150337],11,11,5,12,[5.9683886],338
[0.31769508],11,11,9,14,[5.959831],339
[0.22310643],11,11,7,15,[5.907382],340
[0.29462445],11,11,4,8,[5.9317045],341
[0.25488544],11,11,15,11,[5.3003917],342
[0.29965487],11,11,18,5,[5.9530168],343
[0.36407068],11,11,2,9,[5.969945],344
[0.277827],11,11,4,3,[5.9102774],345
[0.26295483],11,11,5,7,[5.933325],346
[0.31481865],11,11,2,4,[5.959692],347
[0.34377274],11,11,9,16,[5.9578543],348
[0.26821905],11,11,5,12,[5.9692907],349
[0.2425241],11,11,16,5,[5.937966],350
[0.287783],11,11,4,8,[5.9255047],351
[0.25217852],11,11,8,2,[5.9072776],352
[0.20841059],11,11,7,15,[5.8978195],353
[0.30714074],11,11,16,9,[5.950862],354
[0.2023658],11,11,15,2,[5.9228544],355
[0.20037691],11,11,3,2,[5.874908],356
[0.21440567],11,11,15,18,[5.914856],357
[0.23398301],11,11,4,2,[5.946146],358
[0.17722894],11,11,14,12,[5.9406276],359
[0.20620957],11,11,16,4,[5.932868],360
[0.18414626],11,11,12,8,[5.8937993],361
[0.17719482],11,11,13,11,[5.337312],362
[0.15878132],11,11,10,16,[5.8849897],363
[0.20640457],11,11,4,19,[5.8923492],364
[0.16302814],11,11,6,8,[5.8118267],365
[0.20774741],11,11,1,8,[5.8171177],366
[0.13640979],11,11,15,2,[5.8992567],367
[0.13406372],11,11,6,14,[5.8614645],368
[0.16143218],11,11,19,7,[5.839981],369
[0.14603014],11,11,8,7,[5.817693],370
[0.11938031],8,8,15,7,[5.8751736],371
[0.15964845],11,11,1,6,[5.8323364],372
[0.1343765],11,11,11,6,[5.3100963],373
[0.12397719],8,8,15,19,[5.8461714],374
[0.1256665],8,8,6,14,[5.851933],375
[0.16964276],11,11,13,9,[5.967837],376
[0.1462411],11,11,13,1,[5.887203],377
[0.13358858],11,8,2,15,[5.8895955],378
[0.13638942],11,11,18,6,[5.843274],379
[0.15273151],11,11,1,7,[5.8536315],380
[0.13784467],11,11,12,4,[5.968088],381
[0.137029],11,8,12,8,[5.8427486],382
[0.12850423],11,8,15,12,[5.908501],383
[0.15083739],11,11,8,9,[5.862446],384
[0.13482626],11,11,9,14,[5.9495373],385
[0.1370266],8,8,6,3,[5.791074],386
[0.14161487],11,6,11,6,[5.264469],387
[0.14019331],11,8,12,4,[5.9672213],388
[0.12966761],8,8,18,10,[5.9229417],389
[0.14575753],8,8,3,5,[5.9067326],390
[0.14707665],11,11,17,9,[5.959647],391
[0.1479326],11,8,13,2,[5.929359],392
[0.14059927],11,11,1,19,[5.83091],393
[0.1401954],8,8,19,5,[5.8885636],394
[0.15195467],6,6,7,14,[5.8854413],395
[0.14100794],6,8,16,5,[5.9335527],396
[0.17818359],11,6,6,11,[5.1837454],397
[0.15396914],6,6,14,17,[5.9283557],398
[0.1561253],6,6,3,10,[5.8894644],399
[0.18769245],6,11,9,6,[5.8069286],400
[0.15112816],11,6,11,5,[5.3328104],401
[0.13988334],11,11,1,5,[5.8712726],402
[0.18613186],11,11,9,12,[5.980203],403
[0.1758235],6,6,13,10,[5.936426],404
[0.21447265],11,6,11,6,[5.067831],405
[0.1851274],11,11,10,9,[5.95037],406
[0.1898728],11,6,17,12,[5.953782],407
[0.20019759],6,6,14,17,[5.929377],408
[0.19041775],6,6,5,17,[5.94672],409
[0.19250864],6,6,16,8,[5.8564816],410
[0.1891978],11,6,18,2,[5.947662],411
[0.20771065],6,6,7,10,[5.8887634],412
[0.24063629],11,11,9,12,[5.9851146],413
[0.1980685],6,6,6,17,[5.7087655],414
[0.26820105],6,11,9,6,[5.751994],415
[0.2036349],6,6,8,4,[5.8895726],416
[0.22202393],6,6,8,15,[5.8456593],417
[0.22111416],6,6,8,19,[5.817501],418
[0.24009606],6,6,8,14,[5.850918],419
[0.24139498],6,6,3,5,[5.9086356],420
[0.23779891],6,6,18,4,[5.962174],421
[0.2734705],11,6,12,15,[5.9301486],422
[0.2405054],6,6,6,10,[5.6558175],423
[0.23849471],6,6,8,10,[5.8296485],424
[0.26159644],11,6,11,18,[5.212257],425
[0.26700866],11,6,3,11,[5.2388353],426
[0.26044473],6,6,7,4,[5.92797],427
[0.28488564],11,6,11,15,[5.207137],428
[0.23772807],11,6,11,4,[5.1957636],429
[0.2244531],11,6,4,2,[5.955479],430
[0.26495788],6,6,13,18,[5.95779],431
[0.2122184],11,6,1,19,[5.880244],432
[0.24312717],11,6,12,17,[5.954262],433
[0.23320791],11,6,13,2,[5.951113],434
[0.24228051],6,6,10,7,[5.8926497],435
[0.28943607],11,6,6,11,[4.8751326],436
[0.20705155],6,6,6,8,[5.5671306],437
[0.20307294],11,6,10,1,[5.905609],438
[0.21333548],11,6,3,1,[5.869795],439
[0.22466949],6,6,6,8,[5.540786],440
[0.22693309],6,6,5,8,[5.8151875],441
[0.27402773],6,6,3,18,[5.9153686],442
[0.2500973],6,6,10,9,[5.947089],443
[0.26934865],11,6,12,14,[5.9563513],444
[0.26630774],6,6,5,18,[5.954991],445
[0.27623606],11,6,11,17,[5.149868],446
[0.2784282],6,6,13,10,[5.936305],447
[0.2606887],6,6,4,16,[5.963338],448
[0.2795643],6,6,10,3,[5.892825],449
[0.26024747],6,6,4,3,[5.9237194],450
[0.2604452],11,6,19,11,[5.106536],451
[0.27177316],6,6,14,17,[5.9422007],452
[0.23206858],11,6,2,8,[5.765385],453
[0.26133636],6,6,7,9,[5.9417095],454
[0.23518786],6,6,7,5,[5.923959],455
[0.22734582],6,6,17,5,[5.947256],456
[0.20877151],6,6,6,5,[5.680995],457
[0.24214265],6,6,3,17,[5.9006567],458
[0.20198306],11,6,1,12,[5.956979],459
[0.20839602],6,6,4,9,[5.9809275],460
[0.24346618],11,6,12,18,[5.9661074],461
[0.23386736],6,6,8,7,[5.7261696],462
[0.27029634],11,6,16,11,[5.1300774],463
[0.20356414],6,6,4,6,[5.680801],464
[0.23143347],6,8,6,8,[5.4558954],465
[0.22882414],11,6,13,2,[5.95117],466
[0.23422748],6,6,17,4,[5.953832],467
[0.22819388],11,6,4,11,[5.1247683],468
[0.23499261],11,6,2,19,[5.9238124],469
[0.26667053],11,6,15,1,[5.8962436],470
[0.23192999],11,6,1,3,[5.8437676],471
[0.24951784],11,6,3,2,[5.8922815],472
[0.2628008],11,6,11,18,[5.109021],473
[0.24223341],11,6,18,2,[5.9541187],474
[0.27946404],11,6,16,1,[5.9230866],475
[0.30527297],11,6,16,11,[5.1277895],476
[0.22298533],11,8,1,2,[5.9472265],477
[0.25722083],6,6,16,18,[5.948409],478
[0.2305049],11,6,7,1,[5.8791246],479
[0.2288634],11,8,2,18,[5.9477386],480
[0.24835514],11,8,8,11,[4.922843],481
[0.22194664],11,8,2,3,[5.8693824],482
[0.21902755],6,6,3,15,[5.8662624],483
[0.22271806],6,6,18,16,[5.9419627],484
[0.20253554],11,8,4,1,[5.894787],485
[0.21282198],11,8,3,11,[5.0645175],486
[0.24126674],11,6,16,12,[5.963768],487
[0.24157812],11,8,11,17,[5.109215],488
[0.23290008],11,8,10,2,[5.9083815],489
[0.21318391],8,8,3,19,[5.847704],490
[0.21497022],6,8,6,10,[5.691348],491
[0.2063269],8,8,8,19,[5.6896524],492
[0.20888352],8,8,17,3,[5.8415737],493
[0.21358222],11,6,16,12,[5.963456],494
[0.20151824],8,8,17,4,[5.951494],495
[0.18123695],8,8,18,3,[5.821768],496
[0.20604338],6,8,10,6,[5.6954975],497
[0.20105004],11,8,11,5,[5.1158],498
[0.1866061],11,6,1,16,[5.886921],499
[0.17789331],11,8,9,2,[5.952882],500
[0.19246398],8,8,14,19,[5.921705],501
[0.18679751],6,6,16,10,[5.919542],502
[0.20438285],6,8,15,17,[5.929632],503
[0.16559388],11,8,9,2,[5.951108],504
[0.1880588],8,6,17,10,[5.9103956],505
[0.169284],6,6,9,16,[5.9620285],506
[0.18293548],11,6,12,7,[5.9389973],507
[0.20655957],11,8,8,12,[5.7816467],508
[0.16581231],11,3,1,12,[5.9202538],509
[0.18842427],11,8,2,5,[5.9275284],510
[0.17303742],11,8,5,11,[5.116763],511
[0.17270374],8,8,19,4,[5.9285674],512
[0.17938434],8,8,7,14,[5.9187155],513
[0.22452392],11,8,11,8,[4.919662],514
[0.19516848],8,6,16,8,[5.743642],515
[0.20679761],11,8,2,5,[5.923138],516
[0.18917195],11,8,16,1,[5.8626738],517
[0.20143807],8,8,19,4,[5.9244447],518
[0.21320054],8,8,19,14,[5.912715],519
[0.22861257],11,8,10,2,[5.880011],520
[0.20860352],11,8,1,5,[5.830152],521
[0.22274886],8,8,15,19,[5.906869],522
[0.22558393],11,8,5,12,[5.966527],523
[0.24755137],11,8,2,16,[5.9057918],524
[0.2083214],8,6,17,6,[5.752021],525
[0.23374978],8,8,8,13,[5.689382],526
[0.25413948],8,8,5,7,[5.9216533],527
[0.21407905],8,8,6,13,[5.785704],528
[0.23758376],8,8,14,18,[5.9433184],529
[0.21624139],11,6,6,11,[4.914142],530
[0.24177277],8,8,19,7,[5.8642282],531
[0.2470221],11,8,19,11,[5.0718384],532
[0.2380221],8,8,15,10,[5.914556],533
[0.23242769],11,8,11,3,[5.047386],534
[0.2427595],8,8,4,5,[5.964118],535
[0.22148095],8,8,15,4,[5.9546013],536
[0.20734017],8,8,15,3,[5.8487134],537
[0.2484036],11,6,6,2,[5.7116446],538
[0.22351135],11,8,3,2,[5.8172407],539
[0.20397224],8,8,3,17,[5.849468],540
[0.19462195],11,8,11,7,[5.0536947],541
[0.18366265],6,8,6,19,[5.6105385],542
[0.17736843],6,6,14,6,[5.65534],543
[0.20598672],11,6,1,15,[5.8297014],544
[0.19232029],6,6,6,4,[5.6320896],545
[0.21223126],11,6,4,11,[5.0844603],546
[0.20037848],11,8,8,1,[5.6489444],547
[0.20364262],11,6,12,1,[5.9221535],548
[0.25874284],6,6,17,3,[5.843849],549
[0.23207138],11,6,19,1,[5.81909],550
[0.28484246],6,6,3,10,[5.827141],551
[0.24436213],11,6,13,1,[5.8262787],552
[0.27673092],6,6,3,17,[5.8344383],553
[0.2617182],11,6,2,18,[5.935379],554
[0.28817013],6,6,15,19,[5.8945975],555
[0.24940626],11,6,11,8,[4.965955],556
[0.28141263],6,6,17,9,[5.9628763],557
[0.2866533],6,6,18,15,[5.947193],558
[0.24412961],6,6,3,9,[5.813368],559
[0.32454795],11,6,12,15,[5.9577203],560
[0.1787687],11,8,1,8,[5.5515013],561
[0.22202824],11,6,2,17,[5.9140277],562
[0.22310716],11,6,2,19,[5.8768587],563
[0.22244252],6,6,18,5,[5.957031],564
[0.22705537],6,6,9,16,[5.970001],565
[0.23256159],6,6,19,13,[5.9174423],566
[0.18306768],1,6,1,5,[5.6557],567
[0.20316511],8,6,8,10,[5.7563744],568
[0.36529258],11,6,12,6,[5.628223],569
[0.165649],11,6,5,11,[5.1669025],570
[0.17783232],6,6,4,9,[5.9830923],571
[0.16957162],8,6,8,9,[5.79041],572
[0.21376792],6,6,10,16,[5.9289865],573
[0.1845252],6,6,15,19,[5.8760757],574
[0.1929967],8,6,18,10,[5.929145],575
[0.19449413],6,6,19,13,[5.9061403],576
[0.17618634],11,8,4,11,[5.145564],577
[0.17144229],6,6,13,9,[5.982807],578
[0.20339778],11,8,2,4,[5.927893],579
[0.24569707],6,11,16,2,[5.928355],580
[0.16779712],6,6,16,9,[5.9669533],581
[0.18879701],1,8,13,1,[5.5981193],582
[0.19686459],11,8,5,11,[5.1535234],583
[0.189426],1,8,1,14,[5.581667],584
[0.18890773],1,8,14,1,[5.5649967],585
[0.19157505],1,8,1,10,[5.563197],586
[0.18159412],1,1,1,3,[5.3637094],587
[0.18259487],8,1,8,13,[5.7328434],588
[0.24214382],6,1,9,6,[5.681582],589
[0.18079174],8,1,14,18,[5.9558787],590
[0.32789937],6,1,2,6,[5.7450657],591
[0.23757304],11,1,9,2,[5.936065],592
