probability,move1,move2,scenario_no1,scenario_no2,loss,move_no
[0.17015646],6,6,6,1,[5.0526743],100
[0.16223933],8,6,1,18,[5.869857],101
[0.15564167],14,8,13,18,[5.880846],102
[0.17181407],6,6,15,13,[5.974099],103
[0.12623972],6,6,16,10,[5.848781],104
[0.1600889],6,6,4,10,[5.840994],105
[0.17650715],6,10,15,2,[5.983322],106
[0.25497624],6,10,18,16,[5.79564],107
[0.20065416],10,10,16,13,[5.9239225],108
[0.29112405],10,10,4,2,[5.9596515],109
[0.3365643],10,10,7,9,[5.9500885],110
[0.2639443],10,10,11,15,[5.9615984],111
[0.2797159],10,10,15,4,[5.9562044],112
[0.34757382],10,10,8,11,[5.908489],113
[0.335886],6,10,6,19,[5.479363],114
[0.28421506],10,10,2,13,[5.946188],115
[0.25893456],10,10,19,1,[5.923588],116
[0.20904852],18,18,15,13,[5.920348],117
[0.21354729],10,10,8,14,[5.8749514],118
[0.1711821],18,18,13,16,[5.8556147],119
[0.16002908],10,10,5,17,[5.9408364],120
[0.14070246],18,10,19,17,[5.9195304],121
[0.11208764],10,10,7,4,[5.8985863],122
[0.10475023],18,18,12,19,[5.9339437],123
[0.10642237],6,13,3,6,[5.0317693],124
[0.10777455],6,13,16,5,[5.8883066],125
[0.10828932],13,13,7,4,[5.8827057],126
[0.11595735],6,13,13,15,[5.841382],127
[0.11336468],13,13,9,13,[5.8297853],128
[0.12340682],13,13,2,18,[5.898052],129
[0.13780904],13,13,8,9,[5.8529434],130
[0.15662223],13,13,3,18,[5.9143543],131
[0.1590497],6,13,8,6,[4.9440775],132
[0.17846082],6,13,9,15,[5.928114],133
[0.16550966],13,13,8,13,[5.6755466],134
[0.19559093],13,13,16,2,[5.882232],135
[0.21094275],6,13,11,6,[5.0029163],136
[0.21968655],13,13,18,4,[5.87146],137
[0.22694893],13,13,17,19,[5.9120827],138
[0.2514597],13,13,4,7,[5.8877325],139
[0.21638009],8,13,19,8,[5.7201853],140
[0.22586195],8,13,3,17,[5.9447284],141
[0.25028935],8,8,17,1,[5.9028807],142
[0.25627935],8,8,12,17,[5.9333305],143
[0.23946829],8,8,13,17,[5.744438],144
[0.3242257],8,8,3,9,[5.943692],145
[0.1995655],13,6,15,13,[5.720456],146
[0.20818233],13,13,3,16,[5.8681755],147
[0.21866629],8,13,5,18,[5.9247923],148
[0.23374255],13,13,19,7,[5.9153104],149
[0.23815338],13,8,18,14,[5.9051027],150
[0.24133497],13,13,4,2,[5.914818],151
[0.2810435],13,13,7,12,[5.9488916],152
[0.2851287],13,13,13,7,[5.578452],153
[0.2241851],13,13,11,9,[5.9238396],154
[0.29134336],13,13,14,9,[5.937704],155
[0.5155921],6,13,6,13,[4.541994],156
[0.3428648],13,13,16,14,[5.824483],157
[0.43960032],13,13,19,5,[5.9672546],158
[0.33759663],13,13,12,18,[5.883214],159
[0.4107585],13,13,4,2,[5.969442],160
[0.5381769],13,13,2,5,[5.998194],161
[0.3779028],13,13,4,10,[5.9624805],162
[0.45469737],6,13,10,16,[5.7853374],163
[0.40545428],6,13,15,2,[5.9850116],164
[0.24634226],13,13,13,19,[5.346183],165
[0.39452416],13,13,8,7,[5.8618526],166
[0.5498245],13,13,5,16,[5.8007774],167
[0.39306056],13,13,2,14,[5.98437],168
[0.26529962],13,13,19,3,[5.9058175],169
[0.17176293],13,18,12,18,[5.8113003],170
[0.18305519],8,13,8,9,[5.7435274],171
[0.16543844],13,18,12,4,[5.9607644],172
[0.15966944],16,8,10,15,[5.976962],173
[0.20116198],6,18,2,6,[5.3462124],174
[0.18008007],16,8,15,3,[5.989688],175
[0.18058039],8,8,14,18,[5.7750335],176
[0.20897643],18,18,5,17,[5.9483595],177
[0.27734077],18,18,7,1,[5.929222],178
[0.23041129],18,18,1,13,[5.866357],179
[0.2872012],18,18,2,14,[5.9624653],180
[0.25517482],18,16,9,15,[5.9374313],181
[0.3579312],13,18,1,13,[5.762319],182
[0.33004668],13,18,1,13,[5.615587],183
[0.25123075],18,18,10,1,[5.938038],184
[0.22687562],18,18,9,10,[5.9172125],185
[0.18684536],13,18,13,2,[5.302684],186
[0.2329179],6,18,8,6,[4.8505936],187
[0.4654055],13,13,14,19,[5.968179],188
[0.36603612],13,13,15,7,[5.953622],189
[0.3981225],13,13,8,13,[4.9584312],190
[0.80889153],13,13,3,7,[6.0271654],191
[0.7641305],13,13,10,13,[5.1116977],192
[0.7704292],13,13,4,7,[6.0130596],193
[0.9350881],6,13,6,14,[5.0904374],194
[0.40179664],13,6,13,15,[5.02668],195
[0.6744482],13,13,3,5,[6.031762],196
[0.5913201],13,13,14,3,[6.019196],197
[0.8333247],8,13,8,1,[5.5713067],198
[0.39419475],13,13,10,5,[5.986237],199
[0.7947484],8,13,18,4,[5.954009],200
[0.40361533],6,8,12,6,[5.033739],201
[0.5697884],13,8,4,19,[5.975525],202
[0.67962724],8,8,3,8,[5.218531],203
[0.19989058],8,6,15,17,[5.8483973],204
[0.8008652],6,8,15,3,[5.9289236],205
[0.80279756],8,8,18,12,[5.9833384],206
[0.7729161],13,8,10,13,[5.343633],207
[0.72064507],8,8,9,5,[5.9976606],208
[0.42919],8,8,7,10,[5.9362564],209
[0.64542496],8,8,9,11,[5.972967],210
[0.5128746],8,8,3,9,[5.964555],211
[0.23236114],15,15,2,1,[5.8866577],212
[0.3417071],8,15,8,9,[5.32685],213
[0.34758022],8,15,18,2,[5.871613],214
[0.22520365],15,15,2,19,[5.918493],215
[0.27442494],8,15,11,8,[5.2633543],216
[0.32743022],13,13,11,7,[5.94875],217
[0.19609308],13,13,13,11,[5.040757],218
[0.3277355],13,13,4,1,[5.9698954],219
[0.3097487],13,13,5,13,[5.050924],220
[0.4804637],13,13,14,10,[6.0039625],221
[0.48643047],13,8,13,11,[5.0418835],222
[0.51596564],6,13,10,6,[5.12446],223
[0.44441667],13,13,1,7,[5.903534],224
[0.62392837],13,8,12,14,[6.025372],225
[0.41993546],13,8,13,19,[5.0197153],226
[0.23680238],15,8,19,16,[5.868007],227
[0.66394866],6,8,15,11,[5.817527],228
[0.30908656],13,8,14,10,[5.971833],229
[0.39977938],13,8,2,4,[5.9007363],230
[0.79886156],8,13,14,8,[5.2098145],231
[0.2856324],13,8,3,4,[6.0077076],232
[0.24831997],6,13,6,12,[5.030429],233
[0.32910693],6,13,16,3,[5.9137053],234
[0.15993303],13,8,12,7,[5.909231],235
[0.32466778],8,8,9,3,[5.929156],236
[0.24759571],8,8,11,10,[5.9055147],237
[0.13756692],8,8,10,1,[5.835477],238
[0.1491025],8,15,8,14,[5.079044],239
[0.9191802],8,6,15,8,[5.558443],240
[0.48233],8,8,8,9,[5.021179],241
[0.28460073],6,8,6,12,[5.018182],242
[0.6375753],8,8,18,5,[5.9925723],243
[0.58248],8,8,19,1,[5.9275103],244
[0.7902201],8,8,18,2,[6.0091476],245
[0.84447175],8,8,5,3,[6.0358295],246
[0.42905346],8,8,4,2,[5.9351244],247
[0.11226644],8,8,16,8,[4.991762],248
[0.37187597],8,8,14,19,[5.9237328],249
[0.17286366],8,8,10,12,[5.8621473],250
[0.4167838],8,8,2,19,[5.8726864],251
[0.413622],6,8,6,2,[5.0131426],252
[0.798654],6,8,18,6,[5.225683],253
[0.1524692],8,16,16,8,[4.941264],254
[0.10745126],8,10,8,4,[5.05079],255
[0.1240334],13,10,13,5,[5.2855597],256
[0.11959862],13,16,13,19,[5.099084],257
[0.78838325],16,8,15,17,[5.9391575],258
[0.51877594],8,13,14,18,[5.953772],259
[0.6875344],6,13,6,12,[5.0396013],260
[0.21867634],8,16,17,5,[5.96659],261
[0.11979568],13,19,4,17,[5.9676967],262
[0.28975302],13,13,1,19,[5.934803],263
[0.4031283],13,8,18,14,[5.9493475],264
[0.24689119],13,16,5,4,[5.995],265
[0.5340178],13,6,12,4,[6.021125],266
[0.47803283],13,13,13,10,[5.0294824],267
[0.98076826],13,8,13,8,[4.0961823],268
[0.21679862],19,13,9,17,[5.9261684],269
[0.25565994],8,13,8,7,[5.0547423],270
[0.16392921],6,19,17,15,[5.8778124],271
[0.4247172],8,6,11,8,[5.040966],272
[0.24103487],8,6,9,8,[5.020504],273
[0.34004518],13,6,16,14,[5.748555],274
[0.22344209],6,13,6,5,[5.027007],275
[0.29976282],8,13,1,8,[5.007801],276
[0.42987847],13,6,15,3,[5.9063725],277
[0.21847384],13,13,19,13,[4.9384866],278
[0.20301531],6,16,11,16,[5.684773],279
[0.16700308],13,13,1,5,[5.9267044],280
[0.20268878],16,19,2,15,[5.761201],281
[0.20705561],19,19,2,5,[5.9089127],282
[0.9632824],8,13,8,3,[5.0676765],283
[0.8755706],6,13,4,6,[5.156412],284
[0.91142017],6,13,6,12,[5.07493],285
[0.35723877],13,16,16,14,[5.6635103],286
[0.21550739],19,19,7,10,[5.9048076],287
[0.17874412],16,19,11,16,[5.471832],288
[0.18288358],8,19,2,17,[5.740546],289
[0.16672972],13,2,5,13,[5.035881],290
[0.22255474],16,16,19,16,[5.1060767],291
[0.2852604],8,16,11,17,[5.942357],292
[0.33042046],2,2,7,18,[5.951717],293
[0.29283407],16,16,5,16,[5.101424],294
[0.69277537],8,16,12,8,[5.040249],295
[0.27364525],13,2,4,12,[5.985733],296
[0.35061872],2,2,18,7,[5.954364],297
[0.5222813],13,16,10,13,[5.118904],298
[0.28491357],8,2,18,11,[5.9375024],299
[0.81383383],6,16,12,6,[5.061428],300
[0.7111376],16,8,17,15,[6.012333],301
[0.7149235],8,16,17,14,[5.960273],302
[0.55493337],16,16,4,5,[5.9820085],303
[0.6352411],16,16,4,16,[5.051425],304
[0.31501037],2,2,2,18,[5.522089],305
[0.3835388],16,2,16,11,[5.020484],306
[0.21387272],8,2,14,8,[5.0380774],307
[0.5065479],16,2,15,2,[5.4862823],308
[0.34487125],16,2,16,12,[5.024742],309
[0.5908216],2,2,2,9,[5.3345227],310
[0.6897215],16,2,15,10,[5.980213],311
[0.6424843],2,2,15,18,[5.942216],312
[0.77426034],6,2,6,4,[5.056839],313
[0.7308507],2,2,7,3,[6.0144305],314
[0.8921854],6,2,9,6,[5.0590725],315
[0.7134734],2,2,19,3,[5.9944754],316
[0.36145717],8,2,15,8,[5.1607647],317
[0.6968941],16,2,3,15,[6.0059624],318
[0.5676792],2,2,3,19,[5.9789047],319
[0.8903648],13,2,13,1,[5.064888],320
[0.34530517],2,2,12,19,[5.938394],321
[0.80111045],2,2,2,9,[5.147499],322
[0.94203013],8,16,8,16,[4.1320324],323
[0.80923104],2,2,2,1,[5.143923],324
[0.8033665],16,2,1,16,[5.072932],325
[0.72388655],16,2,16,9,[5.112133],326
[0.47166526],13,2,14,3,[6.0342493],327
[0.54237276],16,8,18,16,[5.1687336],328
[0.8768586],16,2,16,2,[4.198715],329
[0.7579908],16,2,15,7,[6.0359707],330
[0.2982078],6,2,6,10,[5.02514],331
[0.33744794],16,2,15,19,[5.9291086],332
[0.40069088],13,2,18,13,[4.90421],333
[0.38552278],16,2,7,11,[5.9929514],334
[0.85939467],6,16,6,11,[5.0758514],335
[0.93855035],16,13,3,16,[5.0975447],336
[0.9109857],8,13,8,3,[5.068029],337
[0.5719176],16,16,4,16,[5.0445004],338
[0.85326916],16,13,12,15,[6.0469427],339
[0.92698175],8,16,8,10,[5.087096],340
[0.9904986],6,16,6,1,[5.1031632],341
[0.92344373],13,16,19,14,[6.0301323],342
[0.9171061],13,16,4,12,[6.0468273],343
[0.4869901],16,16,11,5,[5.979843],344
[0.32266393],16,16,19,2,[5.6115],345
[0.9162847],2,16,1,2,[5.2610054],346
[0.26666853],2,19,2,19,[4.914771],347
[0.37751558],2,2,17,11,[5.9945354],348
[0.4440348],2,2,5,18,[5.9132485],349
[0.9478625],13,2,2,13,[4.3816805],350
[0.83373755],8,2,5,18,[5.940226],351
[0.705089],2,2,10,11,[6.0188293],352
[0.8998867],2,2,2,7,[5.0898724],353
[0.54332],2,8,18,11,[5.890689],354
[0.681914],2,2,19,17,[5.946188],355
[0.44349793],2,2,5,2,[5.142829],356
[0.35617885],8,2,8,15,[5.0562396],357
[0.6306728],8,13,12,8,[5.084365],358
[0.37961835],13,19,16,12,[5.8732004],359
[0.47684404],8,2,8,10,[5.1025476],360
[0.789949],2,2,7,5,[6.0303307],361
[0.75759935],13,2,4,19,[5.904536],362
[0.48227525],2,2,7,11,[6.017687],363
[0.4140199],16,2,5,16,[5.0618773],364
[0.38919023],8,19,8,10,[5.046269],365
[0.41309533],8,19,8,10,[5.042577],366
[0.46111158],2,13,2,4,[5.214119],367
[0.7857627],13,2,12,14,[6.0433707],368
[0.5352761],19,19,4,17,[5.992882],369
[0.5674472],2,2,9,10,[6.0040064],370
[0.5848227],2,2,5,11,[6.019884],371
[0.45838046],2,2,4,9,[6.0000715],372
[0.5211409],2,2,19,17,[5.8208866],373
[0.9961144],6,8,8,6,[4.068058],374
[0.33638373],19,19,12,19,[5.555161],375
[0.47324878],19,19,7,14,[5.9931927],376
[0.4805495],19,19,9,7,[6.0007296],377
[0.3392357],19,13,19,3,[5.301242],378
[0.7782713],19,8,18,3,[5.9664583],379
[0.4963746],8,19,8,12,[5.040102],380
[0.798597],19,19,4,9,[6.034446],381
[0.63314146],13,19,14,12,[6.026472],382
[0.7141188],8,2,8,2,[4.3408356],383
[0.9315219],16,19,14,16,[5.080703],384
[0.9374897],16,19,16,10,[5.0738697],385
[0.9298474],8,2,2,8,[4.1427774],386
[0.4163961],19,19,11,18,[5.9322042],387
[0.4901101],16,19,7,4,[6.013221],388
[0.4604768],19,19,18,5,[5.928273],389
[0.5051908],2,2,4,5,[6.013494],390
[0.590935],6,19,15,18,[5.910311],391
[0.9858348],8,2,8,2,[4.1214204],392
[0.5873433],6,16,13,6,[4.9245796],393
[0.62512213],16,2,15,19,[5.7203226],394
[0.50900465],2,19,11,17,[5.9828176],395
[0.8106776],19,19,12,5,[6.0285068],396
[0.50026006],2,19,2,17,[5.132534],397
[0.8690578],19,19,5,3,[6.0407233],398
[0.5486739],8,19,18,11,[5.7113757],399
[0.39915442],19,8,9,11,[5.984406],400
[0.32439366],18,18,18,11,[5.533595],401
[0.40569347],19,19,11,4,[5.98567],402
[0.56893706],2,19,9,2,[5.169737],403
[0.67369807],19,19,3,5,[6.0183735],404
[0.41224593],18,18,11,10,[5.977235],405
[0.45251083],18,18,1,18,[5.165409],406
[0.30534083],16,19,4,16,[5.0411844],407
[0.96494126],6,2,15,2,[5.074704],408
[0.93273103],18,16,17,1,[6.007517],409
[0.6753768],2,18,11,10,[5.9979744],410
[0.39634153],18,19,4,19,[5.611624],411
[0.72127306],18,18,10,9,[6.015934],412
[0.60955304],2,16,2,7,[5.056121],413
[0.7606583],16,18,9,16,[5.057157],414
[0.26657254],2,19,11,4,[5.955783],415
[0.39480892],16,18,15,4,[6.018859],416
[0.38592067],2,2,7,10,[5.9751654],417
[0.85557383],13,2,1,13,[5.0909796],418
[0.69234717],6,8,8,6,[4.354945],419
[0.80903435],13,8,8,13,[4.2910156],420
[0.81358916],2,2,1,9,[6.030303],421
[0.32742944],6,19,6,4,[5.0219116],422
[0.2188812],6,16,6,17,[4.992732],423
[0.98365825],8,2,2,8,[4.1746664],424
[0.25918552],18,11,5,18,[5.337566],425
[0.41084948],18,13,4,18,[5.404624],426
[0.8847894],13,2,7,12,[6.024697],427
[0.9257964],13,2,12,9,[6.013701],428
[0.80911094],13,18,9,3,[6.004638],429
[0.22982548],19,19,7,10,[5.928474],430
[0.8459325],16,18,9,15,[6.0089655],431
[0.2855049],2,13,4,11,[5.9518294],432
[0.87414116],18,13,9,3,[5.999501],433
[0.16021095],18,16,7,18,[5.1418247],434
[0.72733366],18,18,10,5,[6.0106797],435
[0.8907715],2,18,2,19,[5.059893],436
[0.9690754],13,16,16,13,[4.12372],437
[0.9855273],8,13,13,8,[4.466403],438
[0.59317094],8,13,14,17,[6.005226],439
[0.6010475],18,18,10,15,[5.9802556],440
[0.9000005],13,18,13,9,[5.6504745],441
[0.8505413],13,18,9,13,[5.3943615],442
[0.66620594],18,18,10,4,[5.9910936],443
[0.5075635],6,18,9,6,[5.0359545],444
[0.45474657],8,18,12,18,[5.581457],445
[0.9936138],2,8,14,2,[5.2608385],446
[0.9262747],8,8,8,5,[5.056493],447
[0.69472045],2,18,9,11,[6.0019875],448
[0.95871866],16,2,16,11,[5.1835294],449
[0.61611074],8,2,5,8,[5.033297],450
[0.7468957],18,13,18,3,[5.196454],451
[0.75769854],2,2,7,18,[5.8628464],452
[0.43034145],2,2,9,2,[5.026792],453
[0.36014217],8,2,8,4,[5.0172043],454
[0.72037196],16,13,16,14,[5.1431427],455
[0.7170372],6,16,6,17,[5.05436],456
[0.8076678],6,16,3,6,[5.0736647],457
[0.92503697],6,16,12,6,[5.0697002],458
[0.92031837],2,16,3,2,[5.2383685],459
[0.6060869],18,16,1,18,[5.285554],460
[0.3354942],2,2,10,11,[5.969698],461
[0.35218498],16,2,10,16,[4.99375],462
[0.9702533],18,16,17,9,[6.022805],463
[0.32711074],18,18,9,1,[5.983891],464
[0.8495805],2,16,2,7,[5.0813227],465
[0.72705334],6,18,17,6,[5.0435677],466
[0.4530878],16,18,12,15,[6.02007],467
[0.4985641],8,18,4,8,[5.0384455],468
[0.4752481],2,18,10,2,[4.988489],469
[0.6525571],13,18,10,3,[5.9577494],470
[0.5022686],18,18,18,4,[5.046617],471
[0.8833383],18,16,17,14,[6.0062933],472
[0.76503444],18,16,17,5,[6.0155587],473
[0.823679],16,2,11,16,[5.061962],474
[0.5970723],16,18,1,15,[6.021538],475
[0.73158807],18,16,17,1,[6.0040774],476
[0.28357875],13,10,10,13,[4.7654114],477
[0.35160866],10,18,19,14,[5.8657646],478
[0.4772574],18,2,11,17,[5.978793],479
[0.39908147],10,10,17,14,[5.963316],480
[0.40952465],10,10,5,12,[5.9900436],481
[0.47470182],16,10,16,19,[4.9778614],482
[0.56880724],2,10,2,10,[4.524941],483
[0.45406267],16,10,15,12,[6.0207024],484
[0.5507938],18,10,18,3,[5.1442657],485
[0.5027396],10,10,4,1,[5.9892397],486
[0.5296561],8,10,9,8,[5.050841],487
[0.91473603],10,18,10,18,[4.6378803],488
[0.6457432],16,10,16,14,[5.0687637],489
[0.65242124],10,10,17,9,[5.972302],490
[0.65664923],2,10,9,2,[5.0654116],491
[0.69898576],10,10,7,18,[5.887491],492
[0.6219165],10,10,10,7,[5.2587357],493
[0.7053835],8,10,8,3,[5.0428615],494
[0.68793696],10,10,4,17,[5.953734],495
[0.64735276],8,10,8,4,[5.0325103],496
[0.6944065],18,10,14,18,[5.40588],497
[0.50517],16,10,4,16,[5.0457954],498
[0.37688607],10,10,10,12,[5.2483277],499
[0.5508617],10,10,12,7,[5.9737053],500
[0.29803422],8,10,8,7,[4.9962587],501
[0.8519013],2,18,19,2,[5.069848],502
[0.5313123],13,18,11,13,[5.412114],503
[0.9405819],6,18,15,19,[6.0176754],504
[0.8991187],10,18,3,10,[5.489318],505
[0.37705785],2,18,2,7,[4.9986277],506
[0.9917699],18,13,13,18,[4.651385],507
[0.92882615],18,18,18,4,[5.062992],508
[0.95707464],8,18,8,12,[5.0618443],509
[0.96832496],18,18,1,3,[6.056083],510
[0.4256595],18,18,17,12,[5.988264],511
[0.8154628],18,18,18,10,[4.922186],512
[0.96908444],18,2,2,18,[4.260694],513
[0.98752487],8,18,8,4,[5.069018],514
[0.88032055],18,18,4,12,[6.042693],515
[0.90248585],18,2,18,2,[4.159266],516
[0.998009],2,18,2,9,[5.2461853],517
[0.98664945],6,18,6,4,[5.06647],518
[0.6383229],10,10,7,12,[5.9920025],519
[0.8582078],18,2,9,11,[6.0411053],520
[0.7440262],18,18,15,12,[6.00993],521
[0.51545393],8,18,8,4,[5.0446863],522
[0.57116205],8,2,8,12,[5.046326],523
[0.881543],10,18,17,10,[5.2022233],524
[0.6015375],6,10,19,6,[5.034054],525
[0.43586817],2,2,9,1,[6.0000286],526
[0.5537546],6,10,6,3,[5.0437965],527
[0.26128355],2,16,15,2,[5.011614],528
[0.73116755],18,2,1,18,[5.06011],529
[0.8519737],2,16,2,16,[4.766013],530
[0.93891674],16,10,13,15,[5.7575216],531
[0.39489588],10,10,17,14,[5.988218],532
[0.7404902],2,10,9,12,[6.0319953],533
[0.63313013],10,10,1,3,[6.018402],534
[0.95700157],10,2,19,4,[6.0259895],535
[0.57424617],8,2,10,8,[4.6521797],536
[0.9570825],2,2,4,5,[6.054904],537
[0.9941591],6,2,6,11,[5.065936],538
[0.5519911],10,10,1,17,[5.9976163],539
[0.75903654],8,10,8,16,[5.0274124],540
[0.69870937],2,2,4,2,[5.048465],541
[0.9703582],2,10,2,10,[4.3210773],542
[0.89340365],10,10,10,14,[5.1005745],543
[0.9699593],13,10,13,10,[4.328843],544
[0.7651742],8,10,8,3,[5.047785],545
[0.45770472],2,10,15,11,[6.0228505],546
[0.9268553],10,10,7,3,[6.046836],547
[0.61167574],10,10,7,19,[6.018297],548
[0.54745555],10,18,19,12,[5.9974823],549
[0.5196593],10,10,3,15,[6.0132637],550
[0.76511943],6,2,6,4,[5.047203],551
[0.8271143],2,10,7,12,[6.0187497],552
[0.40544742],13,2,14,3,[6.024386],553
[0.39809057],13,2,13,5,[5.0412707],554
[0.71438694],2,2,7,2,[5.039793],555
[0.73356646],8,18,8,3,[5.045505],556
[0.8052666],10,18,10,9,[5.2167068],557
[0.64479417],18,10,17,9,[6.0070486],558
[0.65159863],2,8,17,11,[6.0159454],559
[0.8168999],18,2,9,1,[6.009194],560
[0.38992092],2,10,5,2,[5.035453],561
[0.8718151],2,10,2,10,[4.184393],562
[0.5052573],10,10,5,12,[6.0033073],563
[0.98438185],6,18,6,18,[4.08692],564
[0.987768],10,2,11,10,[5.557642],565
[0.44217718],13,2,4,3,[6.010893],566
[0.5164385],2,10,11,4,[6.016604],567
[0.6667945],18,10,3,18,[5.0647774],568
[0.40880188],10,10,17,11,[5.990383],569
[0.9056435],6,10,6,1,[5.056507],570
[0.90516853],18,10,9,17,[6.0253577],571
[0.8207811],10,10,19,5,[6.032072],572
[0.7548923],10,10,9,11,[6.021598],573
[0.95831054],13,10,13,5,[5.063756],574
[0.52910095],10,10,11,19,[6.02602],575
[0.9573075],13,10,13,5,[5.0636053],576
[0.82820386],10,10,2,7,[5.906828],577
[0.44855234],6,10,17,6,[5.0270386],578
[0.8357479],8,10,3,17,[6.012235],579
[0.93942356],13,10,13,10,[4.121663],580
[0.78152615],10,10,4,1,[6.0287085],581
[0.89032155],10,10,5,3,[6.045186],582
[0.614379],10,10,7,14,[6.0165796],583
[0.8911044],13,13,16,12,[6.0411496],584
[0.49033925],13,10,14,3,[6.036398],585
[0.89655423],10,18,19,4,[6.022831],586
[0.9556382],13,13,19,16,[6.048826],587
[0.5058647],18,10,18,3,[5.0495205],588
[0.93107945],18,13,15,17,[6.028954],589
[0.34364596],13,18,4,12,[6.026746],590
[0.86854374],13,13,9,16,[5.956747],591
[0.81860435],10,18,14,19,[6.004204],592
[0.8577178],10,18,5,19,[6.0136833],593
[0.40469185],10,10,3,1,[6.003071],594
